SpcRecID,Scientific name,Rank,Status,RefRecIDs
25207,ramillosa,Species,A,20850:20850:15964:21437:
25208,recurvata,Species,A,20850:20850:15964:21437:
25216,belavenokensis,Species,A,21482
25217,berevoana,Species,A,21482
25222,bernadettae,Species,A,21482
25223,bertemariae,Species,A,21482
25264,bosseri,Species,A,21482
25301,californicum,Species,A,19002:21440:
25302,montanum,Species,A,21440
25365,californica,Species,A,19629
25428,brunneodentata,Species,A,21482
25447,capmanambatoensis,Species,A,21482
25466,stolonifera,Species,A,20850
25474,carnea,Species,A,21482
25479,cephalophora,Species,A,21482
25485,citrea,Species,A,21482
25503,sintenisii,Species,A,20850
25505,lacerum,Species,A,20850:15106:
25510,bokei,Species,A,15964:21437:
25523,collenetteae,Species,A,21482
25573,collina,Species,A,21482
25578,paucituberculata,Variety,A,21482:22229:
25611,cyrtophylla,Species,A,21482
25622,debrana,Species,A,21482
25667,ecristata,Species,A,20850:20850:11630
25685,cumulicola,Species,A,17672
25689,discoidalis,Species,A,17672
25690,exserta,Species,A,17672
25692,garberi,Species,A,17672
25693,golondrina,Species,A,17672
25694,haeleeleana,Species,A,20850:14209:21354
25698,hooveri,Species,A,17672
25699,innocua,Species,A,20850:17672:
25705,perennans,Species,A,17672
25706,platysperma,Species,A,8058
25710,purpurea,Species,A,20850:17672:
25711,roemerana,Species,A,17672
25716,strictior,Species,A,20850:17672:
25717,telephioides,Species,A,20850:15914:
25722,eastwoodiae,Species,A,15964:21437:
25723,viridescens,Species,A,15964:21437:
25728,cupressoides,Species,A,20850:15088:
25764,diolii,Species,A,21482
25821,edentata,Species,A,21482
25834,eumassawana,Species,A,21482
25840,fimbrialis,Species,A,21482
25858,fleuretteana,Species,A,21482
25880,friisii,Species,A,21482
25925,grandiflora,Species,A,9423
25926,nitida,Species,A,20850
25927,revoluta,Species,A,20850:20850:9423
25969,gillettii,Species,A,21482
26012,cuneata,Species,A,20850
26081,eltoroensis,Species,A,20850:8058:
26082,melanantha,Species,A,19221
26103,heybensis,Species,A,21482
26106,hijazensis,Species,A,21482
26120,imerinensis,Species,A,21482
26124,maguirei,Species,A,20850
26127,serrata,Species,A,20850
26129,tweedyi,Species,A,
26150,kefaensis,Species,A,21482
26167,lindenii,Species,A,21482
26170,lolwensis,Species,A,21482
26182,auriculata,Species,A,20850
26209,lomatophylloides,Species,A,21482
26256,lucile-allorgeae,Species,A,21482
26273,thornberi,Species,A,9114:21437:
26299,portoricensis,Species,A,
26341,luntii,Species,A,21482
26342,macra,Species,A,21482
26357,mccoyi,Species,A,22229:21482:
26411,carthaginense,Species,A,9004
26419,megalocarpa,Species,A,21482
26422,munzii,Species,A,20850:15964:21437
26429,wigginsii,Species,A,20850:15964:21437
26458,namorokaensis,Species,A,21482
26463,occidentalis,Species,A,21482
26464,oligophylla,Species,A,21482
26470,orientalis,Species,A,21482
26478,paedogona,Species,A,21482
26483,bradyi,Species,A,20850:15964:21437
26486,paradinei,Species,A,20850:15964:21437
26487,parvicapsula,Species,A,21482
26489,sileri,Species,A,20850:19582:21437
26517,parvicoma,Species,A,21482
26558,pembana,Species,A,21482
26619,porphyrostachys,Species,A,21482
26643,propagulifera,Species,A,21482
26650,prostrata,Species,A,21482
26716,pseudorubroviolacea,Species,A,21482
26745,holochila,Species,A,20850:14209:
26746,integra,Species,A,
26747,integrilabia,Species,A,20850
26748,leucophaea,Species,A,20850:14352:
26751,pulcherrima,Species,A,21482
26754,purpurea,Species,A,21482
26767,qaharensis,Species,A,21482
26781,rosea,Species,A,21482
26792,ruffingiana,Species,A,21482
26796,schilliana,Species,A,21482
26804,secundiflora,Species,A,21482
26811,shadensis,Species,A,21482
26830,socialis,Species,A,21482
26873,spicata,Species,A,21482
26875,steffanieana,Species,A,21482
26931,tewoldei,Species,A,21482
26941,tormentorii,Species,A,21482
26942,oreophila,Species,A,2085021856
26944,jonesii,Subspecies,A,21438:20850:19629:21856:
26976,glaucus,Species,A,20850:15964:21437
26977,mesae-verdae,Species,A,20850:15964:21437
26978,polyancistrus,Species,A,15964:21437:
26979,woodii,Species,A,21391:21482:
26980,zombitsiensis,Species,A,21391:21482:
26983,wrightiae,Species,A,20850:15964:21347
27120,parksii,Species,A,20850
27121,polyantha,Species,A,11933
27307,craigheadii,Species,A,20850
27308,latifolia,Species,A,20850:14662:
27379,baxaniensis,Species,A,21437:12469:
27380,occidentalis,Species,A,21437:12469:
27382,agavoides,Species,A,15964:21437:
27383,scaphirostris,Species,A,15964:21437:
27386,ritteri,Species,A,15964:21437:
27392,nizandensis,Species,A,15964:21437:
27399,senilis,Species,A,15964:21437:
27400,totolapensis,Species,A,15964:21437:
27404,calochlora,Species,A,15964:21437:
27405,cornifera,Species,A,12469:21437:
27406,cornuta,Species,A,15964:21437:
27408,delaetiana,Species,A,15964:21437:
27410,difficilis,Species,A,12469:21437:
27411,echinoidea,Species,A,21437
27412,elephantidens,Species,A,15964:21437:
27413,gracilis,Species,A,15964:21437:
27414,guerkeana,Species,A,15964:21437:
27415,indensis,Species,A,15964:21437:
27416,jalpanensis,Species,A,15964:21437:
27417,longicornis,Species,A,15964:21437:
27418,melleospina,Species,A,15964:21437:
27420,ottonis,Species,A,15964:21437:
27423,pseudoradians,Species,A,15964:21437:
27424,pycnacantha,Species,A,15964:12469:21437
27425,radians,Species,A,15964:21437:
27431,sulcolanata,Species,A,15964:21437:
27432,unicornis,Species,A,12469:21437:
27434,vaupeliana,Species,A,15964:21437:
27436,vogtherriana,Species,A,15964:21437:
27437,grusonii,Species,A,15964:21437:
27441,barthelowanus,Species,A,12107:21437:
27448,brandegeei,Species,A,12107:21437:
27455,grandis,Species,A,12107:21437:
27462,laui,Species,A,12107:21437:
27463,lindsayi,Subspecies,A,21384:12107:21437
27469,nivosus,Species,A,15964:21437:
27472,palmeri,Species,A,15964:21437:
27473,pensilis,Species,A,12107:21437:
27480,scopulorum,Species,A,15964:21437:
27487,websterianus,Species,A,15964:21437:
27506,chihuahuensis,Species,A,15964:21437:
27508,lloydii,Species,A,15964:21437:
27509,roseana,Species,A,12469:21437:
27510,zilziana,Species,A,12469:21437:
27511,chiotilla,Species,A,12469:21437:
27512,chrysacanthus,Species,A,12469:21437:
27518,gracilis,Species,A,12469:21437:
27520,histrix,Species,A,12469:21437:
27521,johnstonianus,Species,A,12469:21437:
27522,latispinus,Species,A,12469:21437:
27524,lindsayi,Species,A,12469:21437:
27532,schwarzii,Species,A,12469:21437:
27533,townsendianus,Species,A,15964:21437:
27540,purpusii,Species,A,15964:21437:
27543,principis,Species,A,15964:21437:
27549,cochal,Species,A,12469:21437:
27551,schenckii,Species,A,12469:21437:
27554,scoparia,Species,A,12469:21437:
27566,amyclaea,Species,A,12469:20171:21437
27568,atropes,Species,A,12469:21437:
27570,bensonii,Species,A,12469:21437:
27571,bulbispina,Species,A,15964:21437:
27572,burrageana,Species,A,15964:21437:
27574,chaffeyi,Species,A,12469:21437:
27575,chavena,Species,A,15964:21437:
27576,cholla,Species,A,15964:21437:
27577,cineracea,Species,A,15964:21437:
27580,durangensis,Species,A,12469:21437:
27581,feracantha,Species,A,12469:21437:
27583,leucotricha,Species,A,12469:21437:
27584,marenae,Species,A,15964:21437:
27586,megarhiza,Species,A,12469:21437:
27587,moelleri,Species,A,15964:21437:
27588,molesta,Species,A,15964:21437:
27589,nejapensis,Species,A,12469:21437:
27590,neochrysacantha,Species,A,15964:21437:
27591,pailana,Species,A,12469:21437:
27593,pumila,Species,A,12469:21437:
27594,pycnantha,Species,A,12469:21437:
27595,pyriformis,Species,A,12469:21437:
27596,rastrera,Species,A,12469:21437:
27598,rosarica,Species,A,16385:21437:
27599,rosea,Species,A,15964:21437:
27600,scheeri,Species,A,12469:21437:
27601,spinulifera,Species,A,15964:12469:21437
27602,spraguei,Species,A,15964:21437:
27606,tapona,Species,A,12469:21437:
27607,tehuantepecana,Species,A,15964:21437:
27608,tesajo,Species,A,15964:21437:
27613,undulata,Species,A,12469:21437:
27615,wilcoxii,Species,A,12469:21437:
27616,macdougallii,Species,A,12469:21437:
27617,grandis,Species,A,12469:21437:
27618,hollianus,Species,A,15964:21437:
27619,marginatus,Species,A,15964:21437:
27620,pecten-aboriginum,Species,A,12469:21437:
27621,pringlei,Species,A,12469:21437:
27622,weberi,Species,A,12469:21437:
27623,aselliformis,Species,A,15964:21437:
27624,strobiliformis,Species,A,15964:21437:
27625,castellae,Species,A,15964:21437:
27626,cuixmalensis,Species,A,15964:21437:
27629,johnstonii,Species,A,12469:21437:
27632,occidentalis,Species,A,12469:21437:
27633,lychnidiflora,Species,A,15964:21437:
27635,aquosa,Species,A,12469:21437:
27636,blakeana,Species,A,12469:21437:
27637,diguetii,Species,A,12469:21437:
27640,porteri,Species,A,12469:21437:
27641,rotundifolia,Species,A,12469:21437:
27644,chichipe,Species,A,12469:21437:
27650,atropilosus,Species,A,16390:21437:
27651,donkelaarii,Species,A,15964:21437:
27652,spinulosus,Species,A,12469:21437:
27653,beneckei,Species,A,21437
27654,chrysocarpus,Species,A,12469:21437:
27655,dumortieri,Species,A,21437
27656,laevigatus,Species,A,21437
27657,montanus,Species,A,21437
27658,pruinosus,Species,A,12469:21437:
27659,queretaroensis,Species,A,12469:21437:
27660,standleyi,Species,A,12469:21437:
27662,conothelos,Subspecies,A,14281:21437:
27665,tulensis,Species,A,15964:21437:
27666,lophophoroides,Species,A,14273:21437:
27670,valdezianus,Species,A,14273:21437:
27740,atrox,Species,A,17672:21391:22181
27742,fuscolanata,Species,A,19525
27743,hubertii,Species,A,19525:21391:22181
27746,pseudograntii,Species,A,19525
27747,decidua,Species,A,15946:21391:22181
27748,eduardoi,Species,A,17672:21391:22181
27752,mwinilungensis,Species,A,17672:21391:22181
27754,transvaalensis,Species,A,17672:21391:22181
27755,sapinii,Species,A,17672:21391:22181
27757,brachiata,Species,A,17672:21391:22181
27758,mosaica,Species,A,17672:21391:22181
27759,mlanjeana,Species,A,17672:21391:22181
27760,decliviticola,Species,A,17672:21391:22181
27761,negromontana,Species,A,17672:21391:22181
27767,fascicaulis,Species,A,17672:21391:22181
27769,mitriformis,Species,A,17672:21391:22181
27771,sepulta,Species,A,17672:21391:22181
27772,turbiniformis,Species,A,17672:21391:22181
27773,inaequispina,Species,A,17672:21391:
27774,kouandenensis,Species,A,17672
27777,angustiflora,Species,A,19525:21391:22181
27778,isacantha,Species,A,12428:19525:21391:22181:
27779,septentrionalis,Species,A,17672:21391:22181
27787,azurea,Species,A,12469:21437:
27788,crassa,Species,A,12469:21437:
28224,williamsonii,Species,A,15926:21391:22181
28225,tetracanthoides,Species,A,19525:21391:22181
28226,tirucalli,Species,A,18136:21391:22181
28249,beloglossa,Species,A,10047
28251,londesboroughianum,Species,A,10047
28292,barbulata,Species,A,10010
28294,trichaete,Species,A,10009
28295,pilosissima,Species,A,10010
28297,propinqua,Species,A,10010
28298,minimiflora,Species,A,10010
28300,anaristella,Species,A,10010:22227:
28301,monstrabilis,Species,A,10010
28302,minutiflorum,Species,A,9426
28318,durangensis,Species,A,11933
28319,rhombilabia,Species,A,10040
28321,hernandezii,Species,A,10010:22026:22110:22144:22153
28323,maxima,Species,A,10010
28324,pedicellaris,Species,A,10010
28329,buettneri,Species,A,21482
28332,macrosiphon,Species,A,21482:20264:
28333,myriacantha,Species,A,21482:20264:
28334,mzimbana,Species,A,21482:20264:
28335,nuttii,Species,A,21482
28336,christianii,Species,A,21482:20264:
28340,aequoris,Species,A,15926:21391:22181
28341,aeruginosa,Species,A,17672:21391:22181
28342,aggregata,Species,A,17672:21391:22181
28343,albertensis,Species,A,20604:17672:21391:22181:
28344,amarifontana,Species,A,17672:21391:
28345,arceuthobioides,Species,A,17672:21391:22181
28346,arida,Species,A,17672:21391:22181
28347,aspericaulis,Species,A,15926:21391:22181
28348,bergii,Species,A,17672:21391:22181
28349,bolusii,Species,A,17672:21391:22181
28351,braunsii,Species,A,15932:21391:22181
28352,brevirama,Species,A,20604:17672:21391:22181:
28353,bruynsii,Species,A,20604:17672:21391:22181:
28354,bubalina,Species,A,
28355,bupleurifolia,Species,A,
28356,burmannii,Species,A,17672:21391:
28357,caput-medusae,Species,A,15940:21391:22181
28358,caterviflora,Species,A,17672:21391:22181
28359,clandestina,Species,A,
28360,clava,Species,A,
28363,caerulescens,Species,A,15926:21391:22181
28364,colliculina,Species,A,17672:21391:22181
28365,complexa,Species,A,17672:21391:22181
28366,confluens,Species,A,17672:21391:22181
28367,corymbosa,Species,A,20604:17672:21391:22181:
28368,crassipes,Species,A,20604:17672:21391:22181:
28369,crispa,Species,A,17672:21391:22181
28370,cucumerina,Species,A,17672:21391:22181
28371,cumulata,Species,A,17672:21391:22181
28372,curvirama,Species,A,17672:21391:22181
28373,cylindrica,Species,A,20604:21391:22181:
28374,davyi,Species,A,15926:21391:22181
28375,decepta,Species,A,20604:15926:21391:22181:
28377,enormis,Species,A,17672:21391:22181
28378,ephedroides,Species,A,9004:21391:22181
28379,ernestii,Species,A,17672:21391:22181
28380,esculenta,Species,A,17672:21391:
28381,eustacei,Species,A,
28382,evansii,Species,A,17672:21391:22181
28383,excelsa,Species,A,17672:21391:22181
28384,ferox,Species,A,15932:21391:22181
28385,filiflora,Species,A,15926:21391:22181
28386,fimbriata,Species,A,17672:21391:22181
28387,flanaganii,Species,A,17672:21391:22181
28388,fortuita,Species,A,17672:21391:22181
28390,gatbergensis,Species,A,17672:21391:22181
28391,gentilis,Species,A,17672:21391:22181
28392,globosa,Species,A,20604:17672:21391:22181:
28393,gorgonis,Species,A,15940:21391:22181
28394,grandidens,Species,A,15940:21391:22181
28396,gueinzii,Species,A,17672:21391:22181
28399,herrei,Species,A,17672:21391:22181
28402,hypogaea,Species,A,15926:21391:22181
28403,inconstantia,Species,A,15926:21391:22181
28406,inornata,Species,A,20604:17672:21391:22181:
28407,jansenvillensis,Species,A,20604:17672:21391:22181:
28408,juglans,Species,A,17672:21391:22181
28409,karroensis,Species,A,17672:21391:22181
28410,keithii,Species,A,20604:15926:21391:22181:
28412,loricata,Species,A,15932:21391:22181
28413,louwii,Species,A,20604:15926:21391:22181:
28414,lydenburgensis,Species,A,17672
28415,macella,Species,A,17672:21391:22181
28416,maleolens,Species,A,15926:21391:22181
28417,mammillaris,Species,A,17672:21391:22181
28420,multiceps,Species,A,15926:21391:22181
28421,multifida,Species,A,17672:21391:22181
28422,mundtii,Species,A,17672:21391:21391:22181:
28423,muricata,Species,A,17672:21391:22181
28426,obesa,Species,A,20604:17672:21391:22181:
28427,ornithopus,Species,A,20604:17672:21391:22181:
28430,pentagona,Species,A,15932:21391:22181
28431,pentops,Species,A,20604:15932:21391:22181:
28432,perpera,Species,A,17672:21391:22181
28434,planiceps,Species,A,20604:17672:21391:22181:
28435,polycephala,Species,A,20604:17672:21391:22181:
28436,polygona,Species,A,15932:21391:22181
28437,pseudocactus,Species,A,15923:21391:22181
28438,pseudoglobosa,Species,A,20604:15926:21391:22181:
28439,pubiglans,Species,A,
28440,pugniformis,Species,A,15940:21391:22181
28441,pulvinata,Species,A,15013:21391:22181
28442,quadrata,Species,A,20604:17672:21391:22181:
28443,ramiglans,Species,A,15926:21391:
28444,rectirama,Species,A,17672:21391:22181
28445,restituta,Species,A,20604:15940:21391:22181:
28446,rhombifolia,Species,A,17672:21391:22181
28447,rowlandii,Species,A,20604:15922:21391:22181:
28448,rudolfii,Species,A,20604:21391:22181
28449,schoenlandii,Species,A,20604:15932:21391:22181:
28450,silenifolia,Species,A,15926:21391:22181
28451,spicata,Species,A,17672:21391:22181
28452,squarrosa,Species,A,17672:21391:22181
28453,stapelioides,Species,A,17672:21391:22181
28456,stellata,Species,A,17672:21391:22181
28457,stolonifera,Species,A,17672:21391:22181
28458,susannae,Species,A,15932:21391:22181
28460,tenax,Species,A,17672:21391:22181
28462,triangularis,Species,A,15940:21391:22181
28463,tridentata,Species,A,17672:21391:22181
28464,tuberculatoides,Species,A,17672:21391:22181
28465,tuberosa,Species,A,15932:21391:22181
28466,tubiglans,Species,A,15926:21391:22181
28469,vandermerwei,Species,A,17672:21391:22181
28470,wilmaniae,Species,A,17672:21391:22181
28471,woodii,Species,A,20604:15013:21391:22181:
28560,alooides,Species,A,21482:17458:
28569,burgersfortensis,Species,A,21482
28571,castanea,Species,A,21482
28572,chlorantha,Species,A,20604:21482:
28574,claviflora,Species,A,21482
28575,commixta,Species,A,21482
28576,comosa,Species,A,21482:20604:
28577,comptonii,Species,A,20064:21482:
28583,dominella,Species,A,21482
28584,ferox,Species,A,21482:20171:22208
28585,fosteri,Species,A,21482
28586,framesii,Species,A,21482
28591,grandidentata,Species,A,21482
28592,haemanthifolia,Species,A,21482:20604:
28598,immaculata,Species,A,21482
28599,khamiesensis,Species,A,21482:20604:
28602,krausii,Species,A,21482:18203:
28603,lettyae,Species,A,21482
28604,linearifolia,Species,A,21482:20803:
28608,longistyla,Species,A,21482:20604:
28612,meyeri,Species,A,20604:21482:
28613,micracantha,Species,A,21482:20604:
28614,mitriformis,Species,A,21482:20171:
28615,modesta,Species,A,20604:21482:
28616,mudenensis,Species,A,21482
28617,mutabilis,Species,A,21482
28619,nubigena,Species,A,21482:17458:
28622,petricola,Species,A,21482
28623,pictifolia,Species,A,20604:21482:
28624,plicatilis,Species,A,21482
28625,pluridens,Species,A,21482
28627,prinslooi,Species,A,20604:21482:
28631,saundersiae,Species,A,21482:20604:
28632,simii,Species,A,21482:20604:
28633,speciosa,Species,A,21482
28635,striata,Species,A,21482
28638,succotrina,Species,A,21482:20171:
28643,thompsoniae,Species,A,21482:20604:17458
28644,thraskii,Species,A,21482
28648,umfoloziensis,Species,A,21482
28650,verecunda,Species,A,21482
28651,vryheidensis,Species,A,21482:20604:
28656,perarmata,Species,A,17672:21391:22181
28657,arborescens,Species,A,21482:20171:
28659,dewetii,Species,A,21482:18023:
28660,duckeri,Species,A,21482:20264:
28661,dyeri,Species,A,21482:5914:
28662,ecklonis,Species,A,21482:5914:
28663,hlangapies,Species,A,21482:18023:
28664,integra,Species,A,21482:18023:
28665,kniphofioides,Species,A,21482:18023:
28666,pillansii,Species,A,20604:21482:22229
28667,vanbalenii,Species,A,21482:18023:
28669,keithii,Species,A,21482:20604:18023
28670,percrassa,Species,A,21482
28671,ortholopha,Species,A,21482:6088:
28673,trigonantha,Species,A,20064:21482:
28676,africana,Species,A,21482
28707,rubricaulis,Species,A,
28708,solmsiana,Species,A,
28754,aculeata,Species,A,21482
28755,affinis,Species,A,21482:18023:
28757,boylei,Species,A,21482:5914:
28759,cryptopoda,Species,A,21482:5914:
28760,falcata,Species,A,21482:20604:
28761,gariepensis,Species,A,21482
28762,globuligemma,Species,A,21482
28763,greatheadii,Species,A,21482:18023:
28766,microstigma,Species,A,21482
28769,pearsonii,Species,A,21482:20604:
28770,pratensis,Species,A,21482:20604:
28771,pretoriensis,Species,A,21482:18023:
28772,rupestris,Species,A,19976:18023:21482
28781,branddraaiensis,Species,A,21482
28782,barbertoniae,Species,A,21482
28783,brakdamensis,Species,A,20604:17672:21391:22181:
28856,ecklonii,Species,A,17672:21391:22181
28857,gregaria,Species,A,15940:21391:22181
28860,melanohydrata,Species,A,17672:21391:22181
28862,tetragona,Species,A,15940:21391:22181
28972,amoenum,Species,A,
28973,oxylepis,Species,A,
29135,seychellensis,Species,A,14296:22228:
29261,pygmaeus,Species,A,10047
29262,brevicaulis,Species,A,9423
29263,crocodiliceps,Species,A,11933
29264,pristidis,Species,A,9423
29265,pringlei,Species,A,9423
29293,standleyi,Species,A,10010
29323,dayana,Species,A,10010
29344,parvula,Species,A,9004
29345,pulchella,Species,A,9004
29346,trilobata,Species,A,11933
29387,papillifera,Species,A,9037
29388,strumosa,Species,A,9037
29389,bifida,Species,A,9426
29390,bilobulata,Species,A,9037
29394,hemileuca,Species,A,10039
29413,kuhniarum,Species,A,10038
29414,folsomii,Species,A,10038
29415,subinermis,Species,A,21437:12469:
29420,kotschoubeyanus,Species,A,15964:21437:
29422,retusus,Species,A,15964:9114:21437
29425,ornatum,Species,A,15964:21437:
29427,apicicephalium,Species,A,15964:21437:
29428,columna-trajani,Species,A,12469:21437:
29433,calipensis,Species,A,15964:21437:
29435,compacta,Species,A,15964:21437:
29437,durangensis,Species,A,15964:21437:
29438,erecta,Species,A,15964:21437:
29441,octacantha,Species,A,15964:21437:
29442,pallida,Species,A,15964:21437:
29444,pseudoechinus,Species,A,15964:21437:
29445,retusa,Species,A,15964:21437:
29448,platyacanthus,Species,A,15964:21437:
29450,pectinatus,Species,A,15964:21437:
29451,anguliger,Species,A,15964:21437:
29452,caudatum,Species,A,15964:21437:
29463,flavovirens,Species,A,12469:21437:
29464,glaucescens,Species,A,12469:21437:
29465,herrerae,Species,A,12469:21437:
29467,macrodiscus,Species,A,15964:21437:
29468,pilosus,Species,A,15964:21437:
29470,robustus,Species,A,12469:21437:
29476,ocamponis,Species,A,15964:21437:
29477,georgii,Species,A,21437
29481,maiz-tablasensis,Species,A,15964:21437:
29484,pulleineana,Species,A,15964:21437:
29486,reduncispina,Species,A,15964:21437:
29487,werdermannii,Species,A,15964:21437:
29496,primolanatus,Species,A,12107:21437:
29530,curvispinus,Species,A,15964:21437:
29532,euphorbioides,Species,A,15964:21437:
29533,macrocephala,Species,A,15964:21437:
29534,polylopha,Species,A,12469:21437:
29541,agglomerata,Species,A,15964:21437:
29542,bradtiana,Species,A,16385:21437:
29543,bravoana,Species,A,12469:21437:
29545,crystalenia,Species,A,12469:21437:
29546,depressa,Species,A,12469:21437:
29547,dumetorum,Species,A,15964:21437:
29548,excelsa,Species,A,12469:21437:
29549,fuliginosa,Species,A,12469:21437:
29552,guilanchi,Species,A,12469:21437:
29554,hitchcockii,Species,A,12469:21437:
29555,howeyi,Species,A,12469:21437:
29556,huajuapensis,Species,A,12469:21437:
29557,hyptiacantha,Species,A,12469:21437:
29559,invicta,Species,A,15964:21437:
29560,jaliscana,Species,A,12469:21437:
29561,joconostle,Species,A,15964:21437:
29562,lagunae,Species,A,12469:21437:
29563,lasiacantha,Species,A,12469:21437:
29570,puberula,Species,A,15964:21437:
29571,pubescens,Species,A,12469:21437:
29572,reflexispina,Species,A,15964:21437:
29573,rileyi,Species,A,15964:21437:
29574,ritteri,Species,A,12469:21437:
29576,robinsonii,Species,A,12469:21437:
29577,santamaria,Species,A,16385:21437:
29579,vilis,Species,A,15964:21437:
29582,maculatus,Species,A,12469:21437:
29583,marianus,Species,A,12469:21437:
29584,rosei,Species,A,12469:21437:
29585,tepalcatepecanus,Species,A,12469:21437:
29588,hamatus,Species,A,12469:21437:
29589,murrillii,Species,A,12469:21437:
29590,nelsonii,Species,A,12469:21437:
29591,vagans,Species,A,12469:21437:
29592,chacalapensis,Species,A,21437
29593,eruca,Species,A,12787:21437:
29595,fricii,Species,A,21437
29596,martinezii,Species,A,21437
29597,quevedonis,Species,A,21437
29598,stellatus,Species,A,12469:21437:
29600,treleasei,Species,A,15964:21437:
29601,disciformis,Species,A,11419:21437:
29602,hexaedrophorus,Species,A,12469:21437:
29604,macdowellii,Species,A,12529:21437:
29606,laui,Species,A,9114:21437:
29607,pseudomacrochele,Species,A,15964:20067:21437
29609,pseudopectinatus,Species,A,14273:21437:
29613,schmollii,Species,A,15964:21437:
29628,phalaenolepis,Species,A,12111:22075:
29630,wendlandii,Species,A,12111:22075:
29634,gummosus,Species,A,21437
29637,actinoclada,Species,A,17672:21391:22181
29638,adjurana,Species,A,17672:21391:22181
29639,colubrina,Species,A,15926:21391:22181
29640,meridionalis,Species,A,19525:21391:22181
29641,kalisana,Species,A,17672:21391:22181
29642,pseudoburuana,Species,A,19525:21391:22181
29643,petiolata,Species,A,12612:22075:
29732,youngiana,Species,A,
29736,sulphureus,Species,A,19850:21437:
29741,pamanesiorum,Species,A,12107:21437:
29744,laredoi,Species,A,15964:21437:
29746,chende,Species,A,21437
29747,alamosensis,Species,A,21437
29748,kerberi,Species,A,21437
29751,coptonogonus,Species,A,21437
29753,hastatus,Species,A,21437
29758,obvallatus,Species,A,21437
29759,multicostatus,Species,A,15964:21437:
29762,ochoterenanus,Species,A,15964:21437:
29770,crispatus,Species,A,15964:21437:
29771,phyllacanthus,Species,A,21437
29772,vaupelianus,Species,A,21437
29834,tipuloides,Species,A,10034
29959,sorbifolium,Species,A,
29960,antarctica,Species,A,20171:22052:
29961,sciurus,Species,A,22052
30025,vulcanorum,Species,A,17672:21391:22181
30026,vittata,Species,A,17672:21391:22181
30027,turkanensis,Species,A,17672:21391:
30028,tescorum,Species,A,17672:21391:
30029,subscandens,Species,A,17672:21391:22181
30030,samburuensis,Species,A,15926:21391:22181
30031,rubrispinosa,Species,A,19525:21391:
30032,quadrispina,Species,A,15926:21391:22181
30033,petricola,Species,A,15926:21391:22181
30034,odontophora,Species,A,15926:21391:22181
30035,marsabitensis,Species,A,17672:21391:22181
30036,reclinata,Species,A,19525:21391:22181
30037,gemmea,Species,A,17672:21391:22181
30038,fluminis,Species,A,15926:21391:22181
30039,eyassiana,Species,A,19525:21391:22181
30040,baioensis,Species,A,15926:21391:22181
30041,asthenacantha,Species,A,19525:21391:22181
30045,polyacantha,Species,A,21391:17672:21391:22181:
30047,makallensis,Species,A,15926:21391:22205:22181:
30049,horwoodii,Species,A,15926:21391:22181
30052,ellenbeckii,Species,A,17672:21391:22205:22181:
30054,reptans,Species,A,17672:21391:22181
30055,erlangeri,Species,A,17672:21391:
30056,glochidiata,Species,A,17672:21391:22181
30058,migiurtinorum,Species,A,17672:21391:22181
30059,abyssinica,Species,A,22181:15940:21391
30061,schizacantha,Species,A,15926:21391:22181
30066,multifolia,Species,A,
30070,oxystegia,Species,A,20604:21391:22181:
30072,superans,Species,A,17672:21391:22181
30075,tugelensis,Species,A,15926:21391:22181
30078,stuebelii,Species,A,21487:22052:
30080,muirii,Species,A,17672:21391:22181
30081,mixta,Species,A,17672:21391:22181
30082,micracantha,Species,A,17672:21391:22181
30086,whellanii,Species,A,17672:21391:22181
30092,otjipembana,Species,A,20604:17672:21391:22181:
30094,punctulata,Species,A,8000:20171:
30222,sula,Species,A,
30223,phalacrocorax,Species,A,
30224,disepala,Species,A,
30225,zosterops,Species,A,
30226,chalandei,Species,A,
30227,leratii,Species,A,
30228,laxa,Species,A,
30229,floripecten,Species,A,
30230,deplanchei,Species,A,
30231,fissiglossa,Species,A,
30232,neocaledonica,Species,A,
30233,taurina,Species,A,
30234,neocaledonicum,Species,A,
30235,moratii,Species,A,
30236,polycladium,Species,A,
30237,verruciferum,Species,A,
30238,cleistogamum,Species,A,
30239,pectinatum,Species,A,
30240,crassicaule,Species,A,
30241,cymatoleguum,Species,A,
30242,finetianum,Species,A,
30243,virotii,Species,A,
30244,camaridiorum,Species,A,
30245,odontochilum,Species,A,
30246,oppositifolium,Species,A,
30247,ngoyense,Species,A,
30248,poissonianum,Species,A,9326
30249,closterium,Species,A,
30250,muricatum,Species,A,20893
30252,ou-hinnae,Species,A,
30253,karicouyensis,Species,A,
30254,vieillardii,Species,A,
30255,hexarhopalos,Species,A,22228
30256,neo-caledonicum,Species,A,22228
30257,ngoyense,Species,A,22228
30258,keekee,Species,A,22228
30259,lingulatum,Species,A,22228
30260,aphanopetalum,Species,A,22228
30261,lophoglottis,Species,A,20893:22228:
30262,pallidiflorum,Species,A,22228
30263,atrorubens,Species,A,8006:22228:
30264,comptonii,Species,A,22228
30265,baladeanum,Species,A,22228
30267,balansae,Species,A,21492
30268,oreadum,Species,A,21492
30270,deplanchei,Species,A,
30271,vandifolium,Species,A,21442
30272,sarcochilus,Species,A,
30273,steatoglossum,Species,A,
30274,fractiflexum,Species,A,
30275,munificum,Species,A,20893
30276,neocaledonicus,Species,A,
30277,neocaledonicus,Species,A,
30278,robertsii,Species,A,
