SpcRecID,Scientific name,Rank,Accepted RecID,Accepted rank,Status,RefRecIDs
168674,lobelii,SUBSPECIES,4,Species,S,21069
35762,chaetacantha,SPECIES,170,Species,S,21437
35763,polygona,SPECIES,170,Species,S,21437
35764,squamulosa,SPECIES,170,Species,S,21437
106710,chaetacantha,SPECIES,170,Species,S,21437
35765,polygona,SUBSPECIES,170,Species,S,21437
118742,borealis,SPECIES,607,Species,S,20171
141356,comperana,SPECIES,981,Species,S,20171
141357,taurica,SPECIES,981,Species,S,20171
178293,alternifolius,SPECIES,1098,Species,S,21440
178294,boreale,SPECIES,1098,Species,S,21440
178295,atsmori,SPECIES,1098,Species,S,21440
178296,cruriatum,SPECIES,1098,Species,S,21440
178298,ferrugineum,SPECIES,1098,Species,S,21440
178299,marianus,SPECIES,1098,Species,S,21440
178303,marianus,SPECIES,1098,Species,S,21440
178304,microsaccos,SPECIES,1098,Species,S,21440
30091,persistens,SPECIES,1340,Species,S,17672:21391:22181
82654,triflora,SUBSPECIES,1365,Species,S,13662
34216,snogerupii,SUBSPECIES,1483,Species,S,21389
74551,paludosa,SPECIES,1626,Species,S,14352:20171:
118493,loeselii,SPECIES,1991,Species,S,20171
124399,loeselii,SPECIES,1991,Species,S,20171
139295,argolica,SUBSPECIES,2220,Species,S,20171
128368,gemmipara,SPECIES,2899,Species,S,20171
110996,krainzii,SUBSPECIES,3691,Species,S,20064
18149,neapolitanum,SPECIES,3787,Species,S,21389
32173,aphylla,SPECIES,3930,Species,S,21391
32501,aphyllus,SPECIES,3930,Species,S,21391
20929,beaumieriana,SPECIES,3949,Species,S,21391:22181:
22149,beaumieriana,SUBSPECIES,3949,Species,S,21391:22181:
32672,piscatorius,SPECIES,3951,Species,S,21391
126805,pectus,SPECIES,4442,Species,S,20171
127580,micrantha,SPECIES,4542,Species,S,20171
27479,brevifolia,SPECIES,5148,Species,S,21482
179136,minax,SPECIES,5329,Species,S,21442
5342,stenoglossa,SPECIES,5343,Species,S,20604
33379,marumii,SPECIES,5360,Species,S,21488
33380,regalis,SPECIES,5360,Species,S,21488
33407,vroomi,SPECIES,5360,Species,S,21488
33628,altensteinii,SPECIES,5360,Species,S,21488
33993,caffra,SPECIES,5362,Species,S,21488
33994,caffra,SPECIES,5362,Species,S,21488
33995,brachyphyllus,SPECIES,5362,Species,S,21488
33999,cycadis,SPECIES,5362,Species,S,21488
34000,elliptica,SPECIES,5362,Species,S,21488
34001,crassifolia,SPECIES,5362,Species,S,21488
33463,acanthus,SPECIES,5364,Species,S,21488
33509,eximius,SPECIES,5364,Species,S,21488
33584,verschaffelti,SPECIES,5364,Species,S,21488
33591,cycadifolius,SPECIES,5364,Species,S,21488
33604,villosa,SPECIES,5364,Species,S,21488
34002,friderici-guilielmi,SPECIES,5367,Species,S,21488
33642,vanhallii,SPECIES,5370,Species,S,21488
33673,aurea,SPECIES,5370,Species,S,21488
33676,horrida,SPECIES,5370,Species,S,21488
33716,tricuspidata,SPECIES,5370,Species,S,21488
20753,nanus,SPECIES,5370,Species,S,
33867,spinulosus,SPECIES,5377,Species,S,21488
33875,mauritianus,SPECIES,5378,Species,S,21488
33876,lanuginosa,SPECIES,5378,Species,S,21488
33877,longifolia,SPECIES,5378,Species,S,21488
20751,lanuginosus,SPECIES,5378,Species,S,
29009,decipiens,SPECIES,6212,Species,S,21853
34425,neglectus,SPECIES,6212,Species,S,21853
34426,neglecta,SPECIES,6212,Species,S,21853
34427,discolor,SPECIES,6212,Species,S,21853
34428,discolor,SPECIES,6212,Species,S,21853
34429,leptostachys,SPECIES,6212,Species,S,21853
34430,leptostachya,SPECIES,6212,Species,S,21853
34431,junghuhnianus,SPECIES,6212,Species,S,21853
34432,endlicherianus,SPECIES,6212,Species,S,21853
34433,endlicheriana,SPECIES,6212,Species,S,21853
34441,neriifolia,SPECIES,6212,Species,S,21853
34442,neriifolia,SPECIES,6212,Species,S,21853
185029,lugardii,SPECIES,7428,Subspecies,S,22194:20064:
34498,coahuilense,SPECIES,7493,Species,S,21437
34499,columnare,SPECIES,7493,Species,S,21437
34502,tulense,SPECIES,7493,Species,S,21437
34500,potosinum,SUBSPECIES,7493,Species,S,21437
34501,tulense,SUBSPECIES,7493,Species,S,21437
27433,valida,SPECIES,7511,Species,S,21437
27460,kruegeri,SUBSPECIES,7519,Species,S,21437
34863,reyesii,SUBSPECIES,7519,Species,S,21437
34903,subterraneus,SPECIES,7535,Species,S,21437
35767,rostii,SPECIES,7600,Species,S,21437
25721,acanthodes,SPECIES,7600,Species,S,8058:21437:
107378,catingicola,SPECIES,7704,Species,S,21437
37071,catingicola,SUBSPECIES,7704,Species,S,21437
108071,chrysocarpa,SPECIES,7706,Species,S,21437
179976,puniceodiscus,SPECIES,7706,Species,S,21437
179929,campos-portoana,SPECIES,7722,Species,S,21437
173153,atropurpurea,SPECIES,7837,Species,S,22052:22075:
174183,atropurpurea,SPECIES,7837,Species,S,22052:22075:
173644,caudata,SPECIES,7864,Species,S,22052
173432,brevipes,SPECIES,7864,Species,S,22052:22075:
173562,dupaxiensis,SPECIES,7864,Species,S,22052:22075:
173746,manilensis,SPECIES,7864,Species,S,22052:22075:
174329,caudata,SPECIES,7864,Species,S,22052:22075:
174348,extensa,SPECIES,7864,Species,S,22052:22075:
175080,manilensis,SPECIES,7864,Species,S,22052:22075:
176472,manilensis,SPECIES,7864,Species,S,22052:22075:
176693,arborescens,SPECIES,7864,Species,S,22052:22075:
177868,guatemalense,SPECIES,7892,Species,S,22052
177883,wendlandii,SPECIES,7892,Species,S,22052
177963,guatemalensis,SPECIES,7892,Species,S,22052
178011,regalis,SPECIES,7892,Species,S,22052
178040,wendlandii,SPECIES,7892,Species,S,22052
178020,schiedei,SPECIES,7893,Species,S,22052
174737,leprieurii,SPECIES,7901,Species,S,21855:22075:
187155,warihon,SPECIES,7930,Species,S,22075
187156,mindanensis,SPECIES,7930,Species,S,22075
187157,mindanensis,SPECIES,7930,Species,S,22075
173382,bicolor,SPECIES,7930,Species,S,22052:22075:
173385,biliranensis,SPECIES,7930,Species,S,22052:22075:
173563,dura,SPECIES,7930,Species,S,22052:22075:
173692,lanaensis,SPECIES,7930,Species,S,22052:22075:
173701,lepidigera,SPECIES,7930,Species,S,22052:22075:
174060,squamicosta,SPECIES,7930,Species,S,22052:22075:
174111,tonglonensis,SPECIES,7930,Species,S,22052:22075:
174146,warihon,SPECIES,7930,Species,S,22052:22075:
174318,bicolor,SPECIES,7930,Species,S,22052:22075:
174454,tonglonensis,SPECIES,7930,Species,S,22052:22075:
174476,warihon,SPECIES,7930,Species,S,22052:22075:
174876,fuliginosa,SPECIES,7930,Species,S,22052:22075:
175136,mindanensis,SPECIES,7930,Species,S,22052:22075:
174062,moorei,SPECIES,7944,Species,S,21855:22075:
174418,moorei,SPECIES,7944,Species,S,22052:22075:
175158,moorei,SPECIES,7944,Species,S,22052:22075:
174249,ogurae,SPECIES,8004,Species,S,22052:22075:
175208,ogurae,SPECIES,8004,Species,S,22052:22075:
174246,subincisa,SPECIES,8027,Species,S,21855
174294,speciosa,SPECIES,8027,Species,S,22052
174745,maxonii,SPECIES,8031,Species,S,21855:22075:
174732,joadii,SPECIES,8035,Species,S,21855
173417,boryana,SPECIES,8035,Species,S,22075
173836,escuquensis,SPECIES,8035,Species,S,21855:22075:
173986,joadii,SPECIES,8035,Species,S,21855:22075:
174668,andina,SPECIES,8035,Species,S,21855:22075:
174680,boryana,SPECIES,8035,Species,S,21855:22075:
174700,escuquensis,SPECIES,8035,Species,S,21855:22075:
174736,leprieurii,SPECIES,8035,Species,S,21855:22075:
173459,circumdentata,SPECIES,8035,Species,S,22052:22075:
173557,arborea,SPECIES,8036,Species,S,21855:22075:
173629,guadalupensis,SPECIES,8036,Species,S,22052:22075:
174046,serra,SPECIES,8036,Species,S,22052:22075:
174162,arborea,SPECIES,8036,Species,S,22052:22075:
174307,arborea,SPECIES,8036,Species,S,22052:22075:
174440,serra,SPECIES,8036,Species,S,22052:22075:
176673,arboreum,SPECIES,8036,Species,S,22052:22075:
176676,arboreum,SPECIES,8036,Species,S,22052:22075:
173709,aspidioides,SPECIES,8044,Species,S,21855:22075:
173711,aspidiiformis,SPECIES,8044,Species,S,21855:22075:
174696,decorata,SPECIES,8045,Species,S,21855:22075:
187081,hypotricha,SPECIES,8046,Species,S,22075
187082,schanschin,SPECIES,8046,Species,S,22075
174175,sphaerocarpa,SPECIES,8046,Species,S,21855:22075:
173290,abruptecaudata,SPECIES,8046,Species,S,22052:22075:
173645,hirtula,SPECIES,8046,Species,S,22052:22075:
173722,lindeniana,SPECIES,8046,Species,S,22052:22075:
173866,oligocarpa,SPECIES,8046,Species,S,22052:22075:
173917,pilosa,SPECIES,8046,Species,S,22052:22075:
174141,vestita,SPECIES,8046,Species,S,22052:22075:
173814,monstrabila,SPECIES,8047,Species,S,22052:22075:
186984,aurea,SPECIES,8052,Species,S,22075
173707,asperula,SPECIES,8052,Species,S,21855:22075:
173785,conspersa,SPECIES,8052,Species,S,21855:22075:
173817,delicatula,SPECIES,8052,Species,S,21855:22075:
173883,furfuracea,SPECIES,8052,Species,S,21855:22075:
174024,membranulosa,SPECIES,8052,Species,S,21855:22075:
174041,mollis,SPECIES,8052,Species,S,21855:22075:
174042,molliuscula,SPECIES,8052,Species,S,21855:22075:
174087,papyracea,SPECIES,8052,Species,S,21855:22075:
174211,underwoodii,SPECIES,8052,Species,S,21855:22075:
174877,fulva,SPECIES,8052,Species,S,21855:22075:
174076,onusta,SPECIES,8052,Species,S,22184:21855:22075
174928,haughtii,SPECIES,8056,Species,S,22052:22075:
174126,purpurea,SPECIES,8058,Species,S,21855:22075:
173454,castanea,SPECIES,8058,Species,S,22052:22075:
186998,microphylla,SPECIES,8059,Species,S,22075
174758,obscura,SPECIES,8060,Species,S,22075
43036,alfonsiana,SPECIES,8060,Species,S,14244:22184:22075
173719,austroamericana,SPECIES,8060,Species,S,21855:22075:
173774,columbiana,SPECIES,8060,Species,S,21855:22075:
173913,hartii,SPECIES,8060,Species,S,21855:22075:
174015,decussata,SPECIES,8060,Species,S,21855:22075:
174237,squarrosa,SPECIES,8060,Species,S,21855:22075:
174706,hartii,SPECIES,8060,Species,S,21855:22075:
174757,nigricans,SPECIES,8060,Species,S,21855:22075:
174311,atrovirens,SPECIES,8060,Species,S,22052:22075:
174345,denticulata,SPECIES,8060,Species,S,22052:22075:
175165,multiflora,SPECIES,8060,Species,S,22052:22075:
176473,multiflora,SPECIES,8060,Species,S,22052:22075:
176476,nigricans,SPECIES,8060,Species,S,22052:22075:
174179,squarrosa,SPECIES,8060,Species,S,22184:21855:22075
187001,asperata,SPECIES,8062,Species,S,22075
173741,borjae,SPECIES,8062,Species,S,21855:22075:
173813,cystolepis,SPECIES,8062,Species,S,21855:22075:
174243,subcaesia,SPECIES,8062,Species,S,21855:22075:
174695,cystolepis,SPECIES,8062,Species,S,21855:22075:
175233,pallescens,SPECIES,8062,Species,S,21855:22075:
173835,muriculata,SPECIES,8062,Species,S,22052:22075:
173846,nitens,SPECIES,8062,Species,S,22052:22075:
173857,ochroleuca,SPECIES,8062,Species,S,22052:22075:
174123,tungurahuae,SPECIES,8062,Species,S,22052:22075:
175257,peladensis,SPECIES,8065,Species,S,21855:22075:
174748,minima,SPECIES,8067,Species,S,21855:22075:
174765,platylepis,SPECIES,8067,Species,S,21855:22075:
173788,conspicua,SPECIES,8073,Species,S,21855:22075:
174250,suprastrigosa,SPECIES,8073,Species,S,21855:22075:
8053,furfuracea,SPECIES,8074,Species,S,12612:22075:
173743,brittoniana,SPECIES,8074,Species,S,21855:22075:
173355,barbata,SPECIES,8074,Species,S,22052:22075:
173833,muricata,SPECIES,8074,Species,S,22052:22075:
175571,tenera,SPECIES,8074,Species,S,22052:22075:
174734,lechleri,SPECIES,8075,Species,S,21855:22075:
174275,weatherbyana,SPECIES,8076,Species,S,21855:22075:
106180,ghiesbreghtii,SPECIES,8080,Species,S,19976
30203,karstenianum,SPECIES,8080,Species,S,21487
35638,lobulata,SPECIES,8080,Species,S,21854
177845,sellowianum,SPECIES,8080,Species,S,22052
177996,organensis,SPECIES,8080,Species,S,22052
178029,spruceana,SPECIES,8080,Species,S,22052
104986,gigantea,SPECIES,8080,Species,S,14244:21487:
30084,lobularia,SPECIES,8080,Species,S,21487:22052:
30101,navarrensis,SPECIES,8080,Species,S,21487:22052:
35643,karsteniana,SPECIES,8080,Species,S,21854:22052:
173823,dorsalis,SPECIES,8083,Species,S,21855
174127,quadripinnata,SPECIES,8083,Species,S,21855
174894,glauca,SPECIES,8083,Species,S,21855
173099,affinis,SPECIES,8083,Species,S,22052
173549,discolor,SPECIES,8083,Species,S,22052
173977,deckeriana,SPECIES,8083,Species,S,22052
175134,millefolium,SPECIES,8083,Species,S,22052
173976,jamaicensis,SPECIES,8086,Species,S,21855:22075:
174295,concinna,SPECIES,8086,Species,S,21855:22075:
174558,concinna,SPECIES,8086,Species,S,22052:22075:
174263,schlechteri,SPECIES,8121,Species,S,22052:22075:
175486,schlechteri,SPECIES,8121,Species,S,22052:22075:
173113,alpina,SPECIES,8144,Species,S,22052:22075:
173114,alpicola,SPECIES,8144,Species,S,22052:22075:
173298,alpina,SPECIES,8144,Species,S,22052:22075:
35629,auricomum,SPECIES,8162,Species,S,21854
177912,auricoma,SPECIES,8162,Species,S,22052
35627,arborescens,SPECIES,8162,Species,S,21854:22052:
35628,integra,SPECIES,8162,Species,S,21854:22052:
35630,deplanchei,SPECIES,8163,Species,S,21854:22052:
177837,fibrosum,SPECIES,8164,Species,S,22052
177859,billardieri,SPECIES,8164,Species,S,22052
177904,antarctica,SPECIES,8164,Species,S,22052
177920,billardieri,SPECIES,8164,Species,S,22052
178027,sparmanniana,SPECIES,8164,Species,S,22052
35636,ledermannii,SPECIES,8165,Species,S,21854:22052:
35637,schlechteri,SPECIES,8165,Species,S,21854:22052:
177841,lanatum,SPECIES,8166,Species,S,22052
35639,squarrosa,SPECIES,8168,Species,S,21854
35640,squarrosa,SPECIES,8168,Species,S,21854
35641,gracilis,SPECIES,8168,Species,S,21854
177846,squarrosum,SPECIES,8168,Species,S,22052
178032,gracilis,VARIETY,8168,Species,S,22052
35642,thyrsopteroides,SPECIES,8169,Species,S,21854
177839,glaucescens,SPECIES,8172,Species,S,22052
177856,assamicum,SPECIES,8172,Species,S,22052
177857,baranetz,SPECIES,8172,Species,S,22052
177863,djambianum,SPECIES,8172,Species,S,22052
177864,glaucescens,SPECIES,8172,Species,S,22052
177865,glaucophyllum,SPECIES,8172,Species,S,22052
177867,glaucum,SPECIES,8172,Species,S,22052
177911,assamica,SPECIES,8172,Species,S,22052
177914,barometz,SPECIES,8172,Species,S,22052
177958,glauca,SPECIES,8172,Species,S,22052
177861,crassinerve,SPECIES,8173,Species,S,22052
174342,atahuallpa,SPECIES,8183,Species,S,21855:22075:
174349,bradei,SPECIES,8185,Species,S,21855:22075:
107738,brunei,SPECIES,8186,Species,S,14244:22075:
173752,caesia,SPECIES,8186,Species,S,21855:22075:
186978,stigmosa,SPECIES,8188,Species,S,22075
173724,bakeriana,SPECIES,8188,Species,S,21855:22075:
174238,stigmosa,SPECIES,8188,Species,S,21855:22075:
174359,cyatheoides,SPECIES,8188,Species,S,21855:22075:
174677,bakeriana,SPECIES,8188,Species,S,21855:22075:
174694,cyatheoides,SPECIES,8188,Species,S,21855:22075:
174728,hostmanni,SPECIES,8188,Species,S,21855:22075:
178332,multiflora,SPECIES,8188,Species,S,22052:22075:
174361,dissimilis,SPECIES,8189,Species,S,21855:22075:
174698,dissimilis,SPECIES,8189,Species,S,21855:22075:
176455,dissimilis,SPECIES,8189,Species,S,21855:22075:
174462,anacampta,SPECIES,8190,Species,S,21855
107725,elongata,SPECIES,8190,Species,S,12616:22075:
174078,oreites,SPECIES,8190,Species,S,21855:22075:
174201,tijucensis,SPECIES,8190,Species,S,21855:22075:
174825,elongata,SPECIES,8190,Species,S,21855:22075:
175291,poeppigii,SPECIES,8190,Species,S,21855:22075:
175518,sprucei,SPECIES,8190,Species,S,21855:22075:
175582,tijucensis,SPECIES,8190,Species,S,21855:22075:
175616,tumacensis,SPECIES,8190,Species,S,22052:22075:
175643,villosa,SPECIES,8190,Species,S,22052:22075:
187158,gardneri,SPECIES,8191,Species,S,22075
174019,mamillata,SPECIES,8191,Species,S,21855:22075:
174367,gardneri,SPECIES,8191,Species,S,21855:22075:
174516,gardneri,SPECIES,8191,Species,S,21855:22075:
174882,gardneri,SPECIES,8191,Species,S,21855:22075:
173336,attenuata,SPECIES,8191,Species,S,22052:22075:
173661,incurvata,SPECIES,8191,Species,S,22052:22075:
174102,superfusa,SPECIES,8191,Species,S,22052:22075:
174107,taunaysiana,SPECIES,8191,Species,S,22052:22075:
175015,laevis,SPECIES,8192,Species,S,22075
187024,multiflora,SPECIES,8192,Species,S,22075
187025,pauciflorum,SPECIES,8192,Species,S,22075
187151,hirsuta,SPECIES,8192,Species,S,22075
174241,strigosa,SPECIES,8192,Species,S,21855:22075:
174252,surinamensis,SPECIES,8192,Species,S,21855:22075:
174372,hirsuta,SPECIES,8192,Species,S,21855:22075:
174705,hirsuta,SPECIES,8192,Species,S,21855:22075:
174761,parkeri,SPECIES,8192,Species,S,21855:22075:
175245,parkeri,SPECIES,8192,Species,S,21855:22075:
175528,strigosa,SPECIES,8192,Species,S,21855:22075:
174360,guianensis,SPECIES,8192,Species,S,22052:22075:
174383,kegelii,SPECIES,8192,Species,S,22052:22075:
174399,lingulata,SPECIES,8192,Species,S,22052:22075:
174442,servitensis,SPECIES,8192,Species,S,22052:22075:
174456,urolepis,SPECIES,8192,Species,S,22052:22075:
174959,hostmanni,SPECIES,8192,Species,S,22052:22075:
175043,leprieuriana,SPECIES,8192,Species,S,22052:22075:
175534,subaculaeata,SPECIES,8192,Species,S,22052:22075:
175558,surinamensis,SPECIES,8192,Species,S,22052:22075:
175651,weigeltii,SPECIES,8192,Species,S,22052:22075:
176452,hostmanni,SPECIES,8192,Species,S,22052:22075:
176459,laevis,SPECIES,8192,Species,S,22052:22075:
176467,lingulata,SPECIES,8192,Species,S,22052:22075:
176478,parkeri,SPECIES,8192,Species,S,22052:22075:
176482,strigosa,SPECIES,8192,Species,S,22052:22075:
176486,urolepsis,SPECIES,8192,Species,S,22052:22075:
178297,hirsutun,SPECIES,8192,Species,S,22052:22075:
186989,princeps,SPECIES,8194,Species,S,22075
107739,insignis,SPECIES,8194,Species,S,12616:22052:22075
173812,moniliformis,SPECIES,8194,Species,S,22052:22075:
8255,kalbreyeri,SPECIES,8195,Species,S,12111:22075:
173515,surukunesis,SPECIES,8195,Species,S,21855:22075:
174373,intramarginalis,SPECIES,8195,Species,S,21855:22075:
174995,kalbreyeri,SPECIES,8195,Species,S,21855:22075:
175288,podophylla,SPECIES,8195,Species,S,21855:22075:
174721,kalbreyeri,SPECIES,8195,Species,S,22052:22075:
174997,kalbreyeri,SPECIES,8195,Species,S,22052:22075:
174374,lockwoodiana,SPECIES,8196,Species,S,21855
174380,macrocarpa,SPECIES,8197,Species,S,21855:22075:
174743,macrocarpa,SPECIES,8197,Species,S,21855:22075:
173825,moricandiana,SPECIES,8197,Species,S,22052:22075:
174407,megalosora,SPECIES,8197,Species,S,22052:22075:
174419,moricandiana,SPECIES,8197,Species,S,22052:22075:
176470,macrocarpa,SPECIES,8197,Species,S,22052:22075:
174390,marginalis,SPECIES,8225,Species,S,21855:22075:
175085,marginalis,SPECIES,8225,Species,S,21855:22075:
177475,marginalis,SPECIES,8225,Species,S,21855:22075:
174722,marginalis,SPECIES,8225,Species,S,22052:22075:
174394,myosuroides,SPECIES,8226,Species,S,21855:22075:
175171,myosuroides,SPECIES,8226,Species,S,21855:22075:
173156,aurea,SPECIES,8226,Species,S,22052:22075:
175659,wrightii,SPECIES,8226,Species,S,22052:22075:
174395,parianensis,SPECIES,8227,Species,S,21855:22075:
174402,senilis,SPECIES,8230,Species,S,21855:22075:
175496,senilis,SPECIES,8230,Species,S,21855:22075:
174404,sipapoensis,SPECIES,8231,Species,S,21855:22075:
186966,acillare,SPECIES,8232,Species,S,22075
173148,armata,SPECIES,8232,Species,S,21855:22075:
174465,armata,SPECIES,8232,Species,S,21855:22075:
174638,armatum,SPECIES,8232,Species,S,21855:22075:
174945,hirta,SPECIES,8232,Species,S,21855:22075:
175559,swartziana,SPECIES,8232,Species,S,21855:22075:
173062,aculeata,SPECIES,8232,Species,S,22052:22075:
173293,aculeata,SPECIES,8232,Species,S,22052:22075:
174160,aculeata,SPECIES,8232,Species,S,22052:22075:
174881,fusagasuga,SPECIES,8232,Species,S,22052:22075:
175150,mollissima,SPECIES,8232,Species,S,22052:22075:
175292,pohlii,SPECIES,8232,Species,S,22052:22075:
175637,vestita,SPECIES,8232,Species,S,22052:22075:
173154,atrovirens,SPECIES,8234,Species,S,21855:22075:
174205,trichophlebia,SPECIES,8234,Species,S,21855:22075:
174467,atrovirens,SPECIES,8234,Species,S,21855:22075:
174652,atrovirens,SPECIES,8234,Species,S,21855:22075:
175595,trichophlebia,SPECIES,8234,Species,S,21855:22075:
174953,hookeriana,SPECIES,8234,Species,S,22052:22075:
173181,bicrenata,SPECIES,8235,Species,S,21855
186967,trichiana,SPECIES,8235,Species,S,22075
107728,trichiata,SPECIES,8235,Species,S,12111:22052:22075
8268,pansamalana,SPECIES,8235,Species,S,12111:22075:
8285,trichiata,SPECIES,8235,Species,S,14244:22052:22075
29629,stipularis,SPECIES,8235,Species,S,14244:22052:22075
173669,aphlebioides,SPECIES,8235,Species,S,21855:22075:
173954,ichtyolepis,SPECIES,8235,Species,S,21855:22075:
174468,bicrenata,SPECIES,8235,Species,S,21855:22075:
174552,pansamalana,SPECIES,8235,Species,S,21855:22075:
174974,ichtyolepis,SPECIES,8235,Species,S,21855:22075:
175205,ochroleuca,SPECIES,8235,Species,S,21855:22075:
175240,pansamalana,SPECIES,8235,Species,S,21855:22075:
175479,scabriuscula,SPECIES,8235,Species,S,21855:22075:
175524,stipularis,SPECIES,8235,Species,S,21855:22075:
178369,subochroleuca,SPECIES,8235,Species,S,21855:22075:
107727,stipularis,SPECIES,8235,Species,S,22052:22075:
106172,scabriuscula,SPECIES,8235,Species,S,9009:22052:22075
173778,conjugata,SPECIES,8237,Species,S,21855:22075:
174478,conjugata,SPECIES,8237,Species,S,21855:22075:
173839,cordata,SPECIES,8239,Species,S,21855:22075:
174482,cordata,SPECIES,8239,Species,S,21855:22075:
174691,costaricensis,SPECIES,8240,Species,S,21855:22075:
107622,costaricensis,SPECIES,8240,Species,S,9009:22052:22075
173982,decomposita,SPECIES,8243,Species,S,21855:22075:
174488,decomposita,SPECIES,8243,Species,S,21855:22075:
175217,oligocarpa,SPECIES,8243,Species,S,22052:22075:
174495,dichromatolepis,SPECIES,8246,Species,S,21855:22075:
174025,dichromatolepis,SPECIES,8246,Species,S,22052:22075:
174502,estelae,SPECIES,8248,Species,S,21855:22075:
174829,estelae,SPECIES,8248,Species,S,21855:22075:
186982,kuhnii,SPECIES,8249,Species,S,22075
186983,kuhnii,SPECIES,8249,Species,S,22075
173993,kuhnii,SPECIES,8249,Species,S,21855:22075:
174504,falcata,SPECIES,8249,Species,S,21855:22075:
174838,falcata,SPECIES,8249,Species,S,21855:22075:
175013,kuhnii,SPECIES,8249,Species,S,21855:22075:
174514,frigida,SPECIES,8250,Species,S,21855:22075:
174873,frigida,SPECIES,8250,Species,S,21855:22075:
174542,mexiae,SPECIES,8251,Species,S,21855:22075:
175109,mexiae,SPECIES,8251,Species,S,21855:22075:
174363,gibbosa,SPECIES,8252,Species,S,21855:22075:
174517,gibbosa,SPECIES,8252,Species,S,21855:22075:
174774,gibbosa,SPECIES,8252,Species,S,21855:22075:
174524,hirsuta,SPECIES,8253,Species,S,21855:22075:
174943,hirsuta,SPECIES,8253,Species,S,21855:22075:
174525,hodgeana,SPECIES,8254,Species,S,21855:22075:
174533,latevagans,SPECIES,8256,Species,S,21855:22075:
175027,latevagans,SPECIES,8256,Species,S,21855:22075:
173107,albidopaleata,SPECIES,8258,Species,S,21855
174438,albidopaleata,SPECIES,8258,Species,S,21855
173163,axillaris,SPECIES,8258,Species,S,22075
106154,leucolepis,SPECIES,8258,Species,S,19976:22075:
131745,axillare,SPECIES,8258,Species,S,20171:22075:
173255,leucolepis,SPECIES,8258,Species,S,21855:22075:
175061,ludoviciana,SPECIES,8258,Species,S,22052:22075:
175182,nigrescens,SPECIES,8258,Species,S,22052:22075:
175256,pectinata,SPECIES,8258,Species,S,22052:22075:
178457,axillaris,SPECIES,8258,Species,S,22052:22075:
174909,glumacea,SPECIES,8258,Species,S,22075:22052:
104985,mexicana,SPECIES,8259,Species,S,19850:21855:22075
174910,godmanii,SPECIES,8259,Species,S,21855:22075:
175110,mexicana,SPECIES,8259,Species,S,21855:22075:
178489,godmanni,SPECIES,8259,Species,S,21855:22075:
186997,microdontum,SPECIES,8260,Species,S,22075
175113,microdonta,SPECIES,8260,Species,S,21855:22075:
173061,aculeata,SPECIES,8260,Species,S,22052:22075:
173147,armata,SPECIES,8260,Species,S,22052:22075:
174864,ferox,SPECIES,8260,Species,S,22052:22075:
178502,aculeatum,SPECIES,8260,Species,S,22052:22075:
107642,microdonta,SPECIES,8260,Species,S,9009:22075:
174546,nanna,SPECIES,8262,Species,S,21855:22075:
186995,nigra,SPECIES,8264,Species,S,22075
106156,nigra,SPECIES,8264,Species,S,19976:22075:
174110,primaeva,SPECIES,8264,Species,S,21855:22075:
174531,lasiosora,SPECIES,8264,Species,S,21855:22075:
175006,killipii,SPECIES,8264,Species,S,21855:22075:
175018,lasiosora,SPECIES,8264,Species,S,21855:22075:
175180,nigra,SPECIES,8264,Species,S,21855:22075:
175568,tarapotensis,SPECIES,8264,Species,S,21855:22075:
187004,pauciflora,SPECIES,8269,Species,S,22075
187005,pauciflora,SPECIES,8269,Species,S,22075
173264,pauciflora,SPECIES,8269,Species,S,21855:22075:
174557,pauciflora,SPECIES,8269,Species,S,21855:22075:
175252,pauciflora,SPECIES,8269,Species,S,21855:22075:
174566,phegopteroides,SPECIES,8272,Species,S,21855:22075:
175270,phegopteroides,SPECIES,8272,Species,S,21855:22075:
175277,pilosissima,SPECIES,8273,Species,S,21855:22075:
174725,pilosissima,SPECIES,8273,Species,S,22052:22075:
174569,praecincta,SPECIES,8274,Species,S,21855:22075:
175307,praecincta,SPECIES,8274,Species,S,21855:22075:
174578,pungens,SPECIES,8275,Species,S,22075
187010,pungens,SPECIES,8275,Species,S,22075
187011,procera,SPECIES,8275,Species,S,22075
187012,pungens,SPECIES,8275,Species,S,22075
187013,procerum,SPECIES,8275,Species,S,22075
8247,dombeyi,SPECIES,8275,Species,S,12111:22075:
173149,armigera,SPECIES,8275,Species,S,21855:22075:
173863,floribunda,SPECIES,8275,Species,S,21855:22075:
173897,gleasoni,SPECIES,8275,Species,S,21855:22075:
174093,pastazensis,SPECIES,8275,Species,S,21855:22075:
174117,pterorachis,SPECIES,8275,Species,S,21855:22075:
174124,pycnocarpa,SPECIES,8275,Species,S,21855:22075:
174498,dombeyi,SPECIES,8275,Species,S,21855:22075:
174511,floribunda,SPECIES,8275,Species,S,21855:22075:
174523,gleasonii,SPECIES,8275,Species,S,21855:22075:
174554,pastazensis,SPECIES,8275,Species,S,21855:22075:
174574,procera,SPECIES,8275,Species,S,21855:22075:
174642,willdenowiana,SPECIES,8275,Species,S,21855:22075:
174809,dombeyi,SPECIES,8275,Species,S,21855:22075:
174868,floribunda,SPECIES,8275,Species,S,21855:22075:
174899,gleasoni,SPECIES,8275,Species,S,21855:22075:
174982,infesta,SPECIES,8275,Species,S,21855:22075:
175249,pastazensis,SPECIES,8275,Species,S,21855:22075:
