Scientific name,Rank,RecID,ParentRank,Parent recID,Status,Species Author,notes,Designation,AcceptedRank,AcceptedRecID
bergeriana,SPECIES,27402,Genus,291,S,Boedeker,,CITES_EU,Species,75711
borwigii,SPECIES,27403,Genus,291,S,(J.Purpus) Berger,,CITES_EU,Species,11773
daimonoceras,SPECIES,27407,Genus,291,S,(Lemaire) Lemaire,,CITES_EU,Species,27425
densispina,SPECIES,27409,Genus,291,S,Werdermann,,CITES_EU,Species,29487
obscura,SPECIES,27419,Genus,291,S,Boedeker,,CITES_EU,Species,86763
pseudonickelsiae,SPECIES,27422,Genus,291,S,Backeberg,,CITES_EU,Species,27408
roederiana,SPECIES,27426,Genus,291,S,Boedeker,,CITES_EU,Species,11773
salm-dyckiana,SPECIES,27427,Genus,291,S,(Scheer ex Salm-Dyck) Britton & Rose,,CITES_EU,Species,27408
schwarziana,SPECIES,27428,Genus,291,S,Boedeker,,CITES_EU,Species,27411
speciosa,SPECIES,27430,Genus,291,S,Boedeker,,CITES_EU,Species,86763
valida,SPECIES,27433,Genus,291,S,(Purpus) Bremer,,CITES_EU,Species,7511
villarensis,SPECIES,27435,Genus,291,S,Backeberg,,CITES_EU,Species,29477
atherstonei,SPECIES,27446,Genus,38,S,Baker,,CITES_EU,Species,28625
bamangwatensis,SPECIES,27452,Genus,38,S,SchÖnland,,CITES_EU,Species,30555
barteri,SPECIES,27465,Genus,38,S,Baker,,CITES_EU,Species,28329
barteri,SPECIES,27467,Genus,38,S,Schnell,,CITES_EU,Species,101328
beniensis,SPECIES,27468,Genus,38,S,De.Wild,,CITES_EU,Species,30471
bequaertii,SPECIES,27471,Genus,38,S,De.Wild,,CITES_EU,Species,21231
bolusii,SPECIES,27476,Genus,38,S,Baker,,CITES_EU,Species,28676
boranensis,SPECIES,27477,Genus,38,S,Cufod.,,CITES_EU,Species,18750
brevifolia,SPECIES,27479,Genus,38,S,Haw.,,CITES_EU,Species,5148
brunneo-punctata,SPECIES,27481,Genus,38,S,Engl. & Gilg.,,CITES_EU,Species,28335
brunnthaleri,SPECIES,27483,Genus,38,S,A.Berger ex Cammerl,,CITES_EU,Species,28766
calcairophylla,SPECIES,27484,Genus,38,S,hort.,,CITES_EU,Species,9292
candelabrum,SPECIES,27485,Genus,38,S,Engl. & Drude,,CITES_EU,Species,28644
carowii,SPECIES,27488,Genus,38,S,Reynolds,,CITES_EU,Species,30540
chimanimaniensis,SPECIES,27491,Genus,38,S,Christian,,CITES_EU,Species,30479
chinensis,SPECIES,27492,Genus,38,S,(Haw) Baker,,CITES_EU,Species,147981
commutata,SPECIES,27497,Genus,38,S,Engl.,,CITES_EU,Species,101328
concinna,SPECIES,27499,Genus,38,S,Baker,,CITES_EU,Species,8766
corbisieri,SPECIES,27500,Genus,38,S,De Wild.,,CITES_EU,Species,28335
unguispinus,SPECIES,27501,Genus,1649,S,(Engelm.) Britton & Rose,,CITES_EU,Species,75851
decora,SPECIES,27513,Genus,38,S,Schönland,,CITES_EU,Species,28574
hastifer,SPECIES,27519,Genus,466,S,(Werderm. & Boedeker) N.P. Tay.,,CITES_EU,Species,104824
leucacanthus,SPECIES,27523,Genus,466,S,(Scheidw.) N.P. Taylor,,CITES_EU,Species,105313
gielsdorfianus,SPECIES,27536,Genus,1694,S,(Werderm.) Backeb.,,CITES_EU,Species,104827
ysabelae,SPECIES,27538,Genus,1694,S,(Schlange) Backeb.,,CITES_EU,Species,104829
dependens,SPECIES,27539,Genus,38,S,Steud,,CITES_EU,Species,30562
gatesii,SPECIES,27544,Genus,1762,S,M.E. Jones,,CITES_EU,Species,104830
disticha,SPECIES,27552,Genus,38,S,Mill.,,CITES_EU,Species,111069
zopilotensis,SPECIES,27557,Genus,1813,S,Sánchez-Mejorada,,CITES_EU,Species,68162
escuintlensis,SPECIES,27558,Genus,1820,S,Matuda,,CITES_EU,Species,15293
gaumeri,SPECIES,27559,Genus,1820,S,Britton & Rose,,CITES_EU,Species,15293
inaperta,SPECIES,27560,Genus,1820,S,Schott ex Griffiths,,CITES_EU,Species,15293
karwinskiana,SPECIES,27561,Genus,1820,S,(Salm-Dyck) Schumann,,CITES_EU,Species,104833
nuda,SPECIES,27562,Genus,1820,S,Backeb.,,CITES_EU,Species,104834
macdougallii,SPECIES,27563,Genus,1821,S,(Alexander) W.T.Marshall,,CITES_EU,Species,75696
echinata,SPECIES,27564,Genus,38,S,Willd.,,CITES_EU,Species,149322
arrastradillo,SPECIES,27567,Genus,765,S,Backeb.,,CITES_EU,Species,15545
edulis,SPECIES,27569,Genus,38,S,A.Chev.,,CITES_EU,Species,101328
cantabrigiensis,SPECIES,27573,Genus,765,S,Lynch,,CITES_EU,Species,105225
ciribe,SPECIES,27578,Genus,765,S,Engelmann ex Coulter,,CITES_EU,Species,68443
ellenbergeri,SPECIES,27579,Genus,38,S,Guillaumin,,CITES_EU,Species,30462
marnieriana,SPECIES,27585,Genus,765,S,Backeb.,,CITES_EU,Species,15545
elongata,SPECIES,27611,Genus,38,S,Murray,,CITES_EU,Species,147981
gatesii,SPECIES,27638,Genus,822,S,E. Baxter,,CITES_EU,Species,27640
opuntiiflora,SPECIES,27639,Genus,822,S,(DC.) Britton & Rose,,CITES_EU,Species,27633
scandens,SPECIES,27642,Genus,822,S,Britton & Rose,,CITES_EU,Species,107862
foetidus,SPECIES,27645,Genus,1892,S,T. Macdougall & Miranda,,CITES_EU,Species,31656
eylesii,SPECIES,27649,Genus,38,S,Christian,,CITES_EU,Species,30482
ferox,SPECIES,27661,Genus,38,S,A. Berger,,CITES_EU,Species,18739
tamaulipensis,SPECIES,27671,Genus,1979,S,Werdermann,,CITES_EU,Species,61911
flabelliformis,SPECIES,27718,Genus,38,S,Salisb.,,CITES_EU,Species,28624
flava,SPECIES,27719,Genus,38,S,Pers.,,CITES_EU,Species,147981
frutescens,SPECIES,27721,Genus,38,S,(Salm-Dyck),,CITES_EU,Species,28657
fruticosa,SPECIES,27723,Genus,38,S,Lam.,,CITES_EU,Species,28657
galpinii,SPECIES,27724,Genus,38,S,Baker,,CITES_EU,Species,28584
gariusiana,SPECIES,27726,Genus,38,S,Dinter,,CITES_EU,Species,28761
hlangapensis,SPECIES,27734,Genus,38,S,Groenew.,,CITES_EU,Species,28663
humilis,SPECIES,27735,Genus,38,S,Ker Gawl.,,CITES_EU,Species,149322
ibityensis,SPECIES,27741,Genus,38,S,hort.,,CITES_EU,Species,9319
incurva,SPECIES,27744,Genus,38,S,(Haw.) Haw.,,CITES_EU,Species,149322
obovalifolia,SPECIES,27745,Genus,458,S,A. Rich.,,CITES_EU,Species,30059
indica,SPECIES,27756,Genus,38,S,Royle,,CITES_EU,Species,147981
intermedia,SPECIES,27763,Genus,38,S,(H.Perrier) Reynolds,,CITES_EU,Species,9340
jex-blakeae,SPECIES,27764,Genus,38,S,Christian,,CITES_EU,Species,18779
johnstonii,SPECIES,27768,Genus,38,S,Baker,,CITES_EU,Species,28333
juttae,SPECIES,27770,Genus,38,S,Dinter,,CITES_EU,Species,28766
intercedens,SPECIES,27780,Genus,458,S,Pax,,CITES_EU,Species,24423
kraussii,SPECIES,27784,Genus,38,S,Schönland 1903,,CITES_EU,Species,30558
phyllanthoides,SPECIES,27786,Genus,1821,S,(De Candolle) Britton & Rose,,CITES_EU,Species,68167
lanuriensis,SPECIES,27813,Genus,38,S,De Wild,,CITES_EU,Species,21231
lanzae,SPECIES,27833,Genus,38,S,Tod.,,CITES_EU,Species,147981
laxissima,SPECIES,27863,Genus,38,S,Reynolds,,CITES_EU,Species,30555
leptocaulon,SPECIES,27881,Genus,38,S,Bojer,,CITES_EU,Species,9284
lingua,SPECIES,27947,Genus,38,S,Thunb.,,CITES_EU,Species,28624
linguaeformis,SPECIES,27962,Genus,38,S,L.F.,,CITES_EU,Species,28624
longiaristata,SPECIES,27970,Genus,38,S,Schult. & Schult.f.,,CITES_EU,Species,30462
lugardiana,SPECIES,27973,Genus,38,S,Baker,,CITES_EU,Species,30555
lusitanica,SPECIES,27975,Genus,38,S,Groenew,,CITES_EU,Species,18755
maclaughlinii,SPECIES,27983,Genus,38,S,Christian hort.,,CITES_EU,Species,24468
maculata,SPECIES,28008,Genus,38,S,Forssk.,,CITES_EU,Species,106862
maculosa,SPECIES,28016,Genus,38,S,Lam.,,CITES_EU,Species,111069
marginalis,SPECIES,28097,Genus,38,S,DC.,,CITES_EU,Species,26754
marginata,SPECIES,28098,Genus,38,S,(Aiton) Willd.,,CITES_EU,Species,26754
marlothi,SPECIES,28106,Genus,38,S,J.M. Wood,,CITES_EU,Species,18739
marshalli,SPECIES,28108,Genus,38,S,J.M.Wood & M.S.Evans,,CITES_EU,Species,28665
melsetterensis,SPECIES,28140,Genus,38,S,Christian,,CITES_EU,Species,30479
micracantha,SPECIES,28145,Genus,38,S,Pole-Evans,,CITES_EU,Species,28757
micracantha,SPECIES,28148,Genus,38,S,Link & Otto,,CITES_EU,Species,28613
mketiensis,SPECIES,28178,Genus,38,S,Christian,,CITES_EU,Species,28335
montana,SPECIES,28185,Genus,38,S,Schinz,,CITES_EU,Species,31501
schottii,SPECIES,28190,Genus,1762,S,(Engelmann) Britton & Rose,,CITES_EU,Species,105428
muricata,SPECIES,28207,Genus,38,S,Haw.,,CITES_EU,Species,28584
mwanzana,SPECIES,28219,Genus,38,S,Christian,,CITES_EU,Species,28332
natalensis,SPECIES,28229,Genus,38,S,J.M.Wood & M.S.Evans,,CITES_EU,Species,28657
nitens,SPECIES,28231,Genus,38,S,Baker,,CITES_EU,Species,28772
galeottianum,SPECIES,28245,Genus,1297,S,(A.Rich. & Galeotti) Halb. 1984,,CITES_EU,Species,169961
galeottianum,SPECIES,28245,Genus,1297,S,(A.Rich. & Galeotti) Halb. 1984,,CITES_EU,Species,169961
galeottianum,SPECIES,28245,Genus,1297,S,(A.Rich. & Galeotti) Halb. 1984,,CITES_EU,Species,169961
maculatum,SPECIES,28246,Genus,1297,S,(La Llave & Lex.) Halb. 1984,,CITES_EU,Species,104703
maculatum,SPECIES,28246,Genus,1297,S,(La Llave & Lex.) Halb. 1984,,CITES_EU,Species,104703
maculatum,SPECIES,28246,Genus,1297,S,(La Llave & Lex.) Halb. 1984,,CITES_EU,Species,104703
maculatum,SPECIES,28246,Genus,1297,S,(La Llave & Lex.) Halb. 1984,,CITES_EU,Species,104703
maculatum,SPECIES,28246,Genus,1297,S,(La Llave & Lex.) Halb. 1984,,CITES_EU,Species,104703
candidulum,SPECIES,28247,Genus,1297,S,(Rchb.f.) Halb. 1984,,CITES_EU,Species,169958
candidulum,SPECIES,28247,Genus,1297,S,(Rchb.f.) Halb. 1984,,CITES_EU,Species,169958
candidulum,SPECIES,28247,Genus,1297,S,(Rchb.f.) Halb. 1984,,CITES_EU,Species,169958
candidulum,SPECIES,28247,Genus,1297,S,(Rchb.f.) Halb. 1984,,CITES_EU,Species,169958
candidulum,SPECIES,28247,Genus,1297,S,(Rchb.f.) Halb. 1984,,CITES_EU,Species,169958
oligospila,SPECIES,28248,Genus,38,S,Baker,,CITES_EU,Species,28670
paludicola,SPECIES,28258,Genus,38,S,Chev.,,CITES_EU,Species,28329
parvispina,SPECIES,28270,Genus,38,S,Schönland,,CITES_EU,Species,28614
parvula,SPECIES,28283,Genus,38,S,H.Perrier,,CITES_EU,Species,9334
peacockii,SPECIES,28288,Genus,38,S,A.Berger,,CITES_EU,Species,30559
namaquensis,SPECIES,28424,Genus,458,S,N.E. Br.,,CITES_EU,Species,32535
nelii,SPECIES,28425,Genus,458,S,"A.C.White, R.A.Dyer & Sloane",,CITES_EU,Species,28385
peltigera,SPECIES,28428,Genus,458,S,E. Meyer ex Boiss.,,CITES_EU,Species,32541
ammophila,SPECIES,28561,Genus,38,S,Reynolds,,CITES_EU,Species,30555
candelabrum,SPECIES,28570,Genus,38,S,A.Berger,,CITES_EU,Species,28584
dolomitica,SPECIES,28582,Genus,38,S,Groenew.,,CITES_EU,Species,28651
pienaarii,SPECIES,28675,Genus,38,S,Pole-Evans,,CITES_EU,Species,28759
platyphylla,SPECIES,28699,Genus,38,S,,,CITES_EU,Species,30555
bainesii,SPECIES,28756,Genus,38,S,Dyer,,CITES_EU,Species,25163
komatiensis,SPECIES,28764,Genus,38,S,Reynolds,,CITES_EU,Species,18755
saponaria,SPECIES,28773,Genus,38,S,(Ait.) Haw.,,CITES_EU,Species,111069
sessiliflora,SPECIES,28774,Genus,38,S,Pole-Evans,,CITES_EU,Species,26873
pongolensis,SPECIES,28777,Genus,38,S,Reynolds,,CITES_EU,Species,18755
pseudoafricana,SPECIES,28921,Genus,38,S,Salm-Dyck,,CITES_EU,Species,28676
pseudoferox,SPECIES,28944,Genus,38,S,Salm-Dyck,,CITES_EU,Species,28584
pulchra,SPECIES,28957,Genus,38,S,Lavranos,,CITES_EU,Species,21171
decipiens,SPECIES,29009,Genus,865,S,N.E.Gray,,CITES_EU,Species,6212
punctata,SPECIES,29115,Genus,38,S,Haw.,,CITES_EU,Species,31506
ramosa,SPECIES,29154,Genus,38,S,Haw.,,CITES_EU,Species,31501
pycnacantha,SPECIES,29198,Genus,38,S,MacOwan,,CITES_EU,Species,28772
recurvifolia,SPECIES,29201,Genus,38,S,Groenew,,CITES_EU,Species,28560
cervantesii,SPECIES,29266,Genus,1297,S,(La Llave & Lex.) Halb. 1984,,CITES_EU,Species,169959
cervantesii,SPECIES,29266,Genus,1297,S,(La Llave & Lex.) Halb. 1984,,CITES_EU,Species,169959
cervantesii,SPECIES,29266,Genus,1297,S,(La Llave & Lex.) Halb. 1984,,CITES_EU,Species,169959
cervantesii,SPECIES,29266,Genus,1297,S,(La Llave & Lex.) Halb. 1984,,CITES_EU,Species,169959
rubrolutea,SPECIES,29284,Genus,38,S,Schinz.,,CITES_EU,Species,30553
rufocincta,SPECIES,29292,Genus,38,S,Haw.,,CITES_EU,Species,26754
gorgo,SPECIES,29298,Genus,393,S,(Reichb.f. ex Kraenz.) Luer,,CITES_EU,Species,170093
gorgo,SPECIES,29298,Genus,393,S,(Reichb.f. ex Kraenz.) Luer,,CITES_EU,Species,170093
schimperi,SPECIES,29329,Genus,38,S,G.Karst & Schenk,,CITES_EU,Species,28670
schinzii,SPECIES,29335,Genus,38,S,Baker,,CITES_EU,Species,30553
schlechteri,SPECIES,29368,Genus,38,S,Schönland,,CITES_EU,Species,28574
schweinfurthii,SPECIES,29384,Genus,38,S,Hook.f.,,CITES_EU,Species,30559
costaricense,SPECIES,29386,Genus,563,S,Schltr. 1923,,CITES_EU,Species,175826
sempervivoides,SPECIES,29391,Genus,38,S,H. Perrier 1926,,CITES_EU,Species,9333
conzattii,SPECIES,29416,Genus,1535,S,Britton & Rose,,CITES_EU,Species,11792
flagelliformis,SPECIES,29417,Genus,1535,S,(Linnaeus) Lemaire,,CITES_EU,Species,11788
flagriformis,SPECIES,29418,Genus,1535,S,(Pfeiffer) Lemaire,,CITES_EU,Species,11788
leptophis,SPECIES,29419,Genus,1535,S,(De Candolle) Britton & Rose,,CITES_EU,Species,11788
sinuata,SPECIES,29421,Genus,38,S,Thunb.,,CITES_EU,Species,28638
militaris,SPECIES,29426,Genus,1557,S,(Audot) Sanchez-Mejorada,,CITES_EU,Species,75729
cometes,SPECIES,29429,Genus,202,S,Scheidw.,,CITES_EU,Species,104813
asterias,SPECIES,29431,Genus,291,S,(Cels ex Salm-Dyck) Hubner,,CITES_EU,Species,27420
bumamma,SPECIES,29432,Genus,291,S,(Ehrenberg) Britton & Rose,,CITES_EU,Species,27412
clava,SPECIES,29434,Genus,291,S,(Pfeiffer) Lemaire,,CITES_EU,Species,29441
connivens,SPECIES,29436,Genus,291,S,Britton & Rose,,CITES_EU,Species,27424
exsudans,SPECIES,29439,Genus,291,S,(Zuccarini) Lemaire,,CITES_EU,Species,27420
greenwoodii,SPECIES,29440,Genus,291,S,Bravo,,CITES_EU,Species,27412
palmeri,SPECIES,29443,Genus,291,S,Britton & Rose,,CITES_EU,Species,29435
anthonyanus,SPECIES,29446,Genus,1611,S,Alexander,,CITES_EU,Species,75723
odorata,SPECIES,29447,Genus,1614,S,(Boedeker) Buxbaum,,CITES_EU,Species,75713
soccotorina,SPECIES,29449,Genus,38,S,Schult & Schult,,CITES_EU,Species,28638
chrysocardium,SPECIES,29453,Genus,434,S,Alexander,,CITES_EU,Species,75726
stenopetalum,SPECIES,29454,Genus,434,S,(Foerster) Britton & Rose,,CITES_EU,Species,75869
socotorina,SPECIES,29460,Genus,38,S,Masson,,CITES_EU,Species,28584
heterochromus,SPECIES,29466,Genus,466,S,(A. Weber) N.P. Taylor,,CITES_EU,Species,104825
recurvus,SPECIES,29469,Genus,466,S,(Miller) Borg,,CITES_EU,Species,27522
horripilus,SPECIES,29471,Genus,1694,S,(Lemaire) Backeb,,CITES_EU,Species,104828
schrankii,SPECIES,29472,Genus,1706,S,(Zuccarini ex Seitz) Britton & Rose,,CITES_EU,Species,11793
speciosus,SPECIES,29473,Genus,1706,S,(Cavanilles) Britton & Rose,,CITES_EU,Species,17121
conimamma,SPECIES,29478,Genus,291,S,(Linke) Berger,,CITES_EU,Species,27431
gladiispina,SPECIES,29479,Genus,291,S,(Boedeker) Berger,,CITES_EU,Species,27408
grandis,SPECIES,29480,Genus,291,S,Bremer,,CITES_EU,Species,27417
spicata,SPECIES,29482,Genus,38,S,Baker,,CITES_EU,Species,24461
recurvispina,SPECIES,29485,Genus,291,S,(Engelmann) Bremer,,CITES_EU,Species,27412
stephaninii,SPECIES,29488,Genus,38,S,Chiov.,,CITES_EU,Species,18779
suberecta,SPECIES,29504,Genus,38,S,Haw.,,CITES_EU,Species,149322
subferox,SPECIES,29507,Genus,38,S,Spreng,,CITES_EU,Species,28584
subfulta,SPECIES,29508,Genus,38,S,hort,,CITES_EU,Species,30486
subtuberculata,SPECIES,29509,Genus,38,S,Haw.,,CITES_EU,Species,149322
succotrina,SPECIES,29510,Genus,38,S,Lam..,,CITES_EU,Species,28638
suprafoliolata,SPECIES,29512,Genus,38,S,hort.,,CITES_EU,Species,30483
supralaevis,SPECIES,29517,Genus,38,S,Haw,,CITES_EU,Species,28584
bulbispina,SPECIES,29522,Genus,1688,S,(Engelmann) H.Robinson,,CITES_EU,Species,27571
aguirreanus,SPECIES,29523,Genus,1694,S,Glass & Foster,,CITES_EU,Species,75809
knuthianus,SPECIES,29524,Genus,1694,S,(Boedeker) Backeb.,,CITES_EU,Species,75720
mandragora,SPECIES,29525,Genus,1694,S,(Fric) Backeb.,,CITES_EU,Species,68154
saueri,SPECIES,29526,Genus,1694,S,(Boedeker) Backeb.,,CITES_EU,Species,68155
fulviceps,SPECIES,29531,Genus,1796,S,(A. Weber) Backeberg,,CITES_EU,Species,104831
chontalensis,SPECIES,29539,Genus,1825,S,Alexander,,CITES_EU,Species,104835
oaxacensis,SPECIES,29540,Genus,1825,S,Britton & Rose,,CITES_EU,Species,104836
tripetala,SPECIES,29544,Genus,38,S,Medik.,,CITES_EU,Species,28624
glaucescens,SPECIES,29550,Genus,765,S,Salm-Dyck,,CITES_EU,Species,15545
grandis,SPECIES,29551,Genus,765,S,Pfeiffer,,CITES_EU,Species,15545
heliabravoana,SPECIES,29553,Genus,765,S,Scheinvar,,CITES_EU,Species,27601
lubrica,SPECIES,29566,Genus,765,S,Griffiths,,CITES_EU,Species,68477
trivialis,SPECIES,29568,Genus,38,S,A.Chev.,,CITES_EU,Species,30466
tuberculata,SPECIES,29569,Genus,38,S,Haw.,,CITES_EU,Species,149322
riviereana,SPECIES,29575,Genus,765,S,Backeb.,,CITES_EU,Species,15545
krainzianus,SPECIES,29603,Genus,1090,S,Oehme,,CITES_EU,Species,27665
glaber,SPECIES,29610,Genus,1977,S,Britton & Rose,,CITES_EU,Species,17508
albiflora,SPECIES,29611,Genus,1979,S,Backeberg,,CITES_EU,Species,61904
papillosa,SPECIES,29612,Genus,1979,S,Britton & Rose,,CITES_EU,Species,105006
salvinii,SPECIES,29614,Genus,309,S,(Hook.) Domin,,CITES_EU,Species,75765
loheri,SPECIES,29620,Genus,309,S,Christ 1906,,CITES_EU,Species,175055
macgillivrayi,SPECIES,29621,Genus,309,S,(Baker 1874) Domin 1929,,CITES_EU,Species,175070
stipularis,SPECIES,29629,Genus,309,S,(Christ 1904) Domin 1929,,CITES_EU,Species,8235
viereckii,SPECIES,29631,Genus,1694,S,(Werderm.) Backeb.,,CITES_EU,Subspecies,180240
manniana,SPECIES,29635,Genus,309,S,Hook. 1865,,CITES_EU,Species,111919
oosora,SPECIES,29636,Genus,309,S,Holttum 1962,,CITES_EU,Species,175222
wallacei,SPECIES,29644,Genus,309,S,(Mett. ex Kuhn 1869) Copel. 1909,,CITES_EU,Species,174681
quindiuensis,SPECIES,29645,Genus,309,S,Karsten 1856,,CITES_EU,Species,174398
xanthacantha,SPECIES,29648,Genus,38,S,Salm-Dyck,,CITES_EU,Species,28614
haworthiodes,SPECIES,29652,Genus,1517,S,(Baker) Lemée 1939,,CITES_EU,Species,8702
bispinosa,SPECIES,29674,Genus,1563,S,(L.f.) E.Mey 1837,,CITES_EU,Species,106037
succulenta,SPECIES,29733,Genus,1563,S,(L.f.) E.Mey 1837,,CITES_EU,Species,106039
africana,SPECIES,29737,Genus,1569,S,Haw.,,CITES_EU,Species,30496
myriacantha,SPECIES,29738,Genus,1569,S,Haw,,CITES_EU,Species,28333
humilis,SPECIES,29749,Genus,1585,S,(L) Medik,,CITES_EU,Species,149322
arrigens,SPECIES,29750,Genus,1047,S,(Link & Otto) A. Berger,,CITES_EU,Species,29770
heteracanthus,SPECIES,29754,Genus,1047,S,(Muehlenpf.) A. Berger,,CITES_EU,Species,29762
lamellosus,SPECIES,29755,Genus,1047,S,(A. Dietr.) A. Berger,,CITES_EU,Species,29770
lloydii,SPECIES,29756,Genus,1047,S,(Britton & Rose) A. Berger,,CITES_EU,Species,29759
zacatecasensis,SPECIES,29760,Genus,1047,S,(Britton & Rose) A. Berger,,CITES_EU,Species,29759
bustamantei,SPECIES,29761,Genus,1047,S,H. Bravo,,CITES_EU,Species,29762
beguinii,SPECIES,29766,Genus,1694,S,(K. Schum.) Backeb.,,CITES_EU,Species,11289
dentata,SPECIES,29769,Genus,1643,S,Pers.,,CITES_EU,Species,26754
marginata,SPECIES,29773,Genus,1643,S,Aiton,,CITES_EU,Species,26754
bispinosa,SPECIES,29774,Genus,1650,S,L.f. 1781,,CITES_EU,Species,106037
succulenta,SPECIES,29775,Genus,1650,S,L.f. 1781,,CITES_EU,Species,106039
antandroi,SPECIES,29776,Genus,1682,S,Decary,,CITES_EU,Species,9284
aldabrense,SPECIES,29777,Genus,1761,S,Marais,,CITES_EU,Species,25035
anivoranoense,SPECIES,29796,Genus,1761,S,Rauh & Hebding,,CITES_EU,Species,25057
aloiflorum,SPECIES,29797,Genus,1761,S,(Ker Gawl.) G.Nicholson,,CITES_EU,Species,26754
antsingyense,SPECIES,29802,Genus,1761,S,Léandri,,CITES_EU,Species,25146
borbonicum,SPECIES,29808,Genus,1761,S,Willd.,,CITES_EU,Species,26754
viperina,SPECIES,29813,Genus,1979,S,(A. Weber) Britton & Rose,,CITES_EU,Species,105006
marginatum,SPECIES,29817,Genus,1761,S,Hoffmanns,,CITES_EU,Species,26754
namorokaense,SPECIES,29819,Genus,1761,S,Rauh,,CITES_EU,Species,26458
pembanum,SPECIES,29829,Genus,1761,S,(L.E.Newton) Rauh,,CITES_EU,Species,26558
peyrierasii,SPECIES,29831,Genus,1761,S,(Cremers) Rauh,,CITES_EU,Species,30532
propaguliferum,SPECIES,29845,Genus,1761,S,Rauh & Razaf.,,CITES_EU,Species,26643
rufocinctum,SPECIES,29847,Genus,1761,S,(Haw) Salm-Dyck ex Roem. & Schult,,CITES_EU,Species,26754
sancta,SPECIES,30042,Genus,458,S,Pax,,CITES_EU,Species,76448
menelikii,SPECIES,30046,Genus,458,S,Pax,,CITES_EU,Species,76448
infausta,SPECIES,30048,Genus,458,S,N.E. Br.,,CITES_EU,Species,30045
golisana,SPECIES,30051,Genus,458,S,N.E. Br.,,CITES_EU,Species,24396
grandis,SPECIES,30053,Genus,458,S,Lem.,,CITES_EU,Species,30059
hararensis,SPECIES,30057,Genus,458,S,Pax,,CITES_EU,Species,30059
multiramosa,SPECIES,30069,Genus,458,S,Nel,,CITES_EU,Species,32535
lobularia,SPECIES,30084,Genus,353,S,H.Christ 1906,,CITES_EU,Species,8080
tisserantii,SPECIES,30088,Genus,458,S,A. Chev. & Sillans,,CITES_EU,Species,24420
persistens,SPECIES,30091,Genus,458,S,R.A. Dyer,,CITES_EU,Species,1340
navarrensis,SPECIES,30101,Genus,353,S,H.Christ 1906,,CITES_EU,Species,8080
navarrensis,SPECIES,30101,Genus,353,S,H.Christ 1906,,CITES_EU,Species,8080
karstenianum,SPECIES,30203,Genus,1558,S,Klotzsch 1847,,CITES_EU,Species,8080
karstenianum,SPECIES,30203,Genus,1558,S,Klotzsch 1847,,CITES_EU,Species,8080
chalandei,SPECIES,30251,Genus,341,S,(Finet) Kranzlin,,CITES_EU,Species,180301
neocaledonica,SPECIES,30266,Genus,172,S,Rendle,,CITES_EU,Species,50561
langei,SPECIES,30269,Genus,172,S,F. Muell.,,CITES_EU,Species,43686
calopterum,SPECIES,30318,Genus,886,S,Reichb.f.,,CITES_EU,Species,192236
ponapeana,SPECIES,30440,Genus,309,S,(Hosok. 1936) Glassm. 1952,,CITES_EU,Species,175300
spectabile,SPECIES,30473,Genus,322,S,E. Salisb.,,CITES_EU,Species,30475
spectabile,SPECIES,30473,Genus,322,S,E. Salisb.,,CITES_EU,Species,30475
reginae,SPECIES,30495,Genus,1578,S,(Walter) Newton,,CITES_EU,Species,30475
album,SPECIES,30507,Genus,322,S,Aiton,,CITES_EU,Species,30475
gillilandii,SPECIES,30512,Genus,38,S,Reynolds,,CITES_EU,Species,30536
canadense,SPECIES,30520,Genus,322,S,F.Michx.,,CITES_EU,Species,30475
tauri,SPECIES,30542,Genus,38,S,Leach,,CITES_EU,Species,26873
latispinus,SPECIES,30564,Genus,383,S,Buining et al.,,CITES_EU,Species,69509
casoi,SPECIES,30577,Genus,652,S,Bravo,,CITES_EU,Species,15719
huajuapensis,SPECIES,30584,Genus,652,S,Bravo,,CITES_EU,Species,15719
pubispina,SPECIES,30589,Genus,652,S,Boedeker,,CITES_EU,Species,14607
vagaspina,SPECIES,30590,Genus,652,S,Craig,,CITES_EU,Species,15706
subterraneus,SPECIES,30594,Genus,1694,S,(Backeb.) Backeb.,,CITES_EU,Species,170712
subterraneus,SPECIES,30594,Genus,1694,S,(Backeb.) Backeb.,,CITES_EU,Species,170712
crystallophilus,SPECIES,30745,Genus,383,S,Diers & Esteves Pereira,,CITES_EU,Species,69509
angustifolia,SPECIES,31002,Genus,270,S,Wight non A.Rich.,,CITES_EU,Species,24254
latifolia,SPECIES,31020,Genus,952,S,C. Fischer,,CITES_EU,Species,184747
multicolorispinus,SPECIES,31301,Genus,383,S,Braun & Brederoo,,CITES_EU,Species,69509
paranaensis,SPECIES,31320,Genus,383,S,Backeberg,,CITES_EU,Species,69508
purpureus,SPECIES,31354,Genus,288,S,Joseph & Yoganarasimhan,,CITES_EU,Species,52431
clarkei,SPECIES,31360,Genus,449,S,Reichb.f.,,CITES_EU,Species,52187
clarkei,SPECIES,31360,Genus,449,S,Reichb.f.,,CITES_EU,Species,52187
pseudolatispinus,SPECIES,31389,Genus,383,S,Diers & Esteves Pereira,,CITES_EU,Species,69509
longifolium,SPECIES,31407,Genus,317,S,D. Don,,CITES_EU,Species,11954
pugionacanthus,SPECIES,31408,Genus,383,S,Buining et al.,,CITES_EU,Species,69509
gamblei,SPECIES,31410,Genus,341,S,Duthie,,CITES_EU,Species,12514
