ComName,LangShort,RecId,Rank,Designation,ReferenceID
False Bracken Fern,ENG,177849,Species,CITES_EU, 
Rainbow Fern,ENG,177849,Species,CITES_EU, 
Honduras Rosenholz,DEU,19801,Species,CITES_EU,13928
Honduras Rosewood,ENG,19801,Species,CITES_EU,13928
Nagaed,ENG,19801,Species,CITES_EU, 
Nogaed,ENG,19801,Species,CITES_EU, 
Palisandro de Honduras,SPA,19801,Species,CITES_EU,13928
Palissandre du Honduras,FRA,19801,Species,CITES_EU,13928
Rosul,SPA,19801,Species,CITES_EU, 
Fen Orchid,ENG,1991,Species,CITES_EU,17781
Liparide,ITA,1991,Species,CITES_EU,19997
Liparis de loesel,FRA,1991,Species,CITES_EU,20528
Loeselova grezovka,SLN,1991,Species,CITES_EU,13662
Loesels Glanzkraut,DEU,1991,Species,CITES_EU,14229
Loesel's Twayblade Orchid,ENG,1991,Species,CITES_EU,19251
Mosisoare,RON,1991,Species,CITES_EU,19946
Clavel del aire,SPA,20184,Species,CITES_EU, 
Xerographic Tillandsia,ENG,20184,Species,CITES_EU,21429
Clavel del Aire,SPA,20192,Species,CITES_EU, 
Maury's Tillandsia,ENG,20192,Species,CITES_EU,21429
Green-fly Orchid,ENG,20921,Species,CITES_EU,19002
Abtreibender Dingel,DEU,21430,Species,CITES_EU,14229
Caribbean Apple Cactus,ENG,22109,Species,CITES_EU,19002
Fragrant Prickly-apple Cactus,ENG,22109,Species,CITES_EU,18525
Fragrant Woolly Cactus,ENG,22109,Species,CITES_EU,19002
Puerto Rico Apple Cactus,ENG,22127,Species,CITES_EU,19002
Pitahaya,SPA,22134,Species,CITES_EU,19734
Pin-cushion Cactus,ENG,22161,Species,CITES_EU,8767
Suckers Cactus,ENG,22161,Species,CITES_EU,8767
Turk's Island Prickly-pear Cactus,ENG,22166,Species,CITES_EU,8766
Nash's Prickly-pear Cactus,ENG,22169,Species,CITES_EU,8766
Cardón,SPA,22182,Species,CITES_EU,17833
Night-blooming Cereus,ENG,22182,Species,CITES_EU,17833
Queen of the Night Cactus,ENG,22182,Species,CITES_EU,17833
Reina de la noche,SPA,22182,Species,CITES_EU,17833
Night Blooming Cereus,ENG,22191,Species,CITES_EU,19930
Pomme-jardon,FRA,22191,Species,CITES_EU,8767
Wild Strawberry,ENG,22191,Species,CITES_EU,19930
"Cactus, Pope's Head",ENG,22193,Species,CITES_EU,8767
Pope's Head Cactus,ENG,22195,Species,CITES_EU,19828
Red-topped Barrel Cactus,ENG,22195,Species,CITES_EU,19826
Tête a l'anglais,FRA,22195,Species,CITES_EU,8767
Turk's Cap Cactus,ENG,22195,Species,CITES_EU,19930
Turk's Head Cactus,ENG,22195,Species,CITES_EU,19930
Prickly Pear Tree Cactus,ENG,22199,Species,CITES_EU,19221
Semaphore Cactus,ENG,22199,Species,CITES_EU,19002
Argolis Orchid,ENG,2220,Species,CITES_EU, 
Eyed Bee Orchid,ENG,2220,Species,CITES_EU,17781
Big Pine Key Prickly-pear Cactus,ENG,22201,Species,CITES_EU,19002
Jumping Prickly Apple Cactus,ENG,22201,Species,CITES_EU,19002
Tree Cactus,ENG,22362,Species,CITES_EU,19826
sanëz,SQI,47213,Species,CITES_EU,20178
Tis,SQI,47314,Species,CITES_EU,20178
Hawaii Jewel Orchid,ENG,23348,Species,CITES_EU,19002
`Awapuhiakanaloa,HAW,23350,Species,CITES_EU,14209
Maagaskar-Palme,DEU,24148,Species,CITES_EU,22229
Rat Aloe,ENG,24453,Species,CITES_EU,20057
Madagaskan-Palme,DEU,24553,Species,CITES_EU,22229
Cricket Orchid,ENG,24876,Species,CITES_EU,22152
Spider Orchid,ENG,24876,Species,CITES_EU,19002
Tailed Spider Orchid,ENG,24876,Species,CITES_EU,22135
Bunched Cory Cactus,ENG,25207,Species,CITES_EU,19002
Golden-chested Beehive Cactus,ENG,25208,Species,CITES_EU,19002
Recurved Cory Cactus,ENG,25208,Species,CITES_EU,19002
California Lady's-slipper Orchid,ENG,25301,Species,CITES_EU,19002
Mountain Lady's-slipper Orchid,ENG,25302,Species,CITES_EU,19002
Ribes di Sardegna,ITA,2533,Species,CITES_EU,19997
Sardinian Gooseberry,ENG,2533,Species,CITES_EU,13352
Laguna Beach Dudleya,ENG,25466,Species,CITES_EU,19002
Laguna Beach Liveforever,ENG,25466,Species,CITES_EU,19002
Sintenis' Encyclia,ENG,25503,Species,CITES_EU,19002
Button Cactus,ENG,25510,Species,CITES_EU,19002
Wild Coco Orchid,ENG,25667,Species,CITES_EU,19002
telephus spurge,ENG,25717,Species,CITES_EU,15914
Eastwood's Barrel Cactus,ENG,25722,Species,CITES_EU,19002
Coast Barrel Cactus,ENG,25723,Species,CITES_EU,11071
San Diego Barrel Cactus,ENG,25723,Species,CITES_EU,19002
Alerce,SPA,25728,Species,CITES_EU,15088
Bois d'Alerce,FRA,25728,Species,CITES_EU,21486
Chilean False Larch,ENG,25728,Species,CITES_EU,21461
Ciprés de la Patagonia,SPA,25728,Species,CITES_EU,21461
Falso alerce Chileno,SPA,25728,Species,CITES_EU, 
Lahual,SPA,25728,Species,CITES_EU,21461
Patagonian Cypress,ENG,25728,Species,CITES_EU,14010
Greenman's Hexalectris Orchid,ENG,25925,Species,CITES_EU,19002
Glass Mountain Coral-root Orchid,ENG,25926,Species,CITES_EU,19002
Chisos Coral-root Orchid,ENG,25927,Species,CITES_EU,19002
Tiny Orchid,ENG,26082,Species,CITES_EU,19002
Lewisia di maguire,ITA,26124,Species,CITES_EU,21486
Maguire's bitter-root,ENG,26124,Species,CITES_EU,19002
Maguire's lewisia,ENG,26124,Species,CITES_EU,21429
Lewisia seghettata,ITA,26127,Species,CITES_EU,21486
Saw-toothed Lewisia,ENG,26127,Species,CITES_EU,19002
Auricled Twayblade Listera,ENG,26182,Species,CITES_EU,19002
Thornber's Fishhook Cactus,ENG,26273,Species,CITES_EU,19002
Coot Bay Dancing-lady Orchid,ENG,26411,Species,CITES_EU,19002
Munz Cholla,ENG,26422,Species,CITES_EU,19002
Wiggins' Cholla,ENG,26429,Species,CITES_EU,19002
Brady's Pincushion Cactus,ENG,26483,Species,CITES_EU,19002
Cactus del Marble Canyon,ITA,26483,Species,CITES_EU,21486
Cactus di paradina,ITA,26486,Species,CITES_EU,21486
Houserock Valley Cactus,ENG,26486,Species,CITES_EU,21429
Kaibab Pincushion Cactus,ENG,26486,Species,CITES_EU,19002
Park Pincushion Cactus,ENG,26486,Species,CITES_EU,19002
Cactus a cuscino spinoso,ITA,26489,Species,CITES_EU,21486
Siler's Pincushion Cactus,ENG,26489,Species,CITES_EU,19002
Golden Frog-arrow Orchid,ENG,26746,Species,CITES_EU,6544
Southern Yellow Orchis,ENG,26746,Species,CITES_EU,6544
Yellow Fringeless Orchid,ENG,26746,Species,CITES_EU,19002
Yellow Orchid,ENG,26746,Species,CITES_EU,6544
Monkey Face Orchid,ENG,26747,Species,CITES_EU,18824
White Fringeless Orchid,ENG,26747,Species,CITES_EU,19002
Eastern Prairie Fringed Orchid,ENG,26748,Species,CITES_EU,12305
Prairie Fringed Orchid,ENG,26748,Species,CITES_EU,6544
Prairie Orchis,ENG,26748,Species,CITES_EU,6544
Prairie White-fringed Orchid,ENG,26748,Species,CITES_EU,19002
White-fringed Orchid,ENG,26748,Species,CITES_EU,6544
Pianta Carnivora Mantana,ITA,26942,Species,CITES_EU,21486
Pitcher-plant Green,ENG,26942,Species,CITES_EU,14662
Mountain Sweet Pitcher-plant,ENG,26944,Subspecies,CITES_EU,14662
Sweet Pitcher-plant,ENG,26944,Subspecies,CITES_EU,14662
Cactus con le spine ad unico,ITA,26976,Species,CITES_EU,21486
Vinta Basin Hookless Cactus,ENG,26976,Species,CITES_EU,13640
