Buzzard,English,3353
Busardo Ratonero,Spanish,3353
Buse variable,French,3353
Buse des îles Galapagos,French,3354
Galapagos Hawk,English,3354
Gavilán de Galapagos,Spanish,3354
Busardo de Galápagos,Spanish,3354
Buse des Galapagos,French,3354
Red-tailed Hawk,English,3356
Aguililla colirroja,Spanish,3356
Guaraguao,Spanish,3356
Busardo colirrojo,Spanish,3356
Buse à queue rousse,French,3356
Roadside Hawk,English,3360
Aguililla caminera,Spanish,3360
Gavilán común,Spanish,3360
Gavilán alirrojizo,Spanish,3360
Gavilán habado,Spanish,3360
Busardo caminero,Spanish,3360
Buse à gros bec,French,3360
Broad-winged Hawk,English,3362
Aguililla aluda,Spanish,3362
Gavilán bebehumo,Spanish,3362
Busardo aliancho,Spanish,3362
Petite buse,French,3362
Swainson's Hawk,English,3370
Aguililla de Swainson,Spanish,3370
Gavilán langostero,Spanish,3370
Busardo chapulinero,Spanish,3370
Buse de Swainson,French,3370
Aguilucho langostero,Spanish,3370
Lesser Black-Hawk,English,3373
Common Black-Hawk,English,3373
Aguililla negra menor,Spanish,3373
Gavilán cangrejero,Spanish,3373
Busardo-negro norteño,Spanish,3373
Buse noire,French,3373
Cuban Black Hawk,English,3373
Savanna Hawk,English,3374
Gavilán sabanero,Spanish,3374
Gavilán pita venado,Spanish,3374
Busardo sabanero,Spanish,3374
Buse roussâtre,French,3374
Aguilucho sabanero,Spanish,3374
Aguilucho colorada,Spanish,3374
Mangrove Black-Hawk,English,3375
Gavilán negro común,Spanish,3375
Busardo-negro del pacífico,Spanish,3375
Buse des mangroves,French,3375
Pacific Black Hawk,English,3375
Aguililla negra mayor,Spanish,3376
Águila negra,Spanish,3376
Gavilán negro grande,Spanish,3376
Busardo-negro urubitinga,Spanish,3376
Buse urubu,French,3376
Great Black-Hawk,English,3376
Northern Naked-tailed Armadillo,English,3412
Armado de zapilots,Spanish,3412
Tatou,French,3412
Tatú de América central,Spanish,3412
Tatou d'Amérique centrale,French,3412
Tatou gumnure,French,3414
Greater Naked-tailed Armadillo,English,3414
Cabasu de orejas largas,Spanish,3414
Tatú de rabo molle,Spanish,3414
Tatú de rabo mol,Spanish,3414
Tatou à queue nue,French,3414
Tatú cabasú,Spanish,3414
Umbrella Cockatoo,English,3423
White Cockatoo,English,3423
Cacatúa alba,Spanish,3423
Cacatúa blanca,Spanish,3423
Cacatoès blanc,French,3423
Cacatoès à huppe blanche,French,3423
Ducorps's Cockatoo,English,3424
Cacatúa de Ducorps,Spanish,3424
Cacatoès de Ducorps,French,3424
Greater Sulphur-crested Cockatoo,English,3425
Cacatúa de cresta amarilla grande,Spanish,3425
Cacatoès à huppe jaune,French,3425
Grand cacatoès à huppe jaune,French,3425
Sulphur-crested Cockatoo,English,3425
Goffin's Cockatoo,English,3426
Tanimbar Cockatoo,English,3426
Tanimbar Corella,English,3426
Cacatúa de Goffin,Spanish,3426
Cacatoès de Goffin,French,3426
Red-vented Cockatoo,English,3427
Philippine Cockatoo,English,3427
Cacatúa de cola sangrante,Spanish,3427
Cacatoès des Philippines,French,3427
Cacatoès à ventre rouge,French,3427
Leadbeater's Cockatoo,English,3428
Pink Cockatoo,English,3428
Major Mitchell's Cockatoo,English,3428
Cacatúa inca,Spanish,3428
Cacatúa de Leadbeater,Spanish,3428
Cacatoès de Leadbeater,French,3428
Moluccan Cockatoo,English,3429
Salmon-crested Cockatoo,English,3429
Cacatúa de las Molucas,Spanish,3429
Cacatoès des Moluques,French,3429
Cacatoès à huppe rouge,French,3429
Blue-eyed Cockatoo,English,3430
Cacatúa oftálmica,Spanish,3430
Cacatoès aux yeux bleus,French,3430
Cacatoès à oeil bleu,French,3430
Western Corella,English,3431
Cacatúa de pico afilado,Spanish,3431
Cacatoès aux yeux nus,French,3431
Cacatoès laboureur,French,3431
Cacatoès à lores rouges,French,3431
Bare-eyed Cockatoo,English,3432
Little Corella,English,3432
Cacatoès corella,French,3432
Little Cockatoo,English,3432
Lesser Sulphur-crested Cockatoo,English,3433
Yellow-crested Cockatoo,English,3433
Cacatoès soufré,French,3433
Petit cacatoès à huppe jaune,French,3433
Congo Blind Barb,English,3449
African Blind Barb Fish,English,3449
Barbu aveugle,French,3449
Poisson cavernicole d'Afrique,French,3449
Apaporis River Caiman,English,3453
Rio Apaporis (Spectacled) Caiman,English,3453
Caimán del Río Apaporis,Spanish,3453
Caïman du Rio Apaporis,French,3453
Broad-snouted Caiman,English,3454
Broad-nosed Caiman,English,3454
Caimán hociquiancho,Spanish,3454
Yacaré de hocico ancho,Spanish,3454
Yacaré overo,Spanish,3454
Caïman à museau large,French,3454
Caímán de hocico ancho,Spanish,3454
Yacare Caiman,English,3455
Yacaré,Spanish,3455
Caïman yacare,French,3455
South American Spectacled Caiman,English,3456
Caïman à lunettes,French,3456
Brown Spectacled Caiman,English,3457
Caïman à lunettes brun,French,3457
Muscovy Duck,English,3459
Pato real,Spanish,3459
Pato criollo,Spanish,3459
Canard musqué,French,3459
Canard de Barbarie,French,3459
Gang-gang Cockatoo,English,3586
Gan-Gan,Spanish,3586
Cacatúa de cabeza roja,Spanish,3586
Cacatoès casqué,French,3586
Cacatoès à tête rouge,French,3586
Nicobar Dove,English,3607
Nicobar Pigeon,English,3607
Paloma de Nicobar,Spanish,3607
Nicobar à camail,French,3607
Pigeon à camail,French,3607
Pigeon de Nicobar,French,3607
Pigeon à collerette,French,3607
Paloma calva,Spanish,3607
Ferruginous Wood-Partridge,English,3625
Ferruginous Partridge,English,3625
Perdiz de bosque ferruginosa,Spanish,3625
Perdicilla herrumbrosa,Spanish,3625
Rouloul ocellé,French,3625
Red-tailed Black-Cockatoo,English,3657
Cacatúa negra de cola roja,Spanish,3657
Cacatúa de cola roja,Spanish,3657
Cacatoès banksien,French,3657
Cacatoès de Banks,French,3657
White-tailed Black-Cockatoo,English,3658
White-tailed Black-cockatoo,English,3658
Cacatoès de Baudin,French,3658
Long-billed Black-Cockatoo,English,3658
Yellow-tailed Black-Cockatoo,English,3659
Cacatúa negra de cola amarilla,Spanish,3659
Cacatoès funèbre,French,3659
Cacatoès à oreilles blanches,French,3659
Cacatoès à oreilles jaunes,French,3659
Slender-billed Black-Cockatoo,English,3661
Cacatoès à rectrices blanches,French,3661
Short-billed Black-Cockatoo,English,3661
Solomon Ground Boa,English,3742
Tree Boa,English,3742
Boa del Pacífico,Spanish,3742
Boa nain à carènes,French,3742
Boa nain des Salomon,French,3742
Bevel-nosed Boa,English,3742
New Guinea Bevel-nosed Boa,English,3742
Chacal,Spanish,3744
Chacal doré,French,3744
Golden Jackal,English,3744
Chacal commun,French,3744
Chacal doré,French,3744
Common Jackal,English,3744
Timber Wolf,English,3746
Grey Wolf,English,3746
Wolf,English,3746
Common Wolf,English,3746
Lobo común,Spanish,3746
Loup,French,3746
Loup gris,French,3746
Loup vulgaire,French,3746
Lobo,Spanish,3746
Loup,French,3746
Northern Rocky Mountain Wolf,English,3750
Pygmy Right Whale,English,3778
Ballena franca pigmea,Spanish,3778
Baleine pygmée,French,3778
Asian Caracal,English,3847
African Caracal,English,3847
Lince africano,Spanish,3847
Caracal,Spanish,3847
Caracal,French,3847
Caracal,English,3847
Desert Lynx,English,3847
Lynx du désert,French,3847
Lince caracal,Spanish,3847
Great White Shark,English,3855
Grand requin blanc,French,3855
Lamie ,French,3855
Tiburón blanco,Spanish,3855
Jaquetón blanco,Spanish,3855
Devorador de hombres,Spanish,3855
Man-eater Shark,English,3855
Mangeur d'hommes,French,3855
Mango-taniwha,English,3855
Mango-ururoa,English,3855
Marrajo,Spanish,3855
Tiburón antropófago,Spanish,3855
White-death,English,3855
White Pointer,English,3855
White Shark,English,3855
Jaquetón blanco,Spanish,3855
Jaquetón,Spanish,3855
Jaquetón de ley,Spanish,3855
Requin blanc,French,3855
Tortuga boba,Spanish,3897
Loggerhead,English,3897
Tortuga boba,Spanish,3897
Cayuma,Spanish,3897
Caouanne,French,3897
Tortue caouanne,French,3897
Tortue à bahut,French,3897
Cayunne,French,3897
Coffre,French,3897
Tortue caret,French,3897
Great White Egret,English,4000
Great Egret,English,4000
Garzetta grande,Spanish,4000
Garza blanca real,Spanish,4000
Grande aigrette,French,4000
Garceta grande,Spanish,4000
Garcilla grande,Spanish,4000
Tagua,English,4015
Chacoan Peccary,English,4015
Chaco argentino,Spanish,4015
Quimilero,Spanish,4015
Pécari du Chaco,French,4015
Bay Duiker,English,4139
Duiquero bayo,Spanish,4139
Céphalophe bai,French,4139
Céphalophe à bande dorsale noire,French,4139
Jentink's Duiker,English,4140
Duiquero de Jentink,Spanish,4140
Céphalophe de Jentink,French,4140
Ogilby's Duiker,English,4148
Duiquero de Ogilby,Spanish,4148
Céphalophe d'Ogilby,French,4148
Yellow-backed Duiker,English,4150
Duiquero de lomo amarillo,Spanish,4150
Céphalophe à dos jaune,French,4150
Céphalophe géant,French,4150
Cefalofo silvicultor,Spanish,4150
Zebra Duiker,English,4153
Banded Duiker,English,4153
Zebra Antelope,English,4153
Duiquero cebrado,Spanish,4153
Céphalophe zèbré,French,4153
Céphalophe rayé,French,4153
Ornate Umbrellabird,English,4157
Amazonian Umbrellabird,English,4157
Pájaro-paraguas amazónico,Spanish,4157
Coracine ornée,French,4157
Pájaros paraguas,Spanish,4157
Long-wattled Umbrellabird,English,4158
Pájaro-paraguas longuipendulo,Spanish,4158
Coracine casquée,French,4158
Pájaro paraguas bigotudo,Spanish,4158
Bockadam,English,4189
Dog-faced Water Snake,English,4189
Serpent d'eau à ventre blanc,French,4189
Serpent d'eau à museau de chien,French,4189
Mona Monkey,English,4222
Cercopithèque mone,French,4222
Lesser White-nosed Monkey,English,4225
Lesser White-nosed Guenon,English,4225
Spot-nosed Monkey,English,4225
Lesser Spot-nosed Guenon,English,4225
Hocheur du Ghana,French,4225
Hocheur blanc-nez du Bénin,French,4225
Roloway Monkey,English,4232
Barbary Red Deer,English,4259
Barbary Deer,English,4259
Barbary Stag,English,4259
Atlas Deer,English,4259
Ciervo de la Berberia,Spanish,4259
Cerf de Barbarie,French,4259
Basking Shark,English,4292
Marrajo ballenato,Spanish,4292
Marrajo gigante,Spanish,4292
Peje vaca,Spanish,4292
Pèlerin,French,4292
Peregrino,Spanish,4292
Pez elefante,Spanish,4292
Poisson à voiles,French,4292
Elephant Shark,English,4292
Bone Shark,English,4292
Colayo,Spanish,4292
Tiburón canasta,Spanish,4292
Requin pèlerin,French,4292
Hoe-mother,English,4292
Squale géant,French,4292
Squale-pèlerin,French,4292
Sun-fish,English,4292
Tiburón peregrino,Spanish,4292
Black Lory,English,4393
Lori noir,French,4393
Lori negro,Spanish,4393
Cardinal Lory,English,4394
Lori cardinal,French,4394
Lori cardenal,Spanish,4394
Duyvenbode's Lory,English,4395
Brown Lory,English,4395
Lori de Duyvenbode,French,4395
Lori pardo,Spanish,4395
Greater Streaked Lory,English,4396
Yellow-streaked Lory,English,4396
Lori flamméché,French,4396
Lori chispeado,Spanish,4396
Red-throated Lorikeet,English,4569
Lori à gorge rouge,French,4569
Lori gorgirrojo,Spanish,4569
New Caledonian Lorikeet,English,4570
Lori de Nouvelle-Calédonie,French,4570
Lori à diadème,French,4570
Lori diadema,Spanish,4570
Josephine's Lory,English,4571
Josephine's Lorikeet,English,4571
Lori de Joséphine,French,4571
Lori de Josefina,Spanish,4571
Duchess Lorikeet,English,4572
Lori de Margaret,French,4572
Lori de Marguerite,French,4572
Lori de Margarita,Spanish,4572
Meek's Lorikeet,English,4573
Lori de Meek,French,4573
Lori de Meek,Spanish,4573
Streaked Lorikeet,English,4574
Striated Lorikeet,English,4574
Lori strié,French,4574
Lori estriado,Spanish,4574
Palm Lorikeet,English,4575
Lori des palmiers,French,4575
Lori palmero,Spanish,4575
Papuan Lorikeet,English,4576
Lori de Papouasie,French,4576
Lori papou,French,4576
Lori rabilargo,Spanish,4576
Red-flanked Lorikeet,English,4577
Lori splendide,French,4577
Lori flanquirrojo,Spanish,4577
Lori coquet,French,4577
Fairy Lorikeet,English,4578
Little Red Lorikeet,English,4578
Lori féérique,French,4578
Lori lindo,Spanish,4578
Red-chinned Lorikeet,English,4579
Lori à menton rouge,French,4579
Lori barbirrojo,Spanish,4579
Red-spotted Lorikeet,English,4580
Red-fronted Lorikeet,English,4580
Lori à front rouge,French,4580
Lori frentirrojo,Spanish,4580
Blue-fronted Lorikeet,English,4581
Lori de Buru,French,4581
Lori de l'île Buru,French,4581
Lori de Buru,Spanish,4581
Wilhelmina's Lorikeet,English,4582
Pygmy Lorikeet,English,4582
Lori de Wilhelmina,French,4582
Lori pigmeo,Spanish,4582
Green Turtle,English,4615
Tortuga blanca,Spanish,4615
Tortuga verde,Spanish,4615
Tortue verte,French,4615
Tortue franche,French,4615
Tortue comestible,French,4615
Tortue franche,French,4615
Tortue verte,French,4615
Tortuga verde,Spanish,4615
South African Bowsprit Tortoise,English,4623
Angulated Tortoise,English,4623
Bowsprit Tortoise,English,4623
Tortuga ariete,Spanish,4623
Tortuga de pechera,Spanish,4623
Tortue à soc d'Afrique du Sud,French,4623
Red-necked Pond Turtle,English,4656
Chinémyde noirâtre,French,4656
Hubara,Spanish,4702
Outarde houbara,French,4702
Houbara Bustard,English,4702
Hubara,Spanish,4702
Avutarda hubara,Spanish,4702
Houbara ondulé,French,4702
Outarde houbara,French,4702
Houbara,English,4702
Unau ,French,4778
Paresseux d'Hoffmann,French,4778
Hoffmann's Two-toed Sloth,English,4778
Perezoso,Spanish,4778
Unau,Spanish,4778
Unau d'Hoffmann,French,4778
Unau o perezoso de Hoffman,Spanish,4778
Hook-billed Kite,English,4780
Gavilán pico ganchudo,Spanish,4780
Milano picogarfio,Spanish,4780
Milan bec-en-croc,French,4780
Cuban Hook-billed Kite,English,4781
Busard de Wilson,French,4781
Milan de Cuba,French,4781
Milan de Wilson,French,4781
Busardo de Wilson,Spanish,4781
Choro,English,4798
Moule du Chili,French,4798
Marsh Hawk,English,4903
Northern Harrier,English,4903
Hen Harrier,English,4903
Gavilán rastrero,Spanish,4903
Aguilucho pálido,Spanish,4903
Busard Saint-Martin,French,4903
Busard Saint-Martin,French,4903
African Civet,English,4940
Cibeta africana,Spanish,4940
Civette africaine,French,4940
Civette d'Afrique,French,4940
Civeta,Spanish,4940
Civette,French,4940
Mussurana,French,4962
Mussurana,English,4962
Masurana,Spanish,4962
Mussurana d'Amérique du sud,French,4962
Mussurana,Spanish,4962
Bog Turtle,English,4967
Muhlenberg's Turtle,English,4967
Galápago de Muhlenberg,Spanish,4967
Clemmyde de Muhlenberg,French,4967
Tortue de Muhlenberg,French,4967
Tortue des marécages,French,4967
Orange-throated Racerunner,English,4996
Orange-throated Whiptail,English,4996
Racerunner,English,4996
Corredor gorguinaranja,Spanish,4996
Coureur à gorge orange,French,4996
Western Black-and-white Colobus,English,5144
King Colobus,English,5144
Colobo blanco y negro de África occidental,Spanish,5144
Colobe blanc et noir d'Afrique occidentale,French,5144
Colobe magistrat,French,5144
Colobe à camail,French,5144
Colobe à longs poils,French,5144
Western Pied Colobus,English,5144
Geoffroy's Pied Colobus,English,5146
White-thighed Black-and-white Colobus,English,5146
Speckled Rock Pigeon,English,5187
Speckled Pigeon,English,5187
Triangular-spotted Pigeon,English,5187
Paloma de Guinea,Spanish,5187
Pigeon de Guinée,French,5187
Pigeon roussard,French,5187
Western Bronze-naped Pigeon,English,5189
Pigeon à nuque bronzée,French,5189
Paloma nuquibronceada,Spanish,5189
Paloma bravía,Spanish,5191
Pigeon biset,French,5191
Rock Dove,English,5191
Rock Pigeon,English,5191
Pigeon biset,French,5191
Common Pigeon,English,5191
Paloma doméstica,Spanish,5191
Pigeon domestique,French,5191
Feral Pigeon,English,5191
Pink Pigeon,English,5192
Paloma de Mauricio,Spanish,5192
Pigeon rose,French,5192
Grey Wood-Pigeon,English,5202
Afep Pigeon,English,5202
African Wood-Pigeon,English,5202
Paloma afep,Spanish,5202
Pigeon gris,French,5202
Pigeon gris écailleux,French,5202
Paloma del Congo,Spanish,5202
Black Parrot,English,5321
Perroquet noir,French,5321
Perroquet petit vasa,French,5321
Loro negro,Spanish,5321
Vasa Parrot,English,5322
Perroquet vaza,French,5322
Vasa géant,French,5322
Loro vasa,Spanish,5322
Petit perroquet noir,French,5322
Longjaw Cisco,English,5361
Salmoneja Boquigrande,Spanish,5361
Blue Plantain-eater,English,5415
Great Blue Turaco,English,5415
Turaco gigante,Spanish,5415
Touraco géant,French,5415
Blue-billed Curassow,English,5503
Blue-knobbed Curassow,English,5503
Pavón piquiazul,Spanish,5503
Hocco d'Albert,French,5503
Hocco à bec bleu,French,5503
Albert's Curassow,English,5503
Prince Albert's Curassow,English,5503
Hocco piguiazul,Spanish,5503
Paují de pico azul,Spanish,5503
Yellow-knobbed Curassow,English,5506
Paují de copete,Spanish,5506
Pavón poría,Spanish,5506
Hocco de Daubenton,French,5506
Daubenton's Curassow,English,5506
Hoco de Daubenton,Spanish,5506
Pavón porú,Spanish,5506
Wattled Curassow,English,5507
Pavón carunculado,Spanish,5507
Hocco globuleux,French,5507
Yarrell's Curassow,English,5507
Hoco barbado,Spanish,5507
Hoco à caroncule,French,5507
Great Curassow,English,5508
Hoco faisán,Spanish,5508
Pavón grande,Spanish,5508
Pavón norteño,Spanish,5508
Grand hocco,French,5508
Mexican Curassow,English,5508
Globose Curassow,English,5508
Hoco grande,Spanish,5508
Grey Plantain-eater,English,5530
Touraco gris,French,5530
Western Grey Plantain-eater,English,5530
Turaco gris occidental,Spanish,5530
Lagarto aguja,Spanish,5659
Lagarto blanco,Spanish,5659
Crocodile américain,French,5659
American Crocodile,English,5659
Cocodrilo americano,Spanish,5659
Crocodile d'Amérique,French,5659
Caimán americano,Spanish,5659
African Sharp-nosed Crocodile,English,5660
African Slender-snouted Crocodile,English,5660
Long-snouted Crocodile,English,5660
Cocodrilo hociquifino africano,Spanish,5660
Crocodile à museau étroit,French,5660
Faux-gavial d'Afrique,French,5660
Crocodile à museau allongé d'Afrique,French,5660
Falso gavial africano,Spanish,5660
Orinoco Crocodile,English,5661
Cocodrilo del Orinoco,Spanish,5661
Crocodile de l'Orénoque,French,5661
Caimán del Orinoco,Spanish,5661
Johnstone's Crocodile,English,5662
Australian Fresh-water Crocodile,English,5662
Cocodrilo australiano,Spanish,5662
Crocodile de Johnstone,French,5662
Belize Crocodile,English,5663
Morelet's Crocodile,English,5663
Cocodrilo de Morelet,Spanish,5663
Crocodile de Morelet,French,5663
Caimán de Morelet,Spanish,5663
African Crocodile,English,5664
Nile Crocodile,English,5664
Cocodrilo del Nilo,Spanish,5664
Crocodile du Nil,French,5664
New Guinea Crocodile,English,5665
Cocodrilo de Nueva Guinea,Spanish,5665
Crocodile de Nouvelle-Guinée,French,5665
Broad-snouted Crocodile,English,5667
Mugger,English,5667
Marsh Crocodile,English,5667
Cocodrilo marismeño,Spanish,5667
Crocodile des marais,French,5667
Crocodile palustre,French,5667
Crocodile paludéen,French,5667
Cocodrilo del Marjal,Spanish,5667
Mugger Crocodile,English,5667
Salt-water Crocodile,English,5668
Estuarine Crocodile,English,5668
Cocodrilo poroso,Spanish,5668
Crocodile marin,French,5668
Crocodile d'estuaire,French,5668
Cuban Crocodile,English,5670
Cocodrilo de Cuba,Spanish,5670
Crocodile de Cuba,French,5670
Caimán de Cuba,Spanish,5670
Siamese Crocodile,English,5671
Cocodrilo de Siam,Spanish,5671
Crocodile du Siam,French,5671
Cascabel,English,5684
Neotropical Rattlesnake,English,5684
Crotale durisse,French,5684
Cascavelle,French,5684
Cascabel Rattlesnake,English,5684
Cascavelle,Spanish,5684
Crotale des tropiques,French,5684
Durisse,French,5684
Serpent à sonnette tropical,French,5684
Cascabel,French,5684
Crotale d'Aruba,French,5685
Aruba Rattlesnake,English,5685
North African Gundi,English,5792
Gundi,English,5792
Patagonian Conure,English,5984
Burrowing Parakeet,English,5984
Loro barranquero,Spanish,5984
Conure de Patagonie,French,5984
Greater Patagonian Conure,English,5985
Yellow-fronted Kakariki,English,5993
Yellow-fronted Parakeet,English,5993
Yellow-crowned Parakeet,English,5993
Perruche à front jaune,French,5993
Perruche à tête d'or,French,5993
Perico maori cabecigualdo,Spanish,5993
Surucucu,English,6003
False Cobra,English,6003
Brazilian Smooth Snake,English,6003
False Water Cobra,English,6003
Nakamina,Spanish,6003
Falsa cobra acuatica,Spanish,6003
Faux cobra,French,6003
Couleuvre lisse du Brésil,French,6003
Falsa cobra,Spanish,6003
Faux cobra aquatique du Brésil,French,6003
Brazilian Water Cobra,English,6003
Dwarf Fig-Parrot,English,6021
Double-eyed Fig-Parrot,English,6021
Perroquet masqué,French,6021
Psittacule double-oeil,French,6021
Lorito dobleojo,Spanish,6021
Orange-breasted Fig-Parrot,English,6023
Psittacule à poitrine orange,French,6023
Lorito pechinaranja,Spanish,6023
Tsessebe,English,6235
Damalisque,French,6235
Sassaby,French,6235
Hirola,French,6235
Sasabi ,Spanish,6235
Tiang,Spanish,6235
Tsessebi,English,6235
Central American Agouti,English,6277
Agoutí rojizo,Spanish,6277
Agouti ponctué,French,6277
Agutí de América Central,Spanish,6277
Saddle-backed Dolphin,English,6336
Common Dolphin,English,6336
Atlantic Dolphin,English,6336
Pacific Dolphin,English,6336
Delfín común,Spanish,6336
Dauphin commun,French,6336
Short-beaked Saddleback Dolphin,English,6336
Dendrobate arboricole,French,6358
Polkadot Poison Frog,English,6358
Rana de punta de flecha arbórea,Spanish,6358
Green-and-black Poison Frog,English,6359
Green Poison Frog,English,6359
Dendrobate doré,French,6359
Giant Poison Frog,English,6360
Blue Poison Frog,English,6360
Rana de punta de flecha azul,Spanish,6360
Dendrobate bleu,French,6360
