Taxon ID,Manual ID
"10836,11071,7257,33,102,3973,9396,3522,3749,8289,3029,5620,8609,5342,7903,8288,3975,6352,10905,9445,7840,9048,67281,7265,10200,4438,5314,67384,4206,5924,3515,7275,67401,5138,6659,11020,3327,8462,7046,9702,67422,67030,4979,3957,9126,4021,6515,6532,7197,9180,3918,6793,7504,8540,10842,4061,8788,10448,35409,3052,6238,7528,10363,8883,10466,6913,3188,5644,8066,8605,6746,10960,5907,10844,5665,6763,8084,9803,9179,9382,6391,7820,67254,11079,67376,67267,67615,67562,11185,5652,5385,4956,10761,7010,31193,8842,6795,4962,8824,5245,8989,11236,10064,8215,10191,6629,8310,9454,4548,4306,7086,9128,5326",http://www.fao.org/fishery/fishfinder/en
33,http://www.fao.org/ipoa-sharks/tools/software/isharkfin
33,https://cites.org/eng/prog/shark/resources.php
"98243,4521,36712,6656,6355,9997,12162,5620,12266,4645,5352,8935,12300,9229,8619,6353,6617,4085,11136,9160,10255,65697,6976,65699,11071,7257,4062,8867,10836,10745,6938,7210,9707,4595,6244,9667,8519,3161,4546,10088,4625,6182,6497,8183,8773,4880,8891,7240,8217,6916,9775,10593,6008,9001,26370,28447,14160,14121,21733,16510,18553,13006,25295,14735,26804,16468,15043,21740,21493,66110,25380,16793,28219,18866,13793,14479",http://biodiversityadvisor.sanbi.org/species-id-tool/
"18339, 25385, 23525, 12881, 25938",http://www.tropicaltimber.info/?s
