taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference,Designation
99623,SPECIES,COUNTRY,MT,20130,CMS
99623,SPECIES,COUNTRY,MR,20130,CMS
99623,SPECIES,COUNTRY,MC,20130,CMS
99623,SPECIES,COUNTRY,ME,20130,CMS
99623,SPECIES,COUNTRY,MA,20130,CMS
99623,SPECIES,COUNTRY,NL,20130,CMS
99623,SPECIES,COUNTRY,MK,20130,CMS
99623,SPECIES,COUNTRY,PL,20130,CMS
99623,SPECIES,COUNTRY,PT,20130,CMS
99623,SPECIES,COUNTRY,SA,20130,CMS
99623,SPECIES,COUNTRY,RS,20130,CMS
99623,SPECIES,COUNTRY,SK,20130,CMS
99623,SPECIES,COUNTRY,SI,20130,CMS
99623,SPECIES,COUNTRY,ES,20130,CMS
99623,SPECIES,COUNTRY,CH,20130,CMS
99623,SPECIES,COUNTRY,SY,20130,CMS
99623,SPECIES,COUNTRY,TN,20130,CMS
99623,SPECIES,COUNTRY,TR,20130,CMS
99623,SPECIES,COUNTRY,GB,20130,CMS
99623,SPECIES,COUNTRY,PS,20130,CMS
99623,SPECIES,COUNTRY,EH,20130,CMS
99619,SPECIES,TERRITORY,AI,20130,CMS
99619,SPECIES,COUNTRY,AG,20130,CMS
99619,SPECIES,TERRITORY,AW,20130,CMS
99619,SPECIES,COUNTRY,AU,20130,CMS
99619,SPECIES,COUNTRY,BS,20130,CMS
99619,SPECIES,COUNTRY,BH,20130,CMS
99619,SPECIES,COUNTRY,BB,20130,CMS
99619,SPECIES,COUNTRY,BZ,20130,CMS
99619,SPECIES,TERRITORY,BM,20130,CMS
99619,SPECIES,TERRITORY,BQ,20130,CMS
99619,SPECIES,TERRITORY,VG,20130,CMS
99619,SPECIES,COUNTRY,BN,20130,CMS
99619,SPECIES,COUNTRY,KH,20130,CMS
99619,SPECIES,COUNTRY,CA,20130,CMS
99619,SPECIES,TERRITORY,KY,20130,CMS
99619,SPECIES,COUNTRY,CN,20130,CMS
99619,SPECIES,COUNTRY,CO,20130,CMS
99619,SPECIES,COUNTRY,KM,20130,CMS
99619,SPECIES,COUNTRY,CR,20130,CMS
99619,SPECIES,COUNTRY,CU,20130,CMS
99619,SPECIES,TERRITORY,CW,20130,CMS
99619,SPECIES,COUNTRY,DJ,20130,CMS
99619,SPECIES,COUNTRY,DM,20130,CMS
99619,SPECIES,COUNTRY,DO,20130,CMS
99619,SPECIES,COUNTRY,EC,20130,CMS
99619,SPECIES,COUNTRY,EG,20130,CMS
99619,SPECIES,COUNTRY,SV,20130,CMS
99619,SPECIES,COUNTRY,GQ,20130,CMS
99619,SPECIES,COUNTRY,ER,20130,CMS
99619,SPECIES,COUNTRY,FJ,20130,CMS
99619,SPECIES,COUNTRY,GD,20130,CMS
99619,SPECIES,TERRITORY,GP,20130,CMS
99619,SPECIES,COUNTRY,GW,20130,CMS
99619,SPECIES,COUNTRY,GY,20130,CMS
99619,SPECIES,COUNTRY,HT,20130,CMS
99619,SPECIES,COUNTRY,HN,20130,CMS
99619,SPECIES,COUNTRY,IN,20130,CMS
99619,SPECIES,COUNTRY,ID,20130,CMS
99619,SPECIES,COUNTRY,IR,20130,CMS
99619,SPECIES,COUNTRY,IQ,20130,CMS
99619,SPECIES,COUNTRY,IL,20130,CMS
99619,SPECIES,COUNTRY,JM,20130,CMS
99619,SPECIES,COUNTRY,JP,20130,CMS
99619,SPECIES,COUNTRY,JO,20130,CMS
99619,SPECIES,COUNTRY,KE,20130,CMS
99619,SPECIES,COUNTRY,KW,20130,CMS
99619,SPECIES,COUNTRY,MG,20130,CMS
99619,SPECIES,COUNTRY,MY,20130,CMS
99619,SPECIES,COUNTRY,MV,20130,CMS
99619,SPECIES,TERRITORY,MQ,20130,CMS
99619,SPECIES,COUNTRY,MR,20130,CMS
99619,SPECIES,COUNTRY,MU,20130,CMS
99619,SPECIES,COUNTRY,MX,20130,CMS
99619,SPECIES,TERRITORY,MS,20130,CMS
99619,SPECIES,COUNTRY,MZ,20130,CMS
99619,SPECIES,TERRITORY,NC,20130,CMS
99619,SPECIES,COUNTRY,NI,20130,CMS
99619,SPECIES,COUNTRY,NG,20130,CMS
99619,SPECIES,COUNTRY,OM,20130,CMS
99619,SPECIES,COUNTRY,PK,20130,CMS
99619,SPECIES,COUNTRY,PW,20130,CMS
99619,SPECIES,COUNTRY,PA,20130,CMS
99619,SPECIES,COUNTRY,PG,20130,CMS
99619,SPECIES,COUNTRY,PH,20130,CMS
99619,SPECIES,TERRITORY,PR,20130,CMS
99619,SPECIES,COUNTRY,QA,20130,CMS
99619,SPECIES,COUNTRY,KN,20130,CMS
99619,SPECIES,COUNTRY,LC,20130,CMS
99619,SPECIES,COUNTRY,VC,20130,CMS
99619,SPECIES,TERRITORY,BL,20130,CMS
99619,SPECIES,TERRITORY,MF,20130,CMS
99619,SPECIES,COUNTRY,ST,20130,CMS
99619,SPECIES,COUNTRY,SA,20130,CMS
99619,SPECIES,COUNTRY,SN,20130,CMS
99619,SPECIES,COUNTRY,SC,20130,CMS
99619,SPECIES,COUNTRY,SG,20130,CMS
99619,SPECIES,TERRITORY,SX,20130,CMS
99619,SPECIES,COUNTRY,SB,20130,CMS
99619,SPECIES,COUNTRY,SO,20130,CMS
99619,SPECIES,COUNTRY,ZA,20130,CMS
99619,SPECIES,COUNTRY,LK,20130,CMS
99619,SPECIES,COUNTRY,SD,20130,CMS
99619,SPECIES,TERRITORY,TW,20130,CMS
99619,SPECIES,COUNTRY,TH,20130,CMS
99619,SPECIES,COUNTRY,TL,20130,CMS
99619,SPECIES,COUNTRY,TG,20130,CMS
99619,SPECIES,COUNTRY,TT,20130,CMS
99619,SPECIES,TERRITORY,TC,20130,CMS
99619,SPECIES,COUNTRY,AE,20130,CMS
99619,SPECIES,COUNTRY,TZ,20130,CMS
99619,SPECIES,COUNTRY,US,20130,CMS
99619,SPECIES,COUNTRY,VE,20130,CMS
99619,SPECIES,COUNTRY,VN,20130,CMS
99619,SPECIES,TERRITORY,VI,20130,CMS
99619,SPECIES,TERRITORY,WF,20130,CMS
99619,SPECIES,COUNTRY,YE,20130,CMS
99619,SPECIES,COUNTRY,BJ,20130,CMS
99619,SPECIES,TERRITORY,CX,20130,CMS
99619,SPECIES,TERRITORY,TF,20130,CMS
99619,SPECIES,COUNTRY,GM,20130,CMS
99619,SPECIES,COUNTRY,GT,20130,CMS
99619,SPECIES,COUNTRY,GN,20130,CMS
99619,SPECIES,TERRITORY,YT,20130,CMS
99619,SPECIES,COUNTRY,MM,20130,CMS
99619,SPECIES,TERRITORY,RE,20130,CMS
99619,SPECIES,COUNTRY,SL,20130,CMS
99619,SPECIES,COUNTRY,EH,20130,CMS
99624,SPECIES,TERRITORY,AS,20130,CMS
99624,SPECIES,TERRITORY,AI,20130,CMS
99624,SPECIES,COUNTRY,AG,20130,CMS
99624,SPECIES,COUNTRY,AR,20130,CMS
99624,SPECIES,TERRITORY,AW,20130,CMS
99624,SPECIES,COUNTRY,AU,20130,CMS
99624,SPECIES,COUNTRY,BS,20130,CMS
99624,SPECIES,COUNTRY,BB,20130,CMS
99624,SPECIES,COUNTRY,BZ,20130,CMS
99624,SPECIES,TERRITORY,BM,20130,CMS
99624,SPECIES,TERRITORY,BQ,20130,CMS
99624,SPECIES,COUNTRY,BR,20130,CMS
99624,SPECIES,TERRITORY,VG,20130,CMS
99624,SPECIES,COUNTRY,CM,20130,CMS
99624,SPECIES,COUNTRY,CA,20130,CMS
99624,SPECIES,TERRITORY,KY,20130,CMS
99624,SPECIES,COUNTRY,CL,20130,CMS
99624,SPECIES,COUNTRY,CN,20130,CMS
99624,SPECIES,TERRITORY,CC,20130,CMS
99624,SPECIES,COUNTRY,CO,20130,CMS
99624,SPECIES,COUNTRY,KM,20130,CMS
99624,SPECIES,COUNTRY,CK,20130,CMS
99624,SPECIES,COUNTRY,CR,20130,CMS
99624,SPECIES,COUNTRY,CU,20130,CMS
99624,SPECIES,TERRITORY,CW,20130,CMS
99624,SPECIES,COUNTRY,DJ,20130,CMS
99624,SPECIES,COUNTRY,DM,20130,CMS
99624,SPECIES,COUNTRY,DO,20130,CMS
99624,SPECIES,COUNTRY,EC,20130,CMS
99624,SPECIES,COUNTRY,SV,20130,CMS
99624,SPECIES,COUNTRY,GQ,20130,CMS
99624,SPECIES,COUNTRY,FJ,20130,CMS
99624,SPECIES,TERRITORY,GF,20130,CMS
99624,SPECIES,TERRITORY,PF,20130,CMS
99624,SPECIES,TERRITORY,TF,20130,CMS
99624,SPECIES,COUNTRY,GD,20130,CMS
99624,SPECIES,TERRITORY,GP,20130,CMS
99624,SPECIES,TERRITORY,GU,20130,CMS
99624,SPECIES,COUNTRY,GT,20130,CMS
99624,SPECIES,COUNTRY,GY,20130,CMS
99624,SPECIES,COUNTRY,HT,20130,CMS
99624,SPECIES,COUNTRY,HN,20130,CMS
99624,SPECIES,COUNTRY,IN,20130,CMS
99624,SPECIES,COUNTRY,ID,20130,CMS
99624,SPECIES,COUNTRY,IR,20130,CMS
99624,SPECIES,COUNTRY,JM,20130,CMS
99624,SPECIES,COUNTRY,JP,20130,CMS
99624,SPECIES,COUNTRY,KE,20130,CMS
99624,SPECIES,COUNTRY,KI,20130,CMS
99624,SPECIES,COUNTRY,LR,20130,CMS
99624,SPECIES,COUNTRY,MG,20130,CMS
99624,SPECIES,COUNTRY,MY,20130,CMS
99624,SPECIES,COUNTRY,MV,20130,CMS
99624,SPECIES,COUNTRY,MH,20130,CMS
99624,SPECIES,TERRITORY,MQ,20130,CMS
99624,SPECIES,COUNTRY,MR,20130,CMS
99624,SPECIES,COUNTRY,MU,20130,CMS
99624,SPECIES,TERRITORY,YT,20130,CMS
99624,SPECIES,COUNTRY,MX,20130,CMS
99624,SPECIES,COUNTRY,FM,20130,CMS
99624,SPECIES,TERRITORY,MS,20130,CMS
99624,SPECIES,COUNTRY,MZ,20130,CMS
99624,SPECIES,COUNTRY,MM,20130,CMS
99624,SPECIES,COUNTRY,NR,20130,CMS
99624,SPECIES,TERRITORY,NC,20130,CMS
99624,SPECIES,COUNTRY,NZ,20130,CMS
99624,SPECIES,COUNTRY,NI,20130,CMS
99624,SPECIES,COUNTRY,NG,20130,CMS
99624,SPECIES,TERRITORY,NF,20130,CMS
99624,SPECIES,TERRITORY,MP,20130,CMS
99624,SPECIES,COUNTRY,OM,20130,CMS
99624,SPECIES,COUNTRY,PW,20130,CMS
99624,SPECIES,COUNTRY,PA,20130,CMS
99624,SPECIES,COUNTRY,PG,20130,CMS
99624,SPECIES,COUNTRY,PE,20130,CMS
99624,SPECIES,COUNTRY,PH,20130,CMS
99624,SPECIES,TERRITORY,PN,20130,CMS
99624,SPECIES,TERRITORY,PR,20130,CMS
99624,SPECIES,COUNTRY,KR,20130,CMS
99624,SPECIES,TERRITORY,RE,20130,CMS
99624,SPECIES,TERRITORY,SH,20130,CMS
99624,SPECIES,COUNTRY,KN,20130,CMS
99624,SPECIES,COUNTRY,LC,20130,CMS
99624,SPECIES,COUNTRY,VC,20130,CMS
99624,SPECIES,TERRITORY,BL,20130,CMS
99624,SPECIES,TERRITORY,MF,20130,CMS
99624,SPECIES,COUNTRY,WS,20130,CMS
99624,SPECIES,COUNTRY,ST,20130,CMS
99624,SPECIES,COUNTRY,SN,20130,CMS
99624,SPECIES,COUNTRY,SC,20130,CMS
99624,SPECIES,TERRITORY,SX,20130,CMS
99624,SPECIES,COUNTRY,SB,20130,CMS
99624,SPECIES,COUNTRY,SO,20130,CMS
99624,SPECIES,COUNTRY,ZA,20130,CMS
99624,SPECIES,COUNTRY,LK,20130,CMS
99624,SPECIES,COUNTRY,SR,20130,CMS
99624,SPECIES,TERRITORY,TW,20130,CMS
99624,SPECIES,AQUATIC_TERRITORY,IO,20130,CMS
99624,SPECIES,COUNTRY,TH,20130,CMS
99624,SPECIES,TERRITORY,TK,20130,CMS
99624,SPECIES,COUNTRY,TO,20130,CMS
99624,SPECIES,COUNTRY,TT,20130,CMS
99624,SPECIES,TERRITORY,TC,20130,CMS
99624,SPECIES,COUNTRY,TV,20130,CMS
99624,SPECIES,COUNTRY,TZ,20130,CMS
99624,SPECIES,TERRITORY,UM,20130,CMS
99624,SPECIES,COUNTRY,US,20130,CMS
99624,SPECIES,COUNTRY,VU,20130,CMS
99624,SPECIES,COUNTRY,VE,20130,CMS
99624,SPECIES,COUNTRY,VN,20130,CMS
99624,SPECIES,TERRITORY,VI,20130,CMS
99624,SPECIES,COUNTRY,YE,20130,CMS
99624,SPECIES,COUNTRY,AO,20130,CMS
99624,SPECIES,COUNTRY,BD,20130,CMS
99624,SPECIES,COUNTRY,BJ,20130,CMS
99624,SPECIES,COUNTRY,KH,20130,CMS
99624,SPECIES,COUNTRY,CG,20130,CMS
99624,SPECIES,COUNTRY,CD,20130,CMS
99624,SPECIES,COUNTRY,GA,20130,CMS
99624,SPECIES,COUNTRY,GM,20130,CMS
99624,SPECIES,COUNTRY,GN,20130,CMS
99624,SPECIES,COUNTRY,GW,20130,CMS
99624,SPECIES,COUNTRY,IQ,20130,CMS
99624,SPECIES,COUNTRY,KW,20130,CMS
99624,SPECIES,COUNTRY,NA,20130,CMS
99624,SPECIES,TERRITORY,NU,20130,CMS
99624,SPECIES,COUNTRY,PK,20130,CMS
99624,SPECIES,COUNTRY,TL,20130,CMS
99624,SPECIES,TERRITORY,WF,20130,CMS
12150,SPECIES,TERRITORY,AQ,20130,CMS
12150,SPECIES,COUNTRY,AR,20130,CMS
12150,SPECIES,COUNTRY,AU,20130,CMS
12150,SPECIES,TERRITORY,BV,20130,CMS
12150,SPECIES,COUNTRY,BR,20130,CMS
12150,SPECIES,TERRITORY,FK,20130,CMS
12150,SPECIES,TERRITORY,TF,20130,CMS
12150,SPECIES,TERRITORY,HM,20130,CMS
12150,SPECIES,COUNTRY,NZ,20130,CMS
12150,SPECIES,TERRITORY,SH,20130,CMS
12150,SPECIES,COUNTRY,ZA,20130,CMS
12150,SPECIES,TERRITORY,GS,20130,CMS
12150,SPECIES,COUNTRY,UY,20130,CMS
12150,SPECIES,COUNTRY,CL,20130,CMS
94619,SPECIES,COUNTRY,CL,20130,CMS
94619,SPECIES,COUNTRY,EC,20130,CMS
94619,SPECIES,COUNTRY,PE,20130,CMS
95968,SPECIES,COUNTRY,AR,20130,CMS
95968,SPECIES,COUNTRY,BO,20130,CMS
95968,SPECIES,COUNTRY,CL,20130,CMS
95968,SPECIES,COUNTRY,PE,20130,CMS
95442,SPECIES,COUNTRY,AR,20130,CMS
95442,SPECIES,COUNTRY,BO,20130,CMS
95442,SPECIES,COUNTRY,CL,20130,CMS
95442,SPECIES,COUNTRY,EC,20130,CMS
95442,SPECIES,COUNTRY,PE,20130,CMS
95087,SPECIES,COUNTRY,AR,20130,CMS
95087,SPECIES,COUNTRY,CL,20130,CMS
12041,SPECIES,COUNTRY,CA,20130,CMS
12041,SPECIES,COUNTRY,MX,20130,CMS
12041,SPECIES,TERRITORY,PM,20130,CMS
12041,SPECIES,COUNTRY,US,20130,CMS
12346,SUBSPECIES,COUNTRY,AF,,CMS
12346,SUBSPECIES,COUNTRY,BE,,CMS
12346,SUBSPECIES,COUNTRY,BJ,,CMS
12346,SUBSPECIES,COUNTRY,BG,,CMS
12346,SUBSPECIES,COUNTRY,HR,,CMS
12346,SUBSPECIES,COUNTRY,CY,,CMS
12346,SUBSPECIES,COUNTRY,CZ,,CMS
12346,SUBSPECIES,COUNTRY,CI,,CMS
12346,SUBSPECIES,COUNTRY,DK,,CMS
12346,SUBSPECIES,COUNTRY,ER,,CMS
12346,SUBSPECIES,COUNTRY,EE,,CMS
12346,SUBSPECIES,COUNTRY,ET,,CMS
12346,SUBSPECIES,COUNTRY,FI,,CMS
12346,SUBSPECIES,COUNTRY,GE,,CMS
12346,SUBSPECIES,COUNTRY,DE,,CMS
12346,SUBSPECIES,COUNTRY,HU,,CMS
12346,SUBSPECIES,COUNTRY,KZ,,CMS
12346,SUBSPECIES,COUNTRY,LV,,CMS
12346,SUBSPECIES,COUNTRY,LI,,CMS
12346,SUBSPECIES,COUNTRY,LU,,CMS
12346,SUBSPECIES,COUNTRY,MC,,CMS
12346,SUBSPECIES,COUNTRY,NL,,CMS
12346,SUBSPECIES,COUNTRY,RS,,CMS
12346,SUBSPECIES,COUNTRY,SI,,CMS
12346,SUBSPECIES,COUNTRY,SE,,CMS
12346,SUBSPECIES,COUNTRY,CH,,CMS
12346,SUBSPECIES,COUNTRY,SY,,CMS
12346,SUBSPECIES,COUNTRY,UA,,CMS
12346,SUBSPECIES,COUNTRY,AE,,CMS
12346,SUBSPECIES,COUNTRY,AM,,CMS
12346,SUBSPECIES,COUNTRY,IQ,,CMS
12346,SUBSPECIES,COUNTRY,ES,,CMS
12346,SUBSPECIES,COUNTRY,UZ,,CMS
12346,SUBSPECIES,COUNTRY,SA,,CMS
95763,SPECIES,COUNTRY,AU,20130,CMS
95763,SPECIES,COUNTRY,ID,20130,CMS
95763,SPECIES,COUNTRY,PG,20130,CMS
96483,SPECIES,COUNTRY,AU,20130,CMS
96483,SPECIES,COUNTRY,ID,20130,CMS
96483,SPECIES,COUNTRY,PG,20130,CMS
96483,SPECIES,COUNTRY,TL,20130,CMS
96823,SPECIES,COUNTRY,CA,20130,CMS
96823,SPECIES,COUNTRY,MX,20130,CMS
96823,SPECIES,COUNTRY,US,20130,CMS
66234,SPECIES,COUNTRY,AR,20130,CMS
66234,SPECIES,COUNTRY,CL,20130,CMS
66234,SPECIES,TERRITORY,FK,20130,CMS
99282,SPECIES,COUNTRY,IN,20130,CMS
99282,SPECIES,COUNTRY,PK,20130,CMS
11605,SPECIES,COUNTRY,KH,20130,CMS
11605,SPECIES,COUNTRY,CN,20130,CMS
11605,SPECIES,COUNTRY,KP,20130,CMS
11605,SPECIES,TERRITORY,HK,20130,CMS
11605,SPECIES,COUNTRY,IN,20130,CMS
11605,SPECIES,COUNTRY,ID,20130,CMS
11605,SPECIES,COUNTRY,JP,20130,CMS
11605,SPECIES,COUNTRY,LA,20130,CMS
11605,SPECIES,COUNTRY,MY,20130,CMS
11605,SPECIES,COUNTRY,MN,20130,CMS
11605,SPECIES,COUNTRY,MM,20130,CMS
11605,SPECIES,COUNTRY,NP,20130,CMS
11605,SPECIES,COUNTRY,KR,20130,CMS
11605,SPECIES,COUNTRY,RU,20130,CMS
11605,SPECIES,COUNTRY,SG,20130,CMS
11605,SPECIES,TERRITORY,TW,20130,CMS
11605,SPECIES,COUNTRY,TH,20130,CMS
11605,SPECIES,COUNTRY,VN,20130,CMS
96310,SPECIES,COUNTRY,CN,20130,CMS
96310,SPECIES,COUNTRY,IN,20130,CMS
96310,SPECIES,COUNTRY,KZ,20130,CMS
96310,SPECIES,COUNTRY,KG,20130,CMS
96310,SPECIES,COUNTRY,NP,20130,CMS
96310,SPECIES,COUNTRY,PK,20130,CMS
96310,SPECIES,COUNTRY,TJ,20130,CMS
96310,SPECIES,COUNTRY,TM,20130,CMS
96310,SPECIES,COUNTRY,UZ,20130,CMS
95080,SPECIES,COUNTRY,LS,20130,CMS
95080,SPECIES,COUNTRY,ZA,20130,CMS
96184,SPECIES,COUNTRY,AO,20130,CMS
96184,SPECIES,COUNTRY,BI,20130,CMS
96184,SPECIES,COUNTRY,CG,20130,CMS
96184,SPECIES,COUNTRY,CD,20130,CMS
96184,SPECIES,COUNTRY,SZ,20130,CMS
96184,SPECIES,COUNTRY,GA,20130,CMS
96184,SPECIES,COUNTRY,KE,20130,CMS
96184,SPECIES,COUNTRY,LS,20130,CMS
96184,SPECIES,COUNTRY,MW,20130,CMS
96184,SPECIES,COUNTRY,MZ,20130,CMS
96184,SPECIES,COUNTRY,RW,20130,CMS
96184,SPECIES,COUNTRY,ZA,20130,CMS
96184,SPECIES,COUNTRY,SS,20130,CMS
96184,SPECIES,COUNTRY,SD,20130,CMS
96184,SPECIES,COUNTRY,UG,20130,CMS
96184,SPECIES,COUNTRY,TZ,20130,CMS
96184,SPECIES,COUNTRY,ZM,20130,CMS
96184,SPECIES,COUNTRY,ZW,20130,CMS
96267,SPECIES,COUNTRY,AO,20130,CMS
96267,SPECIES,COUNTRY,BW,20130,CMS
96267,SPECIES,COUNTRY,BF,20130,CMS
96267,SPECIES,COUNTRY,CM,20130,CMS
96267,SPECIES,COUNTRY,TD,20130,CMS
96267,SPECIES,COUNTRY,CG,20130,CMS
96267,SPECIES,COUNTRY,CD,20130,CMS
96267,SPECIES,COUNTRY,ER,20130,CMS
96267,SPECIES,COUNTRY,SZ,20130,CMS
96267,SPECIES,COUNTRY,ET,20130,CMS
96267,SPECIES,COUNTRY,GA,20130,CMS
96267,SPECIES,COUNTRY,GH,20130,CMS
96267,SPECIES,COUNTRY,KE,20130,CMS
96267,SPECIES,COUNTRY,MW,20130,CMS
96267,SPECIES,COUNTRY,ML,20130,CMS
96267,SPECIES,COUNTRY,MR,20130,CMS
96267,SPECIES,COUNTRY,MZ,20130,CMS
96267,SPECIES,COUNTRY,NA,20130,CMS
96267,SPECIES,COUNTRY,NE,20130,CMS
96267,SPECIES,COUNTRY,NG,20130,CMS
96267,SPECIES,COUNTRY,RW,20130,CMS
96267,SPECIES,COUNTRY,SN,20130,CMS
96267,SPECIES,COUNTRY,SO,20130,CMS
96267,SPECIES,COUNTRY,ZA,20130,CMS
96267,SPECIES,COUNTRY,SS,20130,CMS
96267,SPECIES,COUNTRY,SD,20130,CMS
96267,SPECIES,COUNTRY,UG,20130,CMS
96267,SPECIES,COUNTRY,TZ,20130,CMS
96267,SPECIES,COUNTRY,ZM,20130,CMS
96267,SPECIES,COUNTRY,ZW,20130,CMS
94476,SPECIES,COUNTRY,CN,20130,CMS
94476,SPECIES,TERRITORY,HK,20130,CMS
94476,SPECIES,COUNTRY,JP,20130,CMS
94476,SPECIES,COUNTRY,KP,20130,CMS
94476,SPECIES,COUNTRY,KR,20130,CMS
94476,SPECIES,COUNTRY,PH,20130,CMS
94476,SPECIES,TERRITORY,TW,20130,CMS
11885,SPECIES,COUNTRY,CD,20130,CMS
11885,SPECIES,COUNTRY,SZ,20130,CMS
11885,SPECIES,COUNTRY,KE,20130,CMS
11885,SPECIES,COUNTRY,MW,20130,CMS
11885,SPECIES,COUNTRY,MZ,20130,CMS
11885,SPECIES,COUNTRY,ZA,20130,CMS
11885,SPECIES,COUNTRY,UG,20130,CMS
11885,SPECIES,COUNTRY,TZ,20130,CMS
11885,SPECIES,COUNTRY,ZM,20130,CMS
11885,SPECIES,COUNTRY,ZW,20130,CMS
11885,SPECIES,COUNTRY,RW,,CMS
94689,SPECIES,COUNTRY,AR,20130,CMS
94689,SPECIES,COUNTRY,BR,20130,CMS
94689,SPECIES,COUNTRY,PY,20130,CMS
94689,SPECIES,COUNTRY,UY,20130,CMS
94480,SUBSPECIES,COUNTRY,BE,,CMS
94480,SUBSPECIES,COUNTRY,BG,,CMS
94480,SUBSPECIES,COUNTRY,HR,,CMS
94480,SUBSPECIES,COUNTRY,CZ,,CMS
94480,SUBSPECIES,COUNTRY,DK,,CMS
94480,SUBSPECIES,COUNTRY,EE,,CMS
94480,SUBSPECIES,COUNTRY,FI,,CMS
94480,SUBSPECIES,COUNTRY,DE,,CMS
94480,SUBSPECIES,COUNTRY,HU,,CMS
94480,SUBSPECIES,COUNTRY,LV,,CMS
94480,SUBSPECIES,COUNTRY,LI,,CMS
94480,SUBSPECIES,COUNTRY,LU,,CMS
94480,SUBSPECIES,COUNTRY,MC,,CMS
94480,SUBSPECIES,COUNTRY,NL,,CMS
94480,SUBSPECIES,COUNTRY,RS,,CMS
94480,SUBSPECIES,COUNTRY,SI,,CMS
94480,SUBSPECIES,COUNTRY,SE,,CMS
94480,SUBSPECIES,COUNTRY,CH,,CMS
94480,SUBSPECIES,COUNTRY,UA,,CMS
94480,SUBSPECIES,COUNTRY,AM,,CMS
100051,SPECIES,COUNTRY,IN,20130,CMS
95357,SPECIES,COUNTRY,BJ,20130,CMS
95357,SPECIES,COUNTRY,BF,20130,CMS
95357,SPECIES,COUNTRY,CM,20130,CMS
95357,SPECIES,COUNTRY,CF,20130,CMS
95357,SPECIES,COUNTRY,TD,20130,CMS
95357,SPECIES,COUNTRY,CI,20130,CMS
95357,SPECIES,COUNTRY,CD,20130,CMS
95357,SPECIES,COUNTRY,ER,20130,CMS
95357,SPECIES,COUNTRY,GM,20130,CMS
95357,SPECIES,COUNTRY,GH,20130,CMS
95357,SPECIES,COUNTRY,GN,20130,CMS
95357,SPECIES,COUNTRY,GW,20130,CMS
95357,SPECIES,COUNTRY,KE,20130,CMS
95357,SPECIES,COUNTRY,ML,20130,CMS
95357,SPECIES,COUNTRY,MR,20130,CMS
95357,SPECIES,COUNTRY,NE,20130,CMS
95357,SPECIES,COUNTRY,NG,20130,CMS
95357,SPECIES,COUNTRY,SN,20130,CMS
95357,SPECIES,COUNTRY,SL,20130,CMS
95357,SPECIES,COUNTRY,SS,20130,CMS
95357,SPECIES,COUNTRY,SD,20130,CMS
95357,SPECIES,COUNTRY,TG,20130,CMS
95357,SPECIES,COUNTRY,UG,20130,CMS
95357,SPECIES,COUNTRY,ET,,CMS
96739,SPECIES,COUNTRY,AU,20130,CMS
96739,SPECIES,COUNTRY,ID,20130,CMS
96739,SPECIES,COUNTRY,PG,20130,CMS
11539,SPECIES,COUNTRY,AU,20130,CMS
11539,SPECIES,COUNTRY,ID,20130,CMS
11539,SPECIES,COUNTRY,PG,20130,CMS
96348,SPECIES,COUNTRY,AU,20130,CMS
96348,SPECIES,COUNTRY,ID,20130,CMS
96348,SPECIES,COUNTRY,PG,20130,CMS
96348,SPECIES,COUNTRY,TL,20130,CMS
12132,SPECIES,COUNTRY,CN,20130,CMS
12132,SPECIES,COUNTRY,KP,20130,CMS
12132,SPECIES,COUNTRY,ID,20130,CMS
12132,SPECIES,COUNTRY,JP,20130,CMS
12132,SPECIES,COUNTRY,LA,20130,CMS
12132,SPECIES,COUNTRY,MY,20130,CMS
12132,SPECIES,COUNTRY,PH,20130,CMS
12132,SPECIES,COUNTRY,KR,20130,CMS
12132,SPECIES,COUNTRY,SG,20130,CMS
12132,SPECIES,TERRITORY,TW,20130,CMS
12132,SPECIES,COUNTRY,TH,20130,CMS
12132,SPECIES,COUNTRY,VN,20130,CMS
12132,SPECIES,TERRITORY,HK,20130,CMS
12132,SPECIES,COUNTRY,MM,20130,CMS
96519,SPECIES,COUNTRY,KH,20130,CMS
96519,SPECIES,COUNTRY,CN,20130,CMS
96519,SPECIES,COUNTRY,KP,20130,CMS
96519,SPECIES,TERRITORY,HK,20130,CMS
96519,SPECIES,COUNTRY,ID,20130,CMS
96519,SPECIES,COUNTRY,LA,20130,CMS
96519,SPECIES,COUNTRY,MY,20130,CMS
96519,SPECIES,COUNTRY,MM,20130,CMS
96519,SPECIES,COUNTRY,RU,20130,CMS
96519,SPECIES,COUNTRY,SG,20130,CMS
96519,SPECIES,COUNTRY,TH,20130,CMS
96519,SPECIES,COUNTRY,VN,20130,CMS
96656,SPECIES,COUNTRY,AO,20130,CMS
96656,SPECIES,COUNTRY,BJ,20130,CMS
96656,SPECIES,COUNTRY,BW,20130,CMS
96656,SPECIES,COUNTRY,BF,20130,CMS
96656,SPECIES,COUNTRY,BI,20130,CMS
96656,SPECIES,COUNTRY,CM,20130,CMS
96656,SPECIES,COUNTRY,CF,20130,CMS
96656,SPECIES,COUNTRY,TD,20130,CMS
96656,SPECIES,COUNTRY,CG,20130,CMS
96656,SPECIES,COUNTRY,CI,20130,CMS
96656,SPECIES,COUNTRY,CD,20130,CMS
96656,SPECIES,COUNTRY,DJ,20130,CMS
96656,SPECIES,COUNTRY,GQ,20130,CMS
96656,SPECIES,COUNTRY,ER,20130,CMS
