Taxon ID,Manual ID
13120,Byblis spp_S.pdf
13120,Byblis_E.pdf
12491,2---Introduction.pdf
12491,Cactaceae formas de crecimiento_S.pdf
12491,Cactaceae growth forms_E.pdf
12491,General notes cactaceae genera_E.pdf
12491,General notes cactaceae_E.pdf
12491,Glosario Cactaceae_S.pdf
12491,Glossary cactaceae_E.pdf
12491,Identification keys cactaceae_E.pdf
12491,Notas generales Cactaceae_S.pdf
16008,Caryocar costaricensis _S.pdf
23525,Cedrela odorata_E.pdf
15948,Cephalotus follicularis_E.pdf
15948,Cephalotus follicularis_F.pdf
15948,Cephalotus follicularis_S.pdf
16729,Cibotium barometz_E.pdf
16729,Cibotium barometz_S.pdf
24527,Cistanche deserticola_E.pdf
24527,Cistanche deserticola_S.pdf
19242,Coryph-werdermannii-jl-text.pdf
19242,Coryphantha werdermannii_E.pdf
12405,The genera of cycads_E.pdf
12405,The genera of Cycads_S.pdf
16414,Dalbergia melanoxylum _S.pdf
24815,D-nigra-E.pdf
24815,D-nigra-F.pdf
24815,Dalbergia nigra_S.pdf
29329,Darlingtonia californica_E.pdf
29329,Darlingtonia californica_F.pdf
29329,Darlingtonia californica_S.pdf
13382,Dendrobium_E.pdf
13382,Dendrobium_S.pdf
21371,Dionaea muscipula_E.pdf
14591,Disco-bahiensis-bahiensis-jl-text.pdf
14591,Disco-bahiensis-subviridigriseus-jl-text.pdf
14591,Discocactus bahiensis ssp bahiensis_E.pdf
14591,Discocactus bahiensis ssp subviridigriseus_E.pdf
24066,Disco-ferricola-jl-text.pdf
24066,Discocactus ferricola_E.pdf
22794,Disco-hepta-catingicola-jl-text.pdf
22794,disco-hepta-heptacanthus-boliviensis-jl-text.pdf
22794,disco-hepta-heptacanthus-cephaliaciculosus-jl-text.pdf
22794,disco-hepta-heptacanthus-jl-text.pdf
22794,Disco-hepta-magnimammus-jl-text.pdf
22794,Discocactus heptacanthus ssp catingicola_E.pdf
22794,Discocactus heptacanthus ssp heptacanthus „boliviensis“_E.pdf
22794,Discocactus heptacanthus ssp heptacanthus „cephaliaciculosus“_E.pdf
22794,discocactus heptacanthus ssp heptacanthus_E.pdf
22794,Discocactus heptacanthus ssp magnimammus_E.pdf
24864,Disco-horstii-jl-text.pdf
24864,Discocactus horstii_E.pdf
25526,Disco-placentiformis-jl-text.pdf
25526,Disco-placentiformis-latispinus-jl-text.pdf
25526,Discocactus placentiformis „latispinus“_E.pdf
25526,Discocactus placentiformis_E.pdf
18039,Disco-pseudoinsignis-jl-text.pdf
18039,Discocactus pseudoinsignis_E.pdf
14252,Disco-zehnt-boomianus-araneispinus-jl-text.pdf
14252,Disco-zehnt-boomianus-buenekeri-jl-text.pdf
14252,Disco-zehnt-boomianus-horstiorum-jl-text.pdf
14252,Disco-zehnt-boomianus-jl-text.pdf
14252,Disco-zehnt-zehntneri-albispinus-jl-text.pdf
14252,Disco-zehnt-zehntneri-jl-text.pdf
14252,Discocactus zehntneri ssp boomianus „araneispinus“_E.pdf
14252,Discocactus zehntneri ssp boomianus „buenekeri“_E.pdf
14252,Discocactus zehntneri ssp boomianus „horstiorum“_E.pdf
14252,Discocactus zehntneri ssp boomianus_E.pdf
14252,Discocactus zehntneri ssp zehntneri „albispinus“_E.pdf
14252,Discocactus zehntneri ssp zehntneri_E.pdf
21610,Dudleya stolonifera_E.pdf
21610,Dudleya stolonifera_S.pdf
19420,Dudleya traskiae_E.pdf
19420,Dudleya traskiae_S.pdf
98421,Echinocereus-ferreirianus-lindsayi-jl-text.pdf
98421,Echinocereus ferreirianus ssp lindsayi_E.pdf
18004,Echinocereus-schmollii-jl-text.pdf
18004,Echinocereus schmollii_E.pdf
27568,Escobaria-minima-jl-text.pdf
27568,Escobaria minima_E.pdf
14439,Escobaria-sneedii-sneedii-jl-text.pdf
14439,Escobaria sneedii ssp sneedii_E.pdf
29608,Escobaria-sneedii-leei-jl-text.pdf
29608,Escobaria sneedii ssp leei_E.pdf
27947,F-cuppressoides-E.pdf
27947,Fitzroya cupresoides_S.pdf
17151,Fouquieria columnaris_E.pdf
17151,Fouquieria columnaris_S.pdf
21123,Fouquieria fasciculata_E.pdf
21123,Fouquieria fasciculata_Sl.pdf
23450,Fouquieria purpusii_E.pdf
23450,Fouquieria purpusii_S.pdf
16892,Gastrodia elata_E.pdf
16892,Gastrodia elata_S.pdf
13598,Gonystylus_E.pdf
13581,Guaiacum officinale_E.pdf
13581,Guaiacum officinale_S.pdf
16105,G-officinale-E.pdf
16105,Guaiacum officinale_F.pdf
16105,Guaiacum officinale_Timber_S.pdf
21662,Guaiacum sanctum_E.pdf
21662,Guaiacum sanctum_F.pdf
21662,Guaiacum sanctum_S.pdf
28204,Hydrastis canadensis_E.pdf
28204,Hydrastis canadensis_S.pdf
20105,Lewisia maguirei_E.pdf
20105,Lewisia maguirei_S.pdf
20105,Portulacaceae maguirei_E.pdf
20727,Lewisia serrata_E.pdf
20727,Lewisia serrata_S.pdf
20727,Portulacaceae serrata_E.pdf
25367,Mammill-pectinifera-jl-text.pdf
25367,Mammill-solisioides-jl-text.pdf
25367,Mammillaria pectinifera_E.pdf
25367,Mammillaria solisioides_E.pdf
14450,Melocactus-conoideus-jl-text.pdf
14450,Melocactus conoideus_E.pdf
26732,Melocactus-deinacanthus-jl-text.pdf
26732,Melocactus deinacanthus_E.pdf
17592,Melocactus-glaucescens-jl-text.pdf
17592,Melocactus glaucescens_E.pdf
22677,Melocactus-paucispinus-jl-text.pdf
22677,Melocactus paucispinus_E.pdf
29093,Nardostachys grandiflora_E.pdf
29093,Nardostachys grandiflora_S.pdf
12759,Genus Nepenthes_E.pdf
12759,Genus Nepenthes_F.doc.pdf
12759,Nepenthes genus_S.pdf
21851,Nepenthes kashiana_E.pdf
21851,Nepenthes kashiana_F.pdf
21851,Nepenthes kashiana_S.pdf
26024,Nepenthes rajah_E.pdf
26024,Nepenthes rajah_F.pdf
26024,Nepenthes rajah_S.pdf
19336,Nolina interrata_E.pdf
19336,Nolina interrata_S.pdf
27815,Obregonia-denegrii-jl-text.pdf
27815,Obregonia denegrii_E.pdf
12509,Orchidaceae_E.pdf
12509,Orchidaceae_S.pdf
12509,Orchids_E.pdf
12509,Orchids_F.pdf
12509,Orchids_S.pdf
16118,Oreomunnea pterocarpa_S.pdf
20749,Pachycereus-militaris-jl-text.pdf
20749,Pachycereus militaris_E.pdf
16143,Panax quinquefolius_E.pdf
16143,Panax quinquefolius_S.pdf
26931,Pedio-bradyi-bradyi-jl-text.pdf
26931,Pediocactus bradyi ssp bradyi_E.pdf
29613,Pedio-bradyi-despainii-jl-text.pdf
29613,Pediocactus bradyi ssp despainii_E.pdf
29631,Pedio-bradyi-winkleri-jl-text.pdf
29631,Pediocactus bradyi ssp winkleri_E.pdf
23835,Pedio-knowltonii-jl-text.pdf
23835,Pediocactus knowltonii_E.pdf
15492,Pedio-paradinei-jl-text.pdf
15492,Pediocactus paradinei_E.pdf
20271,Pedio-peeblesianus-fickeiseniae-jl-text.pdf
20271,Pedio-peeblesianus-peeblesianus-jl-text.pdf
20271,Pediocactus peeblesianus ssp fickeisenii_E.pdf
20271,Pediocactus peeblesianus ssp peeblesianus_E.pdf
20139,Pedio-sileri-jl-text.pdf
20139,Pediocactus sileri_E.pdf
25762,Pelecy- aselliformis-jl-textsp..pdf
25762,Pelecyphora aselliformis_E.pdf
20244,Pelecy- strobiliformis-jl-text.pdf
20244,Pelecyphora strobiliformis_E.pdf
18339,P-elata-E.pdf
18339,Pericopsis elata_S.pdf
22147,Picrorhiza kurrooa_E.pdf
22147,Picrorhiza kurrooa_S.pdf
28405,Pilgerodendron uviferum_S.pdf
45,Carnivorous plants introduction_S.doc.pdf
45,Carnivorous plants_E.pdf
45,Carnivorous plants_F.pdf
45,Clave de identificación Suculentas_S.pdf
45,Medicinal Plants_E.pdf
45,Plantas medicinales_S.pdf
45,Succulents identification key_E.pdf
45,Succulents_E.pdf
45,Timber Bois Maderas 1_E.pdf
45,Timber Bois Maderas 1_S.pdf
45,Timber Bois Maderas 2_E.pdf
98507,Platymiscium pleiostachyum_S.pdf
27490,Podocarpus neerifolius_S.pdf
22858,Podocarpus parlatorei_S.pdf
22086,P-africana-E.pdf
22086,Prunus africana_E.pdf
22086,Prunus africana_F.pdf
22086,Prunus africana_S.pdf
22086,Prunus africana_Timber_S.pdf
28106,P-santalinus-E.pdf
28106,Pterocarpus santalinus_E.pdf
28106,Pterocarpus santalinus_S.pdf
28106,Pterocarpus santalinus_Timber_S.pdf
18974,Rauvolfia serpentina_E.pdf
18974,Rauvolfia serpentina_S.pdf
13356,Comparaison groupe Sarracenia.pdf
13356,Sarracenia genus_S.pdf
13356,Sarracenia_E.pdf
13356,Sarracmaps_E.pdf
28010,Saussurea costus_E.pdf
28010,Saussurea costus_S.pdf
29634,Sclero-brevihamatus-tobuschii-jl-text.pdf
29634,Sclerocactus brevihamatus ssp tobuschii_E.pdf
25351,Sclero-erectocentrus-jl-text.pdf
25351,Sclerocactus erectocentrus_E.pdf
20415,Sclero-glaucus-jl-text.pdf
20415,Sclerocactus glaucus_E.pdf
17824,Sclero-mariposensis-jl-text.pdf
17824,Sclerocactus mariposensis_E.pdf
27661,Sclero-mesae-verdae-jl-text.pdf
27661,Sclerocactus mesae-verdae_E.pdf
29372,Sclerocactus nyensis_E.pdf
29522,Sclero-papyracanthus-jl-text.pdf
29522,Sclerocactus papyracanthus_E.pdf
25178,Sclero-pubispinus-jl-text.pdf
25178,Sclerocactus pubispinus_E.pdf
18383,Sclero-wrightiae-jl-text.pdf
18383,Sclerocactus wrightiae_E.pdf
18270,Stromboc-disciformis-jl-text.pdf
18270,Strombocactus disciformis_E.pdf
21792,S-humilis-E.pdf
21792,Swietenia humilis_S.pdf
25938,S-macrophylla-E.pdf
25938,Swietenia macrophylla_S.pdf
16833,S-mahagoni-E.pdf
16833,Swietenia mahagoni_S.pdf
22249,T-wallichiana-E.pdf
22249,Taxus wallichiana_F.pdf
22249,Taxus wallichiana_Timber_S.pdf
22249,Taxus wallichiana_E.pdf
22249,Taxus wallichiana_S.pdf
13532,Commonly traded but unlisted species_E.pdf
13532,Commonly traded but unlisted species_F.pdf
13532,Determination Key Tillandsia_E.pdf
13532,Determination Key Tillandsia_F.pdf
13532,Genus Tillandsia_E.pdf
13532,Genus Tillandsia_F.pdf
13532,Tillandsia general notes_S.pdf
13532,Tillandsia_clave de identificacion_S.pdf
13532,Tillandsia_especies no incluidas_S.pdf
27576,Tillandsia harrisii_E.pdf
27576,Tillandsia harrisii_F.pdf
27576,Tillandsia harrisii_S.pdf
29061,Tillandsia kammii_E.pdf
29061,Tillandsia kammii_F.pdf
29061,Tillandsia kammii_S.pdf
17515,Tillandsia kautskyi_E.pdf
17515,Tillandsia kautskyi_F.pdf
17515,Tillandsia kautskyi_S.pdf
14806,Tillandsia mauryana_E.pdf
14806,Tillandsia mauryana_F.pdf
14806,Tillandsia mauryana_S.pdf
28823,Tillandsia sprengeliana_E.pdf
28823,Tillandsia sprengeliana_F.pdf
28823,Tillandsia sprengeliana_S.pdf
24118,Tillandsia sucrei_E.pdf
24118,Tillandsia sucrei_F.pdf
24118,Tillandsia sucrei_S.pdf
27858,Tillandsia xerographica_E.pdf
27858,Tillandsia xerographica_F.pdf
27858,Tillandsia xerographica_S.pdf
13183,Turbini-roseiflorus-jl-text.pdf
13183,Turbinicarpus roseiflorus_E.pdf
13183,Turbini-dickisoniae-jl-text.pdf
13183,Turbini-x-mombergeri-jl-text.pdf
13183,Turbinicarpus dickisoniae_E.pdf
13183,Turbinicarpus x mombergeri_E.pdf
15036,Turbini-alonsoi-jl-text.pdf
15036,Turbinicarpus alonsoi_E.pdf
14615,Turbini-gielsdorfianus-jl-text.pdf
14615,Turbinicarpus gielsdorfianus_E.pdf
20310,Turbini-hoferi-jl-text.pdf
20310,Turbinicarpus hoferi_E.pdf
29201,Turbini-horripilus-jl-text.pdf
29201,Turbinicarpus horripilus_E.pdf
19620,Turbini-laui-jl-text.pdf
19620,Turbinicarpus laui_E.pdf
18695,Turbini-lophophoroides-jl-text.pdf
18695,Turbinicarpus lophophoroides_E.pdf
15894,Turbini-mandragora-beguinii-jl-text.pdf
15894,Turbini-mandragora-mandragora-jl-text.pdf
15894,Turbini-mandragora-subterraneus-jl-text.pdf
15894,Turbini-mandragora-zaragozae-jl-text.pdf
15894,Turbinicarpus mandragora ssp beguinii_E.pdf
15894,Turbinicarpus mandragora ssp booleanus_E.pdf
15894,Turbinicarpus mandragora ssp mandragora_E.pdf
15894,Turbinicarpus mandragora ssp subterraneus_E.pdf
15894,Turbinicarpus mandragora ssp zaragosae_E.pdf
15894,Turbini-mandragora-booleanus-jl-text.pdf
17168,Turbini-pseudom-krainzianus-jl-text.pdf
17168,Turbini-pseudom-minimus-jl-text.pdf
17168,Turbinicarpus pseudomacrochele ssp krainzianus_E.pdf
17168,Turbinicarpus pseudomacrochele ssp Minimus_E.pdf
29609,Turbini-pseudom-pseudomacrochele-jl-text.pdf
29609,Turbinicarpus pseudomacrochele ssp pseudomacrochele_E.pdf
20657,Turbini-pseudopectinatus-jl-text.pdf
20657,Turbinicarpus pseudopectinatus_E.pdf
15151,Turbini-saueri-knuthianus-jl-text.pdf
15151,Turbini-saueri-nelissae-jl-text.pdf
15151,Turbini-saueri-saueri-jl-text.pdf
15151,Turbini-saueri-ysabelae-jl-text.pdf
15151,Turbinicarpus saueri ssp knuthianus_E.pdf
15151,Turbinicarpus saueri ssp nelissae_E.pdf
15151,Turbinicarpus saueri ssp saueri_E.pdf
15151,Turbinicarpus saueri ssp ysabelae_E.pdf
27816,Turbini-jauernigii-jl-text.pdf
27816,Turbini-schmiedickeanus-andersonii-panarott-jl-text.pdf
27816,Turbini-schmiedickeanus-bonatzii-jl-text.pdf
27816,Turbini-schmiedickeanus-flaviflorus-jl-text.pdf
27816,Turbini-schmiedickeanus-gracilis-jl-text.pdf
27816,Turbini-schmiedickeanus-klinkerianus-jl-text.pdf
27816,Turbini-schmiedickeanus-klinkerianus-schwarzii-jl-text.pdf
27816,Turbini-schmiedickeanus-macrochele-jl-text.pdf
27816,Turbini-schmiedickeanus-rioverdensis-jl-text.pdf
27816,Turbini-schmiedickeanus-rubriflorus-jl-text.pdf
27816,Turbini-schmiedickeanus-schmiedickeanus-jl-text.pdf
27816,Turbinicarpus jauernigii_E.pdf
27816,Turbinicarpus schmiedickeanus ssp andersonii_E.pdf
27816,Turbinicarpus schmiedickeanus ssp bonatzii_E.pdf
27816,Turbinicarpus schmiedickeanus ssp flaviflorus_E.pdf
27816,Turbinicarpus schmiedickeanus ssp gracilis_E.pdf
27816,Turbinicarpus schmiedickeanus ssp klinkerianus „schwarzii“_E.pdf
27816,Turbinicarpus schmiedickeanus ssp klinkerianus_E.pdf
27816,Turbinicarpus schmiedickeanus ssp macrochele_E.pdf
27816,Turbinicarpus schmiedickeanus ssp rioverdensis_E.pdf
27816,Turbinicarpus schmiedickeanus ssp rubriflorus_E.pdf
27816,Turbinicarpus schmiedickeanus ssp Schmiedickeanus_E.pdf
23550,Turbini-swobodae-jl-text.pdf
23550,Turbinicarpus swobodae_E.pdf
28936,Turbini-valdezianus-jl-text.pdf
28936,Turbinicarpus valdezianus_E.pdf
22260,Turbini-viereckii-major-jl-text.pdf
22260,Turbinicarpus viereckii ssp major_E.pdf
29614,Turbini-viereckii-viereckii-jl-text.pdf
29614,Turbinicarpus viereckii ssp viereckii_E.pdf
18804,uebel-buiningii-jl-text.pdf
18804,Uebelmannia buiningii_E.pdf
17078,uebel-gummifera-gummifera-jl-text.pdf
17078,uebel-gummifera-meninensis-jl-text.pdf
17078,Uebelmannia gummifera ssp gummifera_E.pdf
17078,Uebelmannia gummifera ssp meninensis_E.pdf
17078,Uebelmannia gummifera_E.pdf
18813,uebel-pectinifera-flavispina-jl-text.pdf
18813,uebel-pectinifera-horrida-jl-text.pdf
18813,uebel-pectinifera-pectinifera-jl-text.pdf
18813,Uebelmannia pectinifera ssp flavispina_E.pdf
18813,Uebelmannia pectinifera ssp horrida_E.pdf
18813,Uebelmannia pectinifera ssp pectinifera_E.pdf
