taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation,
95557,SPECIES,COUNTRY,CL,20130,CMS,
95557,SPECIES,COUNTRY,CO,20130,CMS,
95557,SPECIES,TERRITORY,CW,20130,CMS,
95557,SPECIES,COUNTRY,DM,20130,CMS,
95557,SPECIES,COUNTRY,EC,20130,CMS,
95557,SPECIES,COUNTRY,SV,20130,CMS,
95557,SPECIES,TERRITORY,GF,20130,CMS,
95557,SPECIES,COUNTRY,GD,20130,CMS,
95557,SPECIES,COUNTRY,GT,20130,CMS,
95557,SPECIES,COUNTRY,GY,20130,CMS,
95557,SPECIES,COUNTRY,HN,20130,CMS,
95557,SPECIES,TERRITORY,MQ,20130,CMS,
95557,SPECIES,COUNTRY,MX,20130,CMS,
95557,SPECIES,TERRITORY,MS,20130,CMS,
95557,SPECIES,COUNTRY,NI,20130,CMS,
95557,SPECIES,COUNTRY,PA,20130,CMS,
95557,SPECIES,COUNTRY,PY,20130,CMS,
95557,SPECIES,COUNTRY,PE,20130,CMS,
95557,SPECIES,COUNTRY,KN,20130,CMS,
95557,SPECIES,COUNTRY,LC,20130,CMS,
95557,SPECIES,COUNTRY,VC,20130,CMS,
95557,SPECIES,COUNTRY,SR,20130,CMS,
95557,SPECIES,COUNTRY,TT,20130,CMS,
95557,SPECIES,COUNTRY,US,20130,CMS,
95557,SPECIES,COUNTRY,UY,20130,CMS,
95557,SPECIES,COUNTRY,VE,20130,CMS,
95557,SPECIES,COUNTRY,NL,,CMS,
95082,SPECIES,COUNTRY,KH,20130,CMS,
95082,SPECIES,COUNTRY,CN,20130,CMS,
95082,SPECIES,TERRITORY,HK,20130,CMS,
95082,SPECIES,COUNTRY,ID,20130,CMS,
95082,SPECIES,COUNTRY,MY,20130,CMS,
95082,SPECIES,COUNTRY,MM,20130,CMS,
95082,SPECIES,COUNTRY,SG,20130,CMS,
95082,SPECIES,COUNTRY,TH,20130,CMS,
95082,SPECIES,COUNTRY,VN,20130,CMS,
11859,SPECIES,COUNTRY,AF,20130,CMS,
11859,SPECIES,COUNTRY,AL,20130,CMS,
11859,SPECIES,COUNTRY,DZ,20130,CMS,
11859,SPECIES,COUNTRY,AM,20130,CMS,
11859,SPECIES,COUNTRY,AT,20130,CMS,
11859,SPECIES,COUNTRY,AZ,20130,CMS,
11859,SPECIES,COUNTRY,BH,20130,CMS,
11859,SPECIES,COUNTRY,BD,20130,CMS,
11859,SPECIES,COUNTRY,BY,20130,CMS,
11859,SPECIES,COUNTRY,BE,20130,CMS,
11859,SPECIES,COUNTRY,BJ,20130,CMS,
11859,SPECIES,COUNTRY,BT,20130,CMS,
11859,SPECIES,COUNTRY,BA,20130,CMS,
11859,SPECIES,COUNTRY,BN,20130,CMS,
11859,SPECIES,COUNTRY,BG,20130,CMS,
11859,SPECIES,COUNTRY,BF,20130,CMS,
11859,SPECIES,COUNTRY,CV,20130,CMS,
11859,SPECIES,COUNTRY,KH,20130,CMS,
11859,SPECIES,COUNTRY,CM,20130,CMS,
11859,SPECIES,COUNTRY,CF,20130,CMS,
11859,SPECIES,COUNTRY,TD,20130,CMS,
11859,SPECIES,COUNTRY,CN,20130,CMS,
11859,SPECIES,TERRITORY,CX,20130,CMS,
11859,SPECIES,COUNTRY,HR,20130,CMS,
11859,SPECIES,COUNTRY,CY,20130,CMS,
11859,SPECIES,COUNTRY,CZ,20130,CMS,
11859,SPECIES,COUNTRY,CI,20130,CMS,
11859,SPECIES,COUNTRY,KP,20130,CMS,
11859,SPECIES,COUNTRY,CD,20130,CMS,
11859,SPECIES,COUNTRY,DK,20130,CMS,
11859,SPECIES,COUNTRY,DJ,20130,CMS,
11859,SPECIES,COUNTRY,EG,20130,CMS,
11859,SPECIES,COUNTRY,GQ,20130,CMS,
11859,SPECIES,COUNTRY,ER,20130,CMS,
11859,SPECIES,COUNTRY,EE,20130,CMS,
11859,SPECIES,COUNTRY,ET,20130,CMS,
11859,SPECIES,COUNTRY,FI,20130,CMS,
11859,SPECIES,COUNTRY,FR,20130,CMS,
11859,SPECIES,COUNTRY,GA,20130,CMS,
11859,SPECIES,COUNTRY,GM,20130,CMS,
11859,SPECIES,COUNTRY,GE,20130,CMS,
11859,SPECIES,COUNTRY,GE,20130,CMS,
11859,SPECIES,COUNTRY,DE,20130,CMS,
11859,SPECIES,COUNTRY,GH,20130,CMS,
11859,SPECIES,TERRITORY,GI,20130,CMS,
11859,SPECIES,COUNTRY,GR,20130,CMS,
11859,SPECIES,TERRITORY,GU,20130,CMS,
11859,SPECIES,COUNTRY,GN,20130,CMS,
11859,SPECIES,COUNTRY,GW,20130,CMS,
11859,SPECIES,TERRITORY,HK,20130,CMS,
11859,SPECIES,COUNTRY,HU,20130,CMS,
11859,SPECIES,COUNTRY,IN,20130,CMS,
11859,SPECIES,COUNTRY,ID,20130,CMS,
11859,SPECIES,COUNTRY,IR,20130,CMS,
11859,SPECIES,COUNTRY,IQ,20130,CMS,
11859,SPECIES,COUNTRY,IL,20130,CMS,
11859,SPECIES,COUNTRY,IT,20130,CMS,
11859,SPECIES,COUNTRY,JP,20130,CMS,
11859,SPECIES,COUNTRY,JO,20130,CMS,
11859,SPECIES,COUNTRY,KZ,20130,CMS,
11859,SPECIES,COUNTRY,KE,20130,CMS,
11859,SPECIES,COUNTRY,KW,20130,CMS,
11859,SPECIES,COUNTRY,KG,20130,CMS,
11859,SPECIES,COUNTRY,LA,20130,CMS,
11859,SPECIES,COUNTRY,LV,20130,CMS,
11859,SPECIES,COUNTRY,LB,20130,CMS,
11859,SPECIES,COUNTRY,LR,20130,CMS,
11859,SPECIES,COUNTRY,LY,20130,CMS,
11859,SPECIES,COUNTRY,LI,20130,CMS,
11859,SPECIES,COUNTRY,LT,20130,CMS,
11859,SPECIES,COUNTRY,LU,20130,CMS,
11859,SPECIES,TERRITORY,MO,20130,CMS,
11859,SPECIES,COUNTRY,MG,20130,CMS,
11859,SPECIES,COUNTRY,MY,20130,CMS,
11859,SPECIES,COUNTRY,MV,20130,CMS,
11859,SPECIES,COUNTRY,ML,20130,CMS,
11859,SPECIES,COUNTRY,MT,20130,CMS,
11859,SPECIES,COUNTRY,MR,20130,CMS,
11859,SPECIES,COUNTRY,FM,20130,CMS,
11859,SPECIES,COUNTRY,MC,20130,CMS,
11859,SPECIES,COUNTRY,MN,20130,CMS,
11859,SPECIES,COUNTRY,ME,20130,CMS,
11859,SPECIES,COUNTRY,MA,20130,CMS,
11859,SPECIES,COUNTRY,MM,20130,CMS,
11859,SPECIES,COUNTRY,NP,20130,CMS,
11859,SPECIES,COUNTRY,NL,20130,CMS,
11859,SPECIES,COUNTRY,NE,20130,CMS,
11859,SPECIES,COUNTRY,NG,20130,CMS,
11859,SPECIES,COUNTRY,MK,20130,CMS,
11859,SPECIES,TERRITORY,MP,20130,CMS,
11859,SPECIES,COUNTRY,NO,20130,CMS,
11859,SPECIES,COUNTRY,OM,20130,CMS,
11859,SPECIES,COUNTRY,PK,20130,CMS,
11859,SPECIES,COUNTRY,PW,20130,CMS,
11859,SPECIES,COUNTRY,PG,20130,CMS,
11859,SPECIES,COUNTRY,PH,20130,CMS,
11859,SPECIES,COUNTRY,PL,20130,CMS,
11859,SPECIES,COUNTRY,PT,20130,CMS,
11859,SPECIES,COUNTRY,QA,20130,CMS,
11859,SPECIES,COUNTRY,KR,20130,CMS,
11859,SPECIES,COUNTRY,MD,20130,CMS,
11859,SPECIES,COUNTRY,RO,20130,CMS,
11859,SPECIES,COUNTRY,RU,20130,CMS,
11859,SPECIES,COUNTRY,SA,20130,CMS,
11859,SPECIES,COUNTRY,SN,20130,CMS,
11859,SPECIES,COUNTRY,RS,20130,CMS,
11859,SPECIES,COUNTRY,SL,20130,CMS,
11859,SPECIES,COUNTRY,SG,20130,CMS,
11859,SPECIES,COUNTRY,SK,20130,CMS,
11859,SPECIES,COUNTRY,SI,20130,CMS,
11859,SPECIES,COUNTRY,SO,20130,CMS,
11859,SPECIES,COUNTRY,ES,20130,CMS,
11859,SPECIES,COUNTRY,LK,20130,CMS,
11859,SPECIES,COUNTRY,SD,20130,CMS,
11859,SPECIES,COUNTRY,SE,20130,CMS,
11859,SPECIES,COUNTRY,CH,20130,CMS,
11859,SPECIES,COUNTRY,SY,20130,CMS,
11859,SPECIES,TERRITORY,TW,20130,CMS,
11859,SPECIES,COUNTRY,TJ,20130,CMS,
11859,SPECIES,COUNTRY,TH,20130,CMS,
11859,SPECIES,COUNTRY,TL,20130,CMS,
11859,SPECIES,COUNTRY,TG,20130,CMS,
11859,SPECIES,COUNTRY,TN,20130,CMS,
11859,SPECIES,COUNTRY,TM,20130,CMS,
11859,SPECIES,COUNTRY,TR,20130,CMS,
11859,SPECIES,COUNTRY,UG,20130,CMS,
11859,SPECIES,COUNTRY,UA,20130,CMS,
11859,SPECIES,COUNTRY,AE,20130,CMS,
11859,SPECIES,COUNTRY,GB,20130,CMS,
11859,SPECIES,COUNTRY,TZ,20130,CMS,
11859,SPECIES,COUNTRY,UZ,20130,CMS,
11859,SPECIES,COUNTRY,VN,20130,CMS,
11859,SPECIES,COUNTRY,YE,20130,CMS,
11859,SPECIES,COUNTRY,PS,20130,CMS,
11859,SPECIES,COUNTRY,SS,20130,CMS,
11859,SPECIES,COUNTRY,EH,20130,CMS,
11465,SPECIES,COUNTRY,AO,20130,CMS,
11465,SPECIES,COUNTRY,BJ,20130,CMS,
11465,SPECIES,COUNTRY,BF,20130,CMS,
11465,SPECIES,COUNTRY,BI,20130,CMS,
11465,SPECIES,COUNTRY,CM,20130,CMS,
11465,SPECIES,COUNTRY,CF,20130,CMS,
11465,SPECIES,COUNTRY,TD,20130,CMS,
11465,SPECIES,COUNTRY,CG,20130,CMS,
11465,SPECIES,COUNTRY,CI,20130,CMS,
11465,SPECIES,COUNTRY,CD,20130,CMS,
11465,SPECIES,COUNTRY,GQ,20130,CMS,
11465,SPECIES,COUNTRY,GA,20130,CMS,
11465,SPECIES,COUNTRY,GM,20130,CMS,
11465,SPECIES,COUNTRY,GH,20130,CMS,
11465,SPECIES,COUNTRY,GN,20130,CMS,
11465,SPECIES,COUNTRY,GW,20130,CMS,
11465,SPECIES,COUNTRY,LR,20130,CMS,
11465,SPECIES,COUNTRY,ML,20130,CMS,
11465,SPECIES,COUNTRY,NG,20130,CMS,
11465,SPECIES,COUNTRY,RW,20130,CMS,
11465,SPECIES,COUNTRY,SN,20130,CMS,
11465,SPECIES,COUNTRY,SL,20130,CMS,
11465,SPECIES,COUNTRY,SD,20130,CMS,
11465,SPECIES,COUNTRY,TG,20130,CMS,
11465,SPECIES,COUNTRY,UG,20130,CMS,
11465,SPECIES,COUNTRY,TZ,20130,CMS,
11465,SPECIES,COUNTRY,ZM,20130,CMS,
11465,SPECIES,COUNTRY,SS,20130,CMS,
11537,SPECIES,COUNTRY,AF,20130,CMS,
11537,SPECIES,COUNTRY,AL,20130,CMS,
11537,SPECIES,COUNTRY,DZ,20130,CMS,
11537,SPECIES,COUNTRY,AO,20130,CMS,
11537,SPECIES,COUNTRY,AM,20130,CMS,
11537,SPECIES,COUNTRY,AT,20130,CMS,
11537,SPECIES,COUNTRY,AZ,20130,CMS,
11537,SPECIES,COUNTRY,BH,20130,CMS,
11537,SPECIES,COUNTRY,BY,20130,CMS,
11537,SPECIES,COUNTRY,BE,20130,CMS,
11537,SPECIES,COUNTRY,BJ,20130,CMS,
11537,SPECIES,COUNTRY,BA,20130,CMS,
11537,SPECIES,COUNTRY,BW,20130,CMS,
11537,SPECIES,COUNTRY,BG,20130,CMS,
11537,SPECIES,COUNTRY,BF,20130,CMS,
11537,SPECIES,COUNTRY,BI,20130,CMS,
11537,SPECIES,COUNTRY,CV,20130,CMS,
11537,SPECIES,COUNTRY,CM,20130,CMS,
11537,SPECIES,COUNTRY,CA,20130,CMS,
11537,SPECIES,COUNTRY,CF,20130,CMS,
11537,SPECIES,COUNTRY,TD,20130,CMS,
11537,SPECIES,COUNTRY,KM,20130,CMS,
11537,SPECIES,COUNTRY,CG,20130,CMS,
11537,SPECIES,COUNTRY,HR,20130,CMS,
11537,SPECIES,COUNTRY,CY,20130,CMS,
11537,SPECIES,COUNTRY,CZ,20130,CMS,
11537,SPECIES,COUNTRY,CI,20130,CMS,
11537,SPECIES,COUNTRY,CD,20130,CMS,
11537,SPECIES,COUNTRY,DK,20130,CMS,
11537,SPECIES,COUNTRY,DJ,20130,CMS,
11537,SPECIES,COUNTRY,EG,20130,CMS,
11537,SPECIES,COUNTRY,GQ,20130,CMS,
11537,SPECIES,COUNTRY,ER,20130,CMS,
11537,SPECIES,COUNTRY,EE,20130,CMS,
11537,SPECIES,COUNTRY,SZ,20130,CMS,
11537,SPECIES,COUNTRY,ET,20130,CMS,
11537,SPECIES,TERRITORY,FO,20130,CMS,
11537,SPECIES,COUNTRY,FI,20130,CMS,
11537,SPECIES,COUNTRY,FR,20130,CMS,
11537,SPECIES,COUNTRY,GA,20130,CMS,
11537,SPECIES,COUNTRY,GM,20130,CMS,
11537,SPECIES,COUNTRY,DE,20130,CMS,
11537,SPECIES,COUNTRY,GH,20130,CMS,
11537,SPECIES,TERRITORY,GI,20130,CMS,
11537,SPECIES,COUNTRY,GR,20130,CMS,
11537,SPECIES,TERRITORY,GL,20130,CMS,
11537,SPECIES,TERRITORY,GU,20130,CMS,
11537,SPECIES,COUNTRY,GN,20130,CMS,
11537,SPECIES,COUNTRY,GW,20130,CMS,
11537,SPECIES,COUNTRY,HU,20130,CMS,
11537,SPECIES,COUNTRY,IS,20130,CMS,
11537,SPECIES,COUNTRY,IN,20130,CMS,
11537,SPECIES,COUNTRY,IR,20130,CMS,
11537,SPECIES,COUNTRY,IQ,20130,CMS,
11537,SPECIES,COUNTRY,IE,20130,CMS,
11537,SPECIES,COUNTRY,IL,20130,CMS,
11537,SPECIES,COUNTRY,IT,20130,CMS,
11537,SPECIES,COUNTRY,JO,20130,CMS,
11537,SPECIES,COUNTRY,KZ,20130,CMS,
11537,SPECIES,COUNTRY,KE,20130,CMS,
11537,SPECIES,COUNTRY,KW,20130,CMS,
11537,SPECIES,COUNTRY,KG,20130,CMS,
11537,SPECIES,COUNTRY,LV,20130,CMS,
11537,SPECIES,COUNTRY,LB,20130,CMS,
11537,SPECIES,COUNTRY,LR,20130,CMS,
11537,SPECIES,COUNTRY,LY,20130,CMS,
11537,SPECIES,COUNTRY,LT,20130,CMS,
11537,SPECIES,COUNTRY,LU,20130,CMS,
11537,SPECIES,COUNTRY,MG,20130,CMS,
11537,SPECIES,COUNTRY,MW,20130,CMS,
11537,SPECIES,COUNTRY,MV,20130,CMS,
11537,SPECIES,COUNTRY,ML,20130,CMS,
11537,SPECIES,COUNTRY,MT,20130,CMS,
11537,SPECIES,COUNTRY,MR,20130,CMS,
11537,SPECIES,COUNTRY,MU,20130,CMS,
11537,SPECIES,COUNTRY,FM,20130,CMS,
11537,SPECIES,COUNTRY,ME,20130,CMS,
11537,SPECIES,COUNTRY,MA,20130,CMS,
11537,SPECIES,COUNTRY,MZ,20130,CMS,
11537,SPECIES,COUNTRY,NA,20130,CMS,
11537,SPECIES,COUNTRY,NL,20130,CMS,
11537,SPECIES,COUNTRY,NE,20130,CMS,
11537,SPECIES,COUNTRY,NG,20130,CMS,
11537,SPECIES,COUNTRY,MK,20130,CMS,
11537,SPECIES,TERRITORY,MP,20130,CMS,
11537,SPECIES,COUNTRY,NO,20130,CMS,
11537,SPECIES,COUNTRY,OM,20130,CMS,
11537,SPECIES,COUNTRY,PK,20130,CMS,
11537,SPECIES,COUNTRY,PW,20130,CMS,
11537,SPECIES,COUNTRY,PL,20130,CMS,
11537,SPECIES,COUNTRY,PT,20130,CMS,
11537,SPECIES,COUNTRY,QA,20130,CMS,
11537,SPECIES,COUNTRY,RO,20130,CMS,
11537,SPECIES,COUNTRY,RU,20130,CMS,
11537,SPECIES,COUNTRY,RW,20130,CMS,
11537,SPECIES,TERRITORY,RE,20130,CMS,
11537,SPECIES,COUNTRY,SA,20130,CMS,
11537,SPECIES,COUNTRY,SN,20130,CMS,
11537,SPECIES,COUNTRY,RS,20130,CMS,
11537,SPECIES,COUNTRY,SC,20130,CMS,
11537,SPECIES,COUNTRY,SL,20130,CMS,
11537,SPECIES,COUNTRY,SK,20130,CMS,
11537,SPECIES,COUNTRY,SI,20130,CMS,
11537,SPECIES,COUNTRY,SO,20130,CMS,
11537,SPECIES,COUNTRY,ZA,20130,CMS,
11537,SPECIES,COUNTRY,ES,20130,CMS,
11537,SPECIES,COUNTRY,LK,20130,CMS,
11537,SPECIES,COUNTRY,SD,20130,CMS,
11537,SPECIES,TERRITORY,SJ,20130,CMS,
11537,SPECIES,COUNTRY,SE,20130,CMS,
11537,SPECIES,COUNTRY,CH,20130,CMS,
11537,SPECIES,COUNTRY,SY,20130,CMS,
11537,SPECIES,AQUATIC_TERRITORY,IO,20130,CMS,
11537,SPECIES,COUNTRY,TG,20130,CMS,
11537,SPECIES,COUNTRY,TN,20130,CMS,
11537,SPECIES,COUNTRY,TM,20130,CMS,
11537,SPECIES,COUNTRY,TR,20130,CMS,
11537,SPECIES,COUNTRY,UG,20130,CMS,
11537,SPECIES,COUNTRY,UA,20130,CMS,
11537,SPECIES,COUNTRY,AE,20130,CMS,
11537,SPECIES,COUNTRY,GB,20130,CMS,
11537,SPECIES,COUNTRY,TZ,20130,CMS,
11537,SPECIES,COUNTRY,US,20130,CMS,
11537,SPECIES,COUNTRY,YE,20130,CMS,
11537,SPECIES,COUNTRY,ZM,20130,CMS,
11537,SPECIES,COUNTRY,ZW,20130,CMS,
11537,SPECIES,TERRITORY,YT,20130,CMS,
11537,SPECIES,COUNTRY,PS,20130,CMS,
11537,SPECIES,COUNTRY,SS,20130,CMS,
11537,SPECIES,COUNTRY,EH,20130,CMS,
11537,SPECIES,COUNTRY,GE,,CMS,
11574,SPECIES,COUNTRY,AF,20130,CMS,
11574,SPECIES,COUNTRY,AM,20130,CMS,
11574,SPECIES,COUNTRY,AU,20130,CMS,
11574,SPECIES,COUNTRY,AZ,20130,CMS,
11574,SPECIES,COUNTRY,BH,20130,CMS,
11574,SPECIES,COUNTRY,BD,20130,CMS,
11574,SPECIES,COUNTRY,BN,20130,CMS,
11574,SPECIES,COUNTRY,KH,20130,CMS,
11574,SPECIES,COUNTRY,CN,20130,CMS,
11574,SPECIES,TERRITORY,CX,20130,CMS,
11574,SPECIES,TERRITORY,CC,20130,CMS,
11574,SPECIES,COUNTRY,KM,20130,CMS,
11574,SPECIES,COUNTRY,CY,20130,CMS,
11574,SPECIES,COUNTRY,KP,20130,CMS,
11574,SPECIES,COUNTRY,DJ,20130,CMS,
11574,SPECIES,COUNTRY,EG,20130,CMS,
11574,SPECIES,COUNTRY,ER,20130,CMS,
11574,SPECIES,TERRITORY,HK,20130,CMS,
11574,SPECIES,COUNTRY,IN,20130,CMS,
11574,SPECIES,COUNTRY,ID,20130,CMS,
11574,SPECIES,COUNTRY,IR,20130,CMS,
11574,SPECIES,COUNTRY,IQ,20130,CMS,
11574,SPECIES,COUNTRY,IL,20130,CMS,
11574,SPECIES,COUNTRY,JP,20130,CMS,
11574,SPECIES,COUNTRY,JO,20130,CMS,
11574,SPECIES,COUNTRY,KZ,20130,CMS,
11574,SPECIES,COUNTRY,KE,20130,CMS,
11574,SPECIES,COUNTRY,KW,20130,CMS,
11574,SPECIES,COUNTRY,KG,20130,CMS,
11574,SPECIES,COUNTRY,LA,20130,CMS,
11574,SPECIES,COUNTRY,LB,20130,CMS,
11574,SPECIES,COUNTRY,MG,20130,CMS,
11574,SPECIES,COUNTRY,MY,20130,CMS,
11574,SPECIES,COUNTRY,MV,20130,CMS,
11574,SPECIES,COUNTRY,MU,20130,CMS,
11574,SPECIES,COUNTRY,MN,20130,CMS,
11574,SPECIES,COUNTRY,MZ,20130,CMS,
11574,SPECIES,COUNTRY,MM,20130,CMS,
11574,SPECIES,COUNTRY,NA,20130,CMS,
11574,SPECIES,COUNTRY,NR,20130,CMS,
11574,SPECIES,COUNTRY,NP,20130,CMS,
11574,SPECIES,TERRITORY,NC,20130,CMS,
11574,SPECIES,COUNTRY,NZ,20130,CMS,
11574,SPECIES,TERRITORY,MP,20130,CMS,
11574,SPECIES,COUNTRY,OM,20130,CMS,
11574,SPECIES,COUNTRY,PK,20130,CMS,
11574,SPECIES,COUNTRY,PW,20130,CMS,
11574,SPECIES,COUNTRY,PG,20130,CMS,
11574,SPECIES,COUNTRY,PH,20130,CMS,
11574,SPECIES,COUNTRY,QA,20130,CMS,
11574,SPECIES,COUNTRY,KR,20130,CMS,
11574,SPECIES,COUNTRY,RU,20130,CMS,
11574,SPECIES,TERRITORY,RE,20130,CMS,
11574,SPECIES,COUNTRY,SA,20130,CMS,
11574,SPECIES,COUNTRY,SC,20130,CMS,
11574,SPECIES,COUNTRY,SG,20130,CMS,
11574,SPECIES,COUNTRY,SB,20130,CMS,
11574,SPECIES,COUNTRY,SO,20130,CMS,
11574,SPECIES,COUNTRY,ZA,20130,CMS,
11574,SPECIES,COUNTRY,LK,20130,CMS,
11574,SPECIES,COUNTRY,SD,20130,CMS,
11574,SPECIES,COUNTRY,SY,20130,CMS,
11574,SPECIES,TERRITORY,TW,20130,CMS,
11574,SPECIES,COUNTRY,TJ,20130,CMS,
11574,SPECIES,AQUATIC_TERRITORY,IO,20130,CMS,
11574,SPECIES,COUNTRY,TH,20130,CMS,
11574,SPECIES,COUNTRY,TL,20130,CMS,
11574,SPECIES,COUNTRY,TM,20130,CMS,
11574,SPECIES,COUNTRY,TR,20130,CMS,
11574,SPECIES,COUNTRY,AE,20130,CMS,
11574,SPECIES,COUNTRY,TZ,20130,CMS,
11574,SPECIES,COUNTRY,UZ,20130,CMS,
11574,SPECIES,COUNTRY,VU,20130,CMS,
11574,SPECIES,COUNTRY,VN,20130,CMS,
11574,SPECIES,COUNTRY,YE,20130,CMS,
11574,SPECIES,COUNTRY,ZM,20130,CMS,
11574,SPECIES,TERRITORY,GU,20130,CMS,
11574,SPECIES,TERRITORY,YT,20130,CMS,
11574,SPECIES,COUNTRY,FM,20130,CMS,
11574,SPECIES,COUNTRY,PS,20130,CMS,
11364,SPECIES,COUNTRY,AO,20130,CMS,
11364,SPECIES,COUNTRY,BJ,20130,CMS,
11364,SPECIES,COUNTRY,BW,20130,CMS,
11364,SPECIES,COUNTRY,BF,20130,CMS,
11364,SPECIES,COUNTRY,BI,20130,CMS,
11364,SPECIES,COUNTRY,CM,20130,CMS,
11364,SPECIES,COUNTRY,CF,20130,CMS,
11364,SPECIES,COUNTRY,TD,20130,CMS,
11364,SPECIES,COUNTRY,KM,20130,CMS,
11364,SPECIES,COUNTRY,CG,20130,CMS,
11364,SPECIES,COUNTRY,CI,20130,CMS,
11364,SPECIES,COUNTRY,CD,20130,CMS,
11364,SPECIES,COUNTRY,GQ,20130,CMS,
11364,SPECIES,COUNTRY,ER,20130,CMS,
11364,SPECIES,COUNTRY,ET,20130,CMS,
11364,SPECIES,COUNTRY,GA,20130,CMS,
11364,SPECIES,COUNTRY,GM,20130,CMS,
11364,SPECIES,COUNTRY,GH,20130,CMS,
11364,SPECIES,COUNTRY,GN,20130,CMS,
11364,SPECIES,COUNTRY,GW,20130,CMS,
11364,SPECIES,COUNTRY,KE,20130,CMS,
11364,SPECIES,COUNTRY,LR,20130,CMS,
11364,SPECIES,COUNTRY,MG,20130,CMS,
11364,SPECIES,COUNTRY,MW,20130,CMS,
11364,SPECIES,COUNTRY,ML,20130,CMS,
11364,SPECIES,COUNTRY,MR,20130,CMS,
11364,SPECIES,COUNTRY,MZ,20130,CMS,
11364,SPECIES,COUNTRY,NA,20130,CMS,
11364,SPECIES,COUNTRY,NE,20130,CMS,
11364,SPECIES,COUNTRY,NG,20130,CMS,
11364,SPECIES,COUNTRY,RW,20130,CMS,
11364,SPECIES,COUNTRY,ST,20130,CMS,
11364,SPECIES,COUNTRY,SN,20130,CMS,
11364,SPECIES,COUNTRY,SL,20130,CMS,
11364,SPECIES,COUNTRY,SO,20130,CMS,
11364,SPECIES,COUNTRY,ZA,20130,CMS,
11364,SPECIES,COUNTRY,TG,20130,CMS,
11364,SPECIES,COUNTRY,UG,20130,CMS,
11364,SPECIES,COUNTRY,TZ,20130,CMS,
11364,SPECIES,COUNTRY,ZM,20130,CMS,
11364,SPECIES,COUNTRY,ZW,20130,CMS,
11306,SPECIES,COUNTRY,BS,20130,CMS,
11306,SPECIES,COUNTRY,BB,20130,CMS,
11306,SPECIES,TERRITORY,BM,20130,CMS,
11306,SPECIES,TERRITORY,VG,20130,CMS,
11306,SPECIES,COUNTRY,CA,20130,CMS,
11306,SPECIES,COUNTRY,CU,20130,CMS,
11306,SPECIES,COUNTRY,DO,20130,CMS,
11306,SPECIES,COUNTRY,HT,20130,CMS,
11306,SPECIES,COUNTRY,JM,20130,CMS,
11306,SPECIES,COUNTRY,MX,20130,CMS,
11306,SPECIES,COUNTRY,NI,20130,CMS,
11306,SPECIES,TERRITORY,PR,20130,CMS,
11306,SPECIES,COUNTRY,KN,20130,CMS,
11306,SPECIES,TERRITORY,PM,20130,CMS,
11306,SPECIES,COUNTRY,US,20130,CMS,
11306,SPECIES,TERRITORY,VI,20130,CMS,
11306,SPECIES,TERRITORY,GP,20130,CMS,
11306,SPECIES,TERRITORY,MQ,20130,CMS,
11306,SPECIES,TERRITORY,TC,20130,CMS,
12095,SPECIES,COUNTRY,AR,20130,CMS,
12095,SPECIES,COUNTRY,BR,20130,CMS,
12095,SPECIES,COUNTRY,CL,20130,CMS,
12095,SPECIES,TERRITORY,FK,20130,CMS,
12095,SPECIES,COUNTRY,UY,20130,CMS,
11577,SPECIES,COUNTRY,AU,20130,CMS,
11577,SPECIES,COUNTRY,CN,20130,CMS,
11577,SPECIES,COUNTRY,KP,20130,CMS,
11577,SPECIES,COUNTRY,FJ,20130,CMS,
11577,SPECIES,TERRITORY,GU,20130,CMS,
11577,SPECIES,TERRITORY,HK,20130,CMS,
11577,SPECIES,COUNTRY,ID,20130,CMS,
11577,SPECIES,COUNTRY,JP,20130,CMS,
11577,SPECIES,COUNTRY,MY,20130,CMS,
11577,SPECIES,COUNTRY,FM,20130,CMS,
11577,SPECIES,COUNTRY,NR,20130,CMS,
11577,SPECIES,TERRITORY,NC,20130,CMS,
11577,SPECIES,COUNTRY,NZ,20130,CMS,
11577,SPECIES,TERRITORY,MP,20130,CMS,
11577,SPECIES,COUNTRY,PW,20130,CMS,
11577,SPECIES,COUNTRY,PG,20130,CMS,
11577,SPECIES,COUNTRY,PH,20130,CMS,
11577,SPECIES,COUNTRY,KR,20130,CMS,
11577,SPECIES,COUNTRY,RU,20130,CMS,
11577,SPECIES,COUNTRY,SB,20130,CMS,
11577,SPECIES,TERRITORY,TW,20130,CMS,
11577,SPECIES,COUNTRY,TL,20130,CMS,
11577,SPECIES,COUNTRY,VU,20130,CMS,
11577,SPECIES,COUNTRY,MH,20130,CMS,
11577,SPECIES,COUNTRY,ET,,CMS,
11741,SPECIES,COUNTRY,CA,20130,CMS,
11741,SPECIES,COUNTRY,MX,20130,CMS,
11741,SPECIES,COUNTRY,US,20130,CMS,
95083,SPECIES,TERRITORY,AI,20130,CMS,
95083,SPECIES,TERRITORY,AW,20130,CMS,
95083,SPECIES,COUNTRY,BS,20130,CMS,
95083,SPECIES,TERRITORY,BQ,20130,CMS,
95083,SPECIES,TERRITORY,VG,20130,CMS,
95083,SPECIES,COUNTRY,CL,20130,CMS,
95083,SPECIES,COUNTRY,CO,20130,CMS,
95083,SPECIES,COUNTRY,CU,20130,CMS,
95083,SPECIES,TERRITORY,CW,20130,CMS,
95083,SPECIES,COUNTRY,DM,20130,CMS,
