Kingdom,SpcRecID, CtyRecID, CtyShort
Animalia,2836,89, Guatemala
Animalia,2836,51, Costa Rica
Animalia,2836,59, Dominica
Animalia,2836,137, Mexico
Animalia,2836,64, El Salvador
Animalia,2836,75, French Guiana
Animalia,2836,165, Paraguay
Animalia,2836,92, Guyana
Animalia,2836,95, Honduras
Animalia,2836,199, Suriname
Animalia,2836,153, Nicaragua
Animalia,2836,163, Panama
Animalia,2837,10, Argentina
Animalia,2836,166, Peru
Animalia,2836,179, Saint Lucia
Animalia,2836,224, Uruguay
Animalia,2836,212, Trinidad and Tobago
Animalia,2836,228, Venezuela (Bolivarian Republic of)
Animalia,3742,164, Papua New Guinea
Animalia,2837,26, Bolivia
Animalia,2836,12, Aruba
Animalia,3742,192, Solomon Islands
Animalia,3742,100, Indonesia
Animalia,3742,162, Palau
Animalia,283,126, Madagascar
Animalia,282,126, Madagascar
Animalia,282,176, Réunion
Animalia,2887,197, Sri Lanka
Animalia,2889,109, Kazakhstan
Animalia,2889,174, Russian Federation
Animalia,2887,18, Bangladesh
Animalia,2887,128, Malaysia
Animalia,2887,36, Cambodia
Animalia,2887,44, China
Animalia,2889,141, Mongolia
Animalia,2887,116, Lao People's Democratic Republic
Animalia,2887,145, Myanmar
Animalia,2887,25, Bhutan
Animalia,2887,208, Thailand
Animalia,2887,229, Viet Nam
Animalia,2887,99, India
Animalia,2889,44, China
Animalia,2889,99, India
Animalia,2887,148, Nepal
Animalia,2890,36, Cambodia
Animalia,2890,116, Lao People's Democratic Republic
Animalia,2889,1, Afghanistan
Animalia,2890,208, Thailand
Animalia,2890,229, Viet Nam
Animalia,2889,148, Nepal
Animalia,2815,222, United States of America
Animalia,2815,38, Canada
Animalia,2815,137, Mexico
Animalia,1151,55, Czech Republic
Animalia,2813,38, Canada
Animalia,2813,222, United States of America
Animalia,1151,42, Chad
Animalia,1151,196, Spain
Animalia,1151,137, Mexico
Animalia,1151,121, Libyan Arab Jamahiriya
Animalia,1151,271, Sudan
Animalia,1151,3, Algeria
Animalia,1151,143, Morocco
Animalia,1151,63, Egypt
Animalia,1151,104, Israel
Animalia,1151,222, United States of America
Animalia,1151,130, Mali
Animalia,1151,134, Mauritania
Animalia,1151,233, Western Sahara
Animalia,1151,154, Niger
Animalia,1151,213, Tunisia
Animalia,512,143, Morocco
Animalia,512,271, Sudan
Animalia,512,3, Algeria
Animalia,512,42, Chad
Animalia,512,63, Egypt
Animalia,512,121, Libyan Arab Jamahiriya
Animalia,512,130, Mali
Animalia,512,134, Mauritania
Animalia,512,154, Niger
Animalia,6235,6, Angola
Animalia,512,213, Tunisia
Animalia,512,233, Western Sahara
Animalia,6235,146, Namibia
Animalia,6235,201, Swaziland
Animalia,6235,119, Lesotho
Animalia,6235,238, Zimbabwe
Animalia,6235,28, Botswana
Animalia,6235,144, Mozambique
Animalia,3160,99, India
Animalia,6235,194, South Africa
Animalia,6235,237, Zambia
Animalia,3160,145, Myanmar
Animalia,3160,25, Bhutan
Animalia,3160,44, China
Animalia,3126,100, Indonesia
Animalia,3127,167, Philippines
Animalia,3128,100, Indonesia
Animalia,3125,25, Bhutan
Animalia,3125,208, Thailand
Animalia,3125,145, Myanmar
Animalia,3125,197, Sri Lanka
Animalia,3125,229, Viet Nam
Animalia,3125,36, Cambodia
Animalia,3125,18, Bangladesh
Animalia,3125,99, India
Animalia,3125,148, Nepal
Animalia,1681,137, Mexico
Animalia,1681,10, Argentina
Animalia,1681,18, Bangladesh
Animalia,1681,99, India
Animalia,1681,148, Nepal
Animalia,1681,161, Pakistan
Animalia,4139,218, Uganda
Animalia,4150,35, Burundi
Animalia,1681,222, United States of America
Animalia,4148,65, Equatorial Guinea
Animalia,4139,6, Angola
Animalia,4139,79, Gambia
Animalia,4139,34, Burkina Faso
Animalia,4139,37, Cameroon
Animalia,4150,42, Chad
Animalia,4139,49, Congo
Animalia,4139,56, Côte d'Ivoire
Animalia,4139,23, Benin
Animalia,4139,78, Gabon
Animalia,4139,82, Ghana
Animalia,4139,41, Central African Republic
Animalia,4139,91, Guinea Bissau
Animalia,4139,120, Liberia
Animalia,4139,65, Equatorial Guinea
Animalia,4139,188, Sierra Leone
Animalia,4139,209, Togo
Animalia,4139,90, Guinea
Animalia,4140,56, Côte d'Ivoire
Animalia,4140,120, Liberia
Animalia,4139,155, Nigeria
Animalia,4148,37, Cameroon
Animalia,4148,78, Gabon
Animalia,4139,236, Democratic Republic of the Congo
Animalia,4148,209, Togo
Animalia,4150,6, Angola
Animalia,4140,188, Sierra Leone
Animalia,4150,34, Burkina Faso
Animalia,4150,37, Cameroon
Animalia,4148,155, Nigeria
Animalia,4150,49, Congo
Animalia,4150,56, Côte d'Ivoire
Animalia,4150,23, Benin
Animalia,4150,78, Gabon
Animalia,4150,79, Gambia
Animalia,4150,41, Central African Republic
Animalia,4150,90, Guinea
Animalia,4150,91, Guinea Bissau
Animalia,4150,65, Equatorial Guinea
Animalia,4150,120, Liberia
Animalia,4150,155, Nigeria
Animalia,4150,82, Ghana
Animalia,4150,186, Senegal
Animalia,4150,188, Sierra Leone
Animalia,4150,110, Kenya
Animalia,4150,218, Uganda
Animalia,4150,236, Democratic Republic of the Congo
Animalia,4150,175, Rwanda
Animalia,4153,56, Côte d'Ivoire
Animalia,4153,120, Liberia
Animalia,4150,209, Togo
Animalia,4153,188, Sierra Leone
Animalia,4150,270, South Sudan
Animalia,4150,237, Zambia
Animalia,3038,30, Brazil
Animalia,3038,62, Ecuador
Animalia,3038,10, Argentina
Animalia,3038,26, Bolivia
Animalia,3038,153, Nicaragua
Animalia,3038,47, Colombia
Animalia,3038,51, Costa Rica
Animalia,3038,166, Peru
Animalia,3038,64, El Salvador
Animalia,3038,95, Honduras
Animalia,3038,228, Venezuela (Bolivarian Republic of)
Animalia,3038,163, Panama
Animalia,3038,165, Paraguay
Animalia,149,99, India
Animalia,153,128, Malaysia
Animalia,152,128, Malaysia
Animalia,147,100, Indonesia
Animalia,152,145, Myanmar
Animalia,151,100, Indonesia
Animalia,153,100, Indonesia
Animalia,153,25, Bhutan
Animalia,151,164, Papua New Guinea
Animalia,151,192, Solomon Islands
Animalia,153,99, India
Animalia,152,208, Thailand
Animalia,153,18, Bangladesh
Animalia,153,208, Thailand
Animalia,153,32, Brunei Darussalam
Animalia,153,36, Cambodia
Animalia,153,229, Viet Nam
Animalia,153,116, Lao People's Democratic Republic
Animalia,153,145, Myanmar
Animalia,3153,189, Singapore
Animalia,3153,100, Indonesia
Animalia,3153,128, Malaysia
Animalia,3153,32, Brunei Darussalam
Animalia,3153,145, Myanmar
Animalia,3153,208, Thailand
Animalia,146,189, Singapore
Animalia,144,100, Indonesia
Animalia,148,167, Philippines
Animalia,154,167, Philippines
Animalia,146,100, Indonesia
Animalia,146,128, Malaysia
Animalia,148,145, Myanmar
Animalia,146,32, Brunei Darussalam
Animalia,146,208, Thailand
Animalia,150,18, Bangladesh
Animalia,150,25, Bhutan
Animalia,150,44, China
Animalia,150,116, Lao People's Democratic Republic
Animalia,150,99, India
Animalia,150,145, Myanmar
Animalia,150,148, Nepal
Animalia,150,208, Thailand
Animalia,150,229, Viet Nam
Animalia,3151,167, Philippines
Animalia,3150,100, Indonesia
Animalia,3150,128, Malaysia
Animalia,3152,100, Indonesia
Animalia,3152,128, Malaysia
Animalia,3150,18, Bangladesh
Animalia,3150,25, Bhutan
Animalia,3150,36, Cambodia
Animalia,3150,44, China
Animalia,3150,99, India
Animalia,3150,116, Lao People's Democratic Republic
Animalia,3150,145, Myanmar
Animalia,3150,148, Nepal
Animalia,3150,208, Thailand
Animalia,3150,229, Viet Nam
Animalia,3150,189, Singapore
Animalia,3152,32, Brunei Darussalam
Animalia,3152,189, Singapore
Animalia,145,128, Malaysia
Animalia,145,32, Brunei Darussalam
Animalia,3152,208, Thailand
Animalia,145,208, Thailand
Animalia,145,229, Viet Nam
Animalia,145,100, Indonesia
Animalia,1624,167, Philippines
Animalia,1625,167, Philippines
Animalia,145,145, Myanmar
Animalia,1621,128, Malaysia
Animalia,1623,100, Indonesia
Animalia,1621,25, Bhutan
Animalia,1621,18, Bangladesh
Animalia,1621,32, Brunei Darussalam
Animalia,1621,100, Indonesia
Animalia,1621,44, China
Animalia,1621,99, India
Animalia,1623,128, Malaysia
Animalia,1621,145, Myanmar
Animalia,1621,148, Nepal
Animalia,1621,36, Cambodia
Animalia,1621,229, Viet Nam
Animalia,1621,189, Singapore
Animalia,1621,116, Lao People's Democratic Republic
Animalia,1622,197, Sri Lanka
Animalia,1623,32, Brunei Darussalam
Animalia,1621,208, Thailand
Animalia,1623,208, Thailand
Animalia,1623,229, Viet Nam
Animalia,1622,99, India
Animalia,1562,36, Cambodia
Animalia,1561,100, Indonesia
Animalia,1561,128, Malaysia
Animalia,1561,32, Brunei Darussalam
Animalia,1561,145, Myanmar
Animalia,1561,208, Thailand
Animalia,1562,44, China
Animalia,1562,99, India
Animalia,1562,116, Lao People's Democratic Republic
Animalia,1562,145, Myanmar
Animalia,1562,208, Thailand
Animalia,1562,229, Viet Nam
Animalia,3172,51, Costa Rica
Animalia,2302,163, Panama
Animalia,3174,37, Cameroon
Animalia,3171,3, Algeria
Animalia,3171,143, Morocco
Animalia,3174,56, Côte d'Ivoire
Animalia,3173,137, Mexico
Animalia,3173,222, United States of America
Animalia,3174,82, Ghana
Animalia,3174,41, Central African Republic
Animalia,3174,49, Congo
Animalia,3171,196, Spain
Animalia,3174,65, Equatorial Guinea
Animalia,3174,78, Gabon
Animalia,3174,90, Guinea
Animalia,3174,155, Nigeria
Animalia,3174,236, Democratic Republic of the Congo
Animalia,3174,23, Benin
Animalia,3171,213, Tunisia
Animalia,3174,120, Liberia
Animalia,3335,30, Brazil
Animalia,3335,60, Dominican Republic
Animalia,3335,150, Netherlands Antilles
Animalia,3335,16, Bahamas
Animalia,3335,92, Guyana
Animalia,3335,47, Colombia
Animalia,3335,51, Costa Rica
Animalia,3335,137, Mexico
Animalia,3335,64, El Salvador
Animalia,3335,89, Guatemala
Animalia,3335,19, Barbados
Animalia,3335,93, Haiti
Animalia,3335,95, Honduras
Animalia,3335,222, United States of America
Animalia,3335,153, Nicaragua
Animalia,3335,228, Venezuela (Bolivarian Republic of)
Animalia,3339,13, Australia
Animalia,3744,209, Togo
Animalia,3744,23, Benin
Animalia,3744,130, Mali
Animalia,3744,34, Burkina Faso
Animalia,3744,79, Gambia
Animalia,3744,105, Italy
Animalia,3749,38, Canada
Animalia,3744,37, Cameroon
Animalia,3750,222, United States of America
Animalia,3744,27, Bosnia and Herzegovina
Animalia,3744,154, Niger
Animalia,3744,239, The former Yugoslav Republic of Macedonia
Animalia,3744,190, Slovakia
Animalia,3750,38, Canada
Animalia,3746,27, Bosnia and Herzegovina
Animalia,3746,52, Croatia
Animalia,3744,52, Croatia
Animalia,3746,55, Czech Republic
Animalia,3746,190, Slovakia
Animalia,3744,191, Slovenia
Animalia,3744,14, Austria
Animalia,3744,109, Kazakhstan
Animalia,3746,239, The former Yugoslav Republic of Macedonia
Animalia,3744,225, Uzbekistan
Animalia,3744,108, Jordan
Animalia,3744,2, Albania
Animalia,3746,267, Serbia
Animalia,3744,66, Eritrea
Animalia,3744,219, Ukraine
Animalia,3744,229, Viet Nam
Animalia,3744,42, Chad
Animalia,3744,267, Serbia
Animalia,3744,213, Tunisia
Animalia,3744,220, United Arab Emirates
Animalia,3744,36, Cambodia
Animalia,3746,268, Montenegro
Animalia,3744,270, South Sudan
Animalia,3744,160, Oman
Animalia,3746,108, Jordan
Animalia,3746,109, Kazakhstan
Animalia,3744,268, Montenegro
Animalia,3746,113, Republic of Korea 
Animalia,3746,114, Kuwait
Animalia,3744,271, Sudan
Animalia,3746,117, Latvia
Animalia,3746,118, Lebanon
Animalia,3746,112, Democratic People's Republic of Korea
Animalia,3746,123, Lithuania
Animalia,3746,124, Luxembourg
Animalia,3746,115, Kyrgyzstan
Animalia,3746,139, Republic of Moldova
Animalia,3746,141, Mongolia
Animalia,3746,121, Libyan Arab Jamahiriya
Animalia,3746,148, Nepal
Animalia,3746,149, Netherlands
Animalia,3746,137, Mexico
Animalia,3746,160, Oman
Animalia,3746,161, Pakistan
Animalia,3746,145, Myanmar
Animalia,3746,170, Portugal
Animalia,3746,173, Romania
Animalia,3746,159, Norway
Animalia,3746,185, Saudi Arabia
Animalia,3746,191, Slovenia
Animalia,3746,169, Poland
Animalia,3746,202, Sweden
Animalia,3746,203, Switzerland
Animalia,3746,174, Russian Federation
Animalia,3746,206, Tajikistan
Animalia,3746,214, Turkey
Animalia,3746,196, Spain
Animalia,3746,219, Ukraine
Animalia,3746,221, United Kingdom of Great Britain and Northern Ireland
Animalia,3746,204, Syrian Arab Republic
Animalia,3746,225, Uzbekistan
Animalia,3746,234, Yemen
Animalia,3746,215, Turkmenistan
Animalia,3744,3, Algeria
Animalia,3744,11, Armenia
Animalia,3746,222, United States of America
Animalia,3744,18, Bangladesh
Animalia,3744,25, Bhutan
Animalia,3744,1, Afghanistan
Animalia,3744,58, Djibouti
Animalia,3744,63, Egypt
Animalia,3744,15, Azerbaijan
Animalia,3744,80, Georgia
Animalia,3744,84, Greece
Animalia,3744,33, Bulgaria
Animalia,3744,99, India
Animalia,3744,101, Iran (Islamic Republic of)
Animalia,3744,68, Ethiopia
Animalia,3744,104, Israel
Animalia,3744,110, Kenya
Animalia,3744,97, Hungary
Animalia,3744,116, Lao People's Democratic Republic
Animalia,3744,118, Lebanon
Animalia,3744,102, Iraq
Animalia,3744,134, Mauritania
Animalia,3744,143, Morocco
Animalia,3744,115, Kyrgyzstan
Animalia,3744,148, Nepal
Animalia,3744,155, Nigeria
Animalia,3744,121, Libyan Arab Jamahiriya
Animalia,3744,173, Romania
Animalia,3744,185, Saudi Arabia
Animalia,3744,145, Myanmar
Animalia,3744,193, Somalia
Animalia,3744,197, Sri Lanka
Animalia,3744,161, Pakistan
Animalia,3744,206, Tajikistan
Animalia,3744,207, United Republic of Tanzania
Animalia,3744,186, Senegal
Animalia,3744,214, Turkey
Animalia,3744,215, Turkmenistan
Animalia,3744,204, Syrian Arab Republic
Animalia,3744,233, Western Sahara
Animalia,3744,234, Yemen
Animalia,3744,208, Thailand
Animalia,3746,2, Albania
Animalia,3746,11, Armenia
Animalia,3744,218, Uganda
Animalia,3746,15, Azerbaijan
Animalia,3746,18, Bangladesh
Animalia,3746,1, Afghanistan
Animalia,3746,21, Belgium
Animalia,3746,25, Bhutan
Animalia,3746,14, Austria
Animalia,3746,38, Canada
Animalia,3746,44, China
Animalia,3746,20, Belarus
Animalia,3746,63, Egypt
Animalia,3746,67, Estonia
Animalia,3746,33, Bulgaria
Animalia,3746,73, France
Animalia,3746,80, Georgia
Animalia,3746,57, Denmark
Animalia,3746,84, Greece
Animalia,3746,85, Greenland
Animalia,3746,72, Finland
Animalia,3746,99, India
Animalia,3746,101, Iran (Islamic Republic of)
Animalia,3746,81, Germany
Animalia,3746,103, Ireland
Animalia,3746,104, Israel
Animalia,3746,97, Hungary
Animalia,3746,105, Italy
Animalia,3746,107, Japan
Animalia,3746,102, Iraq
Animalia,5146,82, Ghana
Animalia,5144,56, Côte d'Ivoire
Animalia,5146,23, Benin
Animalia,5146,56, Côte d'Ivoire
Animalia,5144,90, Guinea
Animalia,5146,155, Nigeria
Animalia,5146,209, Togo
Animalia,5144,186, Senegal
Animalia,5144,79, Gambia
Animalia,5144,82, Ghana
Animalia,5144,188, Sierra Leone
Animalia,5144,91, Guinea Bissau
Animalia,5144,120, Liberia
Animalia,4222,37, Cameroon
Animalia,4232,56, Côte d'Ivoire
Animalia,4232,82, Ghana
Animalia,4222,86, Grenada
Animalia,4222,155, Nigeria
Animalia,4222,23, Benin
Animalia,4222,178, Saint Kitts and Nevis
Animalia,4222,209, Togo
Animalia,4222,82, Ghana
Animalia,4225,56, Côte d'Ivoire
Animalia,4225,79, Gambia
Animalia,4222,184, São Tomé and Principe
Animalia,4225,90, Guinea
Animalia,4225,91, Guinea Bissau
Animalia,4225,23, Benin
Animalia,4225,186, Senegal
Animalia,4225,188, Sierra Leone
Animalia,4225,82, Ghana
Animalia,865,49, Congo
Animalia,4225,209, Togo
Animalia,4225,120, Liberia
Animalia,865,236, Democratic Republic of the Congo
Animalia,865,37, Cameroon
Animalia,865,6, Angola
Animalia,2828,30, Brazil
Animalia,2828,224, Uruguay
Animalia,2828,10, Argentina
Animalia,2828,26, Bolivia
Animalia,2445,44, China
Animalia,2828,165, Paraguay
Animalia,2828,166, Peru
Animalia,2445,208, Thailand
Animalia,2446,167, Philippines
Animalia,2447,100, Indonesia
Animalia,2445,229, Viet Nam
Animalia,2445,36, Cambodia
Animalia,2445,116, Lao People's Democratic Republic
Animalia,4259,3, Algeria
Animalia,4259,143, Morocco
Animalia,4259,213, Tunisia
Animalia,4292,222, United States of America
Animalia,4292,224, Uruguay
Animalia,4292,214, Turkey
Animalia,4292,213, Tunisia
Animalia,4292,233, Western Sahara
Animalia,4292,202, Sweden
Animalia,4292,196, Spain
Animalia,4292,221, United Kingdom of Great Britain and Northern Ireland
Animalia,4292,191, Slovenia
Animalia,4292,186, Senegal
Animalia,4292,205,"Taiwan, Province of China"
Animalia,4292,170, Portugal
Animalia,4292,166, Peru
Animalia,4292,194, South Africa
Animalia,4292,152, New Zealand
Animalia,4292,149, Netherlands
Animalia,4292,174, Russian Federation
Animalia,4292,140, Monaco
Animalia,4292,137, Mexico
Animalia,4292,159, Norway
Animalia,4292,121, Libyan Arab Jamahiriya
Animalia,4292,112, Democratic People's Republic of Korea
Animalia,4292,143, Morocco
Animalia,4292,107, Japan
Animalia,4292,105, Italy
Animalia,4292,131, Malta
Animalia,4292,98, Iceland
Animalia,4292,85, Greenland
Animalia,4292,113, Republic of Korea 
Animalia,4292,83, Gibraltar
Animalia,4292,81, Germany
Animalia,4292,103, Ireland
Animalia,4292,70, Faeroe Islands
Animalia,4292,69, Falkland Islands (Malvinas)
Animalia,4292,84, Greece
Animalia,4292,57, Denmark
Animalia,4292,53, Cuba
Animalia,4292,73, France
Animalia,4292,43, Chile
Animalia,4292,39, Cape Verde
Animalia,4292,62, Ecuador
Animalia,4292,30, Brazil
Animalia,4292,21, Belgium
Animalia,4292,44, China
Animalia,4292,10, Argentina
Animalia,4292,3, Algeria
Animalia,4292,38, Canada
Animalia,4292,2, Albania
Animalia,4292,268, Montenegro
Animalia,4292,13, Australia
Animalia,3016,110, Kenya
Animalia,3008,127, Malawi
Animalia,2999,218, Uganda
Animalia,3010,207, United Republic of Tanzania
Animalia,3019,207, United Republic of Tanzania
Animalia,3001,236, Democratic Republic of the Congo
Animalia,3016,207, United Republic of Tanzania
Animalia,2999,175, Rwanda
Animalia,3021,218, Uganda
Animalia,2999,236, Democratic Republic of the Congo
Animalia,3001,218, Uganda
Animalia,2999,35, Burundi
Animalia,3015,110, Kenya
Animalia,3015,207, United Republic of Tanzania
Animalia,3084,126, Madagascar
Animalia,3085,126, Madagascar
Animalia,3021,236, Democratic Republic of the Congo
Animalia,3088,126, Madagascar
Animalia,3089,126, Madagascar
Animalia,3083,126, Madagascar
Animalia,3091,126, Madagascar
Animalia,3093,126, Madagascar
Animalia,3086,126, Madagascar
Animalia,3095,126, Madagascar
Animalia,3096,126, Madagascar
Animalia,3090,126, Madagascar
Animalia,3098,126, Madagascar
Animalia,3099,126, Madagascar
Animalia,3094,126, Madagascar
Animalia,3102,126, Madagascar
Animalia,3103,126, Madagascar
Animalia,3097,126, Madagascar
Animalia,3108,126, Madagascar
Animalia,3110,126, Madagascar
Animalia,3100,126, Madagascar
Animalia,3111,126, Madagascar
Animalia,3087,126, Madagascar
Animalia,3104,126, Madagascar
Animalia,3003,119, Lesotho
Animalia,3003,194, South Africa
Animalia,3011,144, Mozambique
Animalia,3011,146, Namibia
Animalia,3011,194, South Africa
Animalia,3012,194, South Africa
Animalia,3013,207, United Republic of Tanzania
Animalia,3017,194, South Africa
Animalia,3009,194, South Africa
Animalia,4967,222, United States of America
Animalia,2274,28, Botswana
Animalia,2274,119, Lesotho
Animalia,2274,194, South Africa
Animalia,2274,238, Zimbabwe
Animalia,2274,6, Angola
Animalia,2274,237, Zambia
Animalia,2274,127, Malawi
Animalia,2274,146, Namibia
Animalia,982,161, Pakistan
Animalia,983,91, Guinea Bissau
Animalia,983,134, Mauritania
Animalia,982,99, India
Animalia,983,28, Botswana
Animalia,983,35, Burundi
Animalia,983,23, Benin
Animalia,983,41, Central African Republic
Animalia,983,42, Chad
Animalia,983,6, Angola
Animalia,983,56, Côte d'Ivoire
Animalia,983,68, Ethiopia
Animalia,983,37, Cameroon
Animalia,983,78, Gabon
Animalia,983,79, Gambia
Animalia,983,49, Congo
Animalia,983,90, Guinea
Animalia,983,110, Kenya
Animalia,983,34, Burkina Faso
Animalia,983,120, Liberia
Animalia,983,127, Malawi
Animalia,983,82, Ghana
Animalia,983,144, Mozambique
Animalia,983,146, Namibia
Animalia,983,119, Lesotho
Animalia,983,175, Rwanda
Animalia,983,186, Senegal
Animalia,983,130, Mali
Animalia,983,194, South Africa
Animalia,983,198, Sudan [prior to secession of South Sudan]
Animalia,983,155, Nigeria
Animalia,983,207, United Republic of Tanzania
Animalia,983,209, Togo
Animalia,983,188, Sierra Leone
Animalia,983,234, Yemen
Animalia,983,236, Democratic Republic of the Congo
Animalia,983,201, Swaziland
Animalia,983,237, Zambia
Animalia,983,238, Zimbabwe
Animalia,983,218, Uganda
Animalia,981,170, Portugal
Animalia,981,90, Guinea
Animalia,981,66, Eritrea
Animalia,981,23, Benin
Animalia,981,34, Burkina Faso
Animalia,981,56, Côte d'Ivoire
Animalia,981,6, Angola
Animalia,981,28, Botswana
Animalia,981,37, Cameroon
Animalia,981,42, Chad
Animalia,981,68, Ethiopia
Animalia,981,82, Ghana
Animalia,981,110, Kenya
Animalia,981,127, Malawi
Animalia,981,130, Mali
Animalia,981,134, Mauritania
Animalia,981,144, Mozambique
Animalia,981,146, Namibia
Animalia,981,154, Niger
Animalia,981,155, Nigeria
Animalia,981,186, Senegal
Animalia,981,193, Somalia
Animalia,981,194, South Africa
Animalia,981,198, Sudan [prior to secession of South Sudan]
Animalia,981,207, United Republic of Tanzania
Animalia,981,218, Uganda
Animalia,981,237, Zambia
Animalia,981,238, Zimbabwe
Animalia,981,79, Gambia
Animalia,981,209, Togo
Animalia,3847,270, South Sudan
Animalia,3847,1, Afghanistan
Animalia,3847,6, Angola
Animalia,3847,23, Benin
Animalia,3847,271, Sudan
Animalia,3847,34, Burkina Faso
Animalia,3847,37, Cameroon
Animalia,3847,3, Algeria
Animalia,3847,42, Chad
Animalia,3847,56, Côte d'Ivoire
Animalia,3847,28, Botswana
Animalia,3847,63, Egypt
Animalia,3847,66, Eritrea
Animalia,3847,41, Central African Republic
Animalia,3847,78, Gabon
Animalia,3847,79, Gambia
Animalia,3847,58, Djibouti
Animalia,3847,90, Guinea
Animalia,3847,91, Guinea Bissau
Animalia,3847,68, Ethiopia
Animalia,3847,101, Iran (Islamic Republic of)
Animalia,3847,102, Iraq
Animalia,3847,82, Ghana
Animalia,3847,108, Jordan
Animalia,3847,109, Kazakhstan
Animalia,3847,99, India
Animalia,3847,114, Kuwait
Animalia,3847,118, Lebanon
Animalia,3847,104, Israel
Animalia,3847,120, Liberia
Animalia,3847,121, Libyan Arab Jamahiriya
Animalia,3847,110, Kenya
Animalia,3847,130, Mali
Animalia,3847,134, Mauritania
Animalia,3847,119, Lesotho
Animalia,3847,144, Mozambique
Animalia,3847,146, Namibia
Animalia,3847,127, Malawi
Animalia,3847,155, Nigeria
Animalia,3847,160, Oman
Animalia,3847,143, Morocco
Animalia,3847,185, Saudi Arabia
Animalia,3847,186, Senegal
Animalia,3847,154, Niger
Animalia,3847,194, South Africa
Animalia,3847,201, Swaziland
Animalia,3847,161, Pakistan
Animalia,3847,206, Tajikistan
Animalia,3847,207, United Republic of Tanzania
Animalia,3847,193, Somalia
Animalia,3847,213, Tunisia
Animalia,3847,214, Turkey
Animalia,3847,204, Syrian Arab Republic
Animalia,3847,218, Uganda
Animalia,3847,220, United Arab Emirates
Animalia,3847,209, Togo
Animalia,3847,234, Yemen
Animalia,3847,236, Democratic Republic of the Congo
Animalia,3847,215, Turkmenistan
Animalia,3847,237, Zambia
Animalia,3847,238, Zimbabwe
Animalia,3847,225, Uzbekistan
Animalia,219,58, Djibouti
Animalia,219,41, Central African Republic
Animalia,219,209, Togo
Animalia,219,118, Lebanon
Animalia,219,271, Sudan
Animalia,219,1, Afghanistan
Animalia,219,3, Algeria
Animalia,219,6, Angola
Animalia,219,23, Benin
Animalia,219,28, Botswana
Animalia,219,34, Burkina Faso
Animalia,219,35, Burundi
Animalia,219,37, Cameroon
Animalia,219,42, Chad
Animalia,219,63, Egypt
Animalia,219,66, Eritrea
Animalia,219,68, Ethiopia
Animalia,219,99, India
Animalia,219,101, Iran (Islamic Republic of)
Animalia,219,102, Iraq
Animalia,219,104, Israel
Animalia,219,108, Jordan
Animalia,219,109, Kazakhstan
Animalia,219,110, Kenya
Animalia,219,114, Kuwait
Animalia,219,115, Kyrgyzstan
Animalia,219,121, Libyan Arab Jamahiriya
Animalia,219,127, Malawi
Animalia,219,130, Mali
Animalia,219,134, Mauritania
Animalia,219,143, Morocco
Animalia,219,144, Mozambique
Animalia,219,146, Namibia
Animalia,219,154, Niger
Animalia,219,155, Nigeria
Animalia,219,161, Pakistan
Animalia,219,185, Saudi Arabia
Animalia,219,186, Senegal
Animalia,219,193, Somalia
Animalia,219,194, South Africa
Animalia,219,201, Swaziland
Animalia,219,204, Syrian Arab Republic
Animalia,219,206, Tajikistan
Animalia,219,207, United Republic of Tanzania
Animalia,219,213, Tunisia
Animalia,219,215, Turkmenistan
Animalia,219,218, Uganda
Animalia,219,225, Uzbekistan
Animalia,219,233, Western Sahara
Animalia,219,234, Yemen
Animalia,219,236, Democratic Republic of the Congo
Animalia,219,237, Zambia
Animalia,219,238, Zimbabwe
Animalia,219,270, South Sudan
Animalia,2678,135, Mauritius
Animalia,1184,13, Australia
Animalia,5530,34, Burkina Faso
Animalia,5530,37, Cameroon
Animalia,5530,42, Chad
Animalia,5530,49, Congo
Animalia,5530,23, Benin
Animalia,5530,79, Gambia
Animalia,5530,82, Ghana
Animalia,5530,41, Central African Republic
Animalia,5530,91, Guinea Bissau
Animalia,5530,120, Liberia
Animalia,5530,56, Côte d'Ivoire
Animalia,5530,134, Mauritania
Animalia,5530,154, Niger
Animalia,5530,90, Guinea
Animalia,5530,186, Senegal
Animalia,5530,188, Sierra Leone
Animalia,5530,130, Mali
Animalia,5530,209, Togo
Animalia,5530,236, Democratic Republic of the Congo
Animalia,5530,155, Nigeria
Animalia,5415,6, Angola
Animalia,5415,35, Burundi
Animalia,5415,37, Cameroon
Animalia,5415,41, Central African Republic
Animalia,5415,49, Congo
Animalia,5415,56, Côte d'Ivoire
Animalia,5415,65, Equatorial Guinea
Animalia,5415,78, Gabon
Animalia,5415,82, Ghana
Animalia,5415,90, Guinea
Animalia,5415,91, Guinea Bissau
Animalia,5415,110, Kenya
Animalia,5415,120, Liberia
Animalia,5415,155, Nigeria
Animalia,5415,175, Rwanda
Animalia,5415,188, Sierra Leone
Animalia,5415,198, Sudan [prior to secession of South Sudan]
Animalia,5415,207, United Republic of Tanzania
Animalia,5415,209, Togo
Animalia,5415,218, Uganda
Animalia,5415,236, Democratic Republic of the Congo
Animalia,1077,205,"Taiwan, Province of China"
Animalia,1077,36, Cambodia
Animalia,1793,119, Lesotho
Animalia,1077,100, Indonesia
Animalia,1077,128, Malaysia
Animalia,1077,167, Philippines
Animalia,1793,65, Equatorial Guinea
Animalia,1793,134, Mauritania
Animalia,1793,270, South Sudan
