Kingdom,ComName,LanDesc,SpcRecID
Animalia,Small-clawed Otter,English,1077
Animalia,Thick-billed Weaver,English,1084
Animalia,Grosbeak Weaver,English,1084
Animalia,White-fronted Grosbeak,English,1084
Animalia,Tejedor picogordo,Spanish,1084
Animalia,Amblyospize à front blanc,French,1084
Animalia,Gros-bec à front blanc,French,1084
Animalia,Sea Iguana,English,1086
Animalia,Galapagos Marine Iguana,English,1086
Animalia,Iguana marina,Spanish,1086
Animalia,Amblyrhynque à crête,French,1086
Animalia,Marine Iguana,English,1086
Animalia,Iguane marin,French,1086
Animalia,Achoque,English,1092
Animalia,Lake Patzcuaro Salamander,English,1092
Animalia,Ajolote de lago Pátzquaro,Spanish,1092
Animalia,Salamandre du lac Pàtzcuaro,French,1092
Animalia,Salamandra del lago Patzcuaro,Spanish,1092
Animalia,Lake Lerma Salamander,English,1093
Animalia,Ajolote del Lago Lerma,Spanish,1093
Animalia,Ambystome du lac Lerma,French,1093
Animalia,Axolotl,English,1095
Animalia,Ajolote mexicano,Spanish,1095
Animalia,Axolotl,French,1095
Animalia,Ambystome du Mexique,French,1095
Animalia,Salamandre du Mexique,French,1095
Animalia,Salamandra mexicana,Spanish,1095
Animalia,Uaddan,English,1151
Animalia,Barbary Sheep,English,1151
Animalia,Aoudad,English,1151
Animalia,Aoudad,French,1151
Animalia,Mouflon à manchettes,French,1151
Animalia,Muflón del Atlas,Spanish,1151
Animalia,Arruí,Spanish,1151
Animalia,Mouflon à manchettes,French,1151
Animalia,Asiatic Softshell Turtle,English,1181
Animalia,Eyrean Grasswren,English,1184
Animalia,Amytis de l'Eyre,French,1184
Animalia,Red-headed Weaver,English,1217
Animalia,Mailmbo capirotado,Spanish,1217
Animalia,Tisserin à ailes rouges,French,1217
Animalia,Tisserin écarlate,French,1217
Animalia,Common Pintail,English,1219
Animalia,Northern Pintail,English,1219
Animalia,Pato golondrino norteño,Spanish,1219
Animalia,Pato rabudo,Spanish,1219
Animalia,Ánade rabudo,Spanish,1219
Animalia,Canard pilet,French,1219
Animalia,Pilet,French,1219
Animalia,Pintail,English,1219
Animalia,Canard pilet,French,1219
Animalia,Cerceta maorí,Spanish,1221
Animalia,Auckland Islands Flightless Teal,English,1221
Animalia,Flightless Teal,English,1221
Animalia,Brown Teal,English,1221
Animalia,Cerceta alicorta de Auckland,Spanish,1221
Animalia,Sarcelle brune,French,1221
Animalia,Sarcelle terrestre des îles Auckland,French,1221
Animalia,Sarcelle de Nouvelle-Zélande,French,1221
Animalia,Sarcelle aptère,French,1221
Animalia,Madagascar Teal,English,1222
Animalia,Pato de Bernier,Spanish,1222
Animalia,Cerceta de Madagascar,Spanish,1222
Animalia,Sarcelle de Bernier,French,1222
Animalia,Sarcelle de Madagascar,French,1222
Animalia,Sarcelle malgache de Bernier,French,1222
Animalia,Canard de Bernier,French,1222
Animalia,Cerceta malgache,Spanish,1222
Animalia,Cerceta malgache de Bernier,Spanish,1222
Animalia,Bernier's Teal,English,1222
Animalia,Cape Wigeon,English,1223
Animalia,Cape Teal,English,1223
Animalia,Cerceta del Cabo,Spanish,1223
Animalia,Canard du Cap,French,1223
Animalia,Sarcelle du Cap,French,1223
Animalia,Northern Shoveler,English,1224
Animalia,Pato cucharón norteño,Spanish,1224
Animalia,Pato cuchara,Spanish,1224
Animalia,Canard souchet,French,1224
Animalia,Souchet,French,1224
Animalia,Cuchara común,Spanish,1224
Animalia,Shoveler,English,1224
Animalia,Pato chucara,Spanish,1224
Animalia,Canard souchet,French,1224
Animalia,Sarcelle d'hiver,French,1225
Animalia,Teal,English,1225
Animalia,Green-winged Teal,English,1225
Animalia,Common Teal,English,1225
Animalia,Cerceta aliverde,Spanish,1225
Animalia,Cerceta común,Spanish,1225
Animalia,Sarcelle d'hiver,French,1225
Animalia,Baikal Teal,English,1228
Animalia,Cerceta del Baikal,Spanish,1228
Animalia,Sarcelle élégante,French,1228
Animalia,Sarcelle formose,French,1228
Animalia,Laysan Teal,English,1229
Animalia,Laysan Duck,English,1229
Animalia,Pato real de Laysan,Spanish,1229
Animalia,Canard de Laysan,French,1229
Animalia,Sarcelle de Laysan,French,1229
Animalia,Pato de Laysan,Spanish,1229
Animalia,Oustalet's Grey Duck,English,1230
Animalia,Marianas Mallard,English,1230
Animalia,Mariana Islands Duck,English,1230
Animalia,Pato real marismeno,Spanish,1230
Animalia,Canard d'Oustalet,French,1230
Animalia,Canard des Mariannes,French,1230
Animalia,Canard aberrant,French,1230
Animalia,Pato de Oustalet,Spanish,1230
Animalia,Mariana Mallard,English,1230
Animalia,Wigeon,English,1231
Animalia,Eurasian Wigeon,English,1231
Animalia,Pato silbón,Spanish,1231
Animalia,Ánade silbón,Spanish,1231
Animalia,Canard siffleur,French,1231
Animalia,Canard siffleur,French,1231
Animalia,Silbón europeo,Spanish,1231
Animalia,Cerceta Carretona,Spanish,1233
Animalia,Sarcelle d'été,French,1233
Animalia,Garganey Teal,English,1233
Animalia,Garganey,English,1233
Animalia,Cerceta cejiblanca,Spanish,1233
Animalia,Cerceta carretona,Spanish,1233
Animalia,Sarcelle d'été,French,1233
Animalia,New Zealand Brown Teal,English,1238
Animalia,New Zealand Brown Duck,English,1238
Animalia,Cerceta alicorta neozelandesa,Spanish,1238
Animalia,Sarcelle de la Nouvelle-Zelande,French,1238
Animalia,Campbell Island Flightless Teal,English,1239
Animalia,Campbell Island Teal,English,1239
Animalia,Cerceta alicorta de Campbell,Spanish,1239
Animalia,Sarcelle de Campbell,French,1239
Animalia,Madras Treeshrew,English,1255
Animalia,Musaraña arborícola de la India,Spanish,1255
Animalia,Toupaïe d'Elliot,French,1255
Animalia,Indian Treeshrew,English,1255
Animalia,Chinese Giant Salamander,English,1272
Animalia,Salamandra gigante de China,Spanish,1272
Animalia,Salamandre du père David,French,1272
Animalia,Salamandre géante de Chine,French,1272
Animalia,Japanese Giant Salamander,English,1273
Animalia,Salamandra gigante de Japón,Spanish,1273
Animalia,Salamandre géante du Japon,French,1273
Animalia,Tooth-billed Hummingbird,English,1275
Animalia,Colibrí piquidentado,Spanish,1275
Animalia,Colibri d'Equateur,French,1275
Animalia,Glaucous Macaw,English,1313
Animalia,Ara azul,Spanish,1313
Animalia,Guacamayo violáceo,Spanish,1313
Animalia,Ara glauque,French,1313
Animalia,Guacamayo glauco,Spanish,1313
Animalia,Hyacinth Macaw,English,1314
Animalia,Guacamayo azul,Spanish,1314
Animalia,Ara bleu,French,1314
Animalia,Ara hyacinthe,French,1314
Animalia,Ara jacinthe,French,1314
Animalia,Guacamayo jacinto,Spanish,1314
Animalia,Lear's Macaw,English,1315
Animalia,Indigo Macaw,English,1315
Animalia,Guacamayo cobalto,Spanish,1315
Animalia,Ara cobalt,French,1315
Animalia,Ara de Lear,French,1315
Animalia,Guacamayo de Lear,Spanish,1315
Animalia,Cuckoo Weaver,English,1548
Animalia,Parasitic Weaver,English,1548
Animalia,Anomalospize parasite,French,1548
Animalia,Tisserin coucou,French,1548
Animalia,Beecroft's Scaly-tailed Squirrel,English,1549
Animalia,Beecroft's Flying Squirrel,English,1549
Animalia,Écureuil volant de Beecroft,French,1549
Animalia,Anamolure de Beecroft,French,1549
Animalia,Lord Derby's Flying Squirrel,English,1550
Animalia,Écureuil volant de Derby,French,1550
Animalia,Anamolure de Derby,French,1550
Animalia,Lord Derby's Scaly-tailed Squirrel,English,1550
Animalia,Pel's Scaly-tailed Squirrel,English,1551
Animalia,Pel's Flying Squirrel,English,1551
Animalia,Écureuil volant de Pel,French,1551
Animalia,Anamolure de Pel,French,1551
Animalia,Crisp Pillow Coral,English,1554
Animalia,Prolific Coral,English,1558
Animalia,Coral prolifico,Spanish,1558
Animalia,Cálao crestado,Spanish,1561
Animalia,Bushy-crested Hornbill,English,1561
Animalia,Calao à crête hérissée,French,1561
Animalia,Brown Hornbill,English,1562
Animalia,Calao brun,French,1562
Animalia,Tickell's Brown Hornbill,English,1562
Animalia,Assam Brown-backed Hornbill,English,1562
Animalia,Cálao pardo de Tickell,Spanish,1562
Animalia,Tule White-fronted Goose,English,1572
Animalia,Blossomcrown,English,1619
Animalia,Colibri à tête rose,French,1619
Animalia,Colibrí florido,Spanish,1619
Animalia,Malaysian Pied-Hornbill,English,1621
Animalia,Oriental Pied-Hornbill,English,1621
Animalia,Calao pie,French,1621
Animalia,Sunda Pied Hornbill,English,1621
Animalia,Indian Pied Hornbill,English,1621
Animalia,Cálao cariblanco,Spanish,1621
Animalia,Northern Pied-Hornbill,English,1621
Animalia,Malabar Pied-Hornbill,English,1622
Animalia,Calao de Malabar,French,1622
Animalia,Pied Hornbill,English,1622
Animalia,Black Hornbill,English,1623
Animalia,Calao charbonnier,French,1623
Animalia,Malaysian Black Hornbill,English,1623
Animalia,Asian Black Hornbill,English,1623
Animalia,Cálao malayo,Spanish,1623
Animalia,Cálao de Palawan,Spanish,1624
Animalia,Palawan Hornbill,English,1624
Animalia,Calao de Palawan,French,1624
Animalia,Sulu Hornbill,English,1625
Animalia,Calao des Sulu,French,1625
Animalia,Cálao de las Sulu,Spanish,1625
Animalia,Dominican Mango,English,1627
Animalia,Antillean Mango,English,1627
Animalia,Zumbador grande,Spanish,1627
Animalia,Mango doré,French,1627
Animalia,Mango antillano,Spanish,1627
Animalia,Jamaican Mango,English,1628
Animalia,Mango de la Jamaïque,French,1628
Animalia,Mango jamaicano,Spanish,1628
Animalia,Black-throated Mango,English,1629
Animalia,Mango pechinegro,Spanish,1629
Animalia,Picaflor ventrinegro,Spanish,1629
Animalia,Mango,Spanish,1629
Animalia,Mango à cravate noire,French,1629
Animalia,Mango gorginegro,Spanish,1629
Animalia,Green-breasted Mango,English,1630
Animalia,Mango pechiverde,Spanish,1630
Animalia,Mango de Prévost,French,1630
Animalia,Green-throated Mango,English,1631
Animalia,Mango gargantiverde,Spanish,1631
Animalia,Mango à cravate verte,French,1631
Animalia,Mango gorgiverde,Spanish,1631
Animalia,Green Mango,English,1632
Animalia,Mango vert,French,1632
Animalia,Mango portorriqueño,Spanish,1632
Animalia,Antilocapre de Californie,French,1677
Animalia,Mexican Pronghorn,English,1677
Animalia,Berrendo,Spanish,1677
Animalia,Pronghorn,English,1677
Animalia,Antilope américaine,French,1677
Animalia,Antilocapre,French,1677
Animalia,Pronghorn,French,1677
Animalia,Antilocapre du Nouveau Mexique,French,1678
Animalia,Baja California Pronghorn,English,1679
Animalia,Antilocapre de la Basse-Californie,French,1679
Animalia,Peninsular Pronghorn,English,1679
Animalia,Sonoran Pronghorn,English,1680
Animalia,Antilocapre de Sonora,French,1680
Animalia,Sasin,English,1681
Animalia,Blackbuck,English,1681
Animalia,Cervicapra,Spanish,1681
Animalia,Antilope cervicapre,French,1681
Animalia,Antílope negro indio,Spanish,1681
Animalia,Cervicapre,French,1681
Animalia,American Black Coral,English,1685
Animalia,Cepillo de botella occidental,Spanish,1685
Animalia,Grey Sea-fan Black Coral,English,1689
Animalia,Abanico gris,Spanish,1689
Animalia,Corail noir éventail gris,French,1689
Animalia,Corail noir de barbade,French,1690
Animalia,Scraggly Bottle-brush Black Coral ,English,1690
Animalia,Cepillo de botella áspero,Spanish,1690
Animalia,Bosc's Bottle-brush Black Coral,English,1692
Animalia,Cepillo de botella de Bosc,Spanish,1692
Animalia,Column Bottle-brush Black Coral,English,1697
Animalia,Cepillo de botella columnar,Spanish,1697
Animalia,Branched Bottle-brush Black Coral,English,1716
Animalia,Cepillo de botella ramificado,Spanish,1716
Animalia,Bottle-brush Bush Black Coral,English,1723
Animalia,Matojo de mar arizado,Spanish,1723
Animalia,Corail noir hérissé,French,1723
Animalia,Corail noir à résille,French,1728
Animalia,Hairnet Black Coral,English,1728
Animalia,Coral redecilla,Spanish,1728
Animalia,Feather Black Coral,English,1740
Animalia,Pluma de mar,Spanish,1740
Animalia,Corail noir plumeux,French,1740
Animalia,Ripidium Black Coral,English,1747
Animalia,Coral ripidio,Spanish,1747
Animalia,Bushy Black Coral,English,1752
Animalia,Matojo negro de mar,Spanish,1752
Animalia,Bottle-brush Black Coral,English,1765
Animalia,Cepillo de botella,Spanish,1765
Animalia,Corail noir goupillon,French,1765
Animalia,Feathery Bottle-brush Black Coral,English,1768
Animalia,Cepillo de botella plumoso,Spanish,1768
Animalia,Cepillo de botella de King,Spanish,1778
Animalia,Corail noir des Caraïbes,French,1778
Animalia,King's Black Coral,English,1778
Animalia,Cape Clawless Otter,English,1793
Animalia,African Clawless Otter,English,1793
Animalia,Nutria de cuello blanco,Spanish,1793
Animalia,Nutria africana,Spanish,1793
Animalia,Loutre à joues blanches,French,1793
Animalia,Cameroon Clawless Otter,English,1794
Animalia,Small-toothed Clawless Otter,English,1794
Animalia,Nutria inerme de Camerún,Spanish,1794
Animalia,Loutre à joues blanches du Cameroun,French,1794
Animalia,Paraonyx tacheté,French,1794
Animalia,Swamp Otter,English,1794
Animalia,Azara's Night Monkey,English,1797
Animalia,Singe de nuit d'Azara,French,1797
Animalia,Singe de nuit d'Hershkovitz ,French,1799
Animalia,Hershkovitz's Night Monkey,English,1799
Animalia,Lemurine Night Monkey,English,1801
Animalia,Andean Night Monkey,English,1802
Animalia,Singe de nuit de Thomas,French,1802
Animalia,Singe de nuit de Nancy Ma ,French,1803
Animalia,Ma's Night Monkey,English,1803
Animalia,Black-headed Night Monkey,English,1804
Animalia,Peruvian Night Monkey,English,1804
Animalia,Singe de nuit à tête noire,French,1804
Animalia,Owl Monkey,English,1805
Animalia,Night Monkey,English,1805
Animalia,Douroucouli,English,1805
Animalia,Douroucouli,French,1805
Animalia,Singe de nuit,French,1805
Animalia,Singe de nuit de Spix ,French,1806
Animalia,Cuatro Cienegas Softshell,English,1820
Animalia,Tortuga negra,Spanish,1820
Animalia,Trionyx noir ,French,1820
Animalia,Tortue molle noire,French,1820
Animalia,Spear Black Coral,English,1834
Animalia,Coral de lanza,Spanish,1834
Animalia,Sombre Hummingbird,English,1853
Animalia,Colibri vert et gris,French,1853
Animalia,Colibrí apagado,Spanish,1853
Animalia,Red-winged Parrot,English,1931
Animalia,Perruche érythroptère,French,1931
Animalia,Papagayo alirrojo,Spanish,1931
Animalia,Timor Red-winged Parrot,English,1932
Animalia,Olive-shouldered Parrot,English,1932
Animalia,Perruche jonquille,French,1932
Animalia,Papagayo de Timor,Spanish,1932
Animalia,Spanish Imperial Eagle,English,1951
Animalia,Adalbert's Eagle,English,1951
Animalia,Águila imperial ibérica,Spanish,1951
Animalia,Aigle impérial espagnol,French,1951
Animalia,Aigle à épaules blanches,French,1951
Animalia,Aigle ibérique,French,1951
Animalia,Aquila imperiale iberica,French,1951
Animalia,White-shouldered Eagle,English,1951
Animalia,Aigle ibérique,French,1951
Animalia,Wedge-tailed Eagle,English,1952
Animalia,Águila audaz,Spanish,1952
Animalia,Aigle d'Australie,French,1952
Animalia,Golden Eagle,English,1953
Animalia,Aigle royal,French,1953
Animalia,Aigle doré,French,1953
Animalia,Águila real,Spanish,1953
Animalia,Aigle royal,French,1953
Animalia,Águila moteada,Spanish,1954
Animalia,Aigle criard,French,1954
Animalia,Spotted Eagle,English,1954
Animalia,Greater Spotted Eagle,English,1954
Animalia,Aigle criard,French,1954
Animalia,Gurney's Eagle,English,1955
Animalia,Águila moluqueña,Spanish,1955
Animalia,Aigle de Gurney,French,1955
Animalia,Imperial Eagle,English,1956
Animalia,Eastern Imperial Eagle,English,1956
Animalia,Águila imperial,Spanish,1956
Animalia,Águila imperial oriental,Spanish,1956
Animalia,Aigle impérial,French,1956
Animalia,Aigle des steppes,French,1957
Animalia,Águila esteparia,Spanish,1957
Animalia,Steppe Eagle,English,1957
Animalia,Lesser Spotted Eagle,English,1958
Animalia,Aigle pomarin,French,1958
Animalia,Águila pomerana,Spanish,1958
Animalia,Aigle pomarin,French,1958
Animalia,Tawny Eagle,English,1959
Animalia,Aigle ravisseur,French,1959
Animalia,Aguila Esteparia,Spanish,1959
Animalia,Águila rapáz,Spanish,1959
Animalia,African Black Eagle,English,1960
Animalia,Verreaux's Eagle,English,1960
Animalia,Black Eagle,English,1960
Animalia,Águila cafre,Spanish,1960
Animalia,Aigle de Verreaux,French,1960
Animalia,Wahlberg's Eagle,English,1961
Animalia,Águila de Wahlberg,Spanish,1961
Animalia,Aigle de Wahlberg,French,1961
Animalia,Buffon's Macaw,English,1963
Animalia,Great Green Macaw,English,1963
Animalia,Guacamayo verde mayor,Spanish,1963
Animalia,Ara de Buffon,French,1963
Animalia,Guacamayo ambiguo,Spanish,1963
Animalia,Blue-and-gold Macaw,English,1964
Animalia,Blue-and-yellow Macaw,English,1964
Animalia,Guacamayo azul y amarillo,Spanish,1964
Animalia,Guacamayo azulamarillo,Spanish,1964
Animalia,Ara bleu et jaune,French,1964
Animalia,Golden-collared Macaw,English,1965
Animalia,Yellow-collared Macaw,English,1965
Animalia,Maracana cuellidorada,Spanish,1965
Animalia,Ara à collier jaune,French,1965
Animalia,Ara à nuque d'or,French,1965
Animalia,Guacamayo acollarado,Spanish,1965
Animalia,Green-winged Macaw,English,1966
Animalia,Red-and-green Macaw,English,1966
Animalia,Guacamayo rojo,Spanish,1966
Animalia,Ara chloroptère,French,1966
Animalia,Guacamayo aliverde,Spanish,1966
Animalia,Blue-headed Macaw,English,1967
Animalia,Ara de Coulon,French,1967
Animalia,Guacamayo cabeciazul,Spanish,1967
Animalia,Blue-throated Macaw,English,1968
Animalia,Guacamayo amarillo,Spanish,1968
Animalia,Ara à gorge bleue,French,1968
Animalia,Ara canindé,French,1968
Animalia,Guacamayo caninde,Spanish,1968
Animalia,Guacamayo barbazul,Spanish,1968
Animalia,Scarlet Macaw,English,1969
Animalia,Guacamayo bandera,Spanish,1969
Animalia,Ara macao,French,1969
Animalia,Ara rouge,French,1969
Animalia,Lapa azul,Spanish,1969
Animalia,Guacamayo macao,Spanish,1969
Animalia,Red-bellied Macaw,English,1970
Animalia,Guacamayo barriga roja,Spanish,1970
Animalia,Ara macavouanne,French,1970
Animalia,Guacamayo ventrirrojo,Spanish,1970
Animalia,Illiger's Macaw,English,1971
Animalia,Maracana dorsirroja,Spanish,1971
Animalia,Blue-winged Macaw,English,1971
Animalia,Ara d'Illiger,French,1971
Animalia,Guacamayo maracaná,Spanish,1971
Animalia,Guacamayo de Illiger,Spanish,1971
Animalia,Ara miracana,French,1971
Animalia,Military Macaw,English,1972
Animalia,Guacamayo verde,Spanish,1972
Animalia,Ara militaire,French,1972
Animalia,Guacamayo militar,Spanish,1972
Animalia,Noble Macaw,English,1973
Animalia,Red-shouldered Macaw,English,1973
Animalia,Guacamayo enano,Spanish,1973
Animalia,Ara noble,French,1973
Animalia,Petit perruche-ara,French,1973
Animalia,Guacamayo noble,Spanish,1973
Animalia,Hahn's Macaw,English,1973
Animalia,Ara de Fresnaye,French,1974
Animalia,Red-fronted Macaw,English,1974
Animalia,Guacamayo frentirroja,Spanish,1974
Animalia,Ara de Lafresnaye,French,1974
Animalia,Guacamayo de Cochabamba,Spanish,1974
Animalia,Severe Macaw,English,1975
Animalia,Chestnut-fronted Macaw,English,1975
Animalia,Guacamayo severo,Spanish,1975
Animalia,Ara sévère,French,1975
Animalia,Ara vert,French,1975
Animalia,Pirarucu,English,1991
Animalia,Arapaima,English,1991
Animalia,Arapaima,Spanish,1991
Animalia,Paiche,Spanish,1991
Animalia,Giant Arapaima,English,1991
Animalia,Arapaïma,French,1991
Animalia,Pirarucu,French,1991
Animalia,Paiche,French,1991
Animalia,Blue-crowned Conure,English,1992
Animalia,Blue-crowned Parakeet,English,1992
Animalia,Carapaico,Spanish,1992
Animalia,Cotorra de los Palos,Spanish,1992
Animalia,Conure à tête bleue,French,1992
Animalia,Aratinga cabeciazul,Spanish,1992
Animalia,Golden-crowned Conure,English,1993
Animalia,Peach-fronted Parakeet,English,1993
Animalia,Peach-fronted Conure,English,1993
Animalia,Cotorra frentidorada,Spanish,1993
Animalia,Perruche à front doré,French,1993
Animalia,Aratinga frentidorada,Spanish,1993
Animalia,Conure couronnée,French,1993
Animalia,Golden-capped Conure,English,1994
Animalia,Golden-capped Parakeet,English,1994
Animalia,Conure à tête d'or,French,1994
Animalia,Aratinga testadorada,Spanish,1994
Animalia,Cactus Parakeet,English,1995
Animalia,Caatinga Parakeet,English,1995
Animalia,Cactus Conure,English,1995
Animalia,Conure des cactus,French,1995
Animalia,Aratinga cactácea,Spanish,1995
Animalia,Orange-fronted Conure,English,1996
Animalia,Orange-fronted Parakeet,English,1996
Animalia,Perico frentinaranja,Spanish,1996
Animalia,Conure à front rouge,French,1996
Animalia,Aratinga frentinaranja,Spanish,1996
Animalia,Hispaniolan Conure,English,1997
Animalia,Hispaniolan Parakeet,English,1997
Animalia,Perico,Spanish,1997
Animalia,Conure maîtresse,French,1997
Animalia,Aratinga de la Española,Spanish,1997
Animalia,Red-masked Conure,English,1998
Animalia,Red-masked Parakeet,English,1998
Animalia,Perico caretirrojo,Spanish,1998
Animalia,Conure à tête rouge,French,1998
Animalia,Aratinga de Guayaquil,Spanish,1998
Animalia,Cuban Conure,English,1999
Animalia,Cuban Parakeet,English,1999
Animalia,Conure de Cuba,French,1999
Animalia,Aratinga cubana,Spanish,1999
Animalia,Finsch's Conure,English,2000
Animalia,Crimson-fronted Parakeet,English,2000
Animalia,Crimson-fronted Conure,English,2000
Animalia,Conure de Finsch,French,2000
Animalia,Aratinga de Finsch,Spanish,2000
Animalia,Queen of Bavaria's Conure,English,2001
Animalia,Golden Parakeet,English,2001
Animalia,Golden Conure,English,2001
Animalia,Cotorra amarilla,Spanish,2001
Animalia,Guarouba,French,2001
Animalia,Perruche dorée,French,2001
Animalia,Conure de la Reine de Bavière,French,2001
Animalia,Aratinga guaruba,Spanish,2001
Animalia,Cacatúa dorada,Spanish,2001
Animalia,Conure dorée,French,2001
Animalia,Conure verte,French,2002
Animalia,Green Conure,English,2002
Animalia,Green Parakeet,English,2002
Animalia,Perico verde,Spanish,2002
Animalia,Aratinga verde,Spanish,2002
Animalia,Jandaya Conure,English,2003
Animalia,Jandaya Parakeet,English,2003
Animalia,Yellow-headed Parakeet,English,2003
Animalia,Conure jandaya,French,2003
Animalia,Perruche de Jenday,French,2003
Animalia,Aratinga jandaya,Spanish,2003
Animalia,White-eyed Conure,English,2004
Animalia,White-eyed Parakeet,English,2004
Animalia,Perico ojo blanco,Spanish,2004
Animalia,Cotorra verde,Spanish,2004
Animalia,Conure pavouane,French,2004
Animalia,Aratinga ojiblanca,Spanish,2004
Animalia,Mitred Conure,English,2005
Animalia,Mitred Parakeet,English,2005
Animalia,Cotorra carirroja,Spanish,2005
Animalia,Aratinga mitrada,Spanish,2005
Animalia,Conure mitrée,French,2005
Animalia,Aztec Parakeet,English,2006
Animalia,Olive-throated Parakeet,English,2006
Animalia,Olive-throated Conure,English,2006
Animalia,Perico pechisucio,Spanish,2006
Animalia,Conure aztèque,French,2006
Animalia,Aratinga pechisucia,Spanish,2006
Animalia,Brown-throated Conure,English,2007
Animalia,Brown-throated Parakeet,English,2007
Animalia,Perico cara sucia,Spanish,2007
Animalia,Aratinga pertinaz,Spanish,2007
Animalia,Conure cuivrée,French,2007
Animalia,Sun Conure,English,2008
Animalia,Sun Parakeet,English,2008
Animalia,Perico dorado,Spanish,2008
Animalia,Conure soleil,French,2008
Animalia,Perruche du soleil,French,2008
Animalia,Aratinga sol,Spanish,2008
Animalia,Pacific Parakeet,English,2009
Animalia,Perico verde centroamericano,Spanish,2009
Animalia,Conure de Ridgway,French,2009
Animalia,Red-fronted Conure,English,2010
Animalia,Scarlet-fronted Parakeet,English,2010
Animalia,Chacaraco,Spanish,2010
Animalia,Conure de Wagler,French,2010
Animalia,Aratinga de Wagler,Spanish,2010
Animalia,Dusky-headed Conure,English,2011
Animalia,Dusky-headed Parakeet,English,2011
Animalia,Perico cabecioscuro,Spanish,2011
Animalia,Conure de Weddell,French,2011
Animalia,Aratinga cabecifusca,Spanish,2011
Animalia,Chestnut-breasted Tree-Partridge,English,2024
Animalia,Chestnut-necklaced Partridge,English,2024
Animalia,Perdiz de bosque de Charlton,Spanish,2024
Animalia,Arborófila pechicastaña,Spanish,2024
Animalia,Torquéole de Merlin,French,2024
Animalia,Torquéole des bois,French,2024
Animalia,Torquéole à poitrine châtaine,French,2024
Animalia,Chestnut-necklaced Hill Partridge,English,2024
Animalia,Black-chinned Hummingbird,English,2046
Animalia,Colibrí barbinegro,Spanish,2046
Animalia,Colibri à gorge noire,French,2046
Animalia,Colibrí gorgirrubí,Spanish,2046
Animalia,Ruby-throated Hummingbird,English,2047
Animalia,Colibrí gorjirrubí,Spanish,2047
Animalia,Colibri à gorge rubis,French,2047
Animalia,Binturong,English,2051
Animalia,Binturong,Spanish,2051
Animalia,Binturong,French,2051
Animalia,Bearcat,English,2051
Animalia,Golden Potto,English,2053
Animalia,Angwantibo,English,2054
Animalia,Poto dorado,Spanish,2054
Animalia,Angwantibo,French,2054
Animalia,Arctocèbe,French,2054
Animalia,Potto de Calabar,French,2054
Animalia,Southern Fur Seal,English,2055
Animalia,South American Fur Seal,English,2055
Animalia,Oso marino austral,Spanish,2055
Animalia,Otarie à fourrure australe,French,2055
Animalia,Lobo fino sudamericano,Spanish,2055
Animalia,Otarie à fourrure de Nouvelle-Zélande,French,2056
Animalia,New Zealand Fur Seal,English,2056
Animalia,Oso marino de Nueva Zelanda,Spanish,2056
Animalia,Galapagos Islands Fur Seal,English,2057
Animalia,Oso marino de las Galápagos,Spanish,2057
Animalia,Galapagos Fur Seal,English,2057
Animalia,Arctocéphale des Galapagos,French,2057
Animalia,Kerguelen Fur Seal,English,2058
Animalia,Antarctic Fur Seal,English,2058
Animalia,Arctocéphale de Kerguelen,French,2058
Animalia,Juan Fernández Fur Seal,English,2059
Animalia,Oso marino de Chile,Spanish,2059
Animalia,Arctocéphale de Juan Fernandez,French,2059
Animalia,Cape Fur Seal,English,2060
Animalia,Afro-Australian Fur Seal,English,2060
Animalia,South African Fur Seal,English,2060
Animalia,Arctocéphale d'Afrique du Sud,French,2060
Animalia,Lower Californian Fur Seal,English,2061
Animalia,Guadalupe Fur Seal,English,2061
Animalia,Oso marino de Guadalupe,Spanish,2061
Animalia,Arctocéphale de Guadalupe,French,2061
Animalia,Otarie à fourrure d'Amérique,French,2061
Animalia,Otaria americano,Spanish,2061
Animalia,Amsterdam Island Fur Seal,English,2062
Animalia,Subantarctic Fur Seal,English,2062
Animalia,Arctocéphale d'Australie,French,2062
Animalia,Goliath Heron,English,2074
Animalia,Garza goliat,Spanish,2074
Animalia,Héron goliath,French,2074
Animalia,Arabian Bustard,English,2085
Animalia,Avutarda árabe,Spanish,2085
Animalia,Grande outarde arabe,French,2085
Animalia,Outarde arabe,French,2085
Animalia,Australian Bustard,English,2086
Animalia,Avutarda australiana,Spanish,2086
Animalia,Outarde australienne,French,2086
Animalia,Outarde d'Australie,French,2086
Animalia,Kori Bustard,English,2087
Animalia,Avutarda kori,Spanish,2087
Animalia,Outarde kori,French,2087
Animalia,Great Indian Bustard,English,2088
Animalia,Indian Bustard,English,2088
Animalia,Avutarda índica,Spanish,2088
Animalia,Avutarda india,Spanish,2088
Animalia,Outarde de l'Inde,French,2088
Animalia,Outarde à tête noire,French,2088
Animalia,Avutarda de la India,Spanish,2088
Animalia,Argus Pheasant,English,2099
Animalia,Great Argus,English,2099
Animalia,Faisán argos,Spanish,2099
Animalia,Argos real,Spanish,2099
Animalia,Argus géant,French,2099
Animalia,Argos gigante,Spanish,2099
Animalia,Abyssinian Owl,English,2164
Animalia,Hibou d'Abyssinie,French,2164
Animalia,Búho abisinio,Spanish,2164
Animalia,Abyssinian Long-eared Owl,English,2164
Animalia,African Marsh Owl,English,2165
Animalia,Marsh Owl,English,2165
Animalia,Lechuza mora,Spanish,2165
