Kingdom,PhyName,ClaName,OrdName,FamName,GenName,SpcName,SpcAuthor,SpcInfraRank,SpcInfraEpithet,SpcInfraRankAuthor,SynonymSpcRecID,SpcStatus,AcceptedSpcRecID
Animalia,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TRIACANTHIDAE,Tripodichthys,strigilifer,"(Cantor, 1849)",NULL,NULL,NULL,46415,S,18604
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,atopoglossus,"(Grant, Humphrey & Myers, 1997)",NULL,NULL,NULL,103407,S,24423
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,ayarzaguenai,"(La Marca, 1998 ""1996""",NULL,NULL,NULL,103408,S,40782
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,baeobatrachus,"(Boistel & Massary, 1999)",NULL,NULL,NULL,103409,S,24452
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,beebei,"(Noble, 1923)",NULL,NULL,NULL,103410,S,24372
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,breweri,"(Barrio-Amorós, 2006)",NULL,NULL,NULL,103681,S,100290
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,degranvillei,"(Lescure, 1975)",NULL,NULL,NULL,103411,S,39220
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,guanayensis,"(La Marca, 1998 ""1996"")",NULL,NULL,NULL,103412,S,40789
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,lacrimosus,"(Myers, 1991)",NULL,NULL,NULL,103413,S,24436
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,murisipanensis,"(La Marca, 1998 ""1996"")",NULL,NULL,NULL,103414,S,40792
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,parimae,"(La Marca, 1998 ""1996"")",NULL,NULL,NULL,103415,S,40793
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,parkerae,"(Meinhardt & Parmelee, 1996)",NULL,NULL,NULL,103416,S,40794
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,praderioi,"(La Marca, 1998 ""1996"")",NULL,NULL,NULL,103417,S,40795
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,roraima,"(La Marca, 1998 ""1996"")",NULL,NULL,NULL,103418,S,40796
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,shrevei,"(Rivero, 1961)",NULL,NULL,NULL,103419,S,24403
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,stepheni,"(Martins, 1989)",NULL,NULL,NULL,103420,S,24452
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,tamacuarensis,"(Myers & Donnelly, 1997)",NULL,NULL,NULL,103421,S,40797
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,tepuyensis,"(La Marca, 1998 ""1996"")",NULL,NULL,NULL,103422,S,40798
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,triunfo,"(Barrio-Amorós, Fuentes & Rivas, 2004)",NULL,NULL,NULL,103423,S,99195
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,wothuja,"(Barrio-Amorós, Fuentes & Rivas, 2004)",NULL,NULL,NULL,103424,S,99196
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Rheobates,palmatus,"(Werner, 1899)",NULL,NULL,NULL,103425,S,39250
Animalia,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Rheobates,pseudopalmatus,"(Rivero & Serna, 2000 ""1995"")",NULL,NULL,NULL,103426,S,74183
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,brevipalmatus,"(Ahl, 1925)",NULL,NULL,NULL,71512,S,41243
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,crusculum,"Angel, 1950",NULL,NULL,NULL,102700,S,23773
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,crusculus,"Angel, 1950",NULL,NULL,NULL,38976,S,23773
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,discodactyla,"(Laurent, 1954)",NULL,NULL,NULL,71513,S,40824
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,globosa,"(De Witte, 1921)",NULL,NULL,NULL,23775,S,39426
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,hematogaster,"(Laurent, 1954)",NULL,NULL,NULL,38978,S,23776
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,lameerei,"Witte, 1921",NULL,NULL,NULL,38979,S,39423
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,loveridgei,"Witte, 1933",NULL,NULL,NULL,38980,S,23777
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,milletihorsini,"Angel, 1922",NULL,NULL,NULL,38981,S,23778
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,mossoensis,"(Laurent, 1954)",NULL,NULL,NULL,38982,S,23779
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,nimbaensis,"Angel, 1950",NULL,NULL,NULL,38983,S,23780
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,phrynoides,"(Laurent, 1976)",NULL,NULL,NULL,38984,S,23781
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,pyrrhoscelis,"Laurent, 1952",NULL,NULL,NULL,38985,S,23782
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,schubotzi,"Nieden, 1910",NULL,NULL,NULL,38986,S,39424
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,spinalis,"Boulenger, 1919",NULL,NULL,NULL,38987,S,23783
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,sylvatica,"(Laurent, 1954)",NULL,NULL,NULL,38988,S,39425
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,troglodytes,"Poynton, 1963",NULL,NULL,NULL,38989,S,23786
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,vercammeni,"(Laurent, 1954)",NULL,NULL,NULL,38990,S,23787
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,xenochirus,"Boulenger, 1905",NULL,NULL,NULL,38991,S,39426
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,xenodactyloides,"Hewitt, 1933",NULL,NULL,NULL,38993,S,39427
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,xenodactylus,"Boulenger, 1909",NULL,NULL,NULL,38992,S,23789
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,zimmeri,"(Ahl, 1923)",NULL,NULL,NULL,38994,S,23790
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Cardioglossa,dorsalis,"(Peters, 1875)",NULL,NULL,NULL,98796,S,38969
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Cardioglossa,liberiensis,"Barbour & Loveridge, 1927",NULL,NULL,NULL,24144,S,40209
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Cardioglossa,liberiensis,"Barbour & Loveridge, 1927",NULL,NULL,NULL,24144,S,40202
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Cardioglossa,peternageli,"Böhme & Schneider, 1987",NULL,NULL,NULL,71514,S,24143
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Schoutedenella,bivittata,"(F. Müller, 1885)",NULL,NULL,NULL,38975,S,39422
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Schoutedenella,globosa,"Witte, 1921",NULL,NULL,NULL,38977,S,39426
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Schoutedenella,poecilonotus,"(Peters, 1863)",NULL,NULL,NULL,38963,S,40825
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Schoutedenella,stridens,"Pickersgill, 2007",NULL,NULL,NULL,104700,S,104699
Animalia,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Schoutedenella,taeniata,"(Boulenger, 1906)",NULL,NULL,NULL,23784,S,40826
Animalia,CHORDATA,AMPHIBIA,ANURA,ASTYLOSTERNIDAE,Astylosternus,corrugatus,"(Boulenger, 1904)",NULL,NULL,NULL,26142,S,40823
Animalia,CHORDATA,AMPHIBIA,ANURA,ASTYLOSTERNIDAE,Leptodactylodon,stevarti,"Rödel & Pauwels, 2003",NULL,NULL,NULL,102701,S,98484
Animalia,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Psyllophryne,didactyla,"Izecksohn, 1971",NULL,NULL,NULL,98799,S,26885
Animalia,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Psyllophryne,hermogenesi,"Giaretta & Sawaya, 1998",NULL,NULL,NULL,98800,S,29487
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Altiphrynoides,osgoodi,"(Loveridge, 1932)",NULL,NULL,NULL,104149,S,23428
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,superciliaris,"(Boulenger, 1888 ""1887"")",NULL,NULL,NULL,104148,S,3174
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,kamblei,"Ravichandran & Pillai, 1996",NULL,NULL,NULL,40828,S,33715
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,echeverrii,"Rivero & Serna, 1985",NULL,NULL,NULL,2314,S,2340
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,leoperezii,"Ruíz-Carranza, Ardila-Robayo & Hernández Camacho, 1994",NULL,NULL,NULL,40838,S,2309
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,monohernandezi,"Ardila-Robayo, Osorno-Muñoz & Ruíz-Carranza, 2001",NULL,NULL,NULL,102702,S,98804
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,negreti,"Ruiz-Carranza, Vélez & Ardila-Robayo, 1995",NULL,NULL,NULL,2325,S,2316
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,pachyrhynus,"Miranda-Ribeiro, 1920",NULL,NULL,NULL,79667,S,79664
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,pernambucensis,"Bokermann, 1962",NULL,NULL,NULL,39012,S,24977
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,rugulosus,"Noble, 1921",NULL,NULL,NULL,39013,S,39015
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,tamaense,"La Marca, García-Pèrez & Renjifo, 1989",NULL,NULL,NULL,102703,S,2341
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,varius,"(Lichtenstein & Martens, 1856)",ssp.,zeteki,"Dunn, 1933",40845,S,2302
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,willimani,"Donoso-Barros, 1969",NULL,NULL,NULL,2343,S,39015
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,abatus,"Ahl, 1925",NULL,NULL,NULL,3182,S,33714
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,abei,"Baldiserra, Caramaschi & Haddad, 2004",NULL,NULL,NULL,102704,S,101645
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,abei,"Baldiserra, Caramaschi & Haddad, 2004",NULL,NULL,NULL,101644,S,101645
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,apolobambicus,"De la Riva, Ninon Ríos, and Aparicio, 2005",NULL,NULL,NULL,101646,S,101647
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,apolobambicus,"De la Riva, Ríos & Aparicio, 2005",NULL,NULL,NULL,102705,S,101647
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,atelopoides,"Lynch & Ruiz-Carranza, 1981",NULL,NULL,NULL,39026,S,23686
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,berghei,"Laurent, 1950",NULL,NULL,NULL,39028,S,39059
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,bisidanae,"Hulselmans, 1977",NULL,NULL,NULL,39030,S,39061
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,boreas,"Baird & Girard, 1852",ssp.,exsul,"Myers, 1942",27961,S,3169
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,caeruleocellatus,"Fowler, 1913",NULL,NULL,NULL,39036,S,39068
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,camortensis,"Mansukhani & Sarkar, 1980",NULL,NULL,NULL,39038,S,33715
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,chanchanensis,"Fowler, 1913",NULL,NULL,NULL,39041,S,3198
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,chappuisi,"Roux, 1936",NULL,NULL,NULL,3202,S,39083
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,chevalieri,"Mocquard, 1908",NULL,NULL,NULL,94588,S,3174
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,chilensis,"Duméril & Bibron, 1841",NULL,NULL,NULL,3178,S,3191
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,chlorogaster,"Daudin, 1802",NULL,NULL,NULL,3203,S,33715
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,cruciger,"Schmidt, 1846",NULL,NULL,NULL,3211,S,40865
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,danatensis,"Pisanetz, 1978",NULL,NULL,NULL,33711,S,40864
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,debilis,"Girard, 1854",ssp.,retiformis,"Sanders & Smith, 1951",99175,S,3173
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,echinodes,"Reynolds & Foster, 1992",NULL,NULL,NULL,3216,S,3254
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,fergusonii,"Boulenger, 1892",NULL,NULL,NULL,39055,S,74160
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,flavolineatus,"Vellard, 1959",NULL,NULL,NULL,3217,S,39109
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,gabbi,"Taylor, 1952",NULL,NULL,NULL,3218,S,39044
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,hadramautinus,"Cherchi, 1964",NULL,NULL,NULL,39067,S,71515
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,henseli,"Lutz, 1934",NULL,NULL,NULL,102706,S,101649
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,henseli,"Lutz, 1934",NULL,NULL,NULL,101648,S,101649
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,humboldti,"Gallardo, 1965",NULL,NULL,NULL,100837,S,39064
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,jordani,"Parker, 1936",NULL,NULL,NULL,39073,S,3223
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,kandianus,"Günther, 1872",NULL,NULL,NULL,30627,S,41679
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,kavirensis,"Andrén & Nilson, 1979",NULL,NULL,NULL,3232,S,3175
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,kelaartii,"Günther, 1858",NULL,NULL,NULL,3233,S,41678
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,laevissimus,"Werner, 1897",NULL,NULL,NULL,94587,S,3174
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,leptoscelis,"Boulenger, 1912",NULL,NULL,NULL,39080,S,39122
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,manicorensis,"Gallardo, 1961",NULL,NULL,NULL,3239,S,39064
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,melanogaster,"Hallowell, 1861",NULL,NULL,NULL,3243,S,39068
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,merianae,"Gallardo, 1965",NULL,NULL,NULL,100838,S,39064
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,multiverrucosus,"Lehr, Pramuk, and Lundberg, 2005",NULL,NULL,NULL,101650,S,101651
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,multiverrucosus,"Lehr, Pramuk & Lundberg, 2005",NULL,NULL,NULL,102707,S,101651
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,nattereri,"Bokermann, 1967",NULL,NULL,NULL,100839,S,39064
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,ngamiensis,"FitzSimons, 1932",NULL,NULL,NULL,39091,S,39066
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,nouettei,"Mocquard, 1910",NULL,NULL,NULL,40862,S,74156
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,orientalis,"Werner, 1895",NULL,NULL,NULL,39093,S,71515
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,ornatus,"Spix, 1824",NULL,NULL,NULL,102708,S,101653
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,ornatus,"Spix, 1824",NULL,NULL,NULL,101652,S,101653
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,osgoodi,"Loveridge, 1932",NULL,NULL,NULL,29156,S,23428
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,paracnemis,"Lutz, 1925",NULL,NULL,NULL,39094,S,3260
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,pombali,"Baldissera, Caramaschi, and Haddad, 2004",NULL,NULL,NULL,101654,S,101655
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,pombali,"Baldiserra, Caramaschi & Haddad, 2004",NULL,NULL,NULL,102709,S,101655
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,rufus,"Garman, 1877",NULL,NULL,NULL,39106,S,74159
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,shaartusiensis,"Pisanets, Mezhzherin & Shcherbak, 1996",NULL,NULL,NULL,3262,S,3175
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,siachinensis,"Khan, 1997",NULL,NULL,NULL,3263,S,39077
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,sibiliai,"Scortecci, 1929",NULL,NULL,NULL,3264,S,39031
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,sulphureus,"Grandison & Daniel, 1964",NULL,NULL,NULL,3268,S,3235
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,tienhoensis,"Bourret, 1937",NULL,NULL,NULL,3272,S,33715
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,trifolium,"Tschudi, 1845",NULL,NULL,NULL,3274,S,39109
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,typhonius,"(Linnaeus, 1758)",NULL,NULL,NULL,39118,S,40859
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,ushoranus,"Loveridge, 1932",NULL,NULL,NULL,71516,S,39115
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,wazae,"Hulselmans, 1977",NULL,NULL,NULL,39124,S,39126
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Cranopsis,periglenes,"(Savage, 1967 ""1966"")",NULL,NULL,NULL,104147,S,3172
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,periglenes,"(Savage, 1967)",NULL,NULL,NULL,105353,S,3172
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Melanophryniscus,dorsalis,"Mertens, 1933",NULL,NULL,NULL,88625,S,39131
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Mertensophryne,schmidti,"Grandison, 1972",NULL,NULL,NULL,39134,S,3259
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Nectophryne,tornieri,"Roux, 1906",NULL,NULL,NULL,94589,S,14478
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Nectophryne,werthi,"Nieden, 1911 ""1910""",NULL,NULL,NULL,94591,S,14479
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Nectophrynoides,liberiensis,"Xavier, 1979",NULL,NULL,NULL,41655,S,23425
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Nectophrynoides,malcolmi,"Grandison,1978",NULL,NULL,NULL,41656,S,23423
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Nectophrynoides,occidentalis,"Angel, 1943",NULL,NULL,NULL,41657,S,23426
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Nectophrynoides,osgoodi,"(Loveridge, 1932)",NULL,NULL,NULL,41658,S,23428
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Pelophryne,scalpta,"Liu & Hu, 1973",NULL,NULL,NULL,98812,S,26374
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Pelophryne,scalptus,"(Liu & Hu, 1973)",NULL,NULL,NULL,102710,S,26374
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Peltophryne,cataulaciceps,"(Schwartz, 1959)",NULL,NULL,NULL,16514,S,74145
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Peltophryne,empusa,"Cope, 1863",NULL,NULL,NULL,16515,S,74147
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Peltophryne,fluviatica,"(Schwartz, 1972)",NULL,NULL,NULL,16516,S,43525
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Peltophryne,guentheri,"(Cochran, 1941)",NULL,NULL,NULL,16517,S,74150
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Peltophryne,gundlachi,"(Ruibal, 1959)",NULL,NULL,NULL,16518,S,74151
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Peltophryne,lemur,"Cope, 1869",NULL,NULL,NULL,16513,S,74165
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Peltophryne,longinasus,"(Stejneger, 1905)",NULL,NULL,NULL,16519,S,74152
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Peltophryne,peltocephala,"(Tschudi, 1838)",NULL,NULL,NULL,16520,S,74155
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Peltophryne,taladai,"(Schwartz, 1960)",NULL,NULL,NULL,16521,S,74164
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Tornieriobates,vivipara,"(Tornier, 1905)",NULL,NULL,NULL,94592,S,14479
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Torrentophryne,aspinia,"Yang, Liu & Rao, 1996",NULL,NULL,NULL,40877,S,74143
Animalia,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Torrentophryne,burmana,"(Andersson, 1939)",NULL,NULL,NULL,40878,S,33710
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,lentiginosum,"(Rivero, 1985)",NULL,NULL,NULL,24199,S,24185
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,puyoense,"(Flores & McDiarmid, 1989)",NULL,NULL,NULL,24355,S,40885
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,savagei,"(Harding, 1991)",NULL,NULL,NULL,24211,S,40887
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,venezuelense,"(Rivero, 1968)",NULL,NULL,NULL,40888,S,39431
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolenella,albomaculata,"Taylor, 1949",NULL,NULL,NULL,39148,S,39437
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolenella,albotunica,"(Taylor & Cochran, 1953)",NULL,NULL,NULL,39149,S,25332
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolenella,altitudinalis,"Rivero, 1968",NULL,NULL,NULL,39150,S,24184
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolenella,andina,"Rivero, 1968",NULL,NULL,NULL,39151,S,24185
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolenella,anomala,"Lynch & Duellman, 1973",NULL,NULL,NULL,39152,S,24326
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolenella,antioquiensis,"Noble, 1920",NULL,NULL,NULL,39153,S,24186
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolenella,antisthenesi,"Goin, 1963",NULL,NULL,NULL,39154,S,25314
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolenella,audax,"Lynch & Duellman, 1973",NULL,NULL,NULL,39155,S,24187
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolenella,auyantepuiana,"Señris & Ayarzagüena, 1994",NULL,NULL,NULL,40890,S,74171
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolenella,azulae,"Flores & McDiarmid, 1989",NULL,NULL,NULL,40882,S,40881
Animalia,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolenella,balionota,"Duellman, 1981",NULL,NULL,NULL,39156,S,39438
