Taxon ID,Manual ID
4565,A-301.011.006.002
4565,A-301.011.006.002
8543,A-301.011.006.003
8543,A-301.011.006.003
5628,A-301.011.007.001
5628,A-301.011.007.001
6976,A-301.011.008.001
6976,A-301.011.008.001
10703,A-301.011.008.002
10703,A-301.011.008.002
4469,A-301.011.008.003
4469,A-301.011.008.003
4096,A-301.011.009.001
4096,A-301.011.009.001
3993,A-301.011.010.001
3993,A-301.011.010.001
10582,A-301.011.010.002
10582,A-301.011.010.002
3704,A-301.011.010.003
3704,A-301.011.010.003
7530,A-301.011.010.004
7530,A-301.011.010.004
9054,A-301.011.010.005
9054,A-301.011.010.005
267,A-301.012.000.001
267,A-301.012.000.001
6337,A-301.012.002.001
10296,A-301.012.002.002
10248,A-301.012.002.003
4713,A-301.012.002.020
11037,A-301.012.004.001
11037,A-301.012.004.001
11037,A-301.012.004.001
7022,A-301.012.005.002
4285,A-301.012.005.003
12286,A-301.012.006.001
12286,A-301.012.006.001
6115,A-301.012.006.006
6115,A-301.012.006.006
7674,A-301.012.006.007
7674,A-301.012.006.007
3239,A-301.012.006.010
3239,A-301.012.006.010
8781,A-301.012.006.015
8781,A-301.012.006.015
399,A-302.001.000.001
399,A-302.001.000.001
399,A-302.001.000.001
8898,A-302.001.001.001
8898,A-302.001.001.001
8898,A-302.001.001.001
1242,A-303.001.045.001
1242,A-303.001.045.003
9060,A-303.001.045.005
8371,A-303.001.045.006
5627,A-303.001.045.007
4221,A-303.001.045.008
4269,A-303.001.045.009
7353,A-303.001.045.010
9636,A-303.001.045.011
8417,A-303.001.045.012
8371,A-303.001.045.013
10853,A-303.001.045.014
5027,A-303.001.045.015
4606,A-303.001.045.016
5509,A-303.001.045.017
9934,A-303.001.045.018
10206,A-303.001.045.019
10081,A-303.001.045.020
243,A-303.005.000.001
243,A-303.005.000.001
243,A-303.005.000.003
243,A-303.005.000.003
243,A-303.005.000.003
243,A-303.005.000.004
243,A-303.005.000.004
243,A-303.005.000.004
243,A-303.005.000.005
243,A-303.005.000.005
243,A-303.005.000.005a
243,A-303.005.000.006
243,A-303.005.000.008
243,A-303.005.000.009
243,A-303.005.001.000
6367,A-303.005.001.007
6367,A-303.005.001.007
3623,A-303.005.001.008
3623,A-303.005.001.008
3294,A-303.005.001.009
3294,A-303.005.001.009
3185,A-303.005.001.010
3185,A-303.005.001.010
8648,A-303.005.001.011
8648,A-303.005.001.011
7130,A-303.005.002.001
7130,A-303.005.002.001
11056,A-303.005.002.002
11056,A-303.005.002.002
3432,A-303.005.002.003
3432,A-303.005.002.003
5714,A-303.005.002.003a
5714,A-303.005.002.003a
4378,A-303.005.002.004
4378,A-303.005.002.004
8420,A-303.005.002.005
8420,A-303.005.002.005
3390,A-303.005.002.006
3390,A-303.005.002.006
7362,A-303.005.002.007
7362,A-303.005.002.007
6670,A-303.005.002.008
6670,A-303.005.002.008
5493,A-303.005.002.009
5493,A-303.005.002.009
5621,A-303.005.002.010
5621,A-303.005.002.010
6324,A-303.005.002.010b
6324,A-303.005.002.010b
5960,A-303.005.002.010c
5960,A-303.005.002.010c
3151,A-303.005.002.011
3151,A-303.005.002.011
3411,A-303.005.002.012
3411,A-303.005.002.012
4235,A-303.005.002.012b
4235,A-303.005.002.012b
6377,A-303.005.002.014
6377,A-303.005.002.014
4504,A-303.005.002.015
4504,A-303.005.002.015
4292,A-303.005.002.016
4292,A-303.005.002.016
6068,A-303.005.002.017
6068,A-303.005.002.017
6945,A-303.005.002.018
6945,A-303.005.002.018
7440,A-303.005.002.018a
7440,A-303.005.002.018a
3031,A-303.005.002.018b
3031,A-303.005.002.018b
7916,A-303.005.002.018g
7916,A-303.005.002.018g
7338,A-303.005.002.020
7338,A-303.005.002.020
3081,A-303.005.002.021
3081,A-303.005.002.021
6223,A-303.005.002.022
6223,A-303.005.002.022
10695,A-303.005.002.023
10695,A-303.005.002.023
6828,A-303.005.002.024
6828,A-303.005.002.024
3313,A-303.005.002.025
3313,A-303.005.002.025
6351,A-303.005.002.025a
6351,A-303.005.002.025a
7231,A-303.005.002.025b
7231,A-303.005.002.025b
3298,A-303.005.002.026
3298,A-303.005.002.026
4009,A-303.005.002.027
4009,A-303.005.002.027
5858,A-303.005.002.028
5858,A-303.005.002.028
4830,A-303.005.002.029
4830,A-303.005.002.029
5734,A-303.005.002.029a
5734,A-303.005.002.029a
3359,A-303.005.002.029c
3359,A-303.005.002.029c
3686,A-303.005.002.029d
3686,A-303.005.002.029d
9527,A-303.005.002.030
9527,A-303.005.002.030
8032,A-303.005.002.031
8032,A-303.005.002.031
6715,A-303.005.002.032
6715,A-303.005.002.032
3173,A-303.005.002.033
3173,A-303.005.002.033
9839,A-303.005.002.034
9839,A-303.005.002.034
9203,A-303.005.002.035
9203,A-303.005.002.035
9297,A-303.005.002.036
9297,A-303.005.002.036
7124,A-303.005.002.037
7124,A-303.005.002.037
10646,A-303.005.002.037b
10646,A-303.005.002.037b
10019,A-303.005.002.038
10019,A-303.005.002.038
6242,A-303.005.002.039
6242,A-303.005.002.039
8800,A-303.005.002.040
8800,A-303.005.002.040
36440,A-303.005.002.041
36440,A-303.005.002.041
3362,A-303.005.002.042
3362,A-303.005.002.042
7462,A-303.005.002.044
7462,A-303.005.002.044
5707,A-303.005.002.045
5707,A-303.005.002.045
6979,A-303.005.002.046
6979,A-303.005.002.046
8943,A-303.005.002.047
8943,A-303.005.002.047
5979,A-303.005.002.048
5979,A-303.005.002.048
5824,A-303.005.002.049
5824,A-303.005.002.049
7911,A-303.005.002.049b
7911,A-303.005.002.049b
10125,A-303.005.002.049c
10125,A-303.005.002.049c
5360,A-303.005.002.050
5360,A-303.005.002.050
3604,A-303.005.002.051
3604,A-303.005.002.051
10503,A-303.005.002.052
10503,A-303.005.002.052
7542,A-303.005.002.053
7542,A-303.005.002.053
11263,A-303.005.002.054
11263,A-303.005.002.054
3293,A-303.005.002.055
3293,A-303.005.002.055
11228,A-303.005.002.056
11228,A-303.005.002.056
7320,A-303.005.002.057
7320,A-303.005.002.057
5048,A-303.005.002.058
5048,A-303.005.002.058
9249,A-303.005.002.059
9249,A-303.005.002.059
4171,A-303.005.002.060
4171,A-303.005.002.060
6070,A-303.005.002.061
6070,A-303.005.002.061
10695,A-303.005.002.062
10695,A-303.005.002.062
5979,A-303.005.002.063
5979,A-303.005.002.063
4140,A-303.005.002.064a
4140,A-303.005.002.064a
9365,A-303.005.002.064b
9365,A-303.005.002.064b
10035,A-303.005.002.064c
10035,A-303.005.002.064c
10865,A-303.005.002.065
10865,A-303.005.002.065
7473,A-303.005.002.065a
7473,A-303.005.002.065a
65627,A-303.005.002.066
65627,A-303.005.002.066
8048,A-303.005.002.067
8048,A-303.005.002.067
7849,A-303.005.002.068
7849,A-303.005.002.068
8302,A-303.005.002.069
8302,A-303.005.002.069
10072,A-303.005.002.070
10072,A-303.005.002.070
10180,A-303.005.002.071
10180,A-303.005.002.071
9004,A-303.005.002.072
9004,A-303.005.002.072
10930,A-303.005.002.073
10930,A-303.005.002.073
4065,A-303.005.002.074
4065,A-303.005.002.074
5547,A-303.005.002.075
5547,A-303.005.002.075
8011,A-303.005.002.075b
8011,A-303.005.002.075b
10584,A-303.005.002.076
10584,A-303.005.002.076
9699,A-303.005.002.077
9699,A-303.005.002.077
8015,A-303.005.002.078
8015,A-303.005.002.078
6070,A-303.005.002.079
6070,A-303.005.002.079
8717,A-303.005.002.080
8717,A-303.005.002.080
6164,A-303.005.002.081
6164,A-303.005.002.081
10646,A-303.005.002.082
10646,A-303.005.002.082
6757,A-303.005.002.083
6757,A-303.005.002.083
3078,A-303.005.005.001
3078,A-303.005.005.001
391,A-303.006.000.001
391,A-303.006.000.001
391,A-303.006.000.003
391,A-303.006.000.003
391,A-303.006.000.004
391,A-303.006.000.004
1870,A-303.006.004.000
1870,A-303.006.004.000
65695,A-303.006.004.001
65695,A-303.006.004.001
65697,A-303.006.004.002
65697,A-303.006.004.002
65698,A-303.006.004.003
65698,A-303.006.004.003
8637,A-303.006.004.004
8637,A-303.006.004.004
65699,A-303.006.004.005
65699,A-303.006.004.005
65702,A-303.006.004.006
65702,A-303.006.004.006
6192,A-303.006.004.007
6192,A-303.006.004.007
65705,A-303.006.004.008
65705,A-303.006.004.008
65707,A-303.006.004.009
65707,A-303.006.004.009
65708,A-303.006.004.010
65708,A-303.006.004.010
65709,A-303.006.004.011
65709,A-303.006.004.011
6357,A-303.006.004.012
6357,A-303.006.004.012
8637,A-303.006.004.013
8637,A-303.006.004.013
6406,A-303.006.004.014
6406,A-303.006.004.014
7731,A-303.006.004.015
7731,A-303.006.004.015
6624,A-303.006.004.016
6624,A-303.006.004.016
65690,A-303.006.004.017
65690,A-303.006.004.017
30353,A-303.006.005.000
30353,A-303.006.005.000
65696,A-303.006.005.001
65696,A-303.006.005.001
31625,A-303.006.005.002
31625,A-303.006.005.002
33398,A-303.006.005.003
33398,A-303.006.005.003
32265,A-303.006.005.004
32265,A-303.006.005.004
31403,A-303.006.005.005
31403,A-303.006.005.005
222,A-303.008.000.002
222,A-303.008.000.003
222,A-303.008.000.003
222,A-303.008.000.004
222,A-303.008.000.005
222,A-303.008.000.006
2548,A-303.008.000.006
5735,A-303.008.063.001
10028,A-303.008.063.002
6055,A-303.008.063.003
8493,A-303.008.063.004
8493,A-303.008.063.004
3680,A-303.008.063.005
3680,A-303.008.063.005
8114,A-303.008.063.006
8114,A-303.008.063.006
7012,A-303.008.063.007
7012,A-303.008.063.007
3575,A-303.008.063.008
3575,A-303.008.063.008
9812,A-303.008.063.009
9812,A-303.008.063.009
6301,A-303.008.063.010
6301,A-303.008.063.010
3530,A-303.008.063.011
3530,A-303.008.063.011
7202,A-303.008.063.012
7202,A-303.008.063.012
3857,A-303.008.063.013
3857,A-303.008.063.013
9182,A-303.008.063.014
9182,A-303.008.063.014
5324,A-303.008.063.015
5324,A-303.008.063.015
6726,A-303.008.063.016
6726,A-303.008.063.016
4855,A-303.008.063.017
4855,A-303.008.063.017
7052,A-303.008.063.018
7052,A-303.008.063.018
8104,A-303.008.063.019
8104,A-303.008.063.019
3477,A-303.008.063.020
3477,A-303.008.063.020
6007,A-303.008.063.021
6007,A-303.008.063.021
8779,A-303.008.063.022
8779,A-303.008.063.022
3477,A-303.008.063.023
3477,A-303.008.063.023
8104,A-303.008.063.024
8104,A-303.008.063.024
6354,A-303.008.063.025
6354,A-303.008.063.025
5814,A-303.008.063.026
5814,A-303.008.063.026
68447,A-303.008.063.027
68447,A-303.008.063.027
9072,A-303.008.063.028
9072,A-303.008.063.028
5879,A-303.008.063.029
5879,A-303.008.063.029
5070,A-303.008.063.030
5070,A-303.008.063.030
6940,A-303.008.063.031
6940,A-303.008.063.031
3901,A-303.008.063.032
3901,A-303.008.063.032
4838,A-303.008.063.033
4838,A-303.008.063.033
3696,A-303.008.063.034
3696,A-303.008.063.034
4369,A-303.008.063.035
4369,A-303.008.063.035
6007,A-303.008.063.036
6007,A-303.008.063.036
3575,A-303.008.063.037
3575,A-303.008.063.037
10492,A-303.008.063.038
10492,A-303.008.063.038
9738,A-303.009.001.001
9738,A-303.009.001.001
6879,A-303.009.001.002
6879,A-303.009.001.002
3950,A-303.010.001.001
3950,A-303.010.001.001
9500,A-303.010.007.001
9500,A-303.010.007.001
8955,A-303.010.007.002
8955,A-303.010.007.002
2545,A-303.010.019.000
2545,A-303.010.019.000
6073,A-303.010.028.001
6073,A-303.010.028.001
10420,A-303.010.028.002
10420,A-303.010.028.002
4390,A-303.010.048.008
4390,A-303.010.048.008
10443,A-303.011.010.003
5162,A-303.011.021.005
4967,A-303.011.021.011
2115,A-303.013.010.001
2118,A-303.013.010.002
10549,A-303.014.016.001
526,A-303.016.000.001
4807,A-303.016.001.001
4807,A-303.016.001.001
4626,A-303.016.001.002
4626,A-303.016.001.002
4626,A-303.016.001.002
7703,A-303.016.001.003
7703,A-303.016.001.003
4608,A-303.016.001.004
4608,A-303.016.001.004
3204,A-303.016.001.005
3204,A-303.016.001.005
3204,A-303.016.001.005
4765,A-303.016.001.006
4765,A-303.016.001.006
7376,A-303.016.001.007
7376,A-303.016.001.007
4634,A-303.016.001.008
4634,A-303.016.001.008
4634,A-303.016.001.008
9749,A-303.016.001.009
9749,A-303.016.001.009
9059,A-303.016.001.010
9059,A-303.016.001.010
5148,A-303.016.001.011
5148,A-303.016.001.011
4998,A-303.016.001.012
4998,A-303.016.001.012
11146,A-303.016.001.013
11146,A-303.016.001.013
9453,A-303.016.001.014
9453,A-303.016.001.014
9453,A-303.016.001.014
9436,A-303.016.001.015
9436,A-303.016.001.015
4966,A-303.016.001.016
4966,A-303.016.001.016
4852,A-303.016.001.017
4852,A-303.016.001.017
4852,A-303.016.001.017
6776,A-303.016.001.018
6776,A-303.016.001.018
7119,A-303.016.001.019
7119,A-303.016.001.019
7119,A-303.016.001.019
7490,A-303.016.001.020
7490,A-303.016.001.020
10158,A-303.016.001.021
10158,A-303.016.001.021
4465,A-303.016.001.022
4465,A-303.016.001.022
8290,A-303.016.001.023
8290,A-303.016.001.023
8505,A-303.016.001.024
8505,A-303.016.001.024
10922,A-303.016.001.025
10922,A-303.016.001.025
9078,A-303.016.001.026
9078,A-303.016.001.026
3067,A-303.016.001.027
3067,A-303.016.001.027
4143,A-303.016.001.028
4143,A-303.016.001.028
4143,A-303.016.001.028
10060,A-303.016.001.029
10060,A-303.016.001.029
10060,A-303.016.001.029
5763,A-303.016.001.030
5763,A-303.016.001.030
10536,A-303.016.001.031
10536,A-303.016.001.031
5921,A-303.016.001.032
5921,A-303.016.001.032
5030,A-303.016.001.033
5030,A-303.016.001.033
6139,A-303.016.001.034
6139,A-303.016.001.034
7306,A-303.016.001.035
7306,A-303.016.001.035
6949,A-303.016.001.036
6949,A-303.016.001.036
3605,A-303.018.001.001
377,A-305.004.000.001
377,A-305.004.000.003
377,A-305.004.000.004
377,A-305.004.000.005
10988,A-305.004.001.001
5152,A-305.004.001.002
8876,A-305.004.002.001
5667,A-305.004.002.002
8791,A-305.004.004.001
7194,A-305.004.005.001
9130,A-305.004.006.001
5670,A-305.004.006.002
6233,A-305.004.006.003
4687,A-305.004.007.001
9595,A-305.004.008.001
11140,A-305.004.009.001
11140,A-305.004.009.001
10494,A-305.004.010.001
10494,A-305.004.010.001
6147,A-305.004.010.002
6147,A-305.004.010.002
8623,A-305.004.010.003
8623,A-305.004.010.003
979,A-305.004.011.000
979,A-305.004.011.000
4978,A-305.004.011.001
4978,A-305.004.011.001
8269,A-305.004.011.002
8269,A-305.004.011.002
8915,A-305.004.011.010
8915,A-305.004.011.010
2260,A-305.004.012.000
7215,A-305.004.012.001
11257,A-305.004.012.004
5767,A-305.004.013.003
5767,A-305.004.013.003
3622,A-305.004.013.004
3622,A-305.004.013.004
9576,A-305.004.014.001
9576,A-305.004.014.001
10146,A-305.004.015.001
10146,A-305.004.015.001
10948,A-305.004.015.002
10948,A-305.004.015.002
9139,A-305.004.016.001
9139,A-305.004.016.001
3490,A-305.004.017.001
3490,A-305.004.017.001
3452,A-305.004.018.001
3452,A-305.004.018.001
6581,A-305.004.018.002
6581,A-305.004.018.002
5171,A-305.004.018.003
5171,A-305.004.018.003
8968,A-305.004.018.004
7216,A-305.004.018.006
7216,A-305.004.018.006
10073,A-305.004.018.007
10073,A-305.004.018.007
4588,A-305.004.018.008
4588,A-305.004.018.008
7469,A-305.004.018.010
7469,A-305.004.018.010
9675,A-305.004.019.003
3079,A-305.004.019.004
3079,A-305.004.019.004
7832,A-305.004.019.005
7832,A-305.004.019.005
4236,A-305.004.019.006
4236,A-305.004.019.006
5467,A-305.004.019.007
5959,A-305.004.019.008
10209,A-305.004.019.009
6421,A-305.004.019.010
6421,A-305.004.019.010
4824,A-305.004.020.001
4824,A-305.004.020.001
3938,A-305.004.021.001
3938,A-305.004.021.001
11213,A-305.004.021.002
11213,A-305.004.021.002
1051,A-305.004.022.000
1051,A-305.004.022.000
8475,A-305.004.022.008
8475,A-305.004.022.008
9774,A-305.004.023.001
9774,A-305.004.023.001
11264,A-305.004.023.002
11264,A-305.004.023.002
10725,A-305.004.024.001
10725,A-305.004.024.001
91,A-305.005.000.001
286,A-305.005.000.001
91,A-305.005.000.002
286,A-305.005.000.002
3868,A-305.005.026.001
3868,A-305.005.026.001
4177,A-305.005.042.003
4177,A-305.005.042.003
5724,A-305.005.051.002
5724,A-305.005.051.002
5146,A-305.005.090.001
5146,A-305.005.090.001
7280,A-305.005.133.002
7280,A-305.005.133.002
6039,A-305.005.230.003
4357,A-305.005.300.002
4357,A-305.005.300.002
4907,A-305.006.022.003
4907,A-305.006.022.003
4907,A-305.006.022.003
8875,A-305.006.029.014
8875,A-305.006.029.014
7924,A-305.006.029.038
7924,A-305.006.029.038
5151,A-305.006.030.010
5151,A-305.006.030.010
4751,A-305.006.034.001
4751,A-305.006.034.001
7636,A-305.011.002.002
7636,A-305.011.002.002
11053,A-305.011.007.006
11053,A-305.011.007.006
3945,A-305.011.007.038
3945,A-305.011.007.038
7591,A-305.011.007.041
7591,A-305.011.007.041
6559,A-305.011.007.043
6559,A-305.011.007.043
4776,A-305.011.007.054
4776,A-305.011.007.054
5113,A-305.011.010.007
5113,A-305.011.010.007
6235,A-305.011.017.009
6235,A-305.011.017.009
6926,A-305.011.017.010
6926,A-305.011.017.010
9030,A-305.011.017.012
9030,A-305.011.017.012
120,A-306.000.000.001
120,A-306.000.000.001
120,A-306.000.000.003
120,A-306.000.000.004
120,A-306.000.000.004
333,A-306.001.000.001
333,A-306.001.000.001
333,A-306.001.000.002
333,A-306.001.000.002
6810,A-306.001.001.001
6810,A-306.001.001.001
6693,A-306.001.001.002
6693,A-306.001.001.002
10090,A-306.001.002.001
5390,A-306.001.002.002
5390,A-306.001.002.002
10978,A-306.001.003.001
10978,A-306.001.003.001
9856,A-306.001.004.001
9856,A-306.001.004.001
10276,A-306.001.004.002
10276,A-306.001.004.002
290,A-306.002.000.001
290,A-306.002.000.001
290,A-306.002.000.002
290,A-306.002.000.002
6436,A-306.002.001.001
6436,A-306.002.001.001
5306,A-306.002.001.002
5306,A-306.002.001.002
11271,A-306.002.001.003
11271,A-306.002.001.003
5316,A-306.002.001.004
5316,A-306.002.001.004
7747,A-306.002.001.005
7747,A-306.002.001.005
10745,A-306.002.001.006
10745,A-306.002.001.006
7345,A-306.002.001.007
7345,A-306.002.001.007
10096,A-306.002.001.008
8560,A-306.002.001.009
8560,A-306.002.001.009
9850,A-306.002.001.010
9850,A-306.002.001.010
9073,A-306.002.001.011
9073,A-306.002.001.011
7296,A-306.002.002.001
7296,A-306.002.002.001
7061,A-306.002.003.001
7061,A-306.002.003.001
4299,A-306.003.001.001
4299,A-306.003.001.001
31,A-400.000.000.003
31,A-400.000.000.003
129,A-402.000.000.001
129,A-402.000.000.001
129,A-402.000.000.001
291,A-402.001.000.001
291,A-402.001.000.001
291,A-402.001.000.001
291,A-402.001.000.002
291,A-402.001.000.002
291,A-402.001.000.pdf
6985,A-402.001.001.006
6985,A-402.001.001.006
6985,A-402.001.001.006
10601,A-402.001.001.013
10601,A-402.001.001.013
10601,A-402.001.001.013
6110,A-402.001.001.017
6110,A-402.001.001.017
6110,A-402.001.001.017
523,A-402.003.000.001
523,A-402.003.000.001
523,A-402.003.000.001
9520,A-402.003.001.001
9520,A-402.003.001.001
9520,A-402.003.001.001
7171,A-402.003.001.002
7171,A-402.003.001.002
7171,A-402.003.001.002
83,A-403.000.000.001
83,A-403.000.000.001
83,A-403.000.000.001
7380,A-403.002.002.036
7380,A-403.002.002.036
7580,A-403.002.003.158
7580,A-403.002.003.158
6093,A-403.002.003.174
6093,A-403.002.003.174
1956,A-403.002.013.000
1956,A-403.002.013.000
4125,A-403.014.018.001
4125,A-403.014.018.001
4549,A-403.014.018.002
4549,A-403.014.018.002
4945,A-403.016.040.087
4945,A-403.016.040.087
4945,A-403.016.040.087
7105,A-403.016.040.229
7105,A-403.016.040.229
7105,A-403.016.040.229
6257,A-500.707.001.001
6257,A-500.707.001.001
5323,A-500.805.001.001
5323,A-500.805.001.001
5323,A-500.805.001.001
9765,A-501.001.001.001
305,A-503.001.000.001
305,A-503.001.000.001
305,A-503.001.000.002
1776,A-503.001.000.003
1776,A-503.001.001.001
9862,A-503.001.001.002
9862,A-503.001.001.002
6349,A-503.001.001.003
6349,A-503.001.001.003
5777,A-505.001.001.002
5777,A-505.001.001.002
6004,A-505.001.001.010
6004,A-505.001.001.010
3464,A-505.001.001.015
3464,A-505.001.001.015
11210,A-505.905.001.001
7323,A-508.003.001.001
7323,A-508.003.001.001
6338,A-508.003.004.001
6338,A-508.003.004.001
7292,A-516.011.032.001
7292,A-516.011.032.001
6480,A-525.000.001.001
3583,A-525.000.001.002
8755,A-525.000.001.003
8272,A-525.000.001.004
9898,A-525.000.001.005
10660,A-525.000.001.006
8864,A-525.000.001.007
10467,A-525.000.001.008
4076,A-525.000.001.009
5175,A-525.000.001.010
10266,A-525.000.001.011
6494,A-525.000.001.012
6834,A-525.000.001.013
7089,A-525.000.001.014
10660,A-525.000.001.015
6993,A-525.000.001.016
8825,A-525.000.001.017
11016,A-525.000.001.018
7487,A-525.000.001.019
9194,A-525.000.001.020
4719,A-525.000.001.021
10660,A-525.000.001.022
9610,A-525.000.001.023
9216,A-525.000.001.024
3414,A-525.000.001.025
5994,A-525.000.001.026
5672,A-525.000.001.027
11111,A-525.000.001.028
8601,A-525.000.001.029
3732,A-525.000.001.030
7855,A-525.000.001.031
8224,A-525.000.001.032
5516,A-525.000.001.033
3213,A-829.003.001.001
3213,A-829.003.001.001
534,A-841.024.000.001
534,A-841.024.000.001
7545,A-841.024.001.001
7545,A-841.024.001.001
11215,A-841.024.001.002
11215,A-841.024.001.002
10712,A-841.024.001.003
10712,A-841.024.001.003
8327,A-841.024.001.004
8327,A-841.024.001.004
6732,A-841.024.001.005
6732,A-841.024.001.005
8893,A-841.024.002.001
8893,A-841.024.002.001
3557,A-841.024.002.002
3557,A-841.024.002.002
7397,A-930.030.00.000
9867,A-930.030.010.001
9867,A-930.030.010.001
4706,A-930.030.010.002
4706,A-930.030.010.002
4884,A-930.030.010.003
4884,A-930.030.010.003
6840,A-930.030.010.004
6840,A-930.030.010.004
365,A-930.030.030.001
365,A-930.030.030.001
365,A-930.030.030.003
365,A-930.030.030.003
365,A-930.030.030.004
365,A-930.030.030.004
9164,A-930.030.031.001
9164,A-930.030.031.001
9492,A-930.030.031.002
9492,A-930.030.031.002
55209,A-930.030.031.003
55209,A-930.030.031.003
6442,A-930.030.031.004
6442,A-930.030.031.004
8219,A-930.030.031.005
8219,A-930.030.031.005
7500,A-930.030.031.006
7500,A-930.030.031.006
7735,A-930.030.031.007
7735,A-930.030.031.007
9964,A-930.030.031.008
9964,A-930.030.031.008
7128,A-930.030.031.009
7128,A-930.030.031.009
6442,A-930.030.031.010
6442,A-930.030.031.010
6442,A-930.030.031.011
6442,A-930.030.031.011
6915,A-930.030.031.012
6915,A-930.030.031.012
10727,A-930.030.031.013
10727,A-930.030.031.013
