ComName,LangShort,RecId,Rank,Designation,ReferenceID
Scrub-Bird,en,85,Family,"CITES,EU",
Corredor Chillón,es,85,Family,"CITES,EU",
Atrichorne Bruyant,fr,85,Family,"CITES,EU",
Bandiet-doktervis,AFR,87,species,EU,7295
Convict surgeon,en,87,species,EU,
Convict surgeonfish,en,87,species,EU,
Convict surgeonfish,en,87,species,EU,7295
Convict tang,en,87,species,EU,7295
Convict tang,en,87,species,EU,
Fiveband surgeonfish,en,87,species,EU,7295
Five-banded Surgeonfish,en,87,species,EU,
Tabace,FIJ,87,species,EU,
Chirurgien à raies noires,fr,87,species,EU,
Chirurgien bagnard,fr,87,species,EU,
Chirurgien zebre,fr,87,species,EU,
Shimahagi,JPN,87,species,EU,7295
Debam,MAY,87,species,EU,
Dengkis,MAY,87,species,EU,
Bakwak,NULL,87,species,EU,7295
Mungit,NULL,87,species,EU,7295
Sovahan,NULL,87,species,EU,7295
Pokolec pasiasty,POL,87,species,EU,7295
Cirurgião convicto,POR,87,species,EU,
Polosatyi khirurg,RUS,87,species,EU,7295
Kara hamava,SIN,87,species,EU,7295
Kara paremuva,SIN,87,species,EU,7295
Manini,SMO,87,species,EU,
Kaxan,SOM,87,species,EU,7295
Cirujano rayado,es,87,species,EU,7295
Lancero convicto,es,87,species,EU,
Sangrador carcelario,es,87,species,EU,7295
Togoo,SWA,87,species,EU,
Kozhimeen,TAM,87,species,EU,
Indangan,TGL,87,species,EU,7295
Labahita,TGL,87,species,EU,
Pied Goshawk,en,88,species,"CITES,EU",
Pied Sparrowhawk,en,88,species,"CITES,EU",
Autour pie,fr,88,species,"CITES,EU",
Bonte Havik,NLD,88,species,"CITES,EU",6234
Gavilán pío,es,88,species,"CITES,EU",
salomonhök,SWE,88,species,"CITES,EU",
skatduvhök,SWE,88,species,"CITES,EU",
Shikra,DAN,89,species,"CITES,EU",
Little Banded Sparrowhawk,en,89,species,"CITES,EU",
Shikra,en,89,species,"CITES,EU",
Épervier shikra,fr,89,species,"CITES,EU",
Shikra,NLD,89,species,"CITES,EU",
Gavilán chikra,es,89,species,"CITES,EU",
kaspisk hök,SWE,89,species,"CITES,EU",
Shikra,SWE,89,species,"CITES,EU",
"Shoebill, Whale-Headed Stork",en,89,Family,"CITES,EU",
Picozapato,es,89,Family,"CITES,EU",
Bec-En-Sabot,fr,89,Family,"CITES,EU",
Bicolored Hawk,en,90,species,"CITES,EU",
Bicolored Sparrowhawk,en,90,species,"CITES,EU",
Épervier bicolore,fr,90,species,"CITES,EU",
Roodbroeksperwer,NLD,90,species,"CITES,EU",6234
Azor bicolor,es,90,species,"CITES,EU",
Esparvero bicolor,es,90,species,"CITES,EU",
Gavilán bicolor,es,90,species,"CITES,EU",
Gavilán pantalón,es,90,species,"CITES,EU",
chilehök,SWE,90,species,"CITES,EU",
svarthättehök,SWE,90,species,"CITES,EU",
tvåfärgad sparvhök,SWE,90,species,"CITES,EU",
"Bowhead Whale, Right Whales ",en,90,Family,"CITES,EU",
Ballenas Verdaderas O Misticetos,es,90,Family,"CITES,EU",
"Baleine Du Groenland, Baleines Franches",fr,90,Family,"CITES,EU",
New Britain Sparrowhawk,en,91,species,"CITES,EU",
Red-collared Sparrowhawk,en,91,species,"CITES,EU",6234
Épervier de Nouvelle-Bretagne,fr,91,species,"CITES,EU",
Nieuw-britse Sperwer,NLD,91,species,"CITES,EU",6234
Gavilancito de Nueva Bretaña,es,91,species,"CITES,EU",
New Britain-sparvhök,SWE,91,species,"CITES,EU",
vitbröstad halsbandshök,SWE,91,species,"CITES,EU",
"Humpback Whale, Rorquals",en,91,Family,"CITES,EU",
Rorcuales,es,91,Family,"CITES,EU",
"Baleinoptères, Rorquals",fr,91,Family,"CITES,EU",
Krahujec krátkoprstý,CES,92,species,"CITES,EU",
Balkanhøg,DAN,92,species,"CITES,EU",6234
Kortløbet spurvehøg,DAN,92,species,"CITES,EU",
Kurzfanghabicht,DEU,92,species,"CITES,EU",6222
Kurzfangsperber,DEU,92,species,"CITES,EU",
Levant Sparrowhawk,en,92,species,"CITES,EU",
Sirovarpushaukka,FIN,92,species,"CITES,EU",
Épervier à pieds courts,fr,92,species,"CITES,EU",
Épervier à pieds courts,fr,92,species,"CITES,EU",6234
Kis héja,HUN,92,species,"CITES,EU",6234
Kis héja,HUN,92,species,"CITES,EU",
Sparviere levantino,ITA,92,species,"CITES,EU",
Balkansperwer,NLD,92,species,"CITES,EU",
Krogulec kr&oacute;tkonogi,POL,92,species,"CITES,EU",6234
Krogulec krótkonogi,POL,92,species,"CITES,EU",
Gavião-grego,POR,92,species,"CITES,EU",
Gavilán griego,es,92,species,"CITES,EU",
Balkanhök,SWE,92,species,"CITES,EU",
Örnvråk,SWE,92,species,"CITES,EU",
Nicobar Shikra,en,93,species,"CITES,EU",
Nicobar Sparrowhawk,en,93,species,"CITES,EU",
Épervier des Nicobar,fr,93,species,"CITES,EU",
Nicobaren-Shikra,NLD,93,species,"CITES,EU",6234
Gavilán de Nicobar,es,93,species,"CITES,EU",
nikobarshikra,SWE,93,species,"CITES,EU",
Chestnut-bellied Sparrowhawk,en,94,species,"CITES,EU",
Chestnut-flanked Sparrowhawk,en,94,species,"CITES,EU",
Autour à flancs roux,fr,94,species,"CITES,EU",
Kameroen-Havik,NLD,94,species,"CITES,EU",6234
Gavilán flanquirrojo,es,94,species,"CITES,EU",
Gavilán pechirrojo,es,94,species,"CITES,EU",
brunbukad sparvhök,SWE,94,species,"CITES,EU",
rostflankhök,SWE,94,species,"CITES,EU",
Collared Sparrowhawk,en,96,species,"CITES,EU",
Épervier à collier roux,fr,96,species,"CITES,EU",
Grijskopsperwer,NLD,96,species,"CITES,EU",6234
Gavilán acollarado,es,96,species,"CITES,EU",
australisk halsbandshök,SWE,96,species,"CITES,EU",
halsbandssparvhök,SWE,96,species,"CITES,EU",
Semi-collared Hawk,en,97,species,"CITES,EU",
Semi-collared Sparrowhawk,en,97,species,"CITES,EU",
Épervier à collier interrompu,fr,97,species,"CITES,EU",
Kraagsperwer,NLD,97,species,"CITES,EU",6234
Azer semicollarejo,es,97,species,"CITES,EU",
Gavilán acollarado,es,97,species,"CITES,EU",
Gavilancito torcaz,es,97,species,"CITES,EU",
Vitnackad dvärghök,SWE,97,species,"CITES,EU",
Cooper's Hawk,en,98,species,"CITES,EU",
Épervier de Cooper,fr,98,species,"CITES,EU",
Coopers Sperwer,NLD,98,species,"CITES,EU",6234
Gavilán de Cooper,es,98,species,"CITES,EU",
Coopers hök,SWE,98,species,"CITES,EU",
Coopers sparvhök,SWE,98,species,"CITES,EU",
Moluccan Sparrowhawk,en,99,species,"CITES,EU",
Rufous-necked Sparrowhawk,en,99,species,"CITES,EU",
Épervier à gorge grise,fr,99,species,"CITES,EU",
Molukkensperwer,NLD,99,species,"CITES,EU",6234
Gavilancito moluqueño,es,99,species,"CITES,EU",
gråstrupad sparvhök,SWE,99,species,"CITES,EU",
moluckhalsbandshök,SWE,99,species,"CITES,EU",
Red-thighed Sparrowhawk,en,101,species,"CITES,EU",
Autour minulle,fr,101,species,"CITES,EU",
Épervier de Hartlaub,fr,101,species,"CITES,EU",
Westafrikaanse Dwergsperwer,NLD,101,species,"CITES,EU",6234
Gavilancito de Hartlaub,es,101,species,"CITES,EU",
Gavilancito muslirrojo,es,101,species,"CITES,EU",
gråbröstad dvärghök,SWE,101,species,"CITES,EU",
Australasian Goshawk,en,102,species,"CITES,EU",
Brown Goshawk,en,102,species,"CITES,EU",
Autour australien,fr,102,species,"CITES,EU",
Australische Havik,NLD,102,species,"CITES,EU",6234
Azor australiano,es,102,species,"CITES,EU",
brun duvhök,SWE,102,species,"CITES,EU",
brunvattrad hök,SWE,102,species,"CITES,EU",
Frances's Goshawk,en,103,species,"CITES,EU",
Frances's Sparrowhawk,en,103,species,"CITES,EU",6234
Épervier de Frances,fr,103,species,"CITES,EU",
Madagaskar Shikra,NLD,103,species,"CITES,EU",6234
Gavilán de Frances,es,103,species,"CITES,EU",
franceshök,SWE,103,species,"CITES,EU",
Duehøg,DAN,104,species,"CITES,EU",
Habicht,DEU,104,species,"CITES,EU",6222
Habicht,DEU,104,species,"CITES,EU",
Goshawk,en,104,species,"CITES,EU",
Northern Goshawk,en,104,species,"CITES,EU",
Kanahaukka,FIN,104,species,"CITES,EU",
Kanahaukka,FIN,104,species,"CITES,EU",6234
Autour des palombes,fr,104,species,"CITES,EU",
Héja,HUN,104,species,"CITES,EU",
Héja,HUN,104,species,"CITES,EU",6234
Astore,ITA,104,species,"CITES,EU",
Havik,NLD,104,species,"CITES,EU",
Hønsehauk,NOR,104,species,"CITES,EU",
Jastrz&#261;b,POL,104,species,"CITES,EU",6234
Açor,POR,104,species,"CITES,EU",6234
Açor,POR,104,species,"CITES,EU",
&#1058;&#1077;&#1090;&#1077;&#1088;&#1077;&#1074;&#1103;&#1090;&#1085;&#1080;&#1082;,RUS,104,species,"CITES,EU",
Teterevyatnik,RUS,104,species,"CITES,EU",
Azor,es,104,species,"CITES,EU",
Azor común,es,104,species,"CITES,EU",
Gavilán azor,es,104,species,"CITES,EU",
Duvhök,SWE,104,species,"CITES,EU",
Celebes Crested Goshawk,en,105,species,"CITES,EU",6234
Sulawesi Goshawk,en,105,species,"CITES,EU",
Autour des Célèbes,fr,105,species,"CITES,EU",
Grijskophavik,NLD,105,species,"CITES,EU",6234
Gavilán de Célebes,es,105,species,"CITES,EU",
gråhuvad duvhök,SWE,105,species,"CITES,EU",
gråhuvad tofshök,SWE,105,species,"CITES,EU",
Japanese Lesser Sparrowhawk,en,106,species,"CITES,EU",6234
Japanese Sparrowhawk,en,106,species,"CITES,EU",
Épervier du Japon,fr,106,species,"CITES,EU",
Kleine sperwer,NLD,106,species,"CITES,EU",6234
Gavilancito japonés,es,106,species,"CITES,EU",
taigahök,SWE,106,species,"CITES,EU",
 Boas,en,106,Family,"CITES,EU",
Boas,es,106,Family,"CITES,EU",
Boas,fr,106,Family,"CITES,EU",
Gundlach's Hawk,en,107,species,"CITES,EU",
Gundlach's Sparrowhawk,en,107,species,"CITES,EU",6218
Épervier de Cuba,fr,107,species,"CITES,EU",
Cubaanse sperwer,NLD,107,species,"CITES,EU",6234
Gavilán cubano,es,107,species,"CITES,EU",
Gundlachs hök,SWE,107,species,"CITES,EU",
kubahök,SWE,107,species,"CITES,EU",
New Caledonia Goshawk,en,108,species,"CITES,EU",
White-bellied Goshawk,en,108,species,"CITES,EU",
Autour à ventre blanc,fr,108,species,"CITES,EU",
Nieuwcaledonische havik,NLD,108,species,"CITES,EU",6234
Gavilán de Nueva Caledonia,es,108,species,"CITES,EU",
Nya Kaledonien-hök,SWE,108,species,"CITES,EU",
svartstrupad hök,SWE,108,species,"CITES,EU",
"Antelopes, Cattle, Duikers, Gazelles, Goats, Sheep",en,108,Family,"CITES,EU,CMS",
"Antílopes, Duiqueros, Gacelas, Cabras, Ovejas",es,108,Family,"CITES,EU,CMS",
"Antilopes, Bovins, Gazelles, Chèvres, Mouflons",fr,108,Family,"CITES,EU,CMS",
Gray's Goshawk,en,109,species,"CITES,EU",
Moluccan Barred Sparrowhawk,en,109,species,"CITES,EU",
Moluccan Goshawk,en,109,species,"CITES,EU",
Autour des Moluques,fr,109,species,"CITES,EU",
Halmahera havik,NLD,109,species,"CITES,EU",6234
Azor moluqueño,es,109,species,"CITES,EU",
Grays duvhök,SWE,109,species,"CITES,EU",
halmaherahök,SWE,109,species,"CITES,EU",
Henst's Goshawk,en,110,species,"CITES,EU",
Autour de Henst,fr,110,species,"CITES,EU",
Madagaskar havik,NLD,110,species,"CITES,EU",6234
Azor malgache,es,110,species,"CITES,EU",
Hensts duvhök,SWE,110,species,"CITES,EU",
madagaskarduvhök,SWE,110,species,"CITES,EU",
Imitator Sparrowhawk,en,111,species,"CITES,EU",
Autour imitateur,fr,111,species,"CITES,EU",
Bonte sperwer,NLD,111,species,"CITES,EU",6234
Gavilán imitador,es,111,species,"CITES,EU",
härmhök,SWE,111,species,"CITES,EU",
svartvit hök,SWE,111,species,"CITES,EU",
Blue-and-grey Sparrowhawk,en,112,species,"CITES,EU",6234
Slaty-backed Goshawk,en,112,species,"CITES,EU",
Slaty-mantled Sparrowhawk,en,112,species,"CITES,EU",
Autour bleu et gris,fr,112,species,"CITES,EU",6946
Grauwe sperwer,NLD,112,species,"CITES,EU",6234
Gavilán de Nueva Bretaña,es,112,species,"CITES,EU",
skifferhök,SWE,112,species,"CITES,EU",
Three-Toed Sloth,en,112,Family,"CITES,EU",
Perezosos De Tres Dedos,es,112,Family,"CITES,EU",
Paresseux Tridactyle,fr,112,Family,"CITES,EU",
Madagascar Sparrowhawk,en,113,species,"CITES,EU",
Épervier de Madagascar,fr,113,species,"CITES,EU",
Madagaskar sperwer,NLD,113,species,"CITES,EU",6234
Gavilán malgache,es,113,species,"CITES,EU",
madagaskarsparvhök,SWE,113,species,"CITES,EU",
Black-mantled Goshawk,en,114,species,"CITES,EU",
Black-mantled Hawk,en,114,species,"CITES,EU",6234
Autour à manteau noir,fr,114,species,"CITES,EU",
Zwartrughavik,NLD,114,species,"CITES,EU",6234
Gavilán rufinegro,es,114,species,"CITES,EU",
svartmantlad hök,SWE,114,species,"CITES,EU",
Black Goshawk,en,115,species,"CITES,EU",
Black Sparrowhawk,en,115,species,"CITES,EU",
Great Sparrowhawk,en,115,species,"CITES,EU",
Autour noir,fr,115,species,"CITES,EU",
Épervier pie,fr,115,species,"CITES,EU",
Zwarte havik,NLD,115,species,"CITES,EU",6234
Azor blanquinegro,es,115,species,"CITES,EU",
svart duvhök,SWE,115,species,"CITES,EU",
svart sparvhök,SWE,115,species,"CITES,EU",
svartvit sparvhök,SWE,115,species,"CITES,EU",
Meyer's Goshawk,en,116,species,"CITES,EU",
Meyer's Hawk,en,116,species,"CITES,EU",6234
Papuan Goshawk,en,116,species,"CITES,EU",
Autour de Meyer,fr,116,species,"CITES,EU",
Meyers havik,NLD,116,species,"CITES,EU",6234
Azor de Meyer,es,116,species,"CITES,EU",
Meyers duvhök,SWE,116,species,"CITES,EU",
Nya Guinea-duvhök,SWE,116,species,"CITES,EU",
African Little Sparrowhawk,en,117,species,"CITES,EU",
Little Sparrowhawk,en,117,species,"CITES,EU",
Épervier minule,fr,117,species,"CITES,EU",
Oostafrikaanse dwergsperwer,NLD,117,species,"CITES,EU",6234
Gavilancito chico,es,117,species,"CITES,EU",
afrikansk sparvhök,SWE,117,species,"CITES,EU",
fläckstjärtad dvärghök,SWE,117,species,"CITES,EU",
liten sparvhök,SWE,117,species,"CITES,EU",
Hornbills,en,117,Family,"CITES,EU",
Búceros O Calaos,es,117,Family,"CITES,EU",
Calaos,fr,117,Family,"CITES,EU",
Celebes Sparrowhawk,en,118,species,"CITES,EU",6234
Small Sparrowhawk,en,118,species,"CITES,EU",
Épervier des Célèbes,fr,118,species,"CITES,EU",
Celebes-dwergsperwer,NLD,118,species,"CITES,EU",6234
Gavilancito de Célebes,es,118,species,"CITES,EU",
sulawesidvärghök,SWE,118,species,"CITES,EU",
Toads,en,118,Family,"CITES,EU",
Sapos,es,118,Family,"CITES,EU",
"Crapauds Vivipares, Grenouille De Zetek, Crapauds, Nectophrynoïdes",fr,118,Family,"CITES,EU",
Krahujec obecný,CES,119,species,"CITES,EU",
Spurvehøg,DAN,119,species,"CITES,EU",
Sperber,DEU,119,species,"CITES,EU",6222
Sperber,DEU,119,species,"CITES,EU",
Eurasian Sparrowhawk,en,119,species,"CITES,EU",
Sparrowhawk,en,119,species,"CITES,EU",
Varpushaukka,FIN,119,species,"CITES,EU",
Varpushaukka,FIN,119,species,"CITES,EU",6234
Épervier d'Europe,fr,119,species,"CITES,EU",
Karvaly,HUN,119,species,"CITES,EU",
Karvaly,HUN,119,species,"CITES,EU",6234
Sparviere,ITA,119,species,"CITES,EU",
Sperwer,NLD,119,species,"CITES,EU",
Krogulec,POL,119,species,"CITES,EU",
Krogulec,POL,119,species,"CITES,EU",6234
Gavião da Europa,POR,119,species,"CITES,EU",6234
Gavião da Europa,POR,119,species,"CITES,EU",
&#1055;&#1077;&#1088;&#1077;&#1087;&#1077;&#1083;&#1103;&#1090;&#1085;&#1080;&#1082;,RUS,119,species,"CITES,EU",
Perepelyatnik,RUS,119,species,"CITES,EU",
Gavilán común,es,119,species,"CITES,EU",
Sparvhök,SWE,119,species,"CITES,EU",
Grey Goshawk,en,120,species,"CITES,EU",
Grey-throated Goshawk,en,120,species,"CITES,EU",
Variable Goshawk,en,120,species,"CITES,EU",
White Goshawk,en,120,species,"CITES,EU",
Autour blanc,fr,120,species,"CITES,EU",
Grijze havik,NLD,120,species,"CITES,EU",6234
Azor variable,es,120,species,"CITES,EU",
australisk duvhök,SWE,120,species,"CITES,EU",
australisk gråhök,SWE,120,species,"CITES,EU",
silverhök,SWE,120,species,"CITES,EU",
Ovambo Sparrowhawk,en,121,species,"CITES,EU",6947
Ovampo Sparrowhawk,en,121,species,"CITES,EU",
Épervier de l'Ovampo,fr,121,species,"CITES,EU",
Ovambo-sperwer,NLD,121,species,"CITES,EU",6234
Gavilán de Ovampo,es,121,species,"CITES,EU",
ovambosparvhök,SWE,121,species,"CITES,EU",
Thick-Knee,en,121,Family,"CITES,EU,CMS,CMS-AEWA",
Alcaravanes,es,121,Family,"CITES,EU,CMS,CMS-AEWA",
Oedicnème Bistrié,fr,121,Family,"CITES,EU,CMS,CMS-AEWA",
Grey-headed Goshawk,en,122,species,"CITES,EU",
Grey-headed Sparrowhawk,en,122,species,"CITES,EU",6234
New Guinea Grey-headed Goshawk,en,122,species,"CITES,EU",
Autour à tête grise,fr,122,species,"CITES,EU",
Bleke sperwer,NLD,122,species,"CITES,EU",6234
Gavilán cabecigrís,es,122,species,"CITES,EU",
gråhuvad duvhök,SWE,122,species,"CITES,EU",
mindre gråhök,SWE,122,species,"CITES,EU",
Pygmy Possums,en,122,Family,"CITES,EU",
"Burrámido, Posum Pigmeo",es,122,Family,"CITES,EU",
"Opossum Nain Des Montagnes, Souris-Opossum Des Montagnes",fr,122,Family,"CITES,EU",
Grey-bellied Goshawk,en,123,species,"CITES,EU",
Grey-bellied Hawk,en,123,species,"CITES,EU",
Autour à ventre gris,fr,123,species,"CITES,EU",
Zuidamerikaanse havik,NLD,123,species,"CITES,EU",6234
Azor pechigrís,es,123,species,"CITES,EU",
Azor ventrigrís,es,123,species,"CITES,EU",
Esparvero pechigrís,es,123,species,"CITES,EU",
Gavilán vientrigris,es,123,species,"CITES,EU",
gråbukad duvhök,SWE,123,species,"CITES,EU",
gråbukad hök,SWE,123,species,"CITES,EU",
Grey-headed Goshawk,en,124,species,"CITES,EU",6234
New Britain Goshawk,en,124,species,"CITES,EU",
Autour de Mayr,fr,124,species,"CITES,EU",
Bleke havik,NLD,124,species,"CITES,EU",6234
Azor de Nueva Bretaña,es,124,species,"CITES,EU",
större gråhök,SWE,124,species,"CITES,EU",
"Apes, Monkeys",en,124,Order,"CITES,EU",
"Simios, Monos",es,124,Order,"CITES,EU",
Primates,fr,124,Order,"CITES,EU",
Vinous-breasted Sparrowhawk,en,125,species,"CITES,EU",
Épervier à poitrine rousse,fr,125,species,"CITES,EU",
Wijnborstsperwer,NLD,125,species,"CITES,EU",6234
Gavilán pechirrojo,es,125,species,"CITES,EU",
vinbröstad hök,SWE,125,species,"CITES,EU",
Fiji Goshawk,en,126,species,"CITES,EU",
Fiji Sparrowhawk,en,126,species,"CITES,EU",6234
Autour des Fidji,fr,126,species,"CITES,EU",
Fiji havik,NLD,126,species,"CITES,EU",6234
Gavilán de las Fiji,es,126,species,"CITES,EU",
fijiduvhök,SWE,126,species,"CITES,EU",
fijihök,SWE,126,species,"CITES,EU",
Rufous-chested Sparrowhawk,en,127,species,"CITES,EU",
Épervier menu,fr,127,species,"CITES,EU",
Afrikaanse sperwer,NLD,127,species,"CITES,EU",6234
Gavilán papirrufo,es,127,species,"CITES,EU",
rödbröstad sparvhök,SWE,127,species,"CITES,EU",
Chinese Goshawk,en,128,species,"CITES,EU",
Chinese Sparrowhawk,en,128,species,"CITES,EU",
Grey Frog Hawk,en,128,species,"CITES,EU",
Épervier de Horsfield,fr,128,species,"CITES,EU",
Chinese sperwer,NLD,128,species,"CITES,EU",6234
Gavilán ranero,es,128,species,"CITES,EU",
kinahök,SWE,128,species,"CITES,EU",
kinesisk hök,SWE,128,species,"CITES,EU",
Sharp-shinned Hawk,en,129,species,"CITES,EU",
Épervier brun,fr,129,species,"CITES,EU",
Amerikaanse sperwer,NLD,129,species,"CITES,EU",6234
Azor chico,es,129,species,"CITES,EU",
Esparvero chico,es,129,species,"CITES,EU",
Gavilán americano,es,129,species,"CITES,EU",
Gavilán arrastrador,es,129,species,"CITES,EU",
Gavilán pajarero,es,129,species,"CITES,EU",
amerikansk sparvhök,SWE,129,species,"CITES,EU",
Tiny Hawk,en,130,species,"CITES,EU",
Tiny Sparrowhawk,en,130,species,"CITES,EU",
Épervier nain,fr,130,species,"CITES,EU",
Amerikaanse dwergsperwer,NLD,130,species,"CITES,EU",6234
Azor gris,es,130,species,"CITES,EU",
Esparvero gris,es,130,species,"CITES,EU",
Gavilán enano,es,130,species,"CITES,EU",
Gavilancito americano,es,130,species,"CITES,EU",
kolibridvärghök,SWE,130,species,"CITES,EU",
spenslig hök,SWE,130,species,"CITES,EU",
Green Tree Snail,en,130,Family,"CITES,EU",
Caracol Verde,es,130,Family,"CITES,EU",
Escargot Vert Arboricole,fr,130,Family,"CITES,EU",
African Goshawk,en,131,species,"CITES,EU",
Autour tachiro,fr,131,species,"CITES,EU",
Afrikaanse havik,NLD,131,species,"CITES,EU",6234
Azor tachiro,es,131,species,"CITES,EU",
