Taxon ID,Manual ID
6579,A-213.005.009.003
7062,A-227.048.004.009
11086,A-227.048.004.025
395,A-213.001.000.001
395,A-213.001.000.001
395,A-213.001.000.002
395,A-213.001.000.002
7308,A-214.003.027.001
5522,A-107.003.003.001
10873,A-218.001.001.002
8940,A-218.001.001.003
7508,A-218.001.001.004
10336,A-218.001.001.005
9136,A-213.003.009.001
9136,A-213.003.009.001
9136,A-213.003.009.001
6280,A-215.012.002.001
9273,A-213.003.010.001
9273,A-213.003.010.001
9273,A-213.003.010.001
5722,A-220.002.005.003
3714,A-220.002.005.004
7678,A-227.059.005.001
5126,A-211.004.002.003
5126,A-211.004.002.003
5581,A-211.004.002.006
5581,A-211.004.002.006
503,A-211.004.000.001
503,A-211.004.000.001
8651,A-213.003.011.002
8651,A-213.003.011.002
8651,A-213.003.011.002
6305,A-213.003.011.003
6305,A-213.003.011.003
6305,A-213.003.011.003
4151,A-213.003.011.004
4151,A-213.003.011.004
4151,A-213.003.011.004
10023,A-213.003.011.005
10023,A-213.003.011.005
10023,A-213.003.011.005
6279,A-213.003.011.006
6279,A-213.003.011.006
6279,A-213.003.011.006
7513,A-213.003.012.002
7513,A-213.003.012.002
7513,A-213.003.012.002
8944,A-213.003.012.002a
5392,A-213.003.012.003
5392,A-213.003.012.003
5392,A-213.003.012.003
10502,A-213.003.012.004
10502,A-213.003.012.004
10502,A-213.003.012.004
10892,A-213.003.012.005
10892,A-213.003.012.005
10892,A-213.003.012.005
6621,A-213.003.012.006
6621,A-213.003.012.006
6621,A-213.003.012.006
6831,A-213.003.012.007
6831,A-213.003.012.007
6831,A-213.003.012.007
9653,A-213.003.012.002b
9173,A-213.003.012.008
9173,A-213.003.012.008
9173,A-213.003.012.008
10501,A-213.003.012.009
10501,A-213.003.012.009
10501,A-213.003.012.009
3702,A-213.003.012.010
3702,A-213.003.012.010
3702,A-213.003.012.010
4628,A-213.003.012.011
4628,A-213.003.012.011
4628,A-213.003.012.011
11126,A-213.003.012.002c
6981,A-227.059.003.001
3921,A-227.059.001.001
12330,A-214.003.005.001
237,A-217.003.000.001
5203,A-218.003.015.002
3722,A-218.003.015.003
5645,A-212.002.005.001
5645,A-212.002.005.001
4605,A-227.007.009.005
242,A-214.002.000.002
810,A-214.002.003.000
5251,A-214.002.003.002
4267,A-214.002.003.004
3747,A-214.002.003.005
9428,A-214.002.003.007
4524,A-214.002.003.010
3446,A-214.003.030.003
7364,A-214.003.030.004
8978,A-218.003.017.001
7541,A-218.003.018.002
9599,A-218.003.018.002a
9599,A-218.003.018.002b
10157,A-218.003.018.003
9710,A-218.003.018.004
5800,A-218.003.018.005
12231,A218.003.041.002b
9531,A-212.002.006.003
9531,A-212.002.006.003
4108,A-212.002.006.005
4108,A-212.002.006.005
10473,A-213.005.001.003
10473,A-213.005.001.003
4624,A-212.002.007.002
4624,A-212.002.007.002
8241,A-227.059.006.002
6361,A-227.059.006.003
9637,A-227.059.007.002
6897,A-227.059.007.003
9248,A-213.003.013.001
9248,A-213.003.013.001
11206,A-217.003.011.021
3947,A-211.001.008.005
3947,A-211.001.008.005
6561,A-213.003.014.001
6561,A-213.003.014.001
6561,A-213.003.014.001
7748,A-213.003.015.004
7748,A-213.003.015.004
7748,A-213.003.015.004
5760,A-213.003.015.002
5760,A-213.003.015.002
5760,A-213.003.015.002
6904,A-213.003.015.003
6904,A-213.003.015.003
6904,A-213.003.015.003
10141,A-213.003.015.005
10141,A-213.003.015.005
10141,A-213.003.015.005
10325,A-218.002.004.001
5021,A-218.001.003.003
3735,A-218.001.003.004
8087,A-218.001.003.005
7787,A-218.001.003.002
9166,A-218.001.003.006
5072,A-218.001.003.007
5597,A-211.004.003.003
5597,A-211.004.003.003
11219,A-227.059.008.002
6374,A-227.059.008.003
9514,A-213.003.016.002
4919,A-213.003.016.001
4919,A-213.003.016.001
4919,A-213.003.016.001
440,A-227.049.000.001
6234,A-211.005.004.003
6234,A-211.005.004.003
6234,A-211.005.004.003
4199,A-218.003.022.001
11099,A-215.012.004.002
10633,A-215.012.004.003
9429,A-215.012.004.004
5154,A-215.012.004.005
5354,A-215.012.004.006
7626,A-213.003.017.001
7626,A-213.003.017.001
7626,A-213.003.017.001
3694,A-213.005.002.002
3694,A-213.005.002.002
7466,A-213.005.002.003
7466,A-213.005.002.003
6695,A-213.005.002.004
6695,A-213.005.002.004
7625,A-213.005.002.005
7625,A-213.005.002.005
9606,A-213.005.002.006
9606,A-213.005.002.006
7729,A-213.005.002.007
7729,A-213.005.002.007
10949,A-213.005.002.008
10949,A-213.005.002.008
9197,A-213.005.002.009
7740,A-213.005.002.010
3727,A-213.005.002.011
3616,A-213.005.002.012
3616,A-213.005.002.012
3612,A-213.005.002.013
3612,A-213.005.002.013
6862,A-213.005.002.014
6862,A-213.005.002.014
6016,A-213.005.002.015
6016,A-213.005.002.015
4338,A-213.005.002.016
4338,A-213.005.002.016
4334,A-213.005.002.017
4334,A-213.005.002.017
7493,A-213.005.002.018
7493,A-213.005.002.018
8607,A-213.005.002.019
8607,A-213.005.002.019
6536,A-213.005.002.021
6536,A-213.005.002.021
3870,A-213.005.002.022
3870,A-213.005.002.022
4360,A-213.005.002.023
4360,A-213.005.002.023
6328,A-213.005.002.024
6328,A-213.005.002.024
9441,A-213.005.002.025
9441,A-213.005.002.025
7672,A-213.005.002.026
6244,A-213.005.002.020
6244,A-213.005.002.020
6244,A-213.005.002.027
6244,A-213.005.002.027
3922,A-213.005.002.028
3922,A-213.005.002.028
9656,A-213.005.002.029
9656,A-213.005.002.029
6529,A-213.005.002.030
6529,A-213.005.002.030
7821,A-213.005.002.031
7821,A-213.005.002.031
6006,A-213.005.002.032
6006,A-213.005.002.032
3545,A-213.005.002.033
3545,A-213.005.002.033
3900,A-213.005.002.034
3900,A-213.005.002.034
8592,A-213.005.002.035
8592,A-213.005.002.035
3675,A-213.005.002.036
3675,A-213.005.002.036
9091,A-213.005.002.037
9091,A-213.005.002.037
8770,A-213.005.002.038
8770,A-213.005.002.038
292,A-213.005.000.001
292,A-213.005.000.001
292,A-213.005.000.002
292,A-213.005.000.002
6405,A-218.003.023.002
10676,A-218.003.023.003
9380,A-218.003.023.004
3252,A-218.003.023.006
5086,A-218.003.023.005
10903,A-218.003.023.007
6166,A-218.003.023.008
495,A-227.048.000.001
4623,A-217.003.012.010
12312,A-215.007.019.002
5299,A-215.007.049.004
4931,A-214.003.034.004
8906,A-213.003.018.001
8906,A-213.003.018.001
3995,A-227.031.068.008
5169,A-213.003.019.001
5169,A-213.003.019.001
5169,A-213.003.019.001
5169,A-213.003.059.001
4283,A-213.003.020.001
4283,A-213.003.020.001
4283,A-213.003.020.001
7519,A-211.005.005.002
7519,A-211.005.005.002
7558,A-211.005.005.003
7558,A-211.005.005.003
7118,A-220.002.006.009
7867,A-220.002.006.013
3492,A-220.002.006.014
4139,A-217.003.015.002
7002,A-217.003.015.003
4109,A-217.003.015.004
279,A-215.004.000.001
279,A-215.004.000.002
10857,A-215.004.003.002
5313,A-215.004.003.003
7937,A-215.004.003.004
10083,A-215.004.003.005
3364,A-215.004.003.006
6652,A-215.004.003.007
7494,A-215.004.003.008
8211,A-215.004.003.009
10881,A-215.004.003.010
4082,A-215.004.003.011
4599,A-218.003.009.011
3989,A-227.043.025.001
6669,A-220.002.007.001
10054,A-213.001.003.001
10054,A-213.001.003.001
10218,A-213.003.021.001
10218,A-213.003.021.001
10218,A-213.003.021.001
8301,A-213.003.022.001
8301,A-213.003.022.001
8301,A-213.003.022.001
7090,A-213.003.023.002
7090,A-213.003.023.002
7090,A-213.003.023.002
9510,A-213.003.023.003
9510,A-213.003.023.003
9510,A-213.003.023.003
6797,A-213.003.023.004
6797,A-213.003.023.004
6797,A-213.003.023.004
5114,A-213.003.023.005
5114,A-213.003.023.005
5114,A-213.003.023.005
11102,A-213.003.023.006
11102,A-213.003.023.006
11102,A-213.003.023.006
4036,A-213.003.023.007
4036,A-213.003.023.007
4036,A-213.003.023.007
4434,A-213.003.023.008
4434,A-213.003.023.008
4434,A-213.003.023.008
10804,A-213.003.024.002
10804,A-213.003.024.002
10241,A-213.003.024.003
10241,A-213.003.024.003
3138,A-213.003.024.004
3138,A-213.003.024.004
6744,A-213.003.024.005
6744,A-213.003.024.005
3259,A-213.003.024.006
3259,A-213.003.024.006
11045,A-213.003.024.007
11045,A-213.003.024.007
9090,A-213.003.024.008
9090,A-213.003.024.008
7812,A-213.003.024.009
7812,A-213.003.024.009
9025,A-213.003.025.002
8636,A-213.003.025.003
10057,A-213.003.026.001
5537,A-213.003.027.002
6034,A-213.003.027.003
3792,A-213.003.028.001
3792,A-213.003.028.001
3792,A-213.003.028.001
3169,A-213.003.029.002
3169,A-213.003.029.002
3169,A-213.003.029.002
8680,A-213.003.029.003
8680,A-213.003.029.003
8680,A-213.003.029.003
5168,A-213.003.030.001
5168,A-213.003.030.001
5168,A-213.003.030.001
9574,A-213.003.031.002
9574,A-213.003.031.002
9574,A-213.003.031.002
10439,A-213.003.031.003
10439,A-213.003.031.003
10439,A-213.003.031.003
8951,A-213.005.003.001
8951,A-213.005.003.001
11059,A-220.002.003.002
7203,A-213.003.033.002
7203,A-213.003.033.002
7203,A-213.003.033.002
8757,A-213.003.033.003
8757,A-213.003.033.003
8757,A-213.003.033.003
5097,A-213.003.033.004
5097,A-213.003.033.004
5097,A-213.003.033.004
9237,A-213.003.033.005
9237,A-213.003.033.005
9237,A-213.003.033.005
5101,A-213.003.033.006
5101,A-213.003.033.006
5101,A-213.003.033.006
3772,A-213.003.033.007
9815,A-213.003.003.010
9815,A-213.003.003.010
4697,A-215.012.005.001
10355,A-213.005.001.002
10355,A-213.005.001.002
4328,A-213.003.034.003
4328,A-213.003.034.003
4328,A-213.003.034.003
6124,A-213.003.034.002
6124,A-213.003.034.002
6124,A-213.003.034.002
6557,A-213.003.035.001
6557,A-213.003.035.001
6557,A-213.003.035.001
8471,A-213.003.036.002
8471,A-213.003.036.002
8471,A-213.003.036.002
6689,A-213.003.036.003
6689,A-213.003.036.003
6689,A-213.003.036.003
4510,A-214.003.036.001
6057,A-211.004.004.001
6057,A-211.004.004.001
6704,A-220.002.008.001
7692,A-213.003.037.001
7692,A-213.003.037.001
7692,A-213.003.037.001
10780,A-220.002.009.003
9314,A-216.014.003.035
7786,A-213.003.038.001
7786,A-213.003.038.001
7786,A-213.003.038.001
7786,A-213.003.038.002
7786,A-213.003.038.002
7786,A-213.003.038.002
4730,A-211.004.005.002
4730,A-211.004.005.002
8470,A-227.051.013.001
10914,A-213.003.039.002
10914,A-213.003.039.002
10914,A-213.003.039.002
4569,A-213.003.039.003
11058,A-213.003.039.004
11058,A-213.003.039.004
6696,A-213.003.039.005
6696,A-213.003.039.005
6195,A-213.003.039.006
6195,A-213.003.039.006
8716,A-213.003.039.007
10305,A-213.003.039.008
10305,A-213.003.039.008
7823,A-213.003.039.009
7823,A-213.003.039.009
8938,A-213.003.039.010
8938,A-213.003.039.010
10617,A-213.003.039.011
10617,A-213.003.039.011
8213,A-215.012.006.002
10444,A-215.012.006.003
8829,A-227.059.002.001
5600,A-213.003.040.001
8191,A-213.003.041.001
8191,A-213.003.041.001
8334,A-214.003.038.002
10702,A-214.003.038.003
7602,A-214.003.038.004
6521,A-227.059.009.001
9163,A-220.002.010.001
4638,A-215.012.007.002
8220,A-215.012.007.003
1807,A-214.003.039.000
9556,A-214.003.039.004
4573,A-214.003.039.005
9156,A-214.003.039.006
8693,A-214.003.039.007
10320,A-214.003.039.011
11003,A-227.059.010.001
4075,A-227.059.011.001
7027,A-213.003.042.001
7027,A-213.003.042.001
10947,A-214.001.005.001
10947,A-214.001.005.001
6094,A-227.059.012.002
8401,A-227.059.012.003
6198,A-227.059.012.004
6309,A-227.059.012.005
5761,A-213.003.043.001
5761,A-213.003.043.001
3098,A-214.003.041.001
3270,A-214.003.001.001
6312,A-213.003.044.002
6312,A-213.003.044.002
3352,A-213.003.044.004
3352,A-213.003.044.004
9973,A-213.003.044.005
9973,A-213.003.044.005
5492,A-218.003.034.001
10775,A-213.005.004.001
10775,A-213.005.004.001
9270,A-213.005.004.002
9270,A-213.005.004.002
8009,A-213.005.004.003
8009,A-213.005.004.003
9268,A-213.005.004.004
9268,A-213.005.004.004
8214,A-213.005.004.005
8214,A-213.005.004.005
8017,A-213.005.004.006
8017,A-213.005.004.006
6572,A-220.002.011.001
6632,A-213.005.005.002
6632,A-213.005.005.002
7853,A-213.005.005.003
7853,A-213.005.005.003
4169,A-213.005.005.004
4169,A-213.005.005.004
5830,A-213.005.005.005
5830,A-213.005.005.005
4115,A-213.005.005.006
4115,A-213.005.005.006
10453,A-213.003.044.003
10453,A-213.003.044.003
10165,A-213.005.006.002
10165,A-213.005.006.002
8309,A-213.005.006.003
8309,A-213.005.006.003
9813,A-213.003.045.002
9813,A-213.003.045.002
6274,A-213.003.045.003
9727,A-220.002.016.001
8933,A-214.002.003.008
6668,A-213.003.046.001
6668,A-213.003.046.001
10149,A-211.004.006.003
10149,A-211.004.006.003
5606,A-213.003.047.001
5606,A-213.003.047.001
6873,A-218.003.039.003
8572,A-213.003.048.001
8572,A-213.003.048.001
9947,A-215.012.008.002
9947,A-215.012.008.003
3953,A-215.012.008.004
5041,A-215.012.008.005
10899,A-215.012.008.006
4286,A-220.002.013.001
5950,A-217.003.006.052
5441,A-212.002.032.002
5441,A-212.002.032.002
1019,A-220.002.014.000
5056,A-220.002.014.016a
12169,A-220.002.014.006
9080,A-211.005.011.001
9080,A-211.005.011.001
5141,A-216.010.006.004
7401,A-216.010.006.009
9313,A-220.002.015.001
8860,A-218.002.006.001
3587,A-218.003.040.001
7743,A-214.002.005.001
7769,A-213.003.049.001
7769,A-213.003.049.001
7506,A-214.002.006.010
9409,A-218.003.008.010
424,A-215.012.000.001
424,A-215.012.000.002
6135,A-215.012.009.001
837,A-220.002.016.000
6889,A-220.002.016.030
7880,A-212.002.033.005
7880,A-212.002.033.005
10360,A-213.002.001.001
10360,A-213.002.001.001
3634,A-213.003.050.001
3634,A-213.003.050.001
5331,A-227.059.013.002
9491,A-227.059.013.003
7217,A-227.059.014.002
9447,A-227.059.014.003
9629,A-227.059.014.004
8613,A-227.059.014.005
7863,A-227.059.014.006
8247,A-227.059.014.007
8673,A-227.059.014.008
417,A-227.059.000.001
6369,A-227.059.015.002
9560,A-227.059.015.003a
3864,A-227.059.015.003b
5981,A-227.059.015.004
6074,A-227.059.015.005
10359,A-214.002.003.009
4975,A-214.003.042.003
9986,A-210.002.001.003
9986,A-210.002.001.003
11162,A-214.002.007.001
4262,A-214.002.007.014
7592,A-225.010.009.002
10693,A-225.010.009.003a
10693,A-225.010.009.003b
10693,A-225.010.009.003c
10693,A-225.010.009.003d
10693,A-225.010.009.003e
3745,A-214.002.008.001
4341,A-213.003.051.002
4341,A-213.003.051.002
10839,A-213.003.051.003
10217,A-213.003.051.004
10484,A-218.003.025.001
4833,A-218.003.042.001
8627,A-213.005.007.002
8627,A-213.005.007.002
9125,A-213.005.007.003
9125,A-213.005.007.003
3228,A-213.005.007.004
3228,A-213.005.007.004
10128,A-213.005.007.005
10128,A-213.005.007.005
7239,A-224.001.005.005
321,A-214.003.000.001
10705,A-220.001.001.002
8419,A-211.006.001.001
6528,A-211.006.002.002
6528,A-211.006.002.002
10862,A-211.006.002.003
10862,A-211.006.002.003
524,A-211.006.000.001
524,A-211.006.000.001
8061,A-211.006.003.002
8061,A-211.006.003.002
6046,A-211.006.003.003
6046,A-211.006.003.003
6046,A-211.006.003.004
6046,A-211.006.003.004
9974,A-227.059.016.001
8874,A-227.031.110.002
9392,A-227.031.110.003
8157,A-218.003.044.005
7468,A-214.002.002.002
7109,A-214.002.002.004
9919,A-213.003.052.001
9919,A-213.003.052.001
4015,A-227.012.001.012
10969,A-227.012.001.013
8745,A-211.005.019.003
8745,A-211.005.019.003
7761,A-218.003.046.003
8597,A-218.003.046.004
8841,A-218.003.046.002
8841,A-218.003.046.005
8841,A-218.003.046.007
5676,A-218.003.046.006
6189,A-218.003.046.008
8367,A-218.003.046.009
10957,A-212.002.034.001
10957,A-212.002.034.001
9548,A-227.049.024.004a
12259,A-227.049.024.004
9802,A-213.005.008.002
9802,A-213.005.008.002
7161,A-213.005.008.003
7161,A-213.005.008.003
7738,A-213.003.054.002
7738,A-213.003.054.002
7716,A-213.003.054.003
7716,A-213.003.054.003
1790,A-214.003.046.000
5067,A-214.003.046.002
3281,A-214.003.046.005
8372,A-214.003.046.006
9013,A-214.003.046.007
10315,A-218.003.008.004
5863,A-218.003.008.008
9169,A-218.003.008.011
8306,A-218.002.005.001
7101,A-218.003.051.002a
7419,A-218.003.051.002b
3894,A-218.003.051.005
6060,A-301.002.008.001
6571,A-218.001.009.001
11051,A-220.002.021.001
9754,A-220.002.018.001
561,A-218.000.000.001
561,A-218.000.000.003
9123,A-218.003.053.002
10406,A-218.003.053.003
8296,A-218.003.053.004
6259,A-218.003.053.005
9835,A-218.003.053.006
7955,A-218.003.053.007
9805,A-218.003.053.008
5090,A-218.003.053.009
3321,A-218.003.053.010
10595,A-218.003.053.011
5638,A-218.003.053.012
6542,A-218.003.053.013
3880,A-218.003.053.014
8778,A-218.003.053.006a
9644,A-218.003.055.001a
5695,A-227.059.017.001
3450,A-202.001.001.001
3450,A-202.001.001.001
6615,A-212.002.036.001
6615,A-212.002.036.001
11081,A-227.059.018.002
9661,A-227.059.018.003
11074,A-227.059.018.004
3423,A-220.002.019.002
9098,A-220.002.019.003
3267,A-220.002.019.004
4614,A-227.021.011.049
8710,A-218.003.059.004
354,A-215.007.000.001
7527,A-202.001.002.001
7527,A-202.001.002.001
556,A-202.001.000.001
556,A-202.001.000.001
5408,A-214.003.049.003
5769,A-225.010.011.001
9165,A-214.003.050.001
9052,A-212.002.037.001
9052,A-212.002.037.001
8708,A-218.003.060.001
413,A-215.009.000.001
7378,A-215.009.001.001
3609,A-225.010.001.004
4476,A-225.010.001.006
7050,A-225.010.001.008a
8271,A-225.010.001.008b
4043,A-225.010.001.009
4107,A-214.003.051.001
8126,A-213.003.055.002
7676,A-213.003.055.003
8156,A-227.007.024.002
9857,A-227.007.024.003
4551,A-213.004.001.001
4551,A-213.004.001.001
7294,A-213.003.056.001
7522,A-212.002.038.001
7522,A-212.002.038.001
5729,A-220.002.022.001
8176,A-220.002.023.002
8861,A-220.002.023.003
8457,A-220.002.023.004
7667,A-227.059.019.001
4794,A-227.059.020.001
7561,A-227.048.018.016b
6837,A-227.048.018.019
3807,A-227.048.018.022
468,A-206.001.000.001
468,A-206.001.000.001
468,A-206.001.000.002
468,A-206.001.000.002
11043,A-202.001.006.002
11043,A-206.001.006.002
9843,A-202.001.006.003
9843,A-206.001.006.003
9843,A-206.001.006.003
9540,A-213.003.057.002
9540,A-213.003.057.004
11069,A-213.003.057.003
5795,A-213.003.057.005
9998,A-213.003.057.006
11142,A-213.003.057.007
9501,A-213.003.058.002
6347,A-213.003.058.003
3015,A-213.003.058.004
6751,A-213.003.058.005
5868,A-213.003.058.006
10626,A-213.003.058.007
3022,A-213.003.058.008
10877,A-213.003.058.009
