SpcRecID,LegListing,LegDateListed,CtyRecID,LegNotes,,,,,,
2475,I/r,04/02/1977 00:00,241,,,,,,,
2475,I/r,04/02/1977 00:00,194,,,,,,,
2475,I/w,27/08/1981 00:00,13,,,,,,,
2475,I/w,29/10/1982 00:00,38,,,,,,,
2475,I/w,26/04/1995 00:00,241,,,,,,,
2475,I/w,17/02/1981 00:00,194,,,,,,,
2475,II,04/02/1977 00:00,,All stocks except those listed on I,,,,,,
2475,I,04/02/1977 00:00,,"N. Pacific stock, and stock in area from 0' to 70'E, from equator to Antarctic continent.",,,,,,
2476,II,28/06/1979 00:00,,,,,,,,
2476,I/r,29/07/1983 00:00,14,,,,,,,
2476,I/r,29/07/1983 00:00,30,,,,,,,
2476,I/r,29/07/1983 00:00,107,,,,,,,
2476,I/r,29/07/1983 00:00,166,,,,,,,
2476,I/r,29/07/1983 00:00,241,,,,,,,
2476,I/w,06/01/1989 00:00,14,,,,,,,
2476,I/w,07/05/1991 00:00,30,,,,,,,
2476,I/w,26/04/1995 00:00,241,,,,,,,
2476,I,29/07/1983 00:00,,,,,,,,
2476,I/w,24/10/2001 00:00,166,,,,,,,
2477,I/r,02/04/2000 00:00,98,,,,,,,
2477,I,01/07/1975 00:00,,,,,,,,
2477,I/r,09/07/1975 00:00,38,,,,,,,
2477,I/w,11/08/1978 00:00,38,,,,,,,
2478,I/r,04/02/1977 00:00,13,,,,,,,
2478,I/r,04/02/1977 00:00,38,,,,,,,
2478,I/r,04/11/1980 00:00,107,"Stocks in N. Atlantic off Iceland and off Newfoundland; stock in area from 40S to the Antarctic continent, form 120W to 60W",,,,,,
2478,I/r,04/02/1977 00:00,241,,,,,,,
2478,I/r,04/02/1977 00:00,194,,,,,,,
2478,I/w,27/08/1981 00:00,13,,,,,,,
2478,I/w,29/10/1982 00:00,38,,,,,,,
2478,I/r,06/06/1981 00:00,107,,,,,,,
2478,I/w,26/04/1995 00:00,241,,,,,,,
2478,I/w,17/02/1981 00:00,194,,,,,,,
2478,I/r,06/06/1981 00:00,159,,,,,,,
2478,II,04/02/1977 00:00,,"Stocks in N. Atlantic off Iceland and off Newfoundland; stock in area from 40S to the Antarctic continent, from 120W to 60W",,,,,,
2478,I,04/02/1977 00:00,,All stocks except those in II,,,,,,
2478,III,14/07/1976 00:00,224,,,,,,,
2478,II/r,04/02/1977 00:00,38,,,,,,,
2478,II/r,04/02/1977 00:00,194,,,,,,,
2478,II/w,28/06/1979 00:00,38,Reservation withdrawn as species transferred from II to I,,,,,,
2478,II/w,28/06/1979 00:00,194,Reservation withdrawn as species transferred from II to I,,,,,,
2478,I,06/06/1981 00:00,,All stocks,,,,,,
2478,I/r,02/04/2000 00:00,98,,,,,,,
2480,I/r,19/07/2000 00:00,107,,,,,,,
2480,I/r,01/01/1986 00:00,166,,,,,,,
2480,I/w,24/10/2001 00:00,166,,,,,,,
2480,II,28/06/1979 00:00,,,,,,,,
2480,I,01/01/1986 00:00,,,,,,,,
2531,,,,,,,,,,
2532,,,,,,,,,,
2533,,,,,,,,,,
2538,,,,,,,,,,
2540,,,,,,,,,,
2541,,,,,,,,,,
2542,,,,,,,,,,
2609,III/r,24/10/1977 00:00,57,,,,,,,
2609,III/w,01/01/1984 00:00,57,,,,,,,
2609,III,28/10/1976 00:00,51,,,,,,,
2610,,,,,,,,,,
2611,,,,,,,,,,
2612,,,,,,,,,,
2613,III/r,24/10/1977 00:00,57,,,,,,,
2613,III/w,01/01/1984 00:00,57,,,,,,,
2613,III,28/10/1976 00:00,51,,,,,,,
2619,,,,,,,,,,
2620,,,,,,,,,,
2642,,,,,,,,,,
2643,,,,,,,,,,
2674,,,,,,,,,,
2676,,,,,,,,,,
2677,,,,,,,,,,
2756,,,,,,,,,,
2762,I,29/07/1983 00:00,,,,,,,,
2762,II,28/06/1979 00:00,,,,,,,,
2763,II,28/06/1979 00:00,,,,,,,,
2763,I/r,29/07/1983 00:00,107,,,,,,,
2763,I,29/07/1983 00:00,,Included with Berardius spp.,,,,,,
2767,,,,,,,,,,
2768,,,,,,,,,,
2769,,,,,,,,,,
2770,,,,,,,,,,
2783,I,28/06/1979 00:00,,,,,,,,
2784,I,01/07/1975 00:00,,,,,,,,
2784,I,28/06/1979 00:00,,Included with Bettongia spp.,,,,,,
2785,I,28/06/1979 00:00,,Included with Bettongia spp.,,,,,,
2785,I,01/07/1975 00:00,,,,,,,,
2787,I,01/07/1975 00:00,,,,,,,,
2787,I,28/06/1979 00:00,,Included with Bettongia spp.,,,,,,
2788,,,,,,,,,,
2789,,,,,,,,,,
2790,,,,,,,,,,
2791,,,,,,,,,,
2792,,,,,,,,,,
2793,,,,,,,,,,
2801,,,,,,,,,,
2802,,,,,,,,,,
2803,,,,,,,,,,
2813,II,18/09/1997 00:00,,,,,,,,
2813,I/r,09/07/1975 00:00,38,,,,,,,
2813,I/w,15/04/1977 00:00,38,,,,,,,
2813,I,01/07/1975 00:00,,,,,,,,
2815,I,01/07/1975 00:00,,Subspecies _athabascae_ only,,,,,,
2815,II,18/09/1997 00:00,,Subspecies _athabascae_ only,,,,,,
2816,,,,,,,,,,
2823,,,,,,,,,,
2824,,,,,,,,,,
2825,,,,,,,,,,
2826,,,,,,,,,,
2827,,,,,,,,,,
2828,I,01/07/1975 00:00,,,,,,,,
2857,,,,,,,,,,
2858,,,,,,,,,,
2859,,,,,,,,,,
2860,,,,,,,,,,
2861,,,,,,,,,,
2862,,,,,,,,,,
2885,,,,,,,,,,
2886,,,,,,,,,,
2887,I,01/07/1975 00:00,,Excludes the domestic form of Bos gaurus referenced as Bos frontalis (see CITES Doc. 11.11.4.2),,,,,,
2889,I,01/07/1975 00:00,,Excludes the domestic form of Bos mutus referenced as Bos grunniens (see CITES Doc. 11.11.4.2),,,,,,
2890,I,01/07/1975 00:00,,,,,,,,
2893,,,,,,,,,,
2957,,,,,,,,,,
2963,,,,,,,,,,
2983,,,,,,,,,,
2991,,,,,,,,,,
2992,,,,,,,,,,
2993,I,01/07/1975 00:00,,,,,,,,
2994,I,01/07/1975 00:00,,,,,,,,
2997,,,,,,,,,,
2998,,,,,,,,,,
3038,II,29/07/1983 00:00,,,,,,,,
3120,,,,,,,,,,
3121,,,,,,,,,,
3125,III/r,24/10/1977 00:00,57,,,,,,,
3125,III/w,01/01/1984 00:00,57,,,,,,,
3125,III,16/11/1975 00:00,148,,,,,,,
3126,I,01/07/1975 00:00,,,,,,,,
3127,I,01/07/1975 00:00,,,,,,,,
3128,I,01/07/1975 00:00,,,,,,,,
3129,,,,,,,,,,
3160,II,01/08/1985 00:00,,,,,,,,
3160,II/r,01/08/1985 00:00,14,,,,,,,
3160,II/w,06/01/1989 00:00,14,,,,,,,
3161,,,,,,,,,,
3162,,,,,,,,,,
3163,,,,,,,,,,
3164,,,,,,,,,,
3322,,,,,,,,,,
3323,,,,,,,,,,
3327,,,,,,,,,,
3328,,,,,,,,,,
3329,,,,,,,,,,
3330,,,,,,,,,,
3332,,,,,,,,,,
3333,,,,,,,,,,
3339,Deleted,18/09/1997 00:00,,,,,,,,
3339,I,01/07/1975 00:00,,,,,,,,
3339,II,04/02/1977 00:00,,,,,,,,
3412,III,28/10/1976 00:00,51,,,,,,,
3412,III/r,24/10/1977 00:00,57,,,,,,,
3412,III/w,01/01/1984 00:00,57,,,,,,,
3414,III/r,24/10/1977 00:00,57,,,,,,,
3414,III/w,01/01/1984 00:00,57,,,,,,,
3414,III,14/07/1976 00:00,224,,,,,,,
3416,I,01/07/1975 00:00,,,,,,,,
3417,I,01/07/1975 00:00,,,,,,,,
3419,,,,,,,,,,
3420,,,,,,,,,,
3421,,,,,,,,,,
3422,,,,,,,,,,
3519,,,,,,,,,,
3544,II,04/02/1977 00:00,,,,,,,,
3545,II,04/02/1977 00:00,,,,,,,,
3546,II,04/02/1977 00:00,,,,,,,,
3547,II,04/02/1977 00:00,,,,,,,,
3548,II,04/02/1977 00:00,,,,,,,,
3549,II,04/02/1977 00:00,,,,,,,,
3550,II,04/02/1977 00:00,,,,,,,,
3551,II,04/02/1977 00:00,,,,,,,,
3552,II,04/02/1977 00:00,,,,,,,,
3553,II,04/02/1977 00:00,,,,,,,,
3554,II,04/02/1977 00:00,,,,,,,,
3555,II,04/02/1977 00:00,,,,,,,,
3556,II,04/02/1977 00:00,,,,,,,,
3557,II,04/02/1977 00:00,,,,,,,,
3558,II,04/02/1977 00:00,,,,,,,,
3559,II,04/02/1977 00:00,,,,,,,,
3560,II,04/02/1977 00:00,,,,,,,,
3561,,,,,,,,,,
3562,II,04/02/1977 00:00,,,,,,,,
3563,II,04/02/1977 00:00,,,,,,,,
3564,I,01/07/1975 00:00,,,,,,,,
3569,II,04/02/1977 00:00,,,,,,,,
3570,I,04/02/1977 00:00,,,,,,,,
3571,I,04/02/1977 00:00,,,,,,,,
3572,II,04/02/1977 00:00,,,,,,,,
3573,II,04/02/1977 00:00,,,,,,,,
3574,II,04/02/1977 00:00,,,,,,,,
3575,II,04/02/1977 00:00,,,,,,,,
3576,II,04/02/1977 00:00,,,,,,,,
3577,II,28/06/1979 00:00,,Included with PRIMATES spp.,,,,,,
3577,I,04/02/1977 00:00,,,,,,,,
3578,II,04/02/1977 00:00,,,,,,,,
3579,II,04/02/1977 00:00,,,,,,,,
3580,II,04/02/1977 00:00,,,,,,,,
3581,II,04/02/1977 00:00,,,,,,,,
3582,II,04/02/1977 00:00,,,,,,,,
3584,II,04/02/1977 00:00,,,,,,,,
3585,II,04/02/1977 00:00,,,,,,,,
3590,,,,,,,,,,
3591,,,,,,,,,,
3592,,,,,,,,,,
3593,,,,,,,,,,
3594,,,,,,,,,,
3596,,,,,,,,,,
3597,,,,,,,,,,
3598,,,,,,,,,,
3599,,,,,,,,,,
3600,,,,,,,,,,
3601,,,,,,,,,,
3602,,,,,,,,,,
3603,,,,,,,,,,
3604,,,,,,,,,,
3605,,,,,,,,,,
3609,,,,,,,,,,
3610,,,,,,,,,,
3611,,,,,,,,,,
3612,,,,,,,,,,
3613,,,,,,,,,,
3614,,,,,,,,,,
3615,,,,,,,,,,
3616,,,,,,,,,,
3617,,,,,,,,,,
3618,,,,,,,,,,
3619,,,,,,,,,,
3620,,,,,,,,,,
3621,,,,,,,,,,
3622,,,,,,,,,,
3623,,,,,,,,,,
3626,I,01/07/1975 00:00,,,,,,,,
3648,,,,,,,,,,
3649,,,,,,,,,,
3650,,,,,,,,,,
3651,,,,,,,,,,
3707,I,01/07/1975 00:00,,,,,,,,
3707,Deleted,28/06/1979 00:00,,,,,,,,
3738,,,,,,,,,,
3744,III/r,21/03/1989 00:00,203,,,,,,,
3744,III/r,16/03/1989 00:00,81,,,,,,,
3744,III/w,23/04/1990 00:00,81,,,,,,,
3744,III/r,16/03/1989 00:00,57,,,,,,,
3744,III/w,18/01/1990 00:00,57,,,,,,,
3744,III/r,24/05/1989 00:00,196,,,,,,,
3744,III/w,23/10/1990 00:00,196,,,,,,,
3744,III/r,17/05/1989 00:00,221,,,,,,,
3744,III/w,25/05/1990 00:00,221,,,,,,,
3744,III/r,16/03/1989 00:00,105,,,,,,,
3744,III/w,01/03/1990 00:00,105,,,,,,,
3744,III/r,21/03/1989 00:00,122,,,,,,,
3744,III/r,30/03/1989 00:00,124,,,,,,,
3744,III/w,18/04/1990 00:00,124,,,,,,,
3744,III/r,29/06/1989 00:00,149,,,,,,,
3744,III/w,11/01/1991 00:00,149,,,,,,,
3744,III/r,28/07/1989 00:00,170,,,,,,,
3744,III/w,03/08/1990 00:00,170,,,,,,,
3744,III,16/03/1989 00:00,99,,,,,,,
3746,I,28/06/1979 00:00,,"Popns of BT, IN, NP, PK",,,,,,
3746,II,04/02/1977 00:00,,,,,,,,
3746,I/r,28/06/1979 00:00,203,,,,,,,
3746,II/r,04/02/1977 00:00,241,,,,,,,
3746,II/w,26/04/1995 00:00,241,,,,,,,
3746,II,28/06/1979 00:00,,"All popns, except those listed on I",,,,,,
3746,II,23/06/2010 00:00,,All populations except those listed in Appendix I. Excludes the domesticated form and the dingo which are referenced as _Canis lupus familiaris_ and _Canis lupus dingo_,,,,,,
3746,I,23/06/2010 00:00,,"Only the populations of Bhutan, India, Nepal and Pakistan. Excludes the domesticated form and the dingo which are referenced as _Canis lupus familiaris_ and _Canis lupus dingo_.",,,,,,
3746,I/r,02/10/2000 00:00,239,,,,,,,
