ComName,LangShort,RecId,Rank,Designation,ReferenceID
Casco Rojo,SPA,100292,SPECIES,CITES_EU,
Spotted-legged Turtle,ENG,100293,SPECIES,CITES_EU,
Spot-legged wood turtle,ENG,100293,SPECIES,CITES_EU,
Spot-legged Turtle,ENG,100293,SPECIES,CITES_EU,
Mexican Spotted Wood Turtle,ENG,100294,SPECIES,CITES_EU,
Narrow-bridged musk turtle,ENG,100260,SPECIES,CITES_EU,
Tortuga almizclera,SPA,100260,SPECIES,CITES_EU,
Chopontil,SPA,100260,SPECIES,CITES_EU,
Taimán,SPA,100260,SPECIES,CITES_EU,
Joloque ,SPA,100260,SPECIES,CITES_EU,
Taimame,SPA,100260,SPECIES,CITES_EU,
Tortuga caimán,SPA,100260,SPECIES,CITES_EU,
Tortuga vampiro,SPA,100260,SPECIES,CITES_EU,
Tortuga rayo,SPA,100260,SPECIES,CITES_EU,
Imperial zebra,SPA,68475,SPECIES,CITES_EU,
Acari-zebra,SPA,68475,SPECIES,CITES_EU,
Zebrinha,SPA,68475,SPECIES,CITES_EU,
Zebra,SPA,68475,SPECIES,CITES_EU,
Pleco imperial,SPA,68475,SPECIES,CITES_EU,
Zebra pleco,SPA,68475,SPECIES,CITES_EU,
Cururu stingrat,ENG,68498,SPECIES,CITES_EU,
Porcupine stingray,ENG,68498,SPECIES,CITES_EU,
Laos warty newt,ENG,10017,SPECIES,CITES_EU,
Nagpur Soft-shelled Turtle,ENG,9277,SPECIES,CITES_EU,
Guitarfishes,ENG,100267,FAMILY,CITES_EU,
Poisson guitarre,FRA,100267,FAMILY,CITES_EU,
Peces guitarra,SPA,100267,FAMILY,CITES_EU,
Malagasy blue-spotted guitarfish,ENG,100395,SPECIES,CITES_EU,
Lesser Sandshark,ENG,100396,SPECIES,CITES_EU,
Bluntnose guitarfish,ENG,100397,SPECIES,CITES_EU,
Grayspotted guitarfish,ENG,100398,SPECIES,CITES_EU,
Speckled Guitarfish,ENG,100399,SPECIES,CITES_EU,
Oman guitarfish,ENG,100400,SPECIES,CITES_EU,
Salalah guitarfish,ENG,100401,SPECIES,CITES_EU,
Socotra blue-spotted guitarfish,ENG,100402,SPECIES,CITES_EU,
Stripenose guitarfish,ENG,100403,SPECIES,CITES_EU,
Zanzibar guitarfish,ENG,100404,SPECIES,CITES_EU,
Speckled guitarfish,ENG,100406,SPECIES,CITES_EU,
Brazilian guitarfish,ENG,100407,SPECIES,CITES_EU,
Viola,SPA,100407,SPECIES,CITES_EU,
Atlantic guitarfish,ENG,100408,SPECIES,CITES_EU,
Whitesnout guitarfish,ENG,100409,SPECIES,CITES_EU,
Guitarra Trompa Blanca,SPA,100409,SPECIES,CITES_EU,
Chola guitarfish,ENG,100410,SPECIES,CITES_EU,
Guitarra Chola,SPA,100410,SPECIES,CITES_EU,
Pacific guitarfish,ENG,100411,SPECIES,CITES_EU,
Gorgona guitarfish,ENG,100412,SPECIES,CITES_EU,
Shovelnose guitarfish,ENG,100413,SPECIES,CITES_EU,
Whitespotted guitarfish,ENG,100414,SPECIES,CITES_EU,
Guitarra Pecosa,SPA,100414,SPECIES,CITES_EU,
Annandale's guitarfish,ENG,100415,SPECIES,CITES_EU,
Austin's guitarfish,ENG,100416,SPECIES,CITES_EU,
Borneo guitarfish,ENG,100417,SPECIES,CITES_EU,
Slender guitarfish,ENG,100418,SPECIES,CITES_EU,
Angel fish,ENG,100419,SPECIES,CITES_EU,
Ringed guitarfish,ENG,100419,SPECIES,CITES_EU,
Spineback guitarfish,ENG,100420,SPECIES,CITES_EU,
Irvine Guitarra,SPA,100420,SPECIES,CITES_EU,
Jimbaran shovelnose ray,ENG,100421,SPECIES,CITES_EU,
Smoothback guitarfish,ENG,100422,SPECIES,CITES_EU,
Papuan guitarfish,ENG,100423,SPECIES,CITES_EU,
Indonesian shovelnose ray,ENG,100425,SPECIES,CITES_EU,
Spotted guitarfish,ENG,100426,SPECIES,CITES_EU,
Ranong guitarfish,ENG,100427,SPECIES,CITES_EU,
Common guitarfish,ENG,100428,SPECIES,CITES_EU,
Guitarra comùn,SPA,100428,SPECIES,CITES_EU,
Guitarre de mer Commune,FRA,100428,SPECIES,CITES_EU,
Goldeneye shovelnose,ENG,100429,SPECIES,CITES_EU,
Brown guitarfish,ENG,100430,SPECIES,CITES_EU,
Philippine guitarfish,ENG,100431,SPECIES,CITES_EU,
Cuban Bullfinch,ENG,100665,SPECIES,CITES_EU,
Negrito,SPA,100665,SPECIES,CITES_EU,
Cuban Grassquit,ENG,100666,SPECIES,CITES_EU,
Tomeguín del Pinar,SPA,100666,SPECIES,CITES_EU,
Tortuga pecho quebrado de Tabasco,SPA,100456,SPECIES,CITES_EU,
Pochitoque jaguactero o negro,SPA,100456,SPECIES,CITES_EU,
Montera,SPA,100456,SPECIES,CITES_EU,
Chechagua de monte,SPA,100456,SPECIES,CITES_EU,
Tabasco Mud Turtle,ENG,100456,SPECIES,CITES_EU,
Tortuga de pantano jalisciense,SPA,100459,SPECIES,CITES_EU,
Jalisco Mud Turtle,ENG,100459,SPECIES,CITES_EU,
Tortuga pecho quebrado pata rugosa,SPA,100465,SPECIES,CITES_EU,
Tortuga casquito del Valle de México,SPA,100465,SPECIES,CITES_EU,
casquito del Lago Chapala,SPA,100465,SPECIES,CITES_EU,
casquito de la presa San Juanico,SPA,100465,SPECIES,CITES_EU,
casquito de Viesca,SPA,100465,SPECIES,CITES_EU,
casquito de Pátzcuaro,SPA,100465,SPECIES,CITES_EU,
Rough-Footed Mud Turtle,ENG,100465,SPECIES,CITES_EU,
Valley of Mexico Mud Turtle,ENG,100465,SPECIES,CITES_EU,
Lake Chapala Mud Turtle,ENG,100465,SPECIES,CITES_EU,
San Juanico Mud Turtle,ENG,100465,SPECIES,CITES_EU,
Viesca Mud Turtle,ENG,100465,SPECIES,CITES_EU,
Mexican Plateau Mud Turtle,ENG,100465,SPECIES,CITES_EU,
Pátzcuaro Mud Turtle,ENG,100465,SPECIES,CITES_EU,
Tortuga pecho quebrado oaxaqueña,SPA,100468,SPECIES,CITES_EU,
Oaxaca Mud Turtle,ENG,100468,SPECIES,CITES_EU,
Tortuga pecho quebrado de Tabasco,SPA,100455,SPECIES,CITES_EU,
Pochitoque jaguactero o negro,SPA,100455,SPECIES,CITES_EU,
Montera,SPA,100455,SPECIES,CITES_EU,
chechagua de monte,SPA,100455,SPECIES,CITES_EU,
Tabasco Mud Turtle,ENG,100455,SPECIES,CITES_EU,
Tortuga de barro rayada,SPA,100458,SPECIES,CITES_EU,
Striped mud turtle,ENG,100458,SPECIES,CITES_EU,
Tortuga casquito amarilla,SPA,100463,SPECIES,CITES_EU,
Yellow Mud Turtle,ENG,100463,SPECIES,CITES_EU,
Tortuga pecho quebrado mexicana,SPA,100466,SPECIES,CITES_EU,
Mexican Mud Turtle,ENG,100466,SPECIES,CITES_EU,
Tortuga pecho quebrado labios blancos,SPA,100467,SPECIES,CITES_EU,
White-lipped Mud Turtle (Northern and Suthern Whithe-lipped Mud Turtle),ENG,100467,SPECIES,CITES_EU,
Tortuga pecho quebrado escorpión,SPA,100469,SPECIES,CITES_EU,
Scorpion Mud Turtle,ENG,100469,SPECIES,CITES_EU,
White-throated Mud Turtle,ENG,100469,SPECIES,CITES_EU,
Red-cheeked Mud Turtle,ENG,100469,SPECIES,CITES_EU,
Tortuga de lodo oriental,SPA,100471,SPECIES,CITES_EU,
Eastern Mud Turtle,ENG,100471,SPECIES,CITES_EU,
Common Mud Turtle,ENG,100471,SPECIES,CITES_EU,
Florida Mud Turtle,ENG,100471,SPECIES,CITES_EU,
Mississippi Mud Turtle,ENG,100471,SPECIES,CITES_EU,
Tortuga de pantano Centroaméricana,SPA,100457,SPECIES,CITES_EU,
tortuga de barro de puente estrecho,SPA,100457,SPECIES,CITES_EU,
Narrow-bridged Mud Turtle,ENG,100457,SPECIES,CITES_EU,
Central American Mud Turtle,ENG,100457,SPECIES,CITES_EU,
Tortuga de pantano yucateca,SPA,100460,SPECIES,CITES_EU,
Creaser ́s Mud Turtle,ENG,100460,SPECIES,CITES_EU,
Tortuga de pantano Colombiana,SPA,100461,SPECIES,CITES_EU,
Dunn ́s Mud Turtle,ENG,100461,SPECIES,CITES_EU,
Casquito de los presones,SPA,100462,SPECIES,CITES_EU,
Durango Mud Turtle,ENG,100462,SPECIES,CITES_EU,
Tortuga casquito pecho quebrado,SPA,100464,SPECIES,CITES_EU,
Tortuga pecho quebrado de Herrera,SPA,100464,SPECIES,CITES_EU,
Casquillo de herrera,SPA,100464,SPECIES,CITES_EU,
Garlapago,SPA,100464,SPECIES,CITES_EU,
Pochitoque,SPA,100464,SPECIES,CITES_EU,
Herrera ́s mud turtle,ENG,100464,SPECIES,CITES_EU,
Tortuga pecho quebrado sonorense,SPA,100470,SPECIES,CITES_EU,
Sonora Mud Turlte,ENG,100470,SPECIES,CITES_EU,
Mexican giant musk turtle,ENG,100264,SPECIES,CITES_EU,
Mexican Musk Turtle,ENG,100264,SPECIES,CITES_EU,
Northern Giant Musk Turtle,ENG,100264,SPECIES,CITES_EU,
Tres lomos,SPA,100264,SPECIES,CITES_EU,
Galápago,SPA,100264,SPECIES,CITES_EU,
Guao,SPA,100264,SPECIES,CITES_EU,
Morocoy,SPA,100264,SPECIES,CITES_EU,
Tres filos,SPA,100264,SPECIES,CITES_EU,
Jolom kok,SPA,100264,SPECIES,CITES_EU,
Crucilla,SPA,100263,SPECIES,CITES_EU,
Tortuga almizclera crucilla,SPA,100263,SPECIES,CITES_EU,
Chiapan Giant Musk Turtle,ENG,100263,SPECIES,CITES_EU,
"Pacific Coast Giant Musk Turtle",ENG,100263,SPECIES,CITES_EU,
Whitetip reef shark,ENG,101300,SPECIES,CITES_EU,
Bonnethead shark,ENG,100432,SPECIES,CITES_EU,
Shovelhead shark,ENG,100432,SPECIES,CITES_EU,
Requin-marteau tiburo,FRA,100432,SPECIES,CITES_EU,
Cornuda tiburo,SPA,100432,SPECIES,CITES_EU,
Scoophead shark,ENG,100433,SPECIES,CITES_EU,
Requin-marteau écope,FRA,100433,SPECIES,CITES_EU,
Tiburón martillo cuchara,SPA,100433,SPECIES,CITES_EU,
Smalleye hammerhead shark,ENG,100434,SPECIES,CITES_EU,
Requin-marteau à petits yeux,FRA,100434,SPECIES,CITES_EU,
Tiburón martillo ojichico,SPA,100434,SPECIES,CITES_EU,
Scalloped bonnethead shark,ENG,100435,SPECIES,CITES_EU,
Requin-Marteau cornu,FRA,100435,SPECIES,CITES_EU,
Tiburón martillo coronado,SPA,100435,SPECIES,CITES_EU,
Winghead shark,ENG,100437,SPECIES,CITES_EU,
Requin-marteau planeur,FRA,100437,SPECIES,CITES_EU,
Cornuda planeadora,SPA,100437,SPECIES,CITES_EU,
Razor-backed Musk Turtle,ENG,100644,SPECIES,CITES_EU,
Flattened Musk Turtle,ENG,100645,SPECIES,CITES_EU,
Loggerhead Musk Turtle,ENG,100646,SPECIES,CITES_EU,
Common Musk Turtle,ENG,100647,SPECIES,CITES_EU,
Musk Turtle,ENG,100647,SPECIES,CITES_EU,
Stinkpot,ENG,100647,SPECIES,CITES_EU,
Pygmy Porkbush,ENG,100677,SPECIES,CITES_EU,
Spiny Greenstem,ENG,18543,SPECIES,CITES_EU,
"	Fine-leaved Candle Bush",ENG,100672,SPECIES,CITES_EU,
Dwarf Candle Bush,ENG,100673,SPECIES,CITES_EU,
Glass Frog,ENG,100265,FAMILY,CITES_EU,
Grenouilles de verre,FRA,100265,FAMILY,CITES_EU,
Ranas de Vidrio / Ranas de Cristal,SPA,100265,FAMILY,CITES_EU,
Prickly redfish,ENG,101070,SPECIES,CITES_EU,
pineapple sea cucumber,ENG,101070,SPECIES,CITES_EU,
Holothurie ananas,FRA,101070,SPECIES,CITES_EU,
Barbara,FRA,101070,SPECIES,CITES_EU,
Amberfish,ENG,101071,SPECIES,CITES_EU,
giant sea cucumber,ENG,101071,SPECIES,CITES_EU,
giant beche-de-mer,ENG,101071,SPECIES,CITES_EU,
Holothurie géante,FRA,101071,SPECIES,CITES_EU,
Red-lined sea cucumber,ENG,101072,SPECIES,CITES_EU,
lemonfish,ENG,101072,SPECIES,CITES_EU,
candy cane sea cucumber,ENG,101072,SPECIES,CITES_EU,
Holothurie à lignes rouges,FRA,101072,SPECIES,CITES_EU,
African bloodwood,ENG,100320,SPECIES,CITES_EU,
mukwa,ENG,100320,SPECIES,CITES_EU,
kiaat,ENG,100320,SPECIES,CITES_EU,
muninga,ENG,100320,SPECIES,CITES_EU,
Eared bloodwood,ENG,100321,SPECIES,CITES_EU,
African teak,ENG,67733,SPECIES,CITES_EU,
madobia,ENG,67733,SPECIES,CITES_EU,
Vène,FRA,67733,SPECIES,CITES_EU,
ven,FRA,67733,SPECIES,CITES_EU,
palissandre du Sénégal,FRA,67733,SPECIES,CITES_EU,
hérissé,FRA,67733,SPECIES,CITES_EU,
small-leaved bloodwood,ENG,100322,SPECIES,CITES_EU,
barwood,ENG,100322,SPECIES,CITES_EU,
Padouk blanc,FRA,100323,SPECIES,CITES_EU,
round-leaved bloodwood,ENG,100326,SPECIES,CITES_EU,
round-leaved teak,ENG,100326,SPECIES,CITES_EU,
African padauk,ENG,100328,SPECIES,CITES_EU,
African padouk,ENG,100328,SPECIES,CITES_EU,
barwood,ENG,100328,SPECIES,CITES_EU,
African coral wood,ENG,100328,SPECIES,CITES_EU,
Padouk d'Afrique,FRA,100328,SPECIES,CITES_EU,
pudauk d'Afrique,FRA,100328,SPECIES,CITES_EU,
bois corail,FRA,100328,SPECIES,CITES_EU,
African padauk,ENG,100329,SPECIES,CITES_EU,
"African padouk",ENG,100329,SPECIES,CITES_EU,
Padouk d'Afrique,FRA,100329,SPECIES,CITES_EU,
padauk d'Afrique,FRA,100329,SPECIES,CITES_EU,
Big flower rhodiola,ENG,99669,SPECIES,CITES_EU,
Tibetan rhodiola,ENG,99669,SPECIES,CITES_EU,
Rhodiola,ENG,99716,SPECIES,CITES_EU,
Arctic root,ENG,99716,SPECIES,CITES_EU,
Golden root,ENG,99716,SPECIES,CITES_EU,
King's crown,ENG,99716,SPECIES,CITES_EU,
Roseroot,ENG,99716,SPECIES,CITES_EU,
Rosewort,ENG,99716,SPECIES,CITES_EU,
Snowdown rose,ENG,99716,SPECIES,CITES_EU,
Sakhalin rhodiola,ENG,99716,SPECIES,CITES_EU,
high mountain rhodiola,ENG,99716,SPECIES,CITES_EU,
red-spotted stonecrop,ENG,99716,SPECIES,CITES_EU,
