Scientific name,Rank,RecID,ParentRank,ParentID,Status,Species Author,Notes,Designation,AcceptedRank,AcceptedID
var. platyphyllum,VARIETY,,SPECIES,26464,S,"(T.Yukawa) J.M.H.Shaw, 2002",,CITES_EU,SPECIES,98367
var. parnatanum,VARIETY,,SPECIES,20615,S,"(Cavestro) W.Suarez, 2015",,CITES_EU,SPECIES,98376
var. aspersum,VARIETY,,SPECIES,23616,S,"(Aver) Aver., 2008",,CITES_EU,SPECIES,98404
var. funingense,VARIETY,,SPECIES,98412,S,"Z.J.Liu & L.J.Chen, 2013",,CITES_EU,SPECIES,98412
var. lockianum,VARIETY,,SPECIES,23616,S,"Aver., 2002",,CITES_EU,SPECIES,98375
var. vejvarutianum,VARIETY,,SPECIES,23616,S,"(O.Gruss & Roellke) Perner, 2013",,CITES_EU,SPECIES,98375
var. viniferum,VARIETY,,SPECIES,13824,S,"(Koop. & N.Haseg.) Cavestro, 2001",,CITES_EU,SPECIES,98409
