taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation
16322,SPECIES,COUNTRY,PG,18813,CITES_EU
19508,SPECIES,COUNTRY,PG,18813,CITES_EU
14564,SPECIES,COUNTRY,MY,18813,CITES_EU
22726,SPECIES,COUNTRY,MY,18813,CITES_EU
18245,SPECIES,COUNTRY,MY,18813,CITES_EU
14519,SPECIES,COUNTRY,PG,18813,CITES_EU
19379,SPECIES,COUNTRY,PG,18813,CITES_EU
21045,SPECIES,COUNTRY,MY,18813,CITES_EU
29590,SPECIES,COUNTRY,PG,18813,CITES_EU
25950,SPECIES,COUNTRY,KH,18813,CITES_EU
25950,SPECIES,COUNTRY,LA,18813,CITES_EU
25389,SPECIES,COUNTRY,BN,18813,CITES_EU
27223,SPECIES,COUNTRY,PG,18813,CITES_EU
25045,SPECIES,COUNTRY,VN,18813,CITES_EU
14607,SPECIES,COUNTRY,MY,18813,CITES_EU
25434,SPECIES,COUNTRY,MM,18813,CITES_EU
25434,SPECIES,COUNTRY,MY,18813,CITES_EU
20991,SPECIES,COUNTRY,PG,18813,CITES_EU
16805,SPECIES,COUNTRY,PG,18813,CITES_EU
21134,SPECIES,COUNTRY,MY,18813,CITES_EU
20128,SPECIES,COUNTRY,MY,18813,CITES_EU
28769,SPECIES,COUNTRY,PG,18813,CITES_EU
18493,SPECIES,COUNTRY,KH,18813,CITES_EU
29241,SPECIES,COUNTRY,PG,18813,CITES_EU
28340,SPECIES,COUNTRY,CN,18813,CITES_EU
28992,SPECIES,COUNTRY,PG,18813,CITES_EU
22320,SPECIES,COUNTRY,PG,18813,CITES_EU
23105,SPECIES,COUNTRY,PG,18813,CITES_EU
22637,SPECIES,COUNTRY,MY,18813,CITES_EU
28239,SPECIES,COUNTRY,BN,18813,CITES_EU
22176,SPECIES,COUNTRY,CN,18813,CITES_EU
22176,SPECIES,COUNTRY,NP,18813,CITES_EU
15633,SPECIES,COUNTRY,MY,18813,CITES_EU
19072,SPECIES,COUNTRY,PG,18813,CITES_EU
29405,SPECIES,COUNTRY,ID,18813,CITES_EU
29405,SPECIES,COUNTRY,MY,18813,CITES_EU
29405,SPECIES,COUNTRY,BT,18813,CITES_EU
27756,SPECIES,COUNTRY,PG,18813,CITES_EU
18190,SPECIES,COUNTRY,PG,18813,CITES_EU
27232,SPECIES,COUNTRY,IN,18813,CITES_EU
27232,SPECIES,COUNTRY,CN,18813,CITES_EU
27232,SPECIES,COUNTRY,MM,18813,CITES_EU
27232,SPECIES,COUNTRY,TH,18813,CITES_EU
23857,SPECIES,COUNTRY,MY,18813,CITES_EU
23776,SPECIES,COUNTRY,ST,18813,CITES_EU
19392,SPECIES,COUNTRY,MY,18813,CITES_EU
21351,SPECIES,COUNTRY,BN,18813,CITES_EU
21351,SPECIES,COUNTRY,SG,18813,CITES_EU
29505,SPECIES,COUNTRY,PG,18813,CITES_EU
22102,SPECIES,COUNTRY,MY,18813,CITES_EU
28678,SPECIES,COUNTRY,MM,18813,CITES_EU
14366,SPECIES,COUNTRY,MY,18813,CITES_EU
17188,SPECIES,COUNTRY,PG,18813,CITES_EU
15691,SPECIES,COUNTRY,PG,18813,CITES_EU
15771,SPECIES,COUNTRY,PG,18813,CITES_EU
20355,SPECIES,COUNTRY,GY,18813,CITES_EU
27606,SPECIES,COUNTRY,PG,18813,CITES_EU
23985,SPECIES,COUNTRY,PG,18813,CITES_EU
16642,SPECIES,COUNTRY,BN,18813,CITES_EU
26493,SPECIES,COUNTRY,PG,18813,CITES_EU
15702,SPECIES,COUNTRY,BN,18813,CITES_EU
22443,SPECIES,COUNTRY,LA,18813,CITES_EU
21908,SPECIES,COUNTRY,LA,18813,CITES_EU
26090,SPECIES,COUNTRY,PG,18813,CITES_EU
27274,SPECIES,COUNTRY,MY,18813,CITES_EU
27274,SPECIES,COUNTRY,BN,18813,CITES_EU
20287,SPECIES,COUNTRY,BN,18813,CITES_EU
29187,SPECIES,COUNTRY,MY,18813,CITES_EU
15935,SPECIES,COUNTRY,PG,18813,CITES_EU
19228,SPECIES,COUNTRY,MM,18813,CITES_EU
15521,SPECIES,COUNTRY,MY,18813,CITES_EU
17259,SPECIES,TERRITORY,AS,18813,CITES_EU
29506,SPECIES,COUNTRY,KH,18813,CITES_EU
29506,SPECIES,COUNTRY,LA,18813,CITES_EU
20319,SPECIES,COUNTRY,MY,18813,CITES_EU
20319,SPECIES,COUNTRY,BD,18813,CITES_EU
15132,SPECIES,COUNTRY,PG,18813,CITES_EU
24306,SPECIES,COUNTRY,PG,18813,CITES_EU
18406,SPECIES,COUNTRY,BN,18813,CITES_EU
15389,SPECIES,TERRITORY,AS,18813,CITES_EU
15389,SPECIES,COUNTRY,PG,18813,CITES_EU
25103,SPECIES,COUNTRY,ST,18813,CITES_EU
21623,SPECIES,COUNTRY,CN,18813,CITES_EU
26577,SPECIES,TERRITORY,AS,18813,CITES_EU
26577,SPECIES,COUNTRY,PG,18813,CITES_EU
20726,SPECIES,COUNTRY,PG,18813,CITES_EU
21949,SPECIES,COUNTRY,GQ,18813,CITES_EU
16339,SPECIES,COUNTRY,CN,18813,CITES_EU
16339,SPECIES,COUNTRY,LA,18813,CITES_EU
16339,SPECIES,COUNTRY,TH,18813,CITES_EU
16339,SPECIES,COUNTRY,VN,18813,CITES_EU
16339,SPECIES,COUNTRY,MM,18813,CITES_EU
19639,SPECIES,COUNTRY,MY,18813,CITES_EU
15352,SPECIES,COUNTRY,PG,18813,CITES_EU
14688,SPECIES,COUNTRY,PG,18813,CITES_EU
24400,SPECIES,COUNTRY,PG,18813,CITES_EU
24275,SPECIES,COUNTRY,PG,18813,CITES_EU
27398,SPECIES,COUNTRY,CN,18813,CITES_EU
26852,SPECIES,COUNTRY,PG,18813,CITES_EU
15165,SPECIES,COUNTRY,PG,18813,CITES_EU
16899,SPECIES,COUNTRY,PG,18813,CITES_EU
26331,SPECIES,COUNTRY,PG,18813,CITES_EU
14726,SPECIES,COUNTRY,CO,18813,CITES_EU
27237,SPECIES,COUNTRY,MY,18813,CITES_EU
15434,SPECIES,COUNTRY,MY,18813,CITES_EU
15434,SPECIES,COUNTRY,BN,18813,CITES_EU
14457,SPECIES,COUNTRY,PG,18813,CITES_EU
17846,SPECIES,COUNTRY,PG,18813,CITES_EU
14248,SPECIES,COUNTRY,PG,18813,CITES_EU
15269,SPECIES,COUNTRY,PG,18813,CITES_EU
23853,SPECIES,COUNTRY,MY,18813,CITES_EU
22534,SPECIES,COUNTRY,MY,18813,CITES_EU
28450,SPECIES,COUNTRY,MM,18813,CITES_EU
25194,SPECIES,COUNTRY,PG,18813,CITES_EU
15413,SPECIES,COUNTRY,MY,18813,CITES_EU
29011,SPECIES,COUNTRY,MY,18813,CITES_EU
15581,SPECIES,COUNTRY,MY,18813,CITES_EU
16740,SPECIES,COUNTRY,MY,18813,CITES_EU
