taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation
56127,SPECIES,COUNTRY,GA,18813,CITES_EU
56127,SPECIES,COUNTRY,CD,18813,CITES_EU
56130,SPECIES,COUNTRY,UG,18813,CITES_EU
56130,SPECIES,COUNTRY,CI,18813,CITES_EU
56130,SPECIES,COUNTRY,CM,18813,CITES_EU
56130,SPECIES,COUNTRY,CG,18813,CITES_EU
56130,SPECIES,COUNTRY,LR,18813,CITES_EU
56130,SPECIES,COUNTRY,NG,18813,CITES_EU
56130,SPECIES,COUNTRY,GH,18813,CITES_EU
56130,SPECIES,COUNTRY,TG,18813,CITES_EU
56130,SPECIES,COUNTRY,GA,18813,CITES_EU
56130,SPECIES,COUNTRY,CD,18813,CITES_EU
56130,SPECIES,COUNTRY,GN,18813,CITES_EU
97367,SPECIES,COUNTRY,EC,18813,CITES_EU
98078,SPECIES,COUNTRY,PE,18813,CITES_EU
97627,SPECIES,COUNTRY,CO,18813,CITES_EU
97627,SPECIES,COUNTRY,EC,18813,CITES_EU
56132,SPECIES,COUNTRY,EC,18813,CITES_EU
97778,SPECIES,COUNTRY,EC,18813,CITES_EU
56133,SPECIES,COUNTRY,EC,18813,CITES_EU
97043,SPECIES,COUNTRY,CO,18813,CITES_EU
98069,SPECIES,COUNTRY,EC,18813,CITES_EU
97623,SPECIES,COUNTRY,EC,18813,CITES_EU
97455,SPECIES,COUNTRY,EC,18813,CITES_EU
97074,SPECIES,COUNTRY,EC,18813,CITES_EU
97928,SPECIES,COUNTRY,EC,18813,CITES_EU
97061,SPECIES,COUNTRY,CO,18813,CITES_EU
96954,SPECIES,COUNTRY,CO,18813,CITES_EU
56134,SPECIES,COUNTRY,EC,18813,CITES_EU
98146,SPECIES,COUNTRY,EC,18813,CITES_EU
97018,SPECIES,COUNTRY,EC,18813,CITES_EU
97248,SPECIES,COUNTRY,CO,18813,CITES_EU
97248,SPECIES,COUNTRY,EC,18813,CITES_EU
97248,SPECIES,COUNTRY,BO,18813,CITES_EU
97549,SPECIES,COUNTRY,CO,18813,CITES_EU
56135,SPECIES,COUNTRY,EC,18813,CITES_EU
56136,SPECIES,COUNTRY,EC,18813,CITES_EU
97710,SPECIES,COUNTRY,CO,18813,CITES_EU
97966,SPECIES,COUNTRY,PE,18813,CITES_EU
98026,SPECIES,COUNTRY,EC,18813,CITES_EU
97831,SPECIES,COUNTRY,PE,18813,CITES_EU
97467,SPECIES,COUNTRY,CO,18813,CITES_EU
56137,SPECIES,COUNTRY,MW,18813,CITES_EU
56137,SPECIES,COUNTRY,TZ,18813,CITES_EU
56137,SPECIES,COUNTRY,KE,18813,CITES_EU
56137,SPECIES,COUNTRY,MZ,18813,CITES_EU
56137,SPECIES,COUNTRY,ZM,18813,CITES_EU
56137,SPECIES,COUNTRY,ZW,18813,CITES_EU
56138,SPECIES,COUNTRY,KE,18813,CITES_EU
56138,SPECIES,COUNTRY,TZ,18813,CITES_EU
56139,SPECIES,COUNTRY,RW,18813,CITES_EU
56139,SPECIES,COUNTRY,KE,18813,CITES_EU
56139,SPECIES,COUNTRY,CD,18813,CITES_EU
56139,SPECIES,COUNTRY,UG,18813,CITES_EU
56139,SPECIES,COUNTRY,ZM,18813,CITES_EU
56140,SPECIES,COUNTRY,TZ,18813,CITES_EU
56140,SPECIES,COUNTRY,MW,18813,CITES_EU
56162,SPECIES,COUNTRY,TH,18813,CITES_EU
56162,SPECIES,COUNTRY,MM,18813,CITES_EU
56162,SPECIES,COUNTRY,VN,18813,CITES_EU
56166,SPECIES,TERRITORY,TW,18813,CITES_EU
56166,SPECIES,COUNTRY,JP,18813,CITES_EU
56171,SPECIES,TERRITORY,TW,18813,CITES_EU
56171,SPECIES,COUNTRY,JP,18813,CITES_EU
56173,SPECIES,COUNTRY,ID,18813,CITES_EU
56174,SPECIES,COUNTRY,MM,18813,CITES_EU
56174,SPECIES,COUNTRY,TH,18813,CITES_EU
56174,SPECIES,COUNTRY,VN,18813,CITES_EU
56174,SPECIES,COUNTRY,CN,18813,CITES_EU
56178,SPECIES,COUNTRY,LK,18813,CITES_EU
56190,SPECIES,COUNTRY,TH,18813,CITES_EU
56190,SPECIES,COUNTRY,CN,18813,CITES_EU
56190,SPECIES,COUNTRY,VN,18813,CITES_EU
56198,SPECIES,COUNTRY,PH,18813,CITES_EU
64231,SPECIES,COUNTRY,VN,18813,CITES_EU
64231,SPECIES,COUNTRY,TH,18813,CITES_EU
64231,SPECIES,COUNTRY,MM,18813,CITES_EU
56232,SPECIES,COUNTRY,MX,18813,CITES_EU
56232,SPECIES,COUNTRY,GT,18813,CITES_EU
56232,SPECIES,COUNTRY,BZ,18813,CITES_EU
56232,SPECIES,COUNTRY,HN,18813,CITES_EU
56232,SPECIES,COUNTRY,CR,18813,CITES_EU
97509,SPECIES,COUNTRY,BR,18813,CITES_EU
96962,SPECIES,COUNTRY,BR,18813,CITES_EU
97468,SPECIES,COUNTRY,CO,18813,CITES_EU
96932,SPECIES,COUNTRY,SR,18813,CITES_EU
96932,SPECIES,TERRITORY,GF,18813,CITES_EU
96932,SPECIES,COUNTRY,GY,18813,CITES_EU
96932,SPECIES,COUNTRY,CO,18813,CITES_EU
89702,SPECIES,COUNTRY,CO,18813,CITES_EU
89702,SPECIES,COUNTRY,MX,18813,CITES_EU
96961,SPECIES,COUNTRY,CO,18813,CITES_EU
96961,SPECIES,COUNTRY,PE,18813,CITES_EU
56277,SPECIES,COUNTRY,BR,18813,CITES_EU
56279,SPECIES,COUNTRY,AR,18813,CITES_EU
56279,SPECIES,COUNTRY,BR,18813,CITES_EU
56280,SPECIES,COUNTRY,BO,18813,CITES_EU
56280,SPECIES,COUNTRY,PE,18813,CITES_EU
56280,SPECIES,COUNTRY,VE,18813,CITES_EU
56280,SPECIES,COUNTRY,CO,18813,CITES_EU
56280,SPECIES,COUNTRY,EC,18813,CITES_EU
56282,SPECIES,COUNTRY,BR,18813,CITES_EU
56285,SPECIES,COUNTRY,BR,18813,CITES_EU
56287,SPECIES,COUNTRY,BR,18813,CITES_EU
56289,SPECIES,COUNTRY,EC,18813,CITES_EU
56298,SPECIES,COUNTRY,BO,18813,CITES_EU
56298,SPECIES,COUNTRY,EC,18813,CITES_EU
56299,SPECIES,COUNTRY,CO,18813,CITES_EU
56299,SPECIES,COUNTRY,PA,18813,CITES_EU
56299,SPECIES,COUNTRY,VE,18813,CITES_EU
56299,SPECIES,COUNTRY,CR,18813,CITES_EU
56299,SPECIES,COUNTRY,NI,18813,CITES_EU
56301,SPECIES,COUNTRY,EC,18813,CITES_EU
56301,SPECIES,COUNTRY,PE,18813,CITES_EU
56301,SPECIES,COUNTRY,SR,18813,CITES_EU
56301,SPECIES,COUNTRY,CO,18813,CITES_EU
64248,SPECIES,COUNTRY,SR,18813,CITES_EU
64248,SPECIES,COUNTRY,BR,18813,CITES_EU
64248,SPECIES,COUNTRY,EC,18813,CITES_EU
64248,SPECIES,COUNTRY,TT,18813,CITES_EU
64248,SPECIES,COUNTRY,CO,18813,CITES_EU
64248,SPECIES,TERRITORY,GF,18813,CITES_EU
64248,SPECIES,COUNTRY,BO,18813,CITES_EU
64248,SPECIES,COUNTRY,GY,18813,CITES_EU
64248,SPECIES,COUNTRY,VE,18813,CITES_EU
64248,SPECIES,COUNTRY,PE,18813,CITES_EU
56302,SPECIES,COUNTRY,VE,18813,CITES_EU
56302,SPECIES,COUNTRY,CO,18813,CITES_EU
56302,SPECIES,COUNTRY,BR,18813,CITES_EU
56302,SPECIES,COUNTRY,SR,18813,CITES_EU
64254,SPECIES,COUNTRY,PA,18813,CITES_EU
64254,SPECIES,COUNTRY,BO,18813,CITES_EU
64254,SPECIES,COUNTRY,TT,18813,CITES_EU
64254,SPECIES,COUNTRY,MX,18813,CITES_EU
64254,SPECIES,COUNTRY,BR,18813,CITES_EU
64254,SPECIES,TERRITORY,GF,18813,CITES_EU
64254,SPECIES,COUNTRY,VE,18813,CITES_EU
64254,SPECIES,COUNTRY,HN,18813,CITES_EU
64254,SPECIES,TERRITORY,KY,18813,CITES_EU
64254,SPECIES,COUNTRY,US,18813,CITES_EU
64254,SPECIES,COUNTRY,SR,18813,CITES_EU
64254,SPECIES,COUNTRY,CO,18813,CITES_EU
64254,SPECIES,COUNTRY,DO,18813,CITES_EU
64254,SPECIES,COUNTRY,GY,18813,CITES_EU
64254,SPECIES,COUNTRY,PE,18813,CITES_EU
64254,SPECIES,COUNTRY,EC,18813,CITES_EU
64254,SPECIES,COUNTRY,NI,18813,CITES_EU
64254,SPECIES,COUNTRY,GT,18813,CITES_EU
64254,SPECIES,COUNTRY,BZ,18813,CITES_EU
64254,SPECIES,COUNTRY,SV,18813,CITES_EU
64254,SPECIES,COUNTRY,CR,18813,CITES_EU
56304,SPECIES,COUNTRY,EC,18813,CITES_EU
56305,SPECIES,COUNTRY,EC,18813,CITES_EU
97052,SPECIES,COUNTRY,VN,18813,CITES_EU
97770,SPECIES,COUNTRY,VN,18813,CITES_EU
52732,SPECIES,COUNTRY,BR,18813,CITES_EU
51721,SPECIES,COUNTRY,BR,18813,CITES_EU
96876,SPECIES,COUNTRY,BR,18813,CITES_EU
97837,SPECIES,COUNTRY,CO,18813,CITES_EU
97837,SPECIES,COUNTRY,GY,18813,CITES_EU
98021,SPECIES,COUNTRY,MX,18813,CITES_EU
94574,SPECIES,COUNTRY,MX,18813,CITES_EU
94574,SPECIES,COUNTRY,HN,18813,CITES_EU
94574,SPECIES,COUNTRY,SV,18813,CITES_EU
94574,SPECIES,COUNTRY,NI,18813,CITES_EU
94574,SPECIES,COUNTRY,GT,18813,CITES_EU
56317,SPECIES,COUNTRY,MX,18813,CITES_EU
56317,SPECIES,COUNTRY,NI,18813,CITES_EU
56317,SPECIES,COUNTRY,SV,18813,CITES_EU
56317,SPECIES,COUNTRY,GT,18813,CITES_EU
56317,SPECIES,COUNTRY,HN,18813,CITES_EU
56319,SPECIES,COUNTRY,VE,18813,CITES_EU
56319,SPECIES,COUNTRY,EC,18813,CITES_EU
56319,SPECIES,COUNTRY,CO,18813,CITES_EU
56333,SPECIES,COUNTRY,BW,18813,CITES_EU
56333,SPECIES,COUNTRY,ZW,18813,CITES_EU
56333,SPECIES,COUNTRY,ZA,18813,CITES_EU
56333,SPECIES,COUNTRY,MZ,18813,CITES_EU
56335,SPECIES,COUNTRY,ZA,18813,CITES_EU
56335,SPECIES,COUNTRY,MZ,18813,CITES_EU
56346,SPECIES,COUNTRY,EC,18813,CITES_EU
97302,SPECIES,COUNTRY,CR,18813,CITES_EU
56347,SPECIES,COUNTRY,PE,18813,CITES_EU
56347,SPECIES,COUNTRY,EC,18813,CITES_EU
56348,SPECIES,COUNTRY,EC,18813,CITES_EU
56348,SPECIES,COUNTRY,PE,18813,CITES_EU
56349,SPECIES,COUNTRY,EC,18813,CITES_EU
97528,SPECIES,COUNTRY,BO,18813,CITES_EU
56350,SPECIES,COUNTRY,BO,18813,CITES_EU
56350,SPECIES,COUNTRY,PE,18813,CITES_EU
97719,SPECIES,COUNTRY,PE,18813,CITES_EU
56351,SPECIES,COUNTRY,EC,18813,CITES_EU
56353,SPECIES,COUNTRY,PA,18813,CITES_EU
56353,SPECIES,COUNTRY,NI,18813,CITES_EU
56353,SPECIES,COUNTRY,CR,18813,CITES_EU
56358,SPECIES,COUNTRY,MM,18813,CITES_EU
56358,SPECIES,COUNTRY,IN,18813,CITES_EU
56358,SPECIES,COUNTRY,TH,18813,CITES_EU
56358,SPECIES,COUNTRY,KH,18813,CITES_EU
56360,SPECIES,COUNTRY,CN,18813,CITES_EU
56360,SPECIES,COUNTRY,MM,18813,CITES_EU
56361,SPECIES,COUNTRY,UG,18813,CITES_EU
56361,SPECIES,COUNTRY,KE,18813,CITES_EU
56361,SPECIES,COUNTRY,CG,18813,CITES_EU
56361,SPECIES,COUNTRY,LR,18813,CITES_EU
56361,SPECIES,COUNTRY,GN,18813,CITES_EU
56361,SPECIES,COUNTRY,SL,18813,CITES_EU
56361,SPECIES,COUNTRY,TZ,18813,CITES_EU
56361,SPECIES,COUNTRY,ZM,18813,CITES_EU
56361,SPECIES,COUNTRY,CM,18813,CITES_EU
56361,SPECIES,COUNTRY,CD,18813,CITES_EU
56362,SPECIES,COUNTRY,UG,18813,CITES_EU
56362,SPECIES,COUNTRY,ZW,18813,CITES_EU
56362,SPECIES,COUNTRY,TG,18813,CITES_EU
56362,SPECIES,COUNTRY,CF,18813,CITES_EU
56362,SPECIES,COUNTRY,ZA,18813,CITES_EU
56362,SPECIES,COUNTRY,CM,18813,CITES_EU
56362,SPECIES,COUNTRY,MW,18813,CITES_EU
56362,SPECIES,COUNTRY,ZM,18813,CITES_EU
56362,SPECIES,COUNTRY,CI,18813,CITES_EU
56362,SPECIES,COUNTRY,CD,18813,CITES_EU
56362,SPECIES,COUNTRY,SD,18813,CITES_EU
56362,SPECIES,COUNTRY,SZ,18813,CITES_EU
56362,SPECIES,COUNTRY,ET,18813,CITES_EU
56362,SPECIES,COUNTRY,GQ,18813,CITES_EU
56362,SPECIES,COUNTRY,AO,18813,CITES_EU
56362,SPECIES,COUNTRY,BI,18813,CITES_EU
56362,SPECIES,COUNTRY,TZ,18813,CITES_EU
56362,SPECIES,COUNTRY,NG,18813,CITES_EU
56362,SPECIES,COUNTRY,GN,18813,CITES_EU
56362,SPECIES,COUNTRY,CG,18813,CITES_EU
56362,SPECIES,COUNTRY,KE,18813,CITES_EU
56362,SPECIES,COUNTRY,SN,18813,CITES_EU
56363,SPECIES,COUNTRY,CD,18813,CITES_EU
56363,SPECIES,COUNTRY,GA,18813,CITES_EU
56363,SPECIES,COUNTRY,TZ,18813,CITES_EU
56363,SPECIES,COUNTRY,UG,18813,CITES_EU
56363,SPECIES,COUNTRY,BI,18813,CITES_EU
56363,SPECIES,COUNTRY,CM,18813,CITES_EU
56363,SPECIES,COUNTRY,GQ,18813,CITES_EU
56363,SPECIES,COUNTRY,RW,18813,CITES_EU
56363,SPECIES,COUNTRY,ZW,18813,CITES_EU
56363,SPECIES,COUNTRY,MZ,18813,CITES_EU
56363,SPECIES,COUNTRY,KE,18813,CITES_EU
56363,SPECIES,COUNTRY,AO,18813,CITES_EU
56363,SPECIES,COUNTRY,ZA,18813,CITES_EU
56363,SPECIES,COUNTRY,ZM,18813,CITES_EU
56363,SPECIES,COUNTRY,MW,18813,CITES_EU
56363,SPECIES,COUNTRY,CG,18813,CITES_EU
56363,SPECIES,COUNTRY,MG,18813,CITES_EU
56363,SPECIES,COUNTRY,SD,18813,CITES_EU
56363,SPECIES,COUNTRY,NG,18813,CITES_EU
56368,SPECIES,TERRITORY,GF,18813,CITES_EU
56368,SPECIES,COUNTRY,BR,18813,CITES_EU
56368,SPECIES,COUNTRY,VE,18813,CITES_EU
56368,SPECIES,COUNTRY,CO,18813,CITES_EU
56368,SPECIES,COUNTRY,PE,18813,CITES_EU
56368,SPECIES,COUNTRY,EC,18813,CITES_EU
56368,SPECIES,COUNTRY,SR,18813,CITES_EU
56368,SPECIES,COUNTRY,GY,18813,CITES_EU
56382,SPECIES,COUNTRY,PE,18813,CITES_EU
56382,SPECIES,COUNTRY,BO,18813,CITES_EU
56382,SPECIES,COUNTRY,EC,18813,CITES_EU
56383,SPECIES,COUNTRY,PA,18813,CITES_EU
56383,SPECIES,COUNTRY,CR,18813,CITES_EU
56383,SPECIES,COUNTRY,NI,18813,CITES_EU
46894,SPECIES,COUNTRY,VE,18813,CITES_EU
46894,SPECIES,COUNTRY,CO,18813,CITES_EU
46894,SPECIES,COUNTRY,GY,18813,CITES_EU
96865,SPECIES,COUNTRY,VE,18813,CITES_EU
96865,SPECIES,COUNTRY,CO,18813,CITES_EU
96865,SPECIES,COUNTRY,GY,18813,CITES_EU
53256,SPECIES,COUNTRY,CO,18813,CITES_EU
53256,SPECIES,COUNTRY,BO,18813,CITES_EU
53256,SPECIES,COUNTRY,PE,18813,CITES_EU
53256,SPECIES,COUNTRY,EC,18813,CITES_EU
53256,SPECIES,COUNTRY,VE,18813,CITES_EU
96864,SPECIES,COUNTRY,CO,18813,CITES_EU
96864,SPECIES,COUNTRY,BO,18813,CITES_EU
96864,SPECIES,COUNTRY,PE,18813,CITES_EU
96864,SPECIES,COUNTRY,EC,18813,CITES_EU
96864,SPECIES,COUNTRY,VE,18813,CITES_EU
96874,SPECIES,COUNTRY,CU,18813,CITES_EU
51772,SPECIES,COUNTRY,CU,18813,CITES_EU
64264,SPECIES,COUNTRY,MG,18813,CITES_EU
64264,SPECIES,COUNTRY,ZA,18813,CITES_EU
64264,SPECIES,COUNTRY,SZ,18813,CITES_EU
97622,SPECIES,COUNTRY,AU,18813,CITES_EU
56480,SPECIES,COUNTRY,AU,18813,CITES_EU
97280,SPECIES,COUNTRY,AU,18813,CITES_EU
56481,SPECIES,COUNTRY,AU,18813,CITES_EU
56483,SPECIES,COUNTRY,AU,18813,CITES_EU
