ComName,LangShort,RecId,Rank,Designation,ReferenceID,
Peach-fronted Conure,EN,1993,species,"CITES,EU",
Peach-fronted Parakeet,EN,1993,species,"CITES,EU",
Golden-capped Conure,EN,1994,species,"CITES,EU",
Golden-capped Parakeet,EN,1994,species,"CITES,EU",
Caatinga Parakeet,EN,1995,species,"CITES,EU",
Cactus Conure,EN,1995,species,"CITES,EU",
Cactus Parakeet,EN,1995,species,"CITES,EU",
Orange-fronted Conure,EN,1996,species,"CITES,EU",
Orange-fronted Parakeet,EN,1996,species,"CITES,EU",
Hispaniolan Conure,EN,1997,species,"CITES,EU",
Hispaniolan Parakeet,EN,1997,species,"CITES,EU",
Red-masked Conure,EN,1998,species,"CITES,EU",
Red-masked Parakeet,EN,1998,species,"CITES,EU",
Cuban Conure,EN,1999,species,"CITES,EU",
Cuban Parakeet,EN,1999,species,"CITES,EU",
Crimson-fronted Conure,EN,2000,species,"CITES,EU",
Crimson-fronted Parakeet,EN,2000,species,"CITES,EU",
Finsch's Conure,EN,2000,species,"CITES,EU",
Golden Conure,EN,2001,species,"CITES,EU",
Golden Parakeet,EN,2001,species,"CITES,EU",
Queen of Bavaria's Conure,EN,2001,species,"CITES,EU",
Green Conure,EN,2002,species,"CITES,EU",
Green Parakeet,EN,2002,species,"CITES,EU",
Jandaya Conure,EN,2003,species,"CITES,EU",
Jandaya Parakeet,EN,2003,species,"CITES,EU",
Yellow-headed Parakeet,EN,2003,species,"CITES,EU",
White-eyed Conure,EN,2004,species,"CITES,EU",
White-eyed Parakeet,EN,2004,species,"CITES,EU",
Mitred Conure,EN,2005,species,"CITES,EU",
Mitred Parakeet,EN,2005,species,"CITES,EU",
Aztec Parakeet,EN,2006,species,"CITES,EU",
Olive-throated Conure,EN,2006,species,"CITES,EU",
Olive-throated Parakeet,EN,2006,species,"CITES,EU",
Brown-throated Conure,EN,2007,species,"CITES,EU",
Brown-throated Parakeet,EN,2007,species,"CITES,EU",
Sun Conure,EN,2008,species,"CITES,EU",
Sun Parakeet,EN,2008,species,"CITES,EU",
Pacific Parakeet,EN,2009,species,"CITES,EU",
Red-fronted Conure,EN,2010,species,"CITES,EU",
Scarlet-fronted Parakeet,EN,2010,species,"CITES,EU",
Dusky-headed Conure,EN,2011,species,"CITES,EU",
Dusky-headed Parakeet,EN,2011,species,"CITES,EU",
Hainan Hill Partridge,EN,2020,species,EU,
Hainan Partridge,EN,2020,species,EU,
White-eared Hill-Partridge,EN,2020,species,EU,
White-eared Partridge,EN,2020,species,EU,
White-cheeked Hill Partridge,EN,2021,species,EU,
White-cheeked Partridge,EN,2021,species,EU,
Bar-backed Hill Partridge,EN,2022,species,EU,
Bar-backed Partridge,EN,2022,species,EU,
Chestnut-headed Hill Partridge,EN,2023,species,EU,
Chestnut-headed Partridge,EN,2023,species,EU,
Chestnut-breasted Tree-Partridge,EN,2024,species,"CITES,EU",
Chestnut-necklaced Hill Partridge,EN,2024,species,"CITES,EU",
Chestnut-necklaced Partridge,EN,2024,species,"CITES,EU",
Formosan Partridge,EN,2026,species,EU,6947
Taiwan Hill Partridge,EN,2026,species,EU,
Taiwan Partridge,EN,2026,species,EU,
Orange-necked Hill Partridge,EN,2027,species,EU,
Orange-necked Partridge,EN,2027,species,EU,
Collared Hill Partridge,EN,2028,species,EU,
Rickett's Hill-Partridge,EN,2028,species,EU,
White-necklaced Partridge,EN,2028,species,EU,
Red-breasted Hill Partridge,EN,2029,species,EU,
Red-breasted Partridge,EN,2029,species,EU,
Chestnut-bellied Hill Partridge,EN,2030,species,EU,
Chestnut-bellied Partridge,EN,2030,species,EU,
Chestnut-breasted Hill Partridge,EN,2031,species,EU,
Chestnut-breasted Partridge,EN,2031,species,EU,
Annam Partridge,EN,2032,species,EU,
Red-billed Hill Partridge,EN,2034,species,EU,
Red-billed Partridge,EN,2034,species,EU,
Rufous-throated Hill Partridge,EN,2036,species,EU,
Rufous-throated Partridge,EN,2036,species,EU,
Common Hill Partridge,EN,2037,species,EU,
Hill Partridge,EN,2037,species,EU,
Black-chinned Hummingbird,EN,2046,species,"CITES,EU",
Ruby-throated Hummingbird,EN,2047,species,"CITES,EU",
Bearcat,EN,2051,species,"CITES,EU",
Binturong,EN,2051,species,"CITES,EU",
Golden Potto,EN,2053,species,"CITES,EU",
Angwantibo,EN,2054,species,"CITES,EU",
South American Fur Seal,EN,2055,species,"CITES,EU",
Southern Fur Seal,EN,2055,species,"CITES,EU",
New Zealand Fur Seal,EN,2056,species,"CITES,EU",
Galapagos Fur Seal,EN,2057,species,"CITES,EU",
Galapagos Islands Fur Seal,EN,2057,species,"CITES,EU",
Antarctic Fur Seal,EN,2058,species,"CITES,EU",
Kerguelen Fur Seal,EN,2058,species,"CITES,EU",
Juan Fernández Fur Seal,EN,2059,species,"CITES,EU",
Afro-Australian Fur Seal,EN,2060,species,"CITES,EU",
Cape Fur Seal,EN,2060,species,"CITES,EU",
South African Fur Seal,EN,2060,species,"CITES,EU",
Guadalupe Fur Seal,EN,2061,species,"CITES,EU",
Lower Californian Fur Seal,EN,2061,species,"CITES,EU",
Amsterdam Island Fur Seal,EN,2062,species,"CITES,EU",
Subantarctic Fur Seal,EN,2062,species,"CITES,EU",
Grey Heron,EN,2073,species,"EU,CMS-AEWA",
Goliath Heron,EN,2074,species,"CITES,EU",
Great Blue Heron,EN,2075,species,EU,
Humblot's Heron,EN,2076,species,EU,6947
Madagascar Heron,EN,2076,species,EU,
Purple Heron,EN,2078,species,"EU,CMS",
Great-billed Heron,EN,2079,species,EU,
Madagascar Pond-Heron,EN,2082,species,"EU,CMS",
Squacco Heron,EN,2083,species,"EU,CMS-AEWA",
Rufous-bellied Heron,EN,2084,species,CMS,
Arabian Bustard,EN,2085,species,"CITES,EU",
Australian Bustard,EN,2086,species,"CITES,EU",
Kori Bustard,EN,2087,species,"CITES,EU",
Great Indian Bustard,EN,2088,species,"CITES,EU",
Indian Bustard,EN,2088,species,"CITES,EU",
Ruddy Turnstone,EN,2090,species,"EU,CMS",
Turnstone,EN,2090,species,"EU,CMS",
Black Turnstone,EN,2091,species,CMS,
Argus Pheasant,EN,2099,species,"CITES,EU",
Great Argus,EN,2099,species,"CITES,EU",
Abyssinian Long-eared Owl,EN,2164,species,"CITES,EU",6234
Abyssinian Owl,EN,2164,species,"CITES,EU",
African Marsh Owl,EN,2165,species,"CITES,EU",
Marsh Owl,EN,2165,species,"CITES,EU",
Striped Owl,EN,2166,species,"CITES,EU",
Short-eared Owl,EN,2167,species,"CITES,EU",
Madagascar Owl,EN,2168,species,"CITES,EU",
Long-eared Owl,EN,2169,species,"CITES,EU",
Stygian Owl,EN,2170,species,"CITES,EU",
Black Softshell Turtle,EN,2173,species,"CITES,EU",
Bostami Turtle,EN,2173,species,"CITES,EU",
Black-headed Python,EN,2175,species,"CITES,EU",
Ramsay's Python,EN,2176,species,"CITES,EU",
Woma,EN,2176,species,"CITES,EU",
Northern Star Coral,EN,2237,species,"CITES,EU",
Rathbun's Dwarf Cup Coral,EN,2239,species,"CITES,EU",
Dwarf Cup Coral,EN,2241,species,"CITES,EU",
Ribbon-tailed Astrapia,EN,2245,species,"CITES,EU",
Ribbon-tailed Bird-of-paradise,EN,2245,species,"CITES,EU",
Arfak Astrapia,EN,2246,species,"CITES,EU",
Huon Astrapia,EN,2247,species,"CITES,EU",
Splendid Astrapia,EN,2248,species,"CITES,EU",
Princess Stephanie's Bird-of-paradise,EN,2249,species,"CITES,EU",
Stephanie's Astrapia,EN,2249,species,"CITES,EU",
Porous Star Coral,EN,2259,species,"CITES,EU",
Grey-lined Hawk,EN,2266,species,"CITES,EU",
Bluetail goodea,EN,2271,species,EU,7295
Striped goodeid,EN,2271,species,EU,
Southern African Hedgehog,EN,2274,species,CITES,
Long-haired Spider Monkey,EN,2276,species,"CITES,EU",
White-bellied Spider Monkey,EN,2276,species,"CITES,EU",
Black-faced Black Spider Monkey,EN,2277,species,"CITES,EU",
Brown-headed Spider Monkey,EN,2278,species,"CITES,EU",
Black-handed Spider Monkey,EN,2279,species,"CITES,EU",
Geoffroy's Spider Monkey,EN,2279,species,"CITES,EU",
Black-browed Spider Monkey,EN,2280,subspecies,"CITES,EU",
Red-bellied Spider Monkey,EN,2280,subspecies,"CITES,EU",
Panama Spider Monkey,EN,2281,subspecies,"CITES,EU",
Red Spider Monkey,EN,2281,subspecies,"CITES,EU",
White-whiskered Spider Monkey,EN,2282,species,"CITES,EU",
Red-faced Black Spider Monkey,EN,2283,species,"CITES,EU",
Hybrid Spider Monkey,EN,2284,species,"CITES,EU",
Cerro Campana Stubfoot Toad,EN,2302,species,"CITES,EU",
Golden Arrow Poison Frog,EN,2302,species,"CITES,EU",
Golden Frog,EN,2302,species,"CITES,EU",
Zetek's Golden Frog,EN,2302,species,"CITES,EU",
Forest Little Owl,EN,2349,species,"CITES,EU",
Forest Owlet,EN,2349,species,"CITES,EU",
Forest Spotted Owlet,EN,2349,species,"CITES,EU",
Spotted Little Owl,EN,2350,species,"CITES,EU",
Spotted Owlet,EN,2350,species,"CITES,EU",
Little Owl,EN,2351,species,"CITES,EU",
Northern Little Owl,EN,2351,species,"CITES,EU",
Tibet Owlet,EN,2351,species,"CITES,EU",
Olivaceous Keelback,EN,2370,species,"CITES,EU",
Olive Keelback,EN,2370,species,"CITES,EU",
Split Keelback,EN,2370,species,"CITES,EU",
Noisy Scrub-bird,EN,2372,species,"CITES,EU",
Western Scrub-bird,EN,2372,species,"CITES,EU",
Sri Lankan Rose,EN,2376,species,"CITES,EU",
Wine-throated Hummingbird,EN,2381,species,"CITES,EU",
Bumblebee Hummingbird,EN,2382,species,"CITES,EU",
Sea Cucumbers,EN,2383,Family,"CITES,EU",
Wedge-billed Hummingbird,EN,2385,species,"CITES,EU",
Hooded Visorbearer,EN,2386,species,"CITES,EU",
Hyacinth Visorbearer,EN,2387,species,"CITES,EU",
Dalmatian Barbelgudgeon,EN,2403,species,EU,
Dalmatian Barbelgudgeon,EN,2403,species,EU,7295
Dalmatian barbel-gudgeon,EN,2403,species,EU,7295
Dalmatian Barbel-gudgeon,EN,2403,species,EU,
Spectacled Porpoise,EN,2416,species,"CITES,EU",
Barnard's Rock-catfish,EN,2426,species,EU,7295
Barnard's Rock-catfish,EN,2426,species,EU,
Clanwilliam catfish,EN,2427,species,EU,
Clanwilliam Rock-catfish,EN,2427,species,EU,
Clanwilliam Rock-catfish,EN,2427,species,EU,7295
Klip barbel,EN,2427,species,EU,7295
Rock barbel,EN,2427,species,EU,7295
Rock catfish,EN,2427,species,EU,7295
Rock-catfish,EN,2427,species,EU,7295
Rock-catfish,EN,2428,species,EU,7295
Rock-catfish,EN,2428,species,EU,
Avahi,EN,2434,species,"CITES,EU",
Eastern Avahi,EN,2434,species,"CITES,EU",
Eastern Woolly Lemur,EN,2434,species,"CITES,EU",
Woolly Indris,EN,2434,species,"CITES,EU",
Woolly Lemur,EN,2434,species,"CITES,EU",
Western Avahi,EN,2435,species,"CITES,EU",
Western Woolly Lemur,EN,2435,species,"CITES,EU",
African Baza,EN,2437,species,"CITES,EU",
African Cuckoo-Falcon,EN,2437,species,"CITES,EU",
African Cuckoo-Hawk,EN,2437,species,"CITES,EU",
Asian Baza,EN,2438,species,"CITES,EU",
Jerdon's Baza,EN,2438,species,"CITES,EU",
Black Baza,EN,2439,species,"CITES,EU",
Madagascar Baza,EN,2440,species,"CITES,EU",
Madagascar Cuckoo-Falcon,EN,2440,species,"CITES,EU",
Madagascar Cuckoo-Hawk,EN,2440,species,"CITES,EU",
Crested Baza,EN,2441,species,"CITES,EU",
Pacific Baza,EN,2441,species,"CITES,EU",
Fiery-tailed Awlbill,EN,2442,species,"CITES,EU",
Oopu Nakea,EN,2444,species,EU,
Ganges Hog Deer,EN,2445,subspecies,"CITES,EU",
Indochinese Hog Deer,EN,2445,subspecies,"CITES,EU",
Thai Hog Deer,EN,2445,subspecies,"CITES,EU",
Calamian Deer,EN,2446,species,"CITES,EU",
Calamian Hog Deer,EN,2446,species,"CITES,EU",
Bawean Deer,EN,2447,species,"CITES,EU",
Kuhl's Hog Deer,EN,2447,species,"CITES,EU",
Lesser Scaup,EN,2450,species,CMS,
Baer's Pochard,EN,2451,species,CMS,
Ring-necked Duck,EN,2452,species,CMS,
Common Pochard,EN,2453,species,"EU,CMS",
Pochard,EN,2453,species,"EU,CMS",
Tufted Duck,EN,2454,species,"EU,CMS",
Madagascar Pochard,EN,2455,species,EU,
Greater Scaup,EN,2456,species,"EU,CMS",
Scaup,EN,2456,species,"EU,CMS",
Ferruginous Duck,EN,2457,species,"CITES,EU",
Ferruginous Pochard,EN,2457,species,"CITES,EU",
White-eyed Pochard,EN,2457,species,"CITES,EU",
New Zealand Scaup,EN,2458,species,"CITES,EU",
Babiroussa,EN,2461,species,"CITES,EU",
Babirusa,EN,2461,species,"CITES,EU",
Deer Hog,EN,2461,species,"CITES,EU",
Saffron Toucanet,EN,2464,species,"CITES,EU",
Bowhead Whale,EN,2467,species,"CITES,EU",
Greenland Right Whale,EN,2467,species,"CITES,EU",
Shoebill,EN,2473,species,"CITES,EU",
Whale-headed Stork,EN,2473,species,"CITES,EU",
Lesser Rorqual,EN,2474,species,"CITES,EU",
Little Piked Whale,EN,2474,species,"CITES,EU",
Minke Whale,EN,2474,species,"CITES,EU",
Northern Minke Whale,EN,2474,species,"CITES,EU",
Coalfish Whale,EN,2475,species,"CITES,EU",
Pollack Whale,EN,2475,species,"CITES,EU",
Rudophi's Rorqual,EN,2475,species,"CITES,EU",
Sei Whale,EN,2475,species,"CITES,EU",
Bryde's Whale,EN,2476,species,"CITES,EU",
Tropical Whale,EN,2476,species,"CITES,EU",
Blue Whale,EN,2477,species,"CITES,EU",
Sibbald's Rorqual,EN,2477,species,"CITES,EU",
Sulphur-bottom Whale,EN,2477,species,"CITES,EU",
Common Rorqual,EN,2478,species,"CITES,EU",
Fin Whale,EN,2478,species,"CITES,EU",
Finback,EN,2478,species,"CITES,EU",
Fin-backed Whale,EN,2478,species,"CITES,EU",
Finner,EN,2478,species,"CITES,EU",
Herring Whale,EN,2478,species,"CITES,EU",
Razorback,EN,2478,species,"CITES,EU",
Antarctic Minke Whale,EN,2480,species,"CITES,EU",
Southern Minke Whale,EN,2480,species,"CITES,EU",
Caribbean Cup Coral,EN,2488,species,"CITES,EU",
Chaotic Cup Coral,EN,2499,species,"CITES,EU",
Porous Cup Coral,EN,2503,species,"CITES,EU",
Chaff Cup Coral,EN,2515,species,"CITES,EU",
Scarlet-and-gold Star Coral,EN,2518,species,"CITES,EU",
Black Crowned-Crane,EN,2536,species,"CITES,EU",6947
West African Crowned Crane,EN,2536,species,"CITES,EU",
Grey Crowned-Crane,EN,2537,species,"CITES,EU",6947
South African Crowned Crane,EN,2537,species,"CITES,EU",
Western Barbastelle,EN,2553,species,CMS,
Eastern Barbastelle,EN,2554,species,CMS,
Cape whitefish,EN,2560,species,EU,7295
Cape Whitefish,EN,2560,species,EU,
Whitefish,EN,2560,species,EU,7295
Clanwilliam redfin,EN,2562,species,EU,
Clanwilliam redfin,EN,2563,species,EU,
Clanwilliam yellowfish,EN,2563,species,EU,
Twee redfin,EN,2564,species,EU,7295
Twee River redfin,EN,2564,species,EU,7295
Twee River Redfin,EN,2564,species,EU,
Namaqua barb,EN,2566,species,EU,7295
Namaquab barb,EN,2566,species,EU,7295
Namaquab Barb,EN,2566,species,EU,
Sawfin,EN,2569,species,EU,7295
Sawfin,EN,2569,species,EU,
Treur barb,EN,2572,species,EU,7295
Treur River Barb,EN,2572,species,EU,7295
Treur River Barb,EN,2572,species,EU,
Barb,EN,2573,species,EU,7295
Barb,EN,2573,species,EU,
Border Barb,EN,2573,species,EU,
Border barb,EN,2573,species,EU,7295
Madras Spotted Skink,EN,2593,species,EU,
Short-horned Baronia,EN,2594,species,EU,
Upland Sandpiper,EN,2595,species,"EU,CMS",
Bushy-tailed Olingo,EN,2609,species,"CITES,EU",
Olingo,EN,2609,species,"CITES,EU",
Cacomistle,EN,2613,species,"CITES,EU",
Central American Cacomistle,EN,2613,species,"CITES,EU",
Batagur,EN,2614,species,"CITES,EU",
Common Batagur,EN,2614,species,"CITES,EU",
Four-toed Terrapin,EN,2614,species,"CITES,EU",
River Terrapin,EN,2614,species,"CITES,EU",
Lyre Coral,EN,2628,species,"CITES,EU",
Extended Black Coral,EN,2629,species,"CITES,EU",
Luzon Forest Rat,EN,2641,species,EU,
Luzon Hairy-tailed Rat,EN,2641,species,EU,
Kern Canyon Slender Salamander,EN,2647,species,EU,
Tehachapi Slender Salamander,EN,2648,species,EU,
Jackson's Mongoose,EN,2675,species,EU,
Rodrigues Brush-Warbler,EN,2678,species,"CITES,EU",
Rodrigues Warbler,EN,2678,species,"CITES,EU",
Ceylon combtail,EN,2759,species,EU,
Ceylonese combtail,EN,2759,species,EU,
Combtail,EN,2759,species,EU,
Arnoux's Beaked Whale,EN,2762,species,"CITES,EU",
Southern Four-toothed Whale,EN,2762,species,"CITES,EU",
Baird's Beaked Whale,EN,2763,species,"CITES,EU",
Giant Bottle-nosed Whale,EN,2763,species,"CITES,EU",
Northern Four-toothed Whale,EN,2763,species,"CITES,EU",
Slender betta,EN,2771,species,EU,7295
Slender Betta,EN,2771,species,EU,
Slim betta,EN,2771,species,EU,7295
Slim Fighting Fish,EN,2771,species,EU,
Striped betta,EN,2771,species,EU,7295
Eastern Bettong,EN,2783,species,"CITES,EU",
Tasmanian Bettong,EN,2783,species,"CITES,EU",
Tasmanian Rat Kangaroo,EN,2783,species,"CITES,EU",
Boodie,EN,2784,species,"CITES,EU",
Burrowing Bettong,EN,2784,species,"CITES,EU",
Lesueur's Rat Kangaroo,EN,2784,species,"CITES,EU",
Brush-tailed Bettong,EN,2785,species,"CITES,EU",
Brush-tailed Rat Kangaroo,EN,2785,species,"CITES,EU",
Woylie,EN,2785,species,"CITES,EU",
Northern Bettong,EN,2787,species,"CITES,EU",
Bhutan Glory,EN,2795,species,"CITES,EU",
Ludlow's Bhutan Swallowtail,EN,2796,species,"CITES,EU",
Mansfield's Three-tailed Swallowtail,EN,2797,species,"CITES,EU",
Chinese Three-tailed Swallowtail,EN,2798,species,"CITES,EU",
Wood Bison,EN,2813,subspecies,"CITES,EU",
European Bison,EN,2814,species,EU,
American Bison,EN,2815,species,"CITES,EU",
Buffalo,EN,2815,species,"CITES,EU",
Marsh Deer,EN,2828,species,"CITES,EU",
Branched Cup Coral,EN,2830,species,"CITES,EU",
Ampalagua,EN,2836,species,"CITES,EU",
Boa Constrictor,EN,2836,species,"CITES,EU",
Giboya,EN,2836,species,"CITES,EU",
Masacuate,EN,2836,species,"CITES,EU",
Argentine Boa Constrictor,EN,2837,subspecies,"CITES,EU",
Buff-tailed Coronet,EN,2848,species,"CITES,EU",
Velvet-purple Coronet,EN,2849,species,"CITES,EU",
Chestnut-breasted Coronet,EN,2850,species,"CITES,EU",
Guaiabero,EN,2851,species,"CITES,EU",
Golden-fronted Parakeet,EN,2852,species,"CITES,EU",
Mountain Parakeet,EN,2852,species,"CITES,EU",
Grey-hooded Parakeet,EN,2853,species,"CITES,EU",
Sierra Parakeet,EN,2853,species,"CITES,EU",
Rufous-fronted Parakeet,EN,2854,species,"CITES,EU",
Barred Parakeet,EN,2855,species,"CITES,EU",
Andean Parakeet,EN,2856,species,"CITES,EU",
Round Island Burrowing Boa,EN,2864,species,"CITES,EU",
Guangxi Fire-bellied Toad,EN,2866,species,EU,
Yunnan Fire-bellied Toad,EN,2867,species,EU,
Hubei Fire-bellied Toad,EN,2868,species,EU,
Oriental Fire-bellied Toad,EN,2869,species,EU,
Bohemian Waxwing,EN,2871,species,EU,
Waxwing,EN,2871,species,EU,
Japanese Waxwing,EN,2872,species,EU,
Gaur,EN,2887,species,"CITES,EU",
Indian Bison,EN,2887,species,"CITES,EU",
Indian Wild Ox,EN,2887,species,"CITES,EU",
Saladang,EN,2887,species,"CITES,EU",
Banteng,EN,2888,species,EU,
Tembadau,EN,2888,species,EU,
Wild Yak,EN,2889,species,"CITES,EU",
Kouprey,EN,2890,species,"CITES,EU",
Wattled Ibis,EN,2896,species,EU,
Hadada Ibis,EN,2897,species,"CITES,EU",
Spot-breasted Ibis,EN,2899,species,"CITES,EU",
American Bittern,EN,2902,species,EU,
Bittern,EN,2903,species,"EU,CMS",
Great Bittern,EN,2903,species,"EU,CMS",
Great Bittern,EN,2905,subspecies,CMS,
Fer de Lance,EN,2916,species,"CITES,EU",
Terciopelo,EN,2916,species,"CITES,EU",
Golden Lancehead,EN,2917,species,EU,
Queimada Island Bothrops,EN,2917,species,EU,
Horned Hognose Viper,EN,2918,species,"CITES,EU",
Rainforest Hognose Viper,EN,2918,species,"CITES,EU",
Jumping Pit Viper,EN,2919,species,"CITES,EU",
Jumping viper,EN,2919,species,"CITES,EU",
Corniz,EN,2920,species,"CITES,EU",
Slender Hognose Viper,EN,2920,species,"CITES,EU",
Eyelash Palm Pit Viper,EN,2921,species,"CITES,EU",
Eyelash Palm Viper,EN,2921,species,"CITES,EU",
Eyelash Viper,EN,2921,species,"CITES,EU",
Horned Palm Viper,EN,2921,species,"CITES,EU",
Speckled Palm Pit Viper,EN,2921,species,"CITES,EU",
Fiji Banded Iguana,EN,2964,species,"CITES,EU",
South Pacific Banded Iguana,EN,2964,species,"CITES,EU",
Fiji Crested Iguana,EN,2965,species,"CITES,EU",
Curly-hair Tarantula,EN,2967,species,"CITES,EU",
Costa Rican Red Tarantula,EN,2968,species,"CITES,EU",
Mexican Flameknee Tarantula,EN,2969,species,"CITES,EU",
Florida Golden Chestnut Tarantula,EN,2970,species,"CITES,EU",
Mexican Orangebeauty Tarantula,EN,2971,species,"CITES,EU",
Michoacan Orange Tarantula,EN,2971,species,"CITES,EU",
Guerrero Orange Legs Tarantula,EN,2972,species,"CITES,EU",
Mexican Fireleg Tarantula,EN,2972,species,"CITES,EU",
Mexican Blackcap Tarantula,EN,2973,species,"CITES,EU",
Mexican Redleg Tarantula,EN,2973,species,"CITES,EU",
Orange-knee Tarantula,EN,2973,species,"CITES,EU",
True Red Leg Tarantula,EN,2973,species,"CITES,EU",
Yucatan Rusty-rumped Tarantula,EN,2974,species,"CITES,EU",
Filadelfia Rusty Brown Tarantula,EN,2975,species,"CITES,EU",
Guatemalan Red-rumped Tarantula,EN,2976,species,"CITES,EU",
Mexican Redknee Tarantula,EN,2977,species,"CITES,EU",
Mexican Redrump Tarantula,EN,2978,species,"CITES,EU",
Gould's Shortwing,EN,2988,species,CMS,
Muriqui,EN,2993,species,"CITES,EU",
Southern Muriqui,EN,2993,species,"CITES,EU",
Woolly Spider Monkey,EN,2993,species,"CITES,EU",
Northern Muriqui,EN,2994,species,"CITES,EU",
Ituri Chameleon,EN,2999,species,"CITES,EU",
Ituri Forest Chameleon,EN,2999,species,"CITES,EU",
Carpenter's Chameleon,EN,3001,species,"CITES,EU",
Ruwenzori Mountain Chameleon,EN,3001,species,"CITES,EU",
Drakensberg Dwarf Chameleon,EN,3003,species,"CITES,EU",
Mlanje Mountain Chameleon,EN,3008,species,"CITES,EU",
Zululand Dwarf Chameleon,EN,3009,species,"CITES,EU",
Red-nosed Dwarf Chameleon,EN,3010,species,"CITES,EU",
Uluguru One-horned Chameleon,EN,3010,species,"CITES,EU",
Cape Dwarf Chameleon,EN,3011,species,"CITES,EU",
Variegated Dwarf Chameleon,EN,3011,species,"CITES,EU",
Setaro's Dwarf Chameleon,EN,3012,species,"CITES,EU",
Prickly Chameleon,EN,3013,species,"CITES,EU",
Rosette-nosed Chameleon,EN,3013,species,"CITES,EU",
Spiny Chameleon,EN,3013,species,"CITES,EU",
Mount Kilimanjaro Two-horned Chameleon,EN,3015,species,"CITES,EU",
Matschie's Dwarf Chameleon,EN,3016,species,"CITES,EU",
Single Soft-nosed Chameleon,EN,3016,species,"CITES,EU",
Slender Chameleon,EN,3016,species,"CITES,EU",
Usambara Soft-horned Chameleon,EN,3016,species,"CITES,EU",
Natal Midlands Dwarf Chameleon,EN,3017,species,"CITES,EU",
Hanang Hornless Chameleon,EN,3019,species,"CITES,EU",
Müller's Leaf Chameleon,EN,3019,species,"CITES,EU",
Single Welded-horn Chameleon,EN,3021,species,"CITES,EU",
Strange-horned Chameleon,EN,3021,species,"CITES,EU",
Strange-nosed Chameleon,EN,3021,species,"CITES,EU",
Maned Sloth,EN,3036,species,EU,
Maned Three-toed Sloth,EN,3036,species,EU,
Pale-throated Sloth,EN,3037,species,EU,
Pale-throated Three-toed Sloth,EN,3037,species,EU,
Bolivian Three-toed Sloth,EN,3038,species,"CITES,EU",
Brown-throated Sloth,EN,3038,species,"CITES,EU",
Brown-throated Three-toed Sloth,EN,3038,species,"CITES,EU",
Brent Goose,EN,3056,species,"EU,CMS",
Canada Goose,EN,3057,species,"CITES,EU",
Aleutian Canada Goose,EN,3058,subspecies,"CITES,EU,CMS",
Aleutian Goose,EN,3058,subspecies,"CITES,EU,CMS",
Barnacle Goose ,EN,3059,species,"EU,CMS",
Red-breasted Goose,EN,3060,species,"CITES,EU",
Hawaiian Goose,EN,3061,species,"CITES,EU",
Nene,EN,3061,species,"CITES,EU",
Antsingy Leaf Chameleon,EN,3083,species,"CITES,EU",
Armoured Leaf Chameleon,EN,3083,species,"CITES,EU",
Spiny Leaf Chameleon,EN,3084,species,"CITES,EU",
Northern Leaf Chameleon,EN,3085,species,"CITES,EU",
Minute Leaf Chameleon,EN,3086,species,"CITES,EU",
Plated Leaf Chameleon,EN,3087,species,"CITES,EU",
Brown Leaf Chameleon,EN,3088,species,"CITES,EU",
Domergue's Leaf Chameleon,EN,3089,species,"CITES,EU",
Blanc's Leaf Chameleon,EN,3094,species,"CITES,EU",
Toothed Leaf Chameleon,EN,3097,species,"CITES,EU",
Marojejy Leaf Chameleon,EN,3098,species,"CITES,EU",
Naturelle Leaf Chameleon,EN,3099,species,"CITES,EU",
Fito Leaf Chameleon,EN,3100,species,"CITES,EU",
Elongate Leaf Chameleon,EN,3104,species,"CITES,EU",
Perinet Leaf Chameleon,EN,3108,species,"CITES,EU",
Iaraka River Leaf Chameleon,EN,3110,species,"CITES,EU",
Mossy Leaf Chameleon,EN,3110,species,"CITES,EU",
Raxworthy's Leaf Chameleon,EN,3111,species,"CITES,EU",
Yellow-chevroned Parakeet,EN,3112,species,"CITES,EU",
Golden-winged Parakeet,EN,3113,species,"CITES,EU",
Cobalt-winged Parakeet,EN,3114,species,"CITES,EU",
Orange-chinned Parakeet,EN,3115,species,"CITES,EU",
Grey-cheeked Parakeet,EN,3116,species,"CITES,EU",
Tui Parakeet,EN,3117,species,"CITES,EU",
Plain Parakeet,EN,3118,species,"CITES,EU",
Canary-winged Parakeet,EN,3119,species,"CITES,EU",
White-billed Buffalo-Weaver,EN,3124,species,"CITES,EU",
Wild Asiatic Buffalo,EN,3125,species,"CITES,EU",
Wild Water Buffalo,EN,3125,species,"CITES,EU",
Anoa,EN,3126,species,"CITES,EU",
Lowland Anoa,EN,3126,species,"CITES,EU",
Tamaraw,EN,3127,species,"CITES,EU",
Tamarou,EN,3127,species,"CITES,EU",
Mountain Anoa,EN,3128,species,"CITES,EU",
African Eagle-Owl,EN,3130,species,"CITES,EU",
Spotted Eagle-Owl,EN,3130,species,"CITES,EU",
Pharaoh Eagle-Owl,EN,3131,species,"CITES,EU",
Eagle Owl,EN,3133,species,"CITES,EU",
Eurasian Eagle-Owl,EN,3133,species,"CITES,EU",
Cape Eagle-Owl,EN,3134,species,"CITES,EU",
Mackinder's Eagle-Owl,EN,3134,species,"CITES,EU",
Mountain Eagle-Owl,EN,3134,species,"CITES,EU",
Dusky Eagle-Owl,EN,3135,species,"CITES,EU",
Giant Eagle-Owl,EN,3136,species,"CITES,EU",
