ComName,LangShort,RecId,Rank,Designation,ReferenceID
Delfín chileno,SPA,12056,SPECIES,CMS,
Céphalorhynque du Cap,FRA,11417,SPECIES,CMS,
Delfín de Heaviside,SPA,11417,SPECIES,CMS,
Short-beaked Common Dolphin,ENG,11999,SPECIES,CMS,
Globicéphale noir,FRA,11626,SPECIES,CMS,
Calderón gris,SPA,11679,SPECIES,CMS,
Delfín de Fraser,SPA,11811,SPECIES,CMS,
White-sided dolphin,ENG,11848,SPECIES,CMS,
Dauphin d'Eschricht,FRA,11848,SPECIES,CMS,
Dolphin à rostre blanc,FRA,11965,SPECIES,CMS,
Dauphin de Peale,FRA,12156,SPECIES,CMS,
Dauphin obscur,FRA,11674,SPECIES,CMS,
Delfín oscuro,SPA,11674,SPECIES,CMS,
Dauphin de l'Irrawaddy,FRA,11878,SPECIES,CMS,
Delfín del rio Irrawaddy,SPA,11878,SPECIES,CMS,
Sotalia,FRA,12037,SPECIES,CMS,
Bufeo Blanco,SPA,11319,SPECIES,CMS,
Indo-Pacific Humpbacked Dolphin,ENG,12133,SPECIES,CMS,
Dauphin blanc de Chine,FRA,12133,SPECIES,CMS,
Delfín jorobado del Indopacifico,SPA,12133,SPECIES,CMS,
Dauphin à bosse,FRA,103328,SPECIES,CMS,
Dauphin à bosse de l'Australie,FRA,103329,SPECIES,CMS,
Delfín Jorobado de Australia,SPA,103329,SPECIES,CMS,
Atlantic Humpback Dolphin,ENG,11611,SPECIES,CMS,
Dauphin du Cameroun,FRA,11611,SPECIES,CMS,
Delfín jorobado del Atlantico,SPA,11611,SPECIES,CMS,
Pantropical dolphin,ENG,11476,SPECIES,CMS,
Dauphin tacheté,FRA,11476,SPECIES,CMS,
Estenela moteada,SPA,11476,SPECIES,CMS,
Dauphin Clymène,FRA,11318,SPECIES,CMS,
Delfín clymene,SPA,11318,SPECIES,CMS,
Dauphin à ventre rose,FRA,11302,SPECIES,CMS,
Estenela giradora,SPA,11302,SPECIES,CMS,
Grand souffleur,FRA,11336,SPECIES,CMS,
Black Sea Bottlenose Dolphin,ENG,12379,SUBSPECIES,CMS,
Common Bottlenose Dolphin,ENG,12379,SUBSPECIES,CMS,
Delfín rosado del Amazonas,SPA,11869,SPECIES,CMS,
Beluga Whale,ENG,11805,SPECIES,CMS,
Indo-Pacific Finless Porpoise,ENG,11366,SPECIES,CMS,
Dorsale,FRA,11366,SPECIES,CMS,
Marsopa sin aleta,SPA,11366,SPECIES,CMS,
Southern harbour porpoise,ENG,11891,SPECIES,CMS,
Chancho marino,SPA,11369,SPECIES,CMS,
Delfín del Rio Ganges,SPA,11604,SPECIES,CMS,
Franciscana,ENG,99565,SPECIES,CMS,
La Plata dolphin,ENG,99565,SPECIES,CMS,
Franciscana,SPA,99565,SPECIES,CMS,
Baleine de Baird,FRA,11571,SPECIES,CMS,
Ballena picuda de Baird,SPA,11571,SPECIES,CMS,
Hyperodon,FRA,11738,SPECIES,CMS,
Ballena morro de botella,SPA,11738,SPECIES,CMS,
Giant mastiff bat,ENG,11718,SPECIES,CMS,
Large-eared Giant Mastiff Bat,ENG,11718,SPECIES,CMS,
Grand molosse à grandes oreilles,FRA,11718,SPECIES,CMS,
African Straw-colored Fruit Bat,ENG,11402,SPECIES,CMS,
African Straw-coloured Fruit-bat,ENG,11402,SPECIES,CMS,
Roussette paillée africaine,FRA,11402,SPECIES,CMS,
Blasius' horseshoe bat,ENG,11862,SPECIES,CMS,
Barbastelle Bat,ENG,11573,SPECIES,CMS,
Sérotine boréale,FRA,11354,SPECIES,CMS,
Sérotine de Nilsson,FRA,11354,SPECIES,CMS,
Murciélago Hortelano Norteño,SPA,11354,SPECIES,CMS,
Murciélago Hortelano,SPA,11706,SPECIES,CMS,
Pipistrelle de Savi,FRA,11521,SPECIES,CMS,
Red Bat,ENG,94499,SPECIES,CMS,
Southern Red Bat,ENG,94499,SPECIES,CMS,
Natal clinging bat,ENG,11376,SPECIES,CMS,
Schreiber's bat,ENG,11376,SPECIES,CMS,
Schreiber's bent-winged bat,ENG,11376,SPECIES,CMS,
Minioptère de Schreibers,FRA,11376,SPECIES,CMS,
Murciélago troglodita,SPA,11376,SPECIES,CMS,
Alcathoe Myotis,ENG,11708,SPECIES,CMS,
Alcathoe Whiskered Bat,ENG,11708,SPECIES,CMS,
Murin d'Alcathoe,FRA,11708,SPECIES,CMS,
Murciélago Ratonero Bigotudo Pequeño,SPA,11708,SPECIES,CMS,
Bechstein's Myotis,ENG,11307,SPECIES,CMS,
Murin de Bechstein,FRA,11307,SPECIES,CMS,
Murciélago Ratonero Forestal,SPA,11307,SPECIES,CMS,
Lesser Mouse-eared Myotis,ENG,11882,SPECIES,CMS,
Brandt's Myotis,ENG,11471,SPECIES,CMS,
Murin de Brandt,FRA,11471,SPECIES,CMS,
Vespertilion de Brandt,FRA,11471,SPECIES,CMS,
Murciélago de Brandt,SPA,11471,SPECIES,CMS,
Long-fingered Myotis,ENG,11568,SPECIES,CMS,
Pond Myotis,ENG,11387,SPECIES,CMS,
Rough-legged water bat,ENG,11387,SPECIES,CMS,
Daubenton's Myotis,ENG,12042,SPECIES,CMS,
Murin de Daubenton,FRA,12042,SPECIES,CMS,
Vespertilion de Daubenton,FRA,12042,SPECIES,CMS,
Murciélago Ratonero Ribereño,SPA,12042,SPECIES,CMS,
Geoffroy's Myotis,ENG,11460,SPECIES,CMS,
Mouse-eared Myotis,ENG,11339,SPECIES,CMS,
Whiskered Myotis,ENG,12145,SPECIES,CMS,
Vespertilion à moustaches,FRA,12145,SPECIES,CMS,
Natterer's Myotis,ENG,11428,SPECIES,CMS,
Vespertilion de Natterer,FRA,11428,SPECIES,CMS,
Nepal Myotis,ENG,11931,SPECIES,CMS,
Maghrebian Mouse-eared Bat,ENG,11388,SPECIES,CMS,
Murin du Maghreb,FRA,11388,SPECIES,CMS,
Murciélago ratonero del Maghreb,SPA,11388,SPECIES,CMS,
Murin de Schaub,FRA,11788,SPECIES,CMS,
Leisler's Noctule,ENG,11968,SPECIES,CMS,
Nathusius' pipistrelle,ENG,11752,SPECIES,CMS,
Pipistrelle pygmée,FRA,11650,SPECIES,CMS,
Murciélago de Cabrera,SPA,11650,SPECIES,CMS,
Common long-eared bat,ENG,12024,SPECIES,CMS,
Oreillard,FRA,12024,SPECIES,CMS,
Gray Long-eared Bat,ENG,11541,SPECIES,CMS,
Balkan Long-eared Bat,ENG,11556,SPECIES,CMS,
Oreillard des Balkans,FRA,11556,SPECIES,CMS,
Nubian wild ass,ENG,94463,SPECIES,CMS,
Somali wild ass,ENG,94463,SPECIES,CMS,
Asian Wild Horse,ENG,94602,SUBSPECIES,CMS,
Mongolian Wild Horse,ENG,94602,SUBSPECIES,CMS,
Cheval de Przewalski,FRA,94602,SUBSPECIES,CMS,
Caballo de Przewalski,SPA,94602,SUBSPECIES,CMS,
Khulan,ENG,12084,SPECIES,CMS,
Onager,ENG,12084,SPECIES,CMS,
Asno salvaje asiatico,SPA,12084,SPECIES,CMS,
Gorille de l'Est,FRA,11453,SPECIES,CMS,
Gorilla Oriental,SPA,11453,SPECIES,CMS,
Common Chimpanzee,ENG,94451,SPECIES,CMS,
African Bush Elephant,ENG,11691,SPECIES,CMS,
Éléphant de savane,FRA,11691,SPECIES,CMS,
Elefante de Sabana,SPA,11691,SPECIES,CMS,
African Forest Elephant,ENG,12079,SPECIES,CMS,
Vaca marina,SPA,11744,SPECIES,CMS,
Manatee,ENG,11451,SPECIES,CMS,
Water cow,ENG,11451,SPECIES,CMS,
Manatí,SPA,11451,SPECIES,CMS,
Vaca de agua,SPA,11451,SPECIES,CMS,
Manatí de Africa,SPA,11338,SPECIES,CMS,
Azor Ventigrís,SPA,66116,SPECIES,CMS,
Vautour Moine,FRA,54419,SPECIES,CMS,
Buitre Negro,SPA,54419,SPECIES,CMS,
Aigle Des Steppes,FRA,54432,SPECIES,CMS,
Águila esteparia,SPA,54432,SPECIES,CMS,
Aigle Ravisseur,FRA,54578,SPECIES,CMS,
Águila Rapaz,SPA,54578,SPECIES,CMS,
Circaète barré,FRA,66204,SPECIES,CMS,
Busard pâle,FRA,54478,SPECIES,CMS,
Aguilucho Papialbo,SPA,54478,SPECIES,CMS,
Busard maure,FRA,54472,SPECIES,CMS,
Aguilucho Negro,SPA,54472,SPECIES,CMS,
African White-backed Vulture,ENG,66211,SPECIES,CMS,
Vautour africain,FRA,66211,SPECIES,CMS,
Buitre dorsiblanco africano,SPA,66211,SPECIES,CMS,
Asian White-backed Vulture,ENG,66210,SPECIES,CMS,
Oriental White-backed Vulture,ENG,66210,SPECIES,CMS,
Vautour chaugoun,FRA,66210,SPECIES,CMS,
Buitre dorsiblanco bengali,SPA,66210,SPECIES,CMS,
Cape Griffon,ENG,66206,SPECIES,CMS,
Vautour chassefiente,FRA,66206,SPECIES,CMS,
Buitre de El Cabo,SPA,66206,SPECIES,CMS,
Vautour Indien,FRA,66209,SPECIES,CMS,
Buitre indio,SPA,66209,SPECIES,CMS,
Rüppell's Griffon Vulture,ENG,94472,SPECIES,CMS,
Buitre moteado,SPA,94472,SPECIES,CMS,
Vautour à long bec,FRA,94471,SPECIES,CMS,
Buitre picofino,SPA,94471,SPECIES,CMS,
Pallas's Fishing Eagle,ENG,11419,SPECIES,CMS,
Pigarguillo Menor,SPA,95104,SPECIES,CMS,
Vautour charognard,FRA,66345,SPECIES,CMS,
Alimoche sombrío,SPA,66345,SPECIES,CMS,
Buitre encapuchado,SPA,66345,SPECIES,CMS,
Guirre,SPA,12071,SPECIES,CMS,
Pondicherry Vulture,ENG,66339,SPECIES,CMS,
Vautour royal,FRA,66339,SPECIES,CMS,
Buitre cabecirrojo,SPA,66339,SPECIES,CMS,
Buitre orejudo,SPA,94474,SPECIES,CMS,
Buitre torgo,SPA,94474,SPECIES,CMS,
Buitre cabeciblanco,SPA,66341,SPECIES,CMS,
Oie à tête rousse,FRA,12001,SPECIES,CMS,
Ciguenuela Cangrejera,SPA,11558,SPECIES,CMS,
White-collared Pratincole,ENG,11413,SPECIES,CMS,
Ostrero,SPA,11411,SPECIES,CMS,
Black Noddy,ENG,94470,SUBSPECIES,CMS,
Noddi noir,FRA,94470,SUBSPECIES,CMS,
Tiñosa menuda,SPA,94470,SUBSPECIES,CMS,
White-winged Black Tern,ENG,11390,SPECIES,CMS,
Gaviota de Olrog,SPA,11638,SPECIES,CMS,
Goéland d'Hemprich,FRA,11950,SPECIES,CMS,
Gaviota de Aden Piquiverde,SPA,11950,SPECIES,CMS,
Goéland à collier blanc,FRA,12154,SPECIES,CMS,
Gaviota de Aden Piquirroja,SPA,12154,SPECIES,CMS,
Scissorbill,ENG,11599,SPECIES,CMS,
Charrán Cariblanco,SPA,11835,SPECIES,CMS,
Gaviotín chico,SPA,94619,SPECIES,CMS,
Swift Tern,ENG,11707,SPECIES,CMS,
Charran de Berg,SPA,11707,SPECIES,CMS,
Chorlito Canela,SPA,94614,SPECIES,CMS,
Playerito Canela,SPA,94614,SPECIES,CMS,
Limnodrome semipalmé,FRA,11293,SPECIES,CMS,
Cigogne épiscopale,FRA,12343,SPECIES,CMS,
Ciguena Lanuda,SPA,12343,SPECIES,CMS,
Tourterelle européenne,FRA,12346,SUBSPECIES,CMS,
Faucon Concolore,FRA,54438,SPECIES,CMS,
Matamico Estriado,SPA,66234,SPECIES,CMS,
Grue caronculée,FRA,54601,SPECIES,CMS,
Grulla Carunculada,SPA,54601,SPECIES,CMS,
Spanish,SPA,66107,SPECIES,CMS,
Avutarda India,SPA,99282,SPECIES,CMS,
Bruant du Japon,FRA,94476,SPECIES,CMS,
Escribano japonés,SPA,94476,SPECIES,CMS,
Goglu des prés,FRA,11620,SPECIES,CMS,
Charlatán,SPA,11620,SPECIES,CMS,
Dragón,SPA,94689,SPECIES,CMS,
Tordo amarillo,SPA,94689,SPECIES,CMS,
Great Grey Shrike,ENG,94480,SUBSPECIES,CMS,
Pie-grièche grise,FRA,94480,SUBSPECIES,CMS,
Alcaudón Norteño,SPA,94480,SUBSPECIES,CMS,
Alcaudón chico,SPA,94481,SPECIES,CMS,
Pipit à gorge jaune,FRA,95096,SPECIES,CMS,
Rufous-headed Robin,ENG,96840,SPECIES,CMS,
White-browed Bushchat,ENG,95113,SPECIES,CMS,
Fauvette azurée,FRA,94674,SPECIES,CMS,
Paruline azurée,FRA,94674,SPECIES,CMS,
Bijirita azulosa,SPA,94674,SPECIES,CMS,
Chipe ceruleo,SPA,94674,SPECIES,CMS,
Gorjeador ceruleo,SPA,94674,SPECIES,CMS,
Reinita cerulea,SPA,94674,SPECIES,CMS,
Verdín azulado,SPA,94674,SPECIES,CMS,
Rufous-vented Grass-babbler,ENG,95105,SPECIES,CMS,
Bush Blackcap,ENG,95114,SPECIES,CMS,
Timalie à tête noire,FRA,95114,SPECIES,CMS,
Capuchino corona gris,SPA,11814,SPECIES,CMS,
Gray-and-chestnut Seedeater,ENG,11892,SPECIES,CMS,
Capuchino castaño,SPA,11892,SPECIES,CMS,
Entre Rios Seedeater,ENG,11831,SPECIES,CMS,
Narosky's Seedeater,ENG,11831,SPECIES,CMS,
White-collared Seedeater,ENG,11831,SPECIES,CMS,
Zelich's Seedeater,ENG,11831,SPECIES,CMS,
Capuchino de collar,SPA,11831,SPECIES,CMS,
Grive terrestre de Fischer,FRA,94687,SPECIES,CMS,
Yetapá de collar,SPA,11582,SPECIES,CMS,
Madagascar Squacco Heron,ENG,11806,SPECIES,CMS,
Malagasy Pond-heron,ENG,11806,SPECIES,CMS,
Heron à ventre roux,FRA,11875,SPECIES,CMS,
Flamenco Enano,SPA,54665,SPECIES,CMS,
Snowy Albatross,ENG,11838,SPECIES,CMS,
Light-mantled Sooty Albatross,ENG,11409,SPECIES,CMS,
Buller's Mollymawk,ENG,11448,SPECIES,CMS,
Shy Mollymawk,ENG,12080,SPECIES,CMS,
Yellow-nosed Mollymawk,ENG,11377,SPECIES,CMS,
Albatros à bec jaune,FRA,11377,SPECIES,CMS,
Grey-headed Mollymawk,ENG,11977,SPECIES,CMS,
Black-browed Mollymawk,ENG,11424,SPECIES,CMS,
Pato yunco peruano,SPA,105008,SPECIES,CMS,
Bone-shaker,ENG,12094,SPECIES,CMS,
Nelly,ENG,12094,SPECIES,CMS,
Southern Giant Fulmar,ENG,12094,SPECIES,CMS,
Stinker,ENG,12094,SPECIES,CMS,
Fulmar géant,FRA,12094,SPECIES,CMS,
Northern Giant Fulmar,ENG,12128,SPECIES,CMS,
Fulmar de Hall,FRA,12128,SPECIES,CMS,
Shoemaker,ENG,12060,SPECIES,CMS,
Brown Petrel,ENG,12104,SPECIES,CMS,
Gray Petrel,ENG,12104,SPECIES,CMS,
Great Grey Shearwater,ENG,12104,SPECIES,CMS,
Pediunker,ENG,12104,SPECIES,CMS,
Ring-eye,ENG,11351,SPECIES,CMS,
Puffin de Westland,FRA,11351,SPECIES,CMS,
Pétrel des Galapagos,FRA,11522,SPECIES,CMS,
Petrel de Galápagos,SPA,11522,SPECIES,CMS,
Perico Cachetigris,SPA,94623,SPECIES,CMS,
Christmas Island Frigatebird,ENG,99588,SPECIES,CMS,
Rabihorcado de la Christmas,SPA,99588,SPECIES,CMS,
Tortue verte,FRA,12155,SPECIES,CMS,
Tortuga verde,SPA,12155,SPECIES,CMS,
Tortue hawksbill,FRA,11649,SPECIES,CMS,
Tortue imbriquée,FRA,11649,SPECIES,CMS,
Tortuga de Carey,SPA,11649,SPECIES,CMS,
Chelonée de Kemp,FRA,12021,SPECIES,CMS,
Tortuga lora,SPA,12021,SPECIES,CMS,
Olive Ridley Turtle,ENG,11662,SPECIES,CMS,
Chelonée olivâtre,FRA,11662,SPECIES,CMS,
Tortuga golfina,SPA,11662,SPECIES,CMS,
Chelonée à dos plat,FRA,11719,SPECIES,CMS,
Tortuga aplanada,SPA,11719,SPECIES,CMS,
Leatherback,ENG,11500,SPECIES,CMS,
Tortue luth,FRA,11500,SPECIES,CMS,
Tortuga laúd,SPA,11500,SPECIES,CMS,
Giant South American River Turtle,ENG,11974,SPECIES,CMS,
Podocnémide élargie,FRA,11974,SPECIES,CMS,
Requin soyeux,FRA,66508,SPECIES,CMS,
Tiburón sedoso,SPA,66508,SPECIES,CMS,
Bay-shark,ENG,94496,SPECIES,CMS,
Black whaler,ENG,94496,SPECIES,CMS,
Brown dusky shark,ENG,94496,SPECIES,CMS,
Broze whaler,ENG,94496,SPECIES,CMS,
Shark,ENG,94496,SPECIES,CMS,
Shovelnose,ENG,94496,SPECIES,CMS,
Requiem de sable,FRA,94496,SPECIES,CMS,
Tiburón arenero,SPA,94496,SPECIES,CMS,
Scalloped Hammerhead,ENG,66537,SPECIES,CMS,
Liver-oil Shark,ENG,99292,SPECIES,CMS,
Miller's Dog,ENG,99292,SPECIES,CMS,
Oil Shark,ENG,99292,SPECIES,CMS,
Penny Dog,ENG,99292,SPECIES,CMS,
Rig,ENG,99292,SPECIES,CMS,
School Shark,ENG,99292,SPECIES,CMS,
Soupfin,ENG,99292,SPECIES,CMS,
Soupie,ENG,99292,SPECIES,CMS,
Southern Tope,ENG,99292,SPECIES,CMS,
Sweet William,ENG,99292,SPECIES,CMS,
Tiburon,ENG,99292,SPECIES,CMS,
Vitamin Shark,ENG,99292,SPECIES,CMS,
Whithound,ENG,99292,SPECIES,CMS,
Canicule,FRA,99292,SPECIES,CMS,
Chien De mer,FRA,99292,SPECIES,CMS,
Haut,FRA,99292,SPECIES,CMS,
Milandré,FRA,99292,SPECIES,CMS,
Palloun,FRA,99292,SPECIES,CMS,
Requin-hâ,FRA,99292,SPECIES,CMS,
Tchi,FRA,99292,SPECIES,CMS,
Toui,FRA,99292,SPECIES,CMS,
Bstrich,SPA,99292,SPECIES,CMS,
Ca Marí,SPA,99292,SPECIES,CMS,
Caco,SPA,99292,SPECIES,CMS,
Cassó,SPA,99292,SPECIES,CMS,
Gat,SPA,99292,SPECIES,CMS,
Musola,SPA,99292,SPECIES,CMS,
Musola Carallo,SPA,99292,SPECIES,CMS,
Pez Calzón,SPA,99292,SPECIES,CMS,
Pez Peine,SPA,99292,SPECIES,CMS,
Tiburón Trompa De Cristal,SPA,99292,SPECIES,CMS,
Tiburón Vitamínico,SPA,99292,SPECIES,CMS,
Renard pélagique,FRA,66504,SPECIES,CMS,
Tiburon zorro,SPA,66504,SPECIES,CMS,
Renard à Gros Yeux,FRA,66502,SPECIES,CMS,
Coludo cebucano,SPA,66502,SPECIES,CMS,
Faux,FRA,66503,SPECIES,CMS,
Chichi espada,SPA,66503,SPECIES,CMS,
Carcharodonte lamie,FRA,12143,SPECIES,CMS,
Grand requin,FRA,12143,SPECIES,CMS,
Lamea,FRA,12143,SPECIES,CMS,
Lameo,FRA,12143,SPECIES,CMS,
Pei can,FRA,12143,SPECIES,CMS,
Ca mari,SPA,12143,SPECIES,CMS,
Gran tiburón branco,SPA,12143,SPECIES,CMS,
Marraco,SPA,12143,SPECIES,CMS,
Salproig,SPA,12143,SPECIES,CMS,
Salproix,SPA,12143,SPECIES,CMS,
Moka,SPA,11317,SPECIES,CMS,
Pinocho,SPA,11317,SPECIES,CMS,
Coastal Manta Ray,ENG,103306,SPECIES,CMS,
Inshore Manta Ray,ENG,103306,SPECIES,CMS,
Prince Alfred's Ray,ENG,103306,SPECIES,CMS,
Resident Manta Ray,ENG,103306,SPECIES,CMS,
Chevron manta ray,ENG,103307,SPECIES,CMS,
Giant manta ray,ENG,103307,SPECIES,CMS,
Pacific manta ray,ENG,103307,SPECIES,CMS,
Pelagic manta ray,ENG,103307,SPECIES,CMS,
Diable de mer,FRA,103307,SPECIES,CMS,
Manta atlántica,SPA,103307,SPECIES,CMS,
Manta comuda,SPA,103307,SPECIES,CMS,
Manta gigante,SPA,103307,SPECIES,CMS,
Manta voladora,SPA,103307,SPECIES,CMS,
Atlantic Pygmy Devil Ray,ENG,103310,SPECIES,CMS,
Mantadel Golfo,SPA,103310,SPECIES,CMS,
Manta atlántica,SPA,103309,SPECIES,CMS,
Manta comuda,SPA,103309,SPECIES,CMS,
Manta gigante,SPA,103309,SPECIES,CMS,
Manta voladora,SPA,103309,SPECIES,CMS,
Munk's Pygmy Devil Ray,ENG,103314,SPECIES,CMS,
Pez Sierra,SPA,103338,SPECIES,CMS,
Sayyafah,SPA,103334,SPECIES,CMS,
Violinfish,ENG,94489,SPECIES,CMS,
Guitarra,SPA,94489,SPECIES,CMS,
Cazón Espinoso,SPA,11783,SPECIES,CMS,
Espineto,SPA,11783,SPECIES,CMS,
Espinillo,SPA,11783,SPECIES,CMS,
Tiburón espinozo,SPA,11783,SPECIES,CMS,
Tollo,SPA,11783,SPECIES,CMS,
Tollo de cachos,SPA,11783,SPECIES,CMS,
Aiguillat du Nord Pacifique,FRA,103317,SPECIES,CMS,
Galludo del Pacifico,SPA,103317,SPECIES,CMS,
Angel ray,ENG,94485,SPECIES,CMS,
Common Angelshark,ENG,94485,SPECIES,CMS,
European Angelshark,ENG,94485,SPECIES,CMS,
Shark ray,ENG,94485,SPECIES,CMS,
Ossetra,ENG,11764,SPECIES,CMS,
Esturión ruso,SPA,11764,SPECIES,CMS,
Italian sturgeon,ENG,12068,SPECIES,CMS,
Esturión de flancos,SPA,11695,SPECIES,CMS,
Atlantic sturgeon,ENG,11350,SPECIES,CMS,
German sturgeon,ENG,11350,SPECIES,CMS,
Kaluga sturgeon,ENG,11962,SPECIES,CMS,
Nez-pelle du Syr daria,FRA,11653,SPECIES,CMS,
Petit nez-pelle de l'Amou daria,FRA,11595,SPECIES,CMS,
Grand nez-pelle de l'Amou daria,FRA,12078,SPECIES,CMS,
White sturgeon,ENG,11936,SPECIES,CMS,
Mekong Giant Catfish,ENG,11712,SPECIES,CMS,
