Kingdom,PhyName,ClaName,OrdName,FamName,GenName,SpcName,SpcAuthor,SpcInfraRank,SpcInfraEpithet,SpcInfraRankAuthor,SynonymSpcRecID,SpcStatus,AcceptedSpcRecID
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Phasis,wallengrenii,"(Trimen, 1887)",NULL,NULL,NULL,73788,S,714
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Noctua,woodfordii,"A. Smith, 1834",NULL,NULL,NULL,97155,S,20911
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Noctua,hartlaubi,"Giebel, 1872",NULL,NULL,NULL,97085,S,15681
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Noctua,podargina,"Hartlaub & Finsch, 1872",NULL,NULL,NULL,97086,S,15700
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Noctua,cuculoides,"Vigors, 1831",NULL,NULL,NULL,97122,S,9216
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Noctua,melanota,"Tschudi, 1844",NULL,NULL,NULL,97106,S,18866
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Noctua,siju,"d'Orbigny, 1839",NULL,NULL,NULL,97110,S,9228
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Noctua,brodiei,"Burton, 1836",NULL,NULL,NULL,97118,S,9210
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Noctua,capensis,"A. Smith, 1834",NULL,NULL,NULL,97116,S,9212
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Noctua,ochracea,"Schlegel, 1865",NULL,NULL,NULL,97144,S,14780
Animalia,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Noctua,punctulata,"Quoy & Gaimard, 1830",NULL,NULL,NULL,97147,S,14783
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Athene,jacquinoti,"Bonaparte, 1850",NULL,NULL,NULL,97148,S,14776
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Athene,albifacies,"G. R. Gray, 1844",NULL,NULL,NULL,97149,S,19952
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,noctua,"Scopoli, 1769",NULL,NULL,NULL,97150,S,2351
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,brama,"Temminck, 1821",NULL,NULL,NULL,97151,S,2350
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,cunicularia,"Molina, 1782",NULL,NULL,NULL,97152,S,20469
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Syrnium,virgatum,"Cassin, 1850",NULL,NULL,NULL,97153,S,20910
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Syrnium,albitarse,"Bonaparte, 1850",NULL,NULL,NULL,97154,S,20894
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Athene,squamipila,"Bonaparte, 1850",NULL,NULL,NULL,97145,S,14787
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Spiloglaux,theomacha,"Bonaparte, 1855",NULL,NULL,NULL,97146,S,14791
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Smithiglaux,capensis,"(A. Smith, 1834)",ssp.,ngamiensis,"Roberts, 1932",97117,S,9212
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,radiata,"Tickell, 1833",NULL,NULL,NULL,97119,S,9226
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Glaucidium,cuculoides,"(Vigors, 1831)",ssp.,castanonotum,"(Blyth, 1846)",97120,S,9214
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Athene,castanonota,"Blyth, 1852",NULL,NULL,NULL,97121,S,9214
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,minutissima,"Wied, 1830",NULL,NULL,NULL,97111,S,9220
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Phalaenopsis,jardinii,"Bonaparte, 1855 ",NULL,NULL,NULL,97112,S,9219
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,brasiliana,"Gmelin, 1788",NULL,NULL,NULL,97113,S,9209
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,nana,"P. P. King, 1828",NULL,NULL,NULL,97114,S,9221
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,perlata,"Vieillot, 1818",NULL,NULL,NULL,97115,S,9224
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,scandiaca,"Linnaeus, 1758",NULL,NULL,NULL,97107,S,14924
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,ulula,"Linnaeus, 1758",NULL,NULL,NULL,97108,S,21169
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,passerina,"Linnaeus, 1758",NULL,NULL,NULL,97109,S,9223
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Glaucidium,cuculoides,"(Vigors, 1831)",ssp.,castanopterum,"(Horsfield, 1821)",97123,S,9215
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,castanoptera,"Horsfield, 1821",NULL,NULL,NULL,97124,S,9215
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Athene,whitneyi,"Cooper, 1861",NULL,NULL,NULL,97125,S,13317
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Athene,dimorpha,"Salvadori, 1874",NULL,NULL,NULL,97126,S,22785
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Athene,rufa,"Gould, 1846",NULL,NULL,NULL,97127,S,14785
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Athene,strenua,"Gould, 1838",NULL,NULL,NULL,97128,S,14789
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,connivens,"Latham, 1801",NULL,NULL,NULL,97129,S,14775
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,novaeseelandiae,"(Gmelin, 1788)",ssp.,plesseni,"Stresemann, 1929",97130,S,14774
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,novaeseelandiae,"(Gmelin, 1788)",ssp.,fusca,"(Vieillot, 1817)",97131,S,14774
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,novaeseelandiae,"(Gmelin, 1788)",ssp.,cinnamomina,"Hartert, 1906",97132,S,14774
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,novaeseelandiae,"(Gmelin, 1788)",ssp.,remigialis,"Stresemann, 1930",97133,S,14774
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,novaeseelandiae,"(Gmelin, 1788)",ssp.,pusilla,"Mayr & Rand, 1935",97134,S,14774
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,novaeseelandiae,"(Gmelin, 1788)",ssp.,ocellata,"(Bonaparte, 1850)",97135,S,14774
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,novaeseelandiae,"(Gmelin, 1788)",ssp.,marmorata,"(Gould, 1846)",97136,S,14774
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,novaeseelandiae,"(Gmelin, 1788)",ssp.,lurida,"DeVis, 1889",97137,S,14774
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,boobook,"Latham, 1801",NULL,NULL,NULL,97138,S,14774
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,novaeseelandiae,"Gmelin, 1788",NULL,NULL,NULL,97139,S,14778
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,scutulata,"Raffles, 1822",NULL,NULL,NULL,97140,S,14786
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,superciliaris,"Vieillot, 1817",NULL,NULL,NULL,97141,S,14790
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,spilonota,"Bourns & Worcester, 1894",NULL,NULL,NULL,97142,S,14782
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,spilocephala,"Tweeddale, 1879",NULL,NULL,NULL,97143,S,14782
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Pseudoptynx,gurneyi,"Tweeddale, 1879",NULL,NULL,NULL,97087,S,13557
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Bubo,lettii,"Büttikofer, 1889",NULL,NULL,NULL,97088,S,10943
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,cristata,"Daudin, 1800",NULL,NULL,NULL,97089,S,12329
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,virginiana,"Gmelin, 1788 ",NULL,NULL,NULL,97090,S,3143
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,bubo,"Linnaeus, 1758",NULL,NULL,NULL,97091,S,3133
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,bengalensis,"Franklin, 1831",NULL,NULL,NULL,97092,S,3133
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Bubo,bubo,"(Linnaeus, 1758)",ssp.,desertorum,"Erlanger, 1897",97093,S,3131
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,africana,"Temminck, 1821",NULL,NULL,NULL,97094,S,3130
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,sumatrana,"Raffles, 1822",NULL,NULL,NULL,97095,S,3142
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Huhua,shelleyi,"Sharpe & Ussher, 1872",NULL,NULL,NULL,97096,S,3141
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,lactea,"Temminck, 1820",NULL,NULL,NULL,97097,S,3136
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,coromanda,"Latham, 1790",NULL,NULL,NULL,97098,S,3135
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Scops,philippensis,"G. R. Gray, 1844",NULL,NULL,NULL,97099,S,3139
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,zeylonensis,"Gmelin, 1788",NULL,NULL,NULL,97100,S,10992
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Cultrunguis,flavipes,"Hodgson, 1836",NULL,NULL,NULL,97101,S,10990
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,ketupu,"Horsfield, 1821",NULL,NULL,NULL,97102,S,10991
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,peli,"Bonaparte, 1850",NULL,NULL,NULL,97103,S,20062
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,perspicillata,"Latham, 1790",NULL,NULL,NULL,97104,S,18867
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Syrnium,koeniswaldianum,"M. Bertoni & W. Bertoni, 1901",NULL,NULL,NULL,97105,S,18865
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Asio,butleri,"Hume, 1878",NULL,NULL,NULL,97156,S,20896
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Syrnium,ocellatum,"Lesson, 1839",NULL,NULL,NULL,97157,S,20905
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Syrnium,occidentale,"Xantus, 1860",NULL,NULL,NULL,97158,S,20904
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Syrnium,davidi,"Sharpe, 1875",NULL,NULL,NULL,97159,S,104309
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Bubo,clamator,"Vieillot, 1808",NULL,NULL,NULL,97160,S,2166
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,otus,"Linnaeus, 1758",NULL,NULL,NULL,97161,S,2169
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Nyctalops,stygius,"Wagler, 1832",NULL,NULL,NULL,97162,S,2170
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,abyssinicus,"Guérin-Méneville, 1843",NULL,NULL,NULL,97163,S,2164
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,madagascariensis,"A. Smith, 1834",NULL,NULL,NULL,97164,S,2168
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,flammea,"Pontopiddan, 1763",NULL,NULL,NULL,97165,S,2167
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,capensis,"A. Smith, 1834",NULL,NULL,NULL,97166,S,2165
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ephialtes,grammicus,"Gosse, 1847",NULL,NULL,NULL,97167,S,18602
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Pseudoptynx,solomonensis,"Hartert, 1901",NULL,NULL,NULL,97168,S,14638
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,funerea,"Linnaeus, 1758",NULL,NULL,NULL,97169,S,536
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,acadica,"Gmelin, 1788",NULL,NULL,NULL,97170,S,535
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Cryptoglaux,ridgwayi,"Alfaro, 1905",NULL,NULL,NULL,97171,S,538
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Nyctale,harrisii,"Cassin, 1849",NULL,NULL,NULL,97172,S,537
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Lesbia,gouldii,"(Loddiges, 1832)",NULL,NULL,NULL,97405,S,11854
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,johannae,"Bourcier, 1847",NULL,NULL,NULL,97563,S,6812
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,ludovicae,"Bourcier & Mulsant, 1847",NULL,NULL,NULL,97564,S,6813
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,naevius,"Dumont, 1818",NULL,NULL,NULL,97565,S,19104
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,dohrnii,"Bourcier & Mulsant, 1852",NULL,NULL,NULL,97566,S,19103
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Glaucis,hirsutus,"(Gmelin, 1788)",ssp.,aeneus,"Lawrence, 1867",97567,S,9233
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,hirsutus,"Gmelin, 1788",NULL,NULL,NULL,97568,S,9234
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,niger,"Linnaeus, 1758",NULL,NULL,NULL,97569,S,21830
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,leucurus,"Linnaeus, 1766",NULL,NULL,NULL,97570,S,21830
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,ruckeri,"Bourcier, 1847",NULL,NULL,NULL,97571,S,21832
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Phaethornis,zonura,"Gould, 1860",NULL,NULL,NULL,97572,S,16808
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,yaruqui,"Bourcier, 1851",NULL,NULL,NULL,97573,S,16824
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,guy,"Lesson, 1833",NULL,NULL,NULL,97574,S,16809
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,superciliosus,"Linnaeus, 1766",NULL,NULL,NULL,97575,S,16822
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,malaris,"Nordmann, 1835",NULL,NULL,NULL,97576,S,16814
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,eurynome,"Lesson, 1832",NULL,NULL,NULL,97577,S,16806
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,hispidus,"Gould, 1846",NULL,NULL,NULL,97578,S,16810
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,anthophilus,"Bourcier, 1843",NULL,NULL,NULL,97579,S,16803
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,bourcieri,"Lesson, 1832",NULL,NULL,NULL,97580,S,16805
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,philippii,"Bourcier, 1847",NULL,NULL,NULL,97581,S,16816
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,squalidus,"Temminck, 1822",NULL,NULL,NULL,97582,S,16819
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,augusti,"Bourcier, 1847",NULL,NULL,NULL,97583,S,16804
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,pretrei,"Lesson & DeLattre, 1839",NULL,NULL,NULL,97584,S,16817
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,ruber,"Linnaeus, 1758",NULL,NULL,NULL,97585,S,16818
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,longuemareus,"Lesson, 1832",NULL,NULL,NULL,97586,S,16813
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,aquila,"Bourcier, 1847",NULL,NULL,NULL,97587,S,8426
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,condamini,"Bourcier, 1851",NULL,NULL,NULL,97588,S,8427
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,cuvierii,"DeLattre & Bourcier, 1846",NULL,NULL,NULL,97589,S,16800
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,curvipennis,"Lichtenstein, 1830",NULL,NULL,NULL,97590,S,3723
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,largipennis,"Boddaert, 1783",NULL,NULL,NULL,97591,S,3730
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,hemileucurus,"Lichtenstein, 1830",NULL,NULL,NULL,97592,S,3728
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,ensipennis,"Swainson, 1822",NULL,NULL,NULL,97593,S,3725
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,falcatus,"Swainson, 1821",NULL,NULL,NULL,97594,S,3727
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,villaviscensio,"Bourcier, 1851",NULL,NULL,NULL,97595,S,3733
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,macrourus,"Gmelin, 1788",NULL,NULL,NULL,97596,S,8270
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,mellivorus,"Linnaeus, 1758",NULL,NULL,NULL,97597,S,8620
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,fuscus,"Vieillot, 1817",NULL,NULL,NULL,97598,S,13078
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,delphinae,"Lesson, 1839",NULL,NULL,NULL,97599,S,5115
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,thalassinus,"Swainson, 1827",NULL,NULL,NULL,97600,S,5117
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,coruscans,"Gould, 1846",NULL,NULL,NULL,97601,S,5114
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,serrirostris,"Vieillot, 1816",NULL,NULL,NULL,97602,S,5116
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,viridigula,"Boddaert, 1783",NULL,NULL,NULL,97603,S,1631
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,prevostii,"Lesson, 1832",NULL,NULL,NULL,97604,S,1630
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,nigricollis,"Vieillot, 1817",NULL,NULL,NULL,97605,S,1629
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,dominicus,"Linnaeus, 1766",NULL,NULL,NULL,97606,S,1627
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,viridis,"Audebert & Vieillot, 1801",NULL,NULL,NULL,97607,S,1632
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,mango,"Linnaeus, 1758",NULL,NULL,NULL,97608,S,1628
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,recurvirostris,"Swainson, 1822",NULL,NULL,NULL,97609,S,2442
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,jugularis,"Linnaeus, 1766",NULL,NULL,NULL,97610,S,8186
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,holosericeus,"Linnaeus, 1758",NULL,NULL,NULL,97611,S,8185
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,mosquitus,"Linnaeus, 1758",NULL,NULL,NULL,97612,S,4820
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,cristatus,"Linnaeus, 1758",NULL,NULL,NULL,97613,S,15554
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,guimeti,"Bourcier, 1843",NULL,NULL,NULL,97614,S,11023
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,abeillei,"Lesson & DeLattre, 1839",NULL,NULL,NULL,97615,S,39649
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,lalandi,"Vieillot, 1818",NULL,NULL,NULL,97616,S,20791
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Lophornis,melaniae,"Floericke, 1920",NULL,NULL,NULL,97617,S,12322
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,ornatus,"Boddaert, 1783",NULL,NULL,NULL,97618,S,12326
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,gouldii,"Lesson, 1832",NULL,NULL,NULL,97619,S,12323
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,magnificus,"Vieillot, 1817",NULL,NULL,NULL,97620,S,12325
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,delattrei,"Lesson, 1839",NULL,NULL,NULL,97621,S,12322
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Polemistria,chalybea,"(Vieillot, 1823)",NULL,NULL,NULL,97622,S,12321
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Polemistria,pavonina,"(Salvin & Godman, 1882)",NULL,NULL,NULL,97623,S,12327
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,chalybeus,"Vieillot, 1823",NULL,NULL,NULL,97624,S,12321
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,helenae,"DeLattre, 1843",NULL,NULL,NULL,97626,S,12324
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,popelairii,"DuBus, 1846",NULL,NULL,NULL,97627,S,17991
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,langsdorffi,"Temminck, 1821",NULL,NULL,NULL,97628,S,17989
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,letitiae,"Bourcier & Mulsant, 1852",NULL,NULL,NULL,97629,S,17990
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,conversii,"Bourcier, 1846",NULL,NULL,NULL,97630,S,17988
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,longicaudus,"Gmelin, 1788",NULL,NULL,NULL,97631,S,6719
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,notatus,"G. C. Reich, 1795",NULL,NULL,NULL,97632,S,4713
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Chlorostilbon,prasinus,"(Lesson, 1830)",NULL,NULL,NULL,97633,S,4759
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,prasina,"Lesson, 1830",NULL,NULL,NULL,97634,S,4759
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Chlorostilbon,vitticeps,"(Simon, 1910)",NULL,NULL,NULL,97635,S,4759
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Prasitis,vitticeps,"Simon, 1910",NULL,NULL,NULL,97636,S,4759
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,aureoventris,"d'Orbigny & Lafresnaye, 1838",NULL,NULL,NULL,97637,S,4754
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,canivetii,"Lesson, 1832",NULL,NULL,NULL,97638,S,4756
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,ricordii,"Gervais, 1835",NULL,NULL,NULL,97641,S,4761
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,swainsonii,"Lesson, 1829",NULL,NULL,NULL,97642,S,4764
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,maugaeus,"Audebert & Vieillot, 1801 ",NULL,NULL,NULL,97643,S,4758
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Panychlora,russata,"Salvin & Godman, 1881",NULL,NULL,NULL,97644,S,4762
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,gibsoni,"Fraser, 1840",NULL,NULL,NULL,97645,S,4759
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Panychlora,inexpectata,"Berlepsch, 1879",NULL,NULL,NULL,97646,S,4760
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Panychlora,stenura,"Cabanis & Heine, 1860",NULL,NULL,NULL,97647,S,4763
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,alice,"Bourcier & Mulsant, 1848",NULL,NULL,NULL,97648,S,4752
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,poortmani,"Bourcier, 1843",NULL,NULL,NULL,97649,S,4760
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Chlorestes,euchloris,"Reichenbach, 1854",NULL,NULL,NULL,97650,S,4760
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Panychlora,aurata,"Cabanis & Heine, 1860",NULL,NULL,NULL,97651,S,4760
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Cyanomyia,sordida,"Gould, 1859",NULL,NULL,NULL,97652,S,6078
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,bicolor,"Gmelin, 1788",NULL,NULL,NULL,97654,S,5989
